GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002MA,B25072_002EA,B25072_003EA,B25072_003MA,B25072_004EA,B25072_004MA,B25072_005EA,B25072_005MA,B25072_006MA,B25072_006EA,B25072_007MA,B25072_007EA,B25072_008EA,B25072_008MA,B25072_009EA,B25072_009MA,B25072_010EA,B25072_010MA,B25072_011MA,B25072_011EA,B25072_012MA,B25072_012EA,B25072_013EA,B25072_013MA,B25072_014EA,B25072_014MA,B25072_015EA,B25072_015MA,B25072_016MA,B25072_016EA,B25072_017MA,B25072_017EA,B25072_018EA,B25072_018MA,B25072_019EA,B25072_019MA,B25072_020EA,B25072_020MA,B25072_021MA,B25072_021EA,B25072_022MA,B25072_022EA,B25072_023EA,B25072_023MA,B25072_024EA,B25072_024MA,B25072_025EA,B25072_025MA,B25072_026EA,B25072_026MA,B25072_027EA,B25072_027MA,B25072_028EA,B25072_028MA,B25072_029EA,B25072_029MA,state
0400000US13,1178255,14458,121904,5898,13743,1880,11775,1864,10435,1960,10689,1660,60804,4351,14458,2260,335292,7836,67435,4341,40322,3179,34491,3048,29170,2937,137068,5854,26806,3117,604716,12179,140239,6324,67150,4813,63180,4665,45888,3620,232623,7650,55636,4602,116343,5189,15202,1661,9921,1730,11183,1536,10660,1769,49967,3358,19410,2133,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,187279,5414,15109,1867,1611,719,523,342,822,435,739,381,9823,1877,1591,777,45489,3061,8442,1362,5327,1283,4788,940,3928,1094,19760,2512,3244,981,99149,3950,20862,2235,12152,2162,10051,1745,7934,1434,40469,2715,7681,1185,27532,2321,5131,1033,2713,958,2460,723,2666,906,10808,1565,3754,951,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,175177,5242,29422,2590,5192,1393,3925,1075,2307,788,1713,711,15351,1994,934,483,46981,3856,12440,1810,5764,1390,4370,1162,4801,1158,16879,2410,2727,844,78803,4056,21243,2415,8393,1413,9010,1554,6098,1296,26860,2200,7199,1295,19971,2059,2295,675,2064,818,2182,617,1861,642,8581,1400,2988,832,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1533519,13202,148064,7049,17262,2445,14843,1680,13308,2070,11629,1637,79238,4642,11784,1669,434541,8879,108013,4111,61872,3903,46822,4021,35219,3184,154306,5255,28309,3123,744357,10519,187175,6818,85203,4963,70831,3984,60000,4605,288268,7097,52880,4272,206557,6244,27952,2145,18666,1951,21500,2363,21572,2459,98324,4604,18543,1730,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,734154,9897,99540,4824,12663,1997,11124,1815,8469,1933,6751,1425,51355,3689,9178,1589,194034,5536,48879,3622,26625,2544,20503,2517,14371,1854,69682,4278,13974,1818,342990,7827,82749,4342,41230,3306,35607,3745,28558,2531,123159,5415,31687,2625,97590,3758,13537,1592,10274,1599,12695,1926,9438,1413,39519,2900,12127,1744,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,338155,6728,59967,3616,12331,1856,5994,1314,5075,1385,3972,1059,29930,2734,2665,625,83632,4347,28745,2662,10784,1832,7931,1540,7085,1767,24614,2421,4473,958,138932,5160,43791,2869,17067,1978,13599,1842,9432,1574,42525,3402,12518,1515,55624,3140,10282,1177,5806,1047,7163,869,4568,820,20784,1875,7021,1102,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,351751,6919,58357,3790,11459,1888,5083,1194,6734,1646,4263,1000,26442,2871,4376,1290,95859,4448,26838,2724,15854,2101,9914,1800,8982,1738,28708,2755,5563,1270,148422,5211,43301,3429,19990,2333,16245,2237,9896,1563,46218,3763,12772,1742,49113,2487,8942,1178,6046,1043,6166,1066,3736,799,18818,1903,5405,727,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,528056,11015,65628,3671,12639,1953,5638,1330,5737,1375,4680,1094,29677,2785,7257,1601,135138,5456,38923,3049,16010,1976,14275,2499,11418,1897,44776,3631,9736,1277,265881,8635,66673,4965,27159,2429,25230,2875,18970,2343,94946,5862,32903,3340,61409,3467,8777,1212,5835,1012,8862,1390,6343,1197,19890,1903,11702,1426,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,548318,11587,72348,4564,11061,1974,6503,1324,6143,1557,5646,1187,35315,3714,7680,1453,154654,6482,36434,3180,17252,2132,15312,2381,12099,2142,58556,4760,15001,2237,263684,8262,63516,4673,27463,2492,23085,2557,22270,2654,92173,5049,35177,3007,57632,3550,7901,1384,3669,856,4763,919,5566,1071,22880,2510,12853,1609,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,149022,5676,15766,1856,3541,1082,1592,746,1651,815,1545,613,7114,1389,323,188,32511,2630,8538,1559,4904,1167,3774,1027,2447,791,10491,1808,2357,684,73187,4206,17592,2011,8367,1430,8566,1549,5997,1134,26206,2730,6459,1226,27558,2192,3802,894,2349,798,4151,950,3577,952,9795,1473,3884,848,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,701172,11745,58230,3866,7604,1442,7116,1457,6362,1610,6177,1395,27505,2956,3466,1134,189026,4824,38294,3389,30029,2969,26942,2439,22004,2653,64203,3721,7554,1485,357210,10914,83969,5527,43809,4051,43630,3421,32031,3580,135596,6804,18175,2257,96706,4532,12586,1663,7422,1339,12507,1948,8594,1282,45415,3141,10182,1811,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,952037,10587,82289,5046,9413,1735,7239,1478,6117,1406,6185,1424,43266,3971,10069,1705,240174,6488,62760,4455,34011,2988,28816,2765,21837,2819,82538,5232,10212,1957,465826,8725,115982,5445,55415,4027,56199,3830,43062,3833,172286,7575,22882,2882,163748,5467,22197,2297,14044,1618,28397,2185,18639,2193,67302,3867,13169,1937,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1037147,11792,122452,4112,14598,1927,8237,1348,11543,1828,8858,1913,71206,3721,8010,1618,253552,6501,58672,3794,32641,3110,24414,2516,17927,2314,101147,5003,18751,2449,509069,9168,108252,5175,57425,3829,49963,3432,40016,3104,206433,6465,46980,3566,152074,4918,19384,2084,14305,1646,19120,1806,18789,1998,66414,3766,14062,1775,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,564220,7849,80919,3922,12346,1745,8173,1503,9089,1377,6624,1372,40934,3124,3753,975,153505,4881,45565,3641,20257,2213,19355,2025,13290,1921,48668,3288,6370,1103,233568,6332,57325,3446,31432,3135,26960,2568,22478,2312,81070,4267,14303,1763,96228,3693,11327,1555,8343,1003,13193,1622,11146,1513,43690,2753,8529,1128,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326625,7460,38693,3324,5625,1544,3167,956,3639,1260,2886,1315,19033,2259,4343,1389,88485,4101,19627,2416,9287,1462,9244,1785,5502,1142,33340,3061,11485,1738,161131,5488,30751,2983,15181,1902,14849,2261,12446,2254,61799,3936,26105,2768,38316,2797,5078,1171,2778,784,3991,854,2796,950,15793,1970,7880,1203,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,729257,11761,95072,4748,14420,1847,9917,2136,8094,1808,7472,1439,46157,3786,9012,1692,191906,6175,50592,3382,23848,2451,20736,2344,13380,2051,71188,4298,12162,1642,335795,8249,89511,4683,36822,3009,39360,3793,26056,2488,115709,5372,28337,2308,106484,4870,15769,2022,9817,1641,13428,1986,11021,1763,42674,2969,13775,1729,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,122114,4642,15730,1714,2920,815,1374,602,1402,718,1545,627,7421,1008,1068,496,30766,2302,8611,1514,2870,943,3122,985,3415,1124,10120,1637,2628,608,56334,3700,15271,1841,7440,1327,6573,1377,3746,821,15422,1831,7882,1089,19284,1466,3930,848,2194,670,2207,714,815,351,6249,1165,3889,750,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,234655,5829,37943,2718,8279,1405,3561,980,3643,961,3472,896,17295,2224,1693,575,62762,3488,20673,2322,9008,1476,5897,1194,5725,1310,17180,2100,4279,875,100252,4425,31458,2510,12047,1758,11644,1632,7131,1422,28378,2855,9594,1180,33698,2376,6109,1018,2698,668,3265,682,2655,668,14326,1749,4645,920,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,423942,8805,35821,3019,5178,1333,2885,997,3860,1216,2761,979,18831,2208,2306,826,112464,5193,24862,2832,15773,2416,12124,1981,11851,2068,42386,3728,5468,1617,227297,7130,53695,4075,31493,2923,23961,3147,19365,2279,87559,5275,11224,1681,48360,3360,5468,1092,4322,1203,4741,940,4628,900,25669,2505,3532,912,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,145983,5144,12801,1822,1657,737,1664,747,1310,636,1479,575,5614,1219,1077,598,35111,3085,8975,1632,4980,1218,4650,1350,3807,1232,11507,1723,1192,660,73807,4095,17326,2226,8213,1299,10068,1507,8223,1737,26331,2666,3646,988,24264,1858,3141,700,2510,704,3147,839,3089,736,9634,1650,2743,819,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1065693,11891,55115,3965,7149,1305,5842,1413,4649,1287,3902,1093,29886,2936,3687,1128,250515,7154,62686,4105,34721,3647,25713,2811,19910,2485,97218,5242,10267,1809,590459,10416,134813,6409,68408,4278,62513,4254,49212,3858,246414,8187,29099,2743,169604,4993,21925,2063,13393,1491,19344,2026,17311,1769,84556,3820,13075,1531,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,245319,7043,33015,2771,3488,1040,3724,1275,3677,1152,3026,1021,13799,1885,5301,1161,63158,3974,16195,2155,7315,1572,8468,1601,4854,1256,21157,2286,5169,1213,119965,5457,32524,2934,13290,2139,11257,1894,7946,1750,40131,3761,14817,2230,29181,2730,5112,1187,3007,822,3252,821,3531,831,9684,1600,4595,1036,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3292304,17577,207948,7504,28646,3178,17170,1896,15037,2249,18167,2399,109402,5707,19526,2261,778390,10780,194608,7078,105759,5692,84724,4713,65790,4375,288820,8244,38689,3623,1737795,17631,438759,10079,198102,6362,173518,7323,139601,5584,697040,13624,90775,4962,568171,8788,88976,4066,47160,2921,61987,3677,65056,4354,268216,7919,36776,2858,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1205308,14092,140145,5721,19700,2493,13977,2228,12650,1957,9762,1753,70304,4574,13752,2005,335289,8600,81803,4933,45393,3546,36604,3477,26372,2984,124352,6263,20765,2037,589144,10942,136939,5587,71395,4493,59574,3503,44599,3891,221689,7885,54948,3995,140730,5394,19246,2625,10018,1611,12425,1528,13727,1838,57832,3795,27482,2674,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,92739,3625,21140,1780,4742,1158,2016,821,1815,683,1184,519,9649,1409,1734,586,23128,1873,9130,1249,2933,795,3198,1000,1610,643,4343,978,1914,513,32646,2686,12863,1814,3809,1047,2774,760,1726,585,7600,1475,3874,744,15825,1368,2510,560,2135,639,2075,573,1331,482,6120,962,1654,477,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1429869,17019,161695,6258,24303,2781,17281,2328,13605,2126,10696,1715,81633,4774,14177,1760,357542,8629,95517,4822,44996,3398,35110,3230,25877,2770,136627,5584,19415,2151,698682,11215,179167,6912,75608,4724,72779,4634,56172,4189,261556,7119,53400,3634,211950,6116,30752,2246,18057,1904,26450,2403,21280,2156,90766,4693,24645,2278,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,461581,7782,63624,3985,11175,1880,6201,1434,6098,1750,4762,1031,27586,2313,7802,1424,124555,5559,34359,3298,14889,2047,14770,2351,10357,1681,39573,3570,10607,1654,217492,6519,61065,3810,25443,2456,21463,2502,15593,1638,67821,3708,26107,2699,55910,3074,7643,1334,4391,1056,6577,1021,5066,918,22107,2061,10126,1364,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,564463,10492,68733,3999,9079,1569,6164,1317,6732,1674,3699,1039,39436,3376,3623,1141,154716,5503,36329,3085,20359,2676,18418,2367,11020,1672,61792,4222,6798,1517,265288,8514,56557,4147,32594,3110,31465,3113,22346,2037,105843,5326,16483,1893,75726,3590,9904,1541,6863,1208,8169,1376,6228,1178,38498,3060,6064,878,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1474352,16039,150856,6041,22608,2367,12268,2059,14284,1934,9379,1885,78942,4212,13375,1980,356678,9305,95186,4574,47749,3469,38944,3438,30612,2956,120841,5918,23346,2681,686368,10504,183211,6226,79963,4425,70196,4529,51554,4015,250144,8121,51300,3445,280450,6194,36198,2953,26031,2494,37915,2406,26067,2187,114981,4851,39258,2765,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,157779,5612,13902,1997,2041,748,707,465,1181,480,750,490,8391,1581,832,462,33040,2618,6162,1435,4866,1182,4041,1242,3135,1054,13187,1789,1649,773,80026,4332,17965,2046,10652,1857,10462,1934,7286,1532,28046,3078,5615,1538,30811,2190,4273,1135,2564,816,5760,925,3936,922,11231,1583,3047,971,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
