GEO_ID,B08014_001E,B08014_001M,B08014_002E,B08014_002M,B08014_003E,B08014_003M,B08014_004E,B08014_004M,B08014_005E,B08014_005M,B08014_006E,B08014_006M,B08014_007E,B08014_007M,B08014_008E,B08014_008M,B08014_009E,B08014_009M,B08014_010E,B08014_010M,B08014_011E,B08014_011M,B08014_012E,B08014_012M,B08014_013E,B08014_013M,B08014_014E,B08014_014M,B08014_015E,B08014_015M,B08014_016E,B08014_016M,B08014_017E,B08014_017M,B08014_018E,B08014_018M,B08014_019E,B08014_019M,B08014_020E,B08014_020M,B08014_021E,B08014_021M,NAME,B08014_001EA,B08014_001MA,B08014_002MA,B08014_002EA,B08014_003EA,B08014_003MA,B08014_004MA,B08014_004EA,B08014_005MA,B08014_005EA,B08014_006EA,B08014_006MA,B08014_007EA,B08014_007MA,B08014_008EA,B08014_008MA,B08014_009EA,B08014_009MA,B08014_010MA,B08014_010EA,B08014_011MA,B08014_011EA,B08014_012MA,B08014_012EA,B08014_013EA,B08014_013MA,B08014_014EA,B08014_014MA,B08014_015MA,B08014_015EA,B08014_016MA,B08014_016EA,B08014_017MA,B08014_017EA,B08014_018MA,B08014_018EA,B08014_019EA,B08014_019MA,B08014_020MA,B08014_020EA,B08014_021MA,B08014_021EA,state
0400000US13,4078068,22072,122845,6792,913913,20907,1770686,25664,851301,23374,308189,13277,111134,8830,2134644,15233,66827,5858,405350,13455,966585,16553,463717,13935,170094,8700,62071,5453,1943424,16426,56018,3748,508563,14216,804101,13186,387584,12825,138095,7035,49063,4512,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,639572,7442,22341,2862,139706,6501,238859,9373,121895,8492,60348,6127,56423,7130,336567,4659,10971,1811,69689,4144,130049,5398,63599,4617,31479,3549,30780,4241,303005,5807,11370,1886,70017,3909,108810,5656,58296,4774,28869,3250,25643,3546,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,666950,8283,10451,1858,108181,5859,276527,10875,171472,8679,67284,5929,33035,5154,358649,5779,5203,1215,50074,4075,151250,6233,96598,5589,36823,3370,18701,3005,308301,5599,5248,1096,58107,3477,125277,5953,74874,4828,30461,3209,14334,2554,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5747661,21194,279715,10419,1347543,22521,2414110,29726,1131776,22214,414022,16352,160495,10804,3008470,18137,133037,6654,637652,15659,1312426,18455,610924,13045,224537,10181,89894,6729,2739191,11315,146678,6671,709891,13180,1101684,15571,520852,12276,189485,8437,70601,5152,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2820474,16616,68041,5392,566103,12256,1231201,18126,617060,16302,240147,11976,97922,7288,1475043,11592,39498,3569,250974,8067,664472,11558,334936,9651,129132,7324,56031,4528,1345431,11971,28543,3299,315129,9055,566729,9975,282124,9039,111015,6137,41891,3566,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1492469,9482,36329,3678,258751,8118,646256,11842,344492,10433,139221,7314,67420,5665,778945,6652,20200,2560,116067,5283,344004,7098,184759,6077,75520,4494,38395,3801,713524,6105,16129,2236,142684,5049,302252,6844,159733,5670,63701,3724,29025,2490,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1347601,9512,27213,2938,244691,9135,585668,13303,319446,10231,115627,7239,54956,5398,705330,7482,14610,1977,106763,5827,319244,7891,169294,6314,63348,4610,32071,3357,642271,7019,12603,1810,137928,5550,266424,7384,150152,6327,52279,3822,22885,2896,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1779198,14687,41011,4213,359728,12458,780717,15187,399160,12788,136693,8066,61889,6261,928594,11107,23852,3031,158923,7579,424992,9090,214453,8205,73038,4810,33336,3759,850604,9096,17159,2333,200805,7803,355725,8730,184707,6751,63655,4555,28553,3042,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1918460,14288,67577,5439,468558,12222,841864,16541,378258,13959,122690,8858,39513,5359,999321,10153,31288,3518,208471,7666,462460,10151,208728,9002,66038,4810,22336,3329,919139,9639,36289,3778,260087,7861,379404,9426,169530,7179,56652,5323,17177,2547,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618464,6136,10194,1466,117622,4948,298947,7185,128461,6636,46544,5227,16696,2780,312057,4654,4246,874,50853,2955,156152,4725,66194,3839,25145,2975,9467,1808,306407,4256,5948,1079,66769,3639,142795,4212,62267,3464,21399,2597,7229,1301,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2827381,16893,122963,7388,601529,15235,1163582,18502,604535,14451,227044,13157,107728,9711,1433310,11000,52340,4404,260309,9276,615565,11307,325531,8543,117194,7544,62371,6285,1394071,12358,70623,4363,341220,9506,548017,10253,279004,8669,109850,6625,45357,4484,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3104210,16118,181283,8557,752155,14708,1367126,22207,547037,15975,184797,11585,71812,7955,1580945,12208,92866,5754,346555,9615,719837,14289,288778,8970,94561,6158,38348,4163,1523265,13965,88417,5105,405600,9915,647289,11065,258259,9003,90236,7038,33464,4472,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4009045,18843,106139,6083,847496,13219,1790701,18599,819159,13809,327790,9661,117760,7319,2048377,14448,53741,4159,373896,8914,949480,12489,433008,8559,173347,6546,64905,4602,1960668,12408,52398,3967,473600,8804,841221,10775,386151,8604,154443,5303,52855,3572,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2614619,11885,63808,4101,477164,11032,1175937,17504,583554,14318,220129,9614,94027,6358,1350722,9032,31320,2654,216108,7203,624785,10237,307651,8761,120123,6210,50735,3687,1263897,9821,32488,3022,261056,7510,551152,9951,275903,7594,100006,4473,43292,3745,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1146060,12565,25276,3476,238938,9400,466842,11209,270580,11045,101217,6904,43207,5852,592266,8027,12115,2288,104449,5704,249196,7020,147496,6581,54545,4266,24465,3494,553794,8788,13161,2140,134489,6306,217646,6518,123084,5869,46672,3583,18742,2970,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2677001,14740,70167,4822,555495,12669,1158417,17031,593098,14467,212332,9578,87492,7592,1361711,11344,34765,3058,244026,8262,612330,11077,312394,8333,112749,5667,45447,4109,1315290,9607,35402,3044,311469,8169,546087,10378,280704,8804,99583,5147,42045,4065,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,455272,5573,8880,1766,76189,4951,185662,7000,110700,6010,46942,3929,26899,3748,236599,4463,5444,1225,34891,3290,95910,4114,60312,3666,24893,2445,15149,2265,218673,3927,3436,983,41298,2754,89752,4371,50388,3444,22049,2261,11750,1855,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,910313,6888,14589,2114,164245,6942,392509,8859,214985,8373,84526,5893,39459,4028,471491,4821,7067,1381,73432,4072,208054,5240,114716,4934,46191,3808,22031,2485,438822,4958,7522,1333,90813,4662,184455,5099,100269,4356,38335,2730,17428,2060,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1180532,11212,41638,4459,286366,9886,518844,13345,214953,10604,81211,8675,37520,5424,638061,7654,23588,3415,146300,6896,284399,7669,115694,6276,45232,4917,22848,3630,542471,7929,18050,2381,140066,6083,234445,8172,99259,6295,35979,4686,14672,2479,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,658024,6490,11541,2206,104564,5472,307992,9734,151556,9628,56923,6109,25448,4347,341572,6023,5571,1283,48585,3993,162242,5163,80462,5726,31386,3635,13326,2718,316452,4845,5970,1403,55979,3318,145750,5929,71094,4743,25537,2941,12122,2102,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4031390,17984,265554,11493,918495,15685,1676422,23320,739603,20652,314248,15776,117068,8938,2122929,13165,147166,8388,445640,11016,909544,13335,391374,11504,165753,8110,63452,4892,1908461,13515,118388,6261,472855,9371,766878,14091,348229,11554,148495,8815,53616,5142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,851918,8940,13982,2357,186803,7787,356691,10399,178927,9444,78248,7152,37267,5496,451065,6441,6327,1249,86023,5433,194867,6921,98712,5826,44968,4687,20168,3356,400853,6803,7655,1751,100780,4576,161824,6008,80215,4737,33280,3206,17099,2743,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8632340,30293,1889411,24741,2196388,24486,2780118,31272,1170618,25298,429752,15850,166053,11171,4470471,17641,927139,16578,1112793,17142,1486674,18521,622923,14962,230909,9498,90033,6530,4161869,22063,962272,16802,1083595,14378,1293444,16637,547695,13987,198843,8106,76020,5690,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4067413,24732,102463,7403,842676,16312,1744541,22132,908146,20136,332018,13492,137569,10921,2120386,14865,55937,4983,368866,11482,943568,15242,498114,13029,177669,7754,76232,6959,1947027,16820,46526,3842,473810,11855,800973,11834,410032,11331,154349,7429,61337,5464,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,353675,4319,6384,1259,61794,4439,142983,6466,83971,4788,34915,3273,23628,2610,189315,3029,3879,936,29871,2819,76983,3645,46685,3228,18915,2102,12982,1416,164360,3292,2505,782,31923,2554,66000,3491,37286,2508,16000,1629,10646,1388,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5019051,19123,143699,6819,994442,15026,2239629,26801,1079947,21082,392690,12227,168644,10198,2566736,15656,72055,4456,424041,11058,1186993,15330,578348,12143,212215,8357,93084,6013,2452315,14623,71644,4279,570401,9319,1052636,16338,501599,11773,180475,5932,75560,5316,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1631364,12188,35968,3724,341824,8980,708733,11866,357279,12343,134622,7381,52938,4612,872608,8510,19523,2250,162477,6378,391964,7858,194144,7114,75140,4607,29360,2704,758756,9679,16445,2501,179347,5886,316769,7815,163135,7390,59482,3937,23578,2594,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1653994,13837,57851,4654,340922,11075,710291,16195,350612,12154,133485,8599,60833,6426,857539,10161,31191,3107,153753,7557,378877,9666,188172,6909,71219,5447,34327,3865,796455,9706,26660,2962,187169,5827,331414,10063,162440,7013,62266,4513,26506,3274,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5658545,25049,280250,10241,1203446,18777,2466657,24104,1141855,21095,414369,13294,151968,9954,2942282,16944,139637,7439,551770,12616,1325077,14992,617405,13417,222149,8522,86244,6221,2716263,16213,140613,5755,651676,11965,1141580,14496,524450,10157,192220,6963,65724,4815,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,470715,6714,17785,2901,102662,5326,203767,8509,97393,7359,34837,4589,14271,3558,234848,5030,9381,2069,44440,3522,103023,4931,51038,4137,19252,2871,7714,2055,235867,4780,8404,1537,58222,4144,100744,5134,46355,4078,15585,2357,6557,1779,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1916026,15419,52234,4919,405683,10731,820523,14380,421256,14440,151036,10907,65294,7321,986838,11406,27264,3327,175620,7462,436930,9136,226755,9669,82153,6578,38116,4894,929188,10374,24970,2680,230063,7500,383593,9482,194501,7150,68883,5824,27178,3396,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,396070,4920,7582,1793,61694,3664,155887,7167,100711,5347,47044,4846,23152,2971,208550,3423,3778,1317,27515,2423,83873,4439,53856,3017,26288,3103,13240,1809,187520,3718,3804,931,34179,2389,72014,3728,46855,3195,20756,2189,9912,1434,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2658190,18010,49090,3793,525615,11519,1146835,16339,612430,16692,225524,9939,98696,7561,1387775,13842,24492,2653,233212,8058,613456,10347,334134,10046,126944,6198,55537,5004,1270415,13438,24598,2708,292403,8528,533379,10612,278296,9272,98580,5455,43159,3304,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11072053,36377,281035,10703,2506344,31207,4928217,36210,2286733,32456,802378,20596,267346,15971,6017373,21504,151567,8116,1229463,22519,2758782,23937,1277416,19530,449697,12264,150448,9443,5054680,30313,129468,6772,1276881,19127,2169435,22199,1009317,18545,352681,11025,116898,8585,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1203011,10981,21377,2877,186855,7695,499267,12032,288364,9986,138897,8192,68251,6658,674251,7366,11768,1767,92389,5470,288547,7969,161471,6995,81994,5534,38082,4108,528760,8606,9609,1720,94466,4438,210720,6731,126893,5998,56903,4265,30169,3793,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,307244,4536,7033,1292,62547,4090,139187,4735,69714,3901,21935,3194,6828,1412,158140,3162,3969,1058,28318,2325,74492,2957,35978,2325,11538,1856,3845,808,149104,3241,3064,791,34229,2609,64695,2787,33736,2101,10397,1535,2983,773,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3781972,18403,103681,8259,751248,11574,1555459,20660,852264,20193,351337,14493,167983,11246,1968024,12557,52299,5727,331233,7959,843355,11534,454999,12319,194011,9425,92127,6409,1813948,14082,51382,4599,420015,7924,712104,13306,397265,10868,157326,7082,75856,5918,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3017021,18812,86369,5559,617264,15210,1242239,17668,669117,17490,263321,12389,138711,8122,1607907,13692,47265,4039,296018,10282,681966,11047,366126,10678,141646,7357,74886,4931,1409114,13654,39104,3177,321246,9226,560273,10376,302991,9070,121675,6684,63825,4854,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,721140,9360,18174,2301,149831,6949,329367,8917,156568,7910,51213,5746,15987,2992,380415,6753,9103,1362,68375,4888,180659,5637,86089,4743,27814,3272,8375,1652,340725,6165,9071,1439,81456,4526,148708,5144,70479,4411,23399,3054,7612,1594,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2728936,12667,71098,5579,526344,10780,1245109,14110,578185,11160,220540,9328,87660,6035,1406482,9851,36921,4078,242428,6774,652612,8833,305790,6847,119558,6246,49173,3858,1322454,8423,34177,3349,283916,7790,592497,8200,272395,6466,100982,4733,38487,2760,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,275513,4254,3496,1241,44869,4244,104570,6068,69138,5649,33484,4462,19956,3131,152419,3201,1555,704,24121,2992,58407,3373,38690,3609,18693,2469,10953,1805,123094,2996,1941,786,20748,2509,46163,3653,30448,2726,14791,2634,9003,1652,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1072264,11892,68300,4650,329676,10277,445836,10162,159974,7902,48399,4930,20079,3661,579420,7830,36080,2996,161984,6941,252335,7055,89825,4372,27102,3170,12094,2276,492844,8484,32220,2865,167692,6908,193501,6368,70149,5006,21297,2846,7985,1707,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
