GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001MA,B23002H_001EA,B23002H_002MA,B23002H_002EA,B23002H_003EA,B23002H_003MA,B23002H_004EA,B23002H_004MA,B23002H_005MA,B23002H_005EA,B23002H_006MA,B23002H_006EA,B23002H_007MA,B23002H_007EA,B23002H_008MA,B23002H_008EA,B23002H_009EA,B23002H_009MA,B23002H_010EA,B23002H_010MA,B23002H_011MA,B23002H_011EA,B23002H_012MA,B23002H_012EA,B23002H_013EA,B23002H_013MA,B23002H_014MA,B23002H_014EA,B23002H_015MA,B23002H_015EA,B23002H_016EA,B23002H_016MA,B23002H_017MA,B23002H_017EA,B23002H_018MA,B23002H_018EA,B23002H_019EA,B23002H_019MA,B23002H_020MA,B23002H_020EA,B23002H_021MA,B23002H_021EA,B23002H_022EA,B23002H_022MA,B23002H_023MA,B23002H_023EA,B23002H_024MA,B23002H_024EA,B23002H_025EA,B23002H_025MA,B23002H_026EA,B23002H_026MA,B23002H_027EA,B23002H_027MA,B23002H_028EA,B23002H_028MA,B23002H_029MA,B23002H_029EA,B23002H_030EA,B23002H_030MA,B23002H_031EA,B23002H_031MA,B23002H_032MA,B23002H_032EA,B23002H_033EA,B23002H_033MA,B23002H_034EA,B23002H_034MA,B23002H_035MA,B23002H_035EA,B23002H_036EA,B23002H_036MA,B23002H_037EA,B23002H_037MA,B23002H_038MA,B23002H_038EA,B23002H_039EA,B23002H_039MA,B23002H_040MA,B23002H_040EA,B23002H_041EA,B23002H_041MA,B23002H_042EA,B23002H_042MA,B23002H_043EA,B23002H_043MA,B23002H_044MA,B23002H_044EA,B23002H_045MA,B23002H_045EA,B23002H_046EA,B23002H_046MA,B23002H_047EA,B23002H_047MA,B23002H_048EA,B23002H_048MA,B23002H_049EA,B23002H_049MA,B23002H_050MA,B23002H_050EA,B23002H_051MA,B23002H_051EA,B23002H_052EA,B23002H_052MA,B23002H_053EA,B23002H_053MA,B23002H_054EA,B23002H_054MA,B23002H_055MA,B23002H_055EA,B23002H_056MA,B23002H_056EA,B23002H_057MA,B23002H_057EA,B23002H_058MA,B23002H_058EA,B23002H_059EA,B23002H_059MA,B23002H_060EA,B23002H_060MA,B23002H_061MA,B23002H_061EA,B23002H_062MA,B23002H_062EA,B23002H_063EA,B23002H_063MA,B23002H_064MA,B23002H_064EA,B23002H_065EA,B23002H_065MA,B23002H_066MA,B23002H_066EA,B23002H_067MA,B23002H_067EA,B23002H_068EA,B23002H_068MA,B23002H_069MA,B23002H_069EA,B23002H_070MA,B23002H_070EA,B23002H_071MA,B23002H_071EA,B23002H_072MA,B23002H_072EA,B23002H_073EA,B23002H_073MA,B23002H_074MA,B23002H_074EA,B23002H_075EA,B23002H_075MA,B23002H_076EA,B23002H_076MA,B23002H_077MA,B23002H_077EA,B23002H_078EA,B23002H_078MA,B23002H_079MA,B23002H_079EA,state
0400000US01,2612741,2829,1264059,2151,86128,2787,31443,2637,217,143,31226,2626,21203,2364,10023,1722,54685,3272,101786,1840,79649,2779,1131,405,78518,2825,67751,3162,10767,1620,22137,2662,635648,1407,546914,4850,8504,1211,538410,5022,491676,5542,46734,4084,88734,4670,211834,510,142626,3297,175,172,142451,3268,134062,3476,8389,1296,69208,3288,80015,2910,27469,2067,25641,1968,1828,630,52546,2905,148648,2898,18292,2011,17193,2074,1099,400,130356,2788,1348682,1973,81190,2766,30762,2670,31,53,30731,2664,23545,2500,7186,1645,50428,3140,101624,1970,70720,2850,322,315,70398,2852,61017,2582,9381,1657,30904,2596,640031,1242,457555,6746,1018,405,456537,6750,416853,6991,39684,3755,182476,6483,225494,336,114531,3564,0,273,114531,3564,107688,3579,6843,1314,110963,3600,87220,2400,19348,1581,17887,1481,1461,514,67872,2324,213123,2469,11741,1523,11263,1471,478,290,201382,2860,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,369778,1295,196262,939,10810,813,5062,648,562,152,4500,661,3311,620,1189,458,5748,964,17553,298,14801,813,4377,734,10424,1120,8829,1202,1595,627,2752,730,111270,662,100692,1804,7589,1339,93103,2128,87069,2228,6034,1392,10578,1774,36267,125,27683,1236,86,144,27597,1209,24570,1424,3027,780,8584,1195,9169,866,3768,657,3518,719,250,269,5401,849,11193,926,2028,549,1863,543,165,124,9165,849,173516,854,10407,869,5266,920,0,246,5266,920,3850,903,1416,587,5141,894,14377,531,10043,1081,622,363,9421,1067,8547,1045,874,426,4334,1094,98348,504,75767,2210,323,250,75444,2202,71588,2255,3856,905,22581,2244,30071,197,19406,1486,0,246,19406,1486,18832,1497,574,342,10665,1423,6570,1053,2460,738,2460,738,0,246,4110,813,13743,1048,1941,710,1941,710,0,246,11802,1026,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3105306,3007,1525285,2410,88000,2783,35591,2810,799,675,34792,2811,24830,2486,9962,1545,52409,3272,111077,1798,91687,3103,3626,1143,88061,2993,72524,3256,15537,2378,19390,2749,726441,1412,632747,5172,6784,1233,625963,5350,570420,7390,55543,4719,93694,5053,262148,310,178855,4257,0,305,178855,4257,163484,4136,15371,2000,83293,4240,107724,3725,31041,2464,27588,2183,3453,788,76683,3346,229895,3737,24935,2586,22697,2362,2238,719,204960,4051,1580021,2367,78185,2753,35092,3064,165,270,34927,3052,24275,2437,10652,2119,43093,3164,105960,1398,79784,3201,603,373,79181,3184,69445,3506,9736,1997,26176,3163,713322,1065,541549,6061,394,298,541155,6124,499402,6549,41753,3266,171773,5889,287276,234,160417,4336,0,305,160417,4336,147916,4326,12501,1469,126859,4309,122494,3696,27814,2248,26218,2143,1596,575,94680,3715,272784,3658,16485,1881,14366,1812,2119,645,256299,3980,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1763984,2595,856427,2300,58367,2890,24972,2365,293,381,24679,2408,16909,2046,7770,1599,33395,2834,67544,2067,51489,3419,925,618,50564,3463,40328,3066,10236,1610,16055,2768,425030,1861,359971,4271,3857,885,356114,4377,334434,5017,21680,2232,65059,3787,141481,28,86137,2521,136,167,86001,2536,81298,2590,4703,885,55344,2524,56144,2531,17773,2114,16412,2057,1361,554,38371,2035,107861,2541,12410,1538,11838,1422,572,442,95451,2540,907557,2039,54008,3000,22785,2851,0,273,22785,2851,18457,2587,4328,1022,31223,2664,70608,3647,50035,3287,76,127,49959,3276,41467,3237,8492,1541,20573,2400,423311,2614,314249,4436,409,340,313840,4450,292236,4534,21604,2565,109062,4390,150931,9,84661,2793,0,273,84661,2793,81744,2707,2917,742,66270,2791,60479,2533,15160,1740,14147,1655,1013,496,45319,2438,148220,2533,10947,1607,10333,1512,614,466,137273,2790,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12744310,7274,6313075,5336,356202,4897,113661,4898,5348,1106,108313,4741,68778,3998,39535,2952,242541,6641,484048,2550,361666,5242,29663,2376,332003,5402,268045,6660,63958,4458,122382,5086,3188024,2688,2797708,11512,39125,3167,2758583,11858,2465244,14297,293339,8522,390316,11364,1117183,1054,796279,6933,252,232,796027,6939,714975,7474,81052,3674,320904,7112,375256,5484,152281,4611,137732,4710,14549,1756,222975,5388,792362,5537,111365,4985,101411,4629,9954,1419,680997,5787,6431235,4839,331623,4906,121504,4980,442,250,121062,5022,89106,4647,31956,3175,210119,7633,441476,2585,318358,5946,3832,1171,314526,5988,271392,6415,43134,3268,123118,5684,3040507,2506,2329782,15000,4378,1112,2325404,15129,2108663,16747,216741,7887,710725,14875,1142472,1340,693529,7217,0,294,693529,7217,638130,7742,55399,3192,448943,7141,409350,5524,119721,4421,108816,4151,10905,1577,289629,5473,1065807,5426,75387,3806,68612,3747,6775,915,990420,6783,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2898217,3860,1436374,2868,88283,2650,38807,2746,1846,429,36961,2742,25861,2360,11100,2053,49476,3035,118841,1711,98193,2827,5065,839,93128,2803,76474,2734,16654,2040,20648,2406,777602,1557,715927,4241,11437,1911,704490,4577,649411,5871,55079,3589,61675,4019,244278,345,184246,3109,73,120,184173,3106,168220,3132,15953,1837,60032,3056,74140,2331,30381,2111,27884,2032,2497,713,43759,2185,133230,2252,17806,1817,16298,1720,1508,578,115424,2556,1461843,2663,80597,2173,36306,2228,470,200,35836,2217,28708,2054,7128,1287,44291,2613,109756,1381,86794,2952,1497,543,85297,2997,77584,3261,7713,1408,22962,2637,761099,1521,610967,6351,2228,668,608739,6448,573029,6679,35710,2892,150132,6158,251439,287,163340,3551,40,65,163300,3550,151299,4008,12001,1494,88099,3547,77762,2308,25900,1972,23514,1766,2386,694,51862,1962,181190,2302,12813,1514,11902,1432,911,425,168377,2720,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2112130,3349,1014118,2004,65237,1500,26872,2094,683,432,26189,2159,19718,2029,6471,1099,38365,2100,73366,662,57211,2243,1568,606,55643,2278,47121,2502,8522,1281,16155,2202,508225,918,468813,3096,2870,798,465943,3302,430349,4113,35594,3011,39412,3005,179575,254,143668,2954,228,272,143440,2955,130423,3119,13017,1411,35907,2915,59851,2149,28036,1822,24880,1784,3156,762,31815,1985,127864,2135,20267,2097,18023,1969,2244,666,107597,2592,1098012,2190,62376,1738,25802,2019,235,163,25567,2026,21671,2082,3896,941,36574,1976,70089,217,55442,1967,39,71,55403,1964,50067,1938,5336,1142,14647,1968,520133,1062,426070,4272,265,237,425805,4264,394198,4781,31607,2948,94063,4339,189106,395,133288,2435,0,281,133288,2435,123515,2445,9773,1284,55818,2427,66717,2154,24345,2039,22096,2041,2249,644,42372,2233,189591,2248,14360,1904,13331,1864,1029,373,175231,2557,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,491623,1085,235654,795,14775,775,5251,1032,90,154,5161,988,4197,896,964,411,9524,1359,18878,265,14896,1293,554,306,14342,1323,12250,1464,2092,831,3982,1293,113936,76,100446,1900,1515,470,98931,1927,91036,2122,7895,1288,13490,1912,40762,75,28850,1480,0,265,28850,1480,26869,1422,1981,695,11912,1472,17505,1252,5371,1011,5058,957,313,235,12134,1242,29798,1259,3323,731,2847,741,476,276,26475,1248,255969,819,14508,791,5850,958,0,265,5850,958,4829,996,1021,462,8658,985,19083,265,14765,1101,92,154,14673,1121,13487,1134,1186,534,4318,1101,117443,156,94718,2420,217,251,94501,2399,88802,2532,5699,1147,22725,2392,44933,265,27550,1646,0,265,27550,1646,25840,1702,1710,548,17383,1646,18441,1501,5554,1063,5065,1015,489,303,12887,1336,41561,1486,3485,855,3225,840,260,201,38076,1643,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,193826,389,95558,330,6085,1384,669,367,230,188,439,291,439,291,0,292,5416,1249,10998,1341,7626,1282,529,327,7097,1342,6517,1278,580,513,3372,999,58092,192,53973,1013,828,392,53145,1169,51181,1363,1964,791,4119,981,10212,292,8691,500,60,100,8631,517,8146,552,485,241,1521,500,4110,490,2701,447,2701,447,0,292,1409,489,6061,492,1859,540,1859,540,0,292,4202,658,98268,231,6441,1140,1193,634,40,71,1153,624,766,428,387,386,5248,984,15570,1132,10863,1294,45,74,10818,1287,10319,1310,499,432,4707,930,54871,198,48236,1258,256,202,47980,1286,46100,1440,1880,730,6635,1234,10299,74,8180,593,0,292,8180,593,7829,659,351,350,2119,592,3700,459,1766,412,1766,412,0,292,1934,470,7387,459,563,302,563,302,0,292,6824,488,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9293038,9024,4520010,5274,244446,3804,88213,4392,2689,1240,85524,4276,56054,3884,29470,2962,156233,5498,309134,2080,226977,5390,7944,1478,219033,5544,176490,5737,42543,3739,82157,5032,2036069,3558,1774275,9803,18621,2732,1755654,9987,1555488,10530,200166,7513,261794,9399,785635,549,525439,7111,75,126,525364,7100,465373,7732,59991,3682,260196,6990,345673,6043,114855,4427,101765,4002,13090,1754,230818,5868,799053,5772,90666,3938,81817,3703,8849,1465,708387,6378,4773028,4998,231147,3392,94395,4523,442,339,93953,4537,67769,4553,26184,3215,136752,4536,293887,2410,218820,5341,1769,843,217051,5347,189178,5694,27873,3398,75067,4875,2015673,2841,1566463,11611,2564,911,1563899,11790,1408794,11486,155105,7144,449210,11609,854688,966,486841,6563,69,115,486772,6544,441297,6555,45475,3347,367847,6500,380246,6505,95596,4717,87033,4945,8563,1194,284650,5769,997387,6357,61882,4026,55269,3684,6613,1347,935505,6863,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
