GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001MA,C08006_001EA,C08006_002MA,C08006_002EA,C08006_003MA,C08006_003EA,C08006_004EA,C08006_004MA,C08006_005EA,C08006_005MA,C08006_006EA,C08006_006MA,C08006_007EA,C08006_007MA,C08006_008MA,C08006_008EA,C08006_009MA,C08006_009EA,C08006_010MA,C08006_010EA,C08006_011MA,C08006_011EA,C08006_012EA,C08006_012MA,C08006_013MA,C08006_013EA,C08006_014MA,C08006_014EA,C08006_015EA,C08006_015MA,C08006_016EA,C08006_016MA,C08006_017EA,C08006_017MA,C08006_018MA,C08006_018EA,C08006_019MA,C08006_019EA,C08006_020MA,C08006_020EA,C08006_021EA,C08006_021MA,C08006_022MA,C08006_022EA,C08006_023MA,C08006_023EA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026MA,C08006_026EA,C08006_027EA,C08006_027MA,C08006_028EA,C08006_028MA,C08006_029MA,C08006_029EA,C08006_030MA,C08006_030EA,C08006_031EA,C08006_031MA,C08006_032MA,C08006_032EA,C08006_033EA,C08006_033MA,C08006_034MA,C08006_034EA,C08006_035MA,C08006_035EA,C08006_036EA,C08006_036MA,state
0400000US13,4118024,22215,3691307,23604,3267029,22798,424278,14152,317886,12088,61498,5221,44894,4725,93624,7121,8498,2436,60545,5297,65161,5708,198889,8662,2161139,15626,1918357,16454,1684680,15221,233677,8932,170244,7747,32787,3717,30646,4382,51838,5504,7041,2349,35427,4311,42873,4092,105603,5944,1956885,16365,1772950,16037,1582349,14027,190601,8364,147642,7207,28711,2984,14248,2140,41786,3548,1457,524,25118,2682,22288,2880,93286,5401,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,657295,7523,528225,9589,437687,8611,90538,5487,66806,4705,14324,2452,9408,1779,43534,4212,5653,1526,29641,3662,16584,2856,33658,4890,350286,4702,285393,6573,242329,5864,43064,3743,31738,3055,6324,1403,5002,1134,17150,2436,3959,1241,14533,2368,10631,2441,18620,4413,307009,5885,242832,5745,195358,5117,47474,3527,35068,2968,8000,1853,4406,1094,26384,2901,1694,834,15108,2388,5953,1508,15038,1832,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669892,8472,587334,8940,520863,9021,66471,3893,50246,3995,9236,1493,6989,1359,5410,1206,8114,1516,21488,2785,7289,1414,40257,3944,360358,5843,311601,6104,275127,6382,36474,2722,27652,2746,3914,962,4908,1172,3782,917,4609,1021,12792,2059,5372,1175,22202,2768,309534,5606,275733,5906,245736,5841,29997,2837,22594,2512,5322,1142,2081,634,1628,568,3505,1122,8696,1440,1917,637,18055,1976,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5792659,21042,4775477,24073,4273034,23657,502443,11652,398450,11979,63271,4447,40722,4659,494684,12316,33427,3113,178901,8180,60963,5379,249207,7603,3030032,17742,2505627,18401,2242058,18001,263569,8514,206456,8143,35054,3045,22059,3008,244927,8494,23870,2516,90231,5676,38632,4393,126745,5719,2762627,11541,2269850,14110,2030976,14072,238874,7420,191994,6702,28217,2801,18663,2494,249757,8809,9557,1534,88670,5251,22331,2976,122462,4548,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2845206,17408,2628310,18097,2385577,17869,242733,7832,188348,7464,30834,3284,23551,2641,27693,2999,11568,1963,62196,4216,21813,2482,93626,4782,1485879,11655,1367118,12895,1238710,12710,128408,5569,99374,4899,14411,2513,14623,2031,12439,1823,9336,1692,34350,3228,14817,1762,47819,3499,1359327,12160,1261192,11601,1146867,11281,114325,5085,88974,5101,16423,1848,8928,1425,15254,2388,2232,821,27846,2836,6996,1467,45807,3574,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513705,9788,1347621,10303,1200762,9698,146859,6254,115223,6200,19003,2181,12633,1867,16649,2474,7902,1726,54328,3932,14041,1951,73164,4712,787990,6562,696788,7457,618867,7006,77921,4558,62037,4086,10169,1615,5715,1088,8105,1569,6106,1523,29298,2915,9947,1678,37746,3616,725715,6249,650833,6006,581895,6488,68938,3573,53186,3359,8834,1452,6918,1373,8544,1666,1796,674,25030,2192,4094,942,35418,2473,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1358914,9336,1240364,9717,1116031,10471,124333,7026,95915,6242,17898,2161,10520,1663,7098,1824,5170,1136,35048,3196,11348,1711,59886,4477,711907,7086,649702,7473,586195,7576,63507,4263,48835,3891,9914,1632,4758,1028,3116,1084,3686,888,19625,2357,8189,1473,27589,2621,647007,7126,590662,7534,529836,7527,60826,4351,47080,3794,7984,1427,5762,1141,3982,1336,1484,655,15423,1972,3159,936,32297,2973,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1803377,15174,1669195,16139,1482669,16578,186526,8284,147331,7550,23403,2443,15792,2876,19654,2766,3211,979,31407,2884,13988,2331,65922,4936,946506,11443,866487,12577,761150,12357,105337,5705,82670,4885,13078,1702,9589,2019,11081,2030,2028,659,17963,1997,9380,1885,39567,4336,856871,8793,802708,8857,721519,9254,81189,4959,64661,4470,10325,1651,6203,1382,8573,1463,1183,809,13444,1877,4608,1331,26355,2889,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1932178,14163,1784723,15467,1578167,15029,206556,9173,154554,7822,28808,3222,23194,2670,27806,3374,6675,1374,38366,3948,32499,3117,42109,3455,1006085,9882,926523,10472,815660,10610,110863,6667,80940,5416,15813,2674,14110,2084,11395,1889,4581,1171,21408,2783,21237,2825,20941,2520,926093,9563,858200,10160,762507,10734,95693,5240,73614,4554,12995,1582,9084,1613,16411,2716,2094,704,16958,2525,11262,1794,21168,2150,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627588,6403,560648,6961,504971,6849,55677,3747,46735,3506,4688,1126,4254,784,3067,875,4179,1177,21874,2033,5474,1247,32346,2471,315974,4694,282589,5380,251853,5338,30736,2304,25618,2058,2429,831,2689,699,1394,601,2831,926,9797,1636,3305,797,16058,1769,311614,4132,278059,4664,253118,4374,24941,2348,21117,2205,2259,724,1565,549,1673,628,1348,568,12077,1488,2169,751,16288,1681,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2847946,17144,2383842,17804,2079711,18858,304131,11171,234759,9692,40777,4737,28595,3788,245628,9404,5674,1158,64917,4602,25250,2669,122635,5991,1443405,11315,1220687,11613,1065196,12191,155491,8042,113375,6899,23400,3331,18716,2885,110076,5719,4823,1105,32706,3438,15364,2055,59749,3936,1404541,12586,1163155,13091,1014515,12854,148640,5347,121384,5360,17377,2618,9879,1676,135552,6648,851,350,32211,3118,9886,1647,62886,3860,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3151546,16613,2541432,16372,2294910,16547,246522,9029,198335,7913,27970,3223,20217,3003,285330,9451,19732,2523,147318,6450,24302,3065,133432,5258,1602433,12242,1293443,13184,1171188,12406,122255,6262,97076,5561,14454,2224,10725,2041,139670,6860,13352,1852,74551,4753,13616,2288,67801,4242,1549113,14178,1247989,12851,1123722,12886,124267,5400,101259,4921,13516,1788,9492,1800,145660,5435,6380,1249,72767,4238,10686,1852,65631,3701,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4044769,19421,3718041,19148,3370583,20226,347458,8858,278265,8664,42179,3717,27014,2509,51549,3592,15256,2048,88131,4889,28086,2308,143706,7029,2065549,14292,1897487,14323,1710858,14262,186629,6867,150244,5941,21464,2452,14921,1879,24551,2247,11307,1837,45925,3406,17739,1792,68540,4824,1979220,12650,1820554,13059,1659725,13822,160829,5634,128021,5943,20715,2201,12093,1335,26998,2717,3949,810,42206,3022,10347,1453,75166,3646,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2649994,12193,2298361,12496,2072089,12267,226272,7274,179840,6841,27785,2605,18647,2128,92083,5351,17271,2057,74469,4406,24008,2759,143802,4672,1364756,8854,1183764,9659,1066004,10100,117760,4949,94322,4390,14278,1804,9160,1489,41741,2968,12876,1846,38858,3158,15762,2197,71755,3116,1285238,9266,1114597,9509,1006085,9252,108512,4423,85518,3889,13507,1604,9487,1568,50342,3700,4395,900,35611,2681,8246,1521,72047,3480,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1158617,12860,1090895,13388,974939,14370,115956,6429,87589,5962,15828,2415,12539,2405,5079,1266,878,530,20115,2558,13563,1790,28087,3116,599306,8051,558906,8596,495910,8833,62996,4677,47085,3942,8386,1754,7525,1736,3195,1130,803,528,12037,2287,9254,1530,15111,2450,559311,8825,531989,8966,479029,9728,52960,4239,40504,3854,7442,1559,5014,1343,1884,720,75,126,8078,1911,4309,1200,12976,1830,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2706413,14734,2463299,14789,2212453,14756,250846,8652,205562,8308,29145,3075,16139,1767,42305,3718,7046,1549,55578,3476,25506,2559,112679,6051,1377384,11307,1245418,11219,1115007,10452,130411,5474,108959,5077,13532,1748,7920,1263,20087,2598,5033,1240,30950,2927,16947,2342,58949,3674,1329029,9414,1217881,11262,1097446,12415,120435,5385,96603,5186,15613,2128,8219,1369,22218,2621,2013,777,24628,2564,8559,1577,53730,4109,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459904,5870,392487,6207,347835,6368,44652,3836,34823,3538,6226,1150,3603,948,3856,970,4943,1057,23813,2474,4693,1119,30112,2925,239207,4547,201453,4925,177949,4998,23504,2566,18162,2224,3243,919,2099,577,1772,687,2946,871,12841,1820,3685,987,16510,1925,220697,3771,191034,4125,169886,4217,21148,2450,16661,2310,2983,751,1504,677,2084,757,1997,550,10972,1492,1008,383,13602,1887,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,921395,7259,840132,7712,749921,8047,90211,4743,69684,4351,11935,1975,8592,1559,5299,1085,3782,1044,25432,2470,6989,1158,39761,2839,476294,4827,433148,5202,389242,5167,43906,3111,33362,2647,6185,1223,4359,1118,2733,774,3104,957,12068,1242,4918,1053,20323,1807,445101,4644,406984,5222,360679,5411,46305,3023,36322,3029,5750,1414,4233,806,2566,807,678,322,13364,2006,2071,689,19438,1985,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1184067,11117,1056701,13430,926694,14401,130007,6936,106443,5910,13212,2879,10352,2314,38895,4469,7344,2644,21115,3140,16234,2604,43778,4398,640659,7626,565141,9281,496143,9662,68998,4728,54646,3751,7765,1923,6587,1790,21458,3244,6295,2620,13072,2269,10288,1936,24405,3627,543408,7768,491560,8406,430551,8921,61009,4036,51797,3653,5447,1496,3765,1073,17437,2431,1049,549,8043,1571,5946,1462,19373,2124,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667506,6655,596075,7540,544574,8302,51501,4548,43852,4299,5167,1020,2482,739,6098,990,1048,613,18809,2968,6296,1255,39180,3507,345711,5825,304993,6137,276483,6476,28510,3051,24169,2750,2618,762,1723,632,3084,738,878,619,9523,1991,4869,1170,22364,2683,321795,4504,291082,5028,268091,5078,22991,2371,19683,2388,2549,600,759,407,3014,742,170,168,9286,1578,1427,501,16816,1803,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4054388,17515,3273487,22322,2932983,20901,340504,11066,253609,9878,44705,4081,42190,4580,439572,13460,15766,2628,118235,6050,61887,5027,145441,5723,2134884,12880,1704499,16056,1521933,15303,182566,8178,131415,6777,25380,2780,25771,2949,239782,8689,12568,2553,62438,4037,35426,3529,80171,4221,1919504,13572,1568988,14234,1411050,13221,157938,6859,122194,5804,19325,2499,16419,2750,199790,8419,3198,1190,55797,3762,26461,2756,65270,3345,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
