GEO_ID,B25095_001E,B25095_001M,B25095_002E,B25095_002M,B25095_003E,B25095_003M,B25095_004E,B25095_004M,B25095_005E,B25095_005M,B25095_006E,B25095_006M,B25095_007E,B25095_007M,B25095_008E,B25095_008M,B25095_009E,B25095_009M,B25095_010E,B25095_010M,B25095_011E,B25095_011M,B25095_012E,B25095_012M,B25095_013E,B25095_013M,B25095_014E,B25095_014M,B25095_015E,B25095_015M,B25095_016E,B25095_016M,B25095_017E,B25095_017M,B25095_018E,B25095_018M,B25095_019E,B25095_019M,B25095_020E,B25095_020M,B25095_021E,B25095_021M,B25095_022E,B25095_022M,B25095_023E,B25095_023M,B25095_024E,B25095_024M,B25095_025E,B25095_025M,B25095_026E,B25095_026M,B25095_027E,B25095_027M,B25095_028E,B25095_028M,B25095_029E,B25095_029M,B25095_030E,B25095_030M,B25095_031E,B25095_031M,B25095_032E,B25095_032M,B25095_033E,B25095_033M,B25095_034E,B25095_034M,B25095_035E,B25095_035M,B25095_036E,B25095_036M,B25095_037E,B25095_037M,B25095_038E,B25095_038M,B25095_039E,B25095_039M,B25095_040E,B25095_040M,B25095_041E,B25095_041M,B25095_042E,B25095_042M,B25095_043E,B25095_043M,B25095_044E,B25095_044M,B25095_045E,B25095_045M,B25095_046E,B25095_046M,B25095_047E,B25095_047M,B25095_048E,B25095_048M,B25095_049E,B25095_049M,B25095_050E,B25095_050M,B25095_051E,B25095_051M,B25095_052E,B25095_052M,B25095_053E,B25095_053M,B25095_054E,B25095_054M,B25095_055E,B25095_055M,B25095_056E,B25095_056M,B25095_057E,B25095_057M,NAME,B25095_001EA,B25095_001MA,B25095_002MA,B25095_002EA,B25095_003EA,B25095_003MA,B25095_004EA,B25095_004MA,B25095_005MA,B25095_005EA,B25095_006EA,B25095_006MA,B25095_007EA,B25095_007MA,B25095_008EA,B25095_008MA,B25095_009EA,B25095_009MA,B25095_010MA,B25095_010EA,B25095_011EA,B25095_011MA,B25095_012EA,B25095_012MA,B25095_013MA,B25095_013EA,B25095_014MA,B25095_014EA,B25095_015MA,B25095_015EA,B25095_016MA,B25095_016EA,B25095_017MA,B25095_017EA,B25095_018EA,B25095_018MA,B25095_019EA,B25095_019MA,B25095_020MA,B25095_020EA,B25095_021MA,B25095_021EA,B25095_022MA,B25095_022EA,B25095_023EA,B25095_023MA,B25095_024EA,B25095_024MA,B25095_025MA,B25095_025EA,B25095_026MA,B25095_026EA,B25095_027EA,B25095_027MA,B25095_028EA,B25095_028MA,B25095_029EA,B25095_029MA,B25095_030EA,B25095_030MA,B25095_031MA,B25095_031EA,B25095_032MA,B25095_032EA,B25095_033MA,B25095_033EA,B25095_034EA,B25095_034MA,B25095_035EA,B25095_035MA,B25095_036MA,B25095_036EA,B25095_037MA,B25095_037EA,B25095_038EA,B25095_038MA,B25095_039EA,B25095_039MA,B25095_040EA,B25095_040MA,B25095_041EA,B25095_041MA,B25095_042EA,B25095_042MA,B25095_043MA,B25095_043EA,B25095_044EA,B25095_044MA,B25095_045EA,B25095_045MA,B25095_046MA,B25095_046EA,B25095_047MA,B25095_047EA,B25095_048MA,B25095_048EA,B25095_049MA,B25095_049EA,B25095_050EA,B25095_050MA,B25095_051EA,B25095_051MA,B25095_052EA,B25095_052MA,B25095_053MA,B25095_053EA,B25095_054MA,B25095_054EA,B25095_055EA,B25095_055MA,B25095_056EA,B25095_056MA,B25095_057MA,B25095_057EA,state
0400000US01,1272846,12811,79026,4685,2579,880,1391,580,2968,728,3920,883,54394,3729,13774,1923,139367,5669,28906,2399,14735,1705,14602,2131,12436,1650,68688,4341,0,273,209312,7597,88141,4838,23263,2278,17944,1900,18465,2116,61499,3212,0,273,200832,7156,95308,5443,26297,2325,26171,2410,17061,1984,35995,3145,0,273,248018,8060,145376,6103,38905,3346,27327,2899,17206,1931,19204,2018,0,273,155860,6943,107975,5567,25040,2835,12901,1517,5131,1059,4813,1121,0,273,152158,5335,122580,5044,17889,2021,6355,1089,2847,744,2487,798,0,273,88273,4384,78992,4324,5909,1097,2187,712,649,427,536,302,0,273,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,162785,3878,4466,1065,98,65,0,246,180,286,13,22,3835,985,340,238,7761,1088,1791,509,473,236,889,451,576,387,4032,853,0,246,15521,1597,4356,830,1274,374,1422,478,1409,538,7060,1326,0,246,15681,1595,5525,935,1198,583,1251,474,1737,655,5970,1127,0,246,29589,2456,12749,1550,3922,952,3671,950,3805,920,5442,1056,0,246,26024,2621,11551,1519,5457,1323,3634,877,2897,879,2485,869,0,246,38118,2912,22793,2388,8427,1512,3700,841,1717,775,1481,540,0,246,25625,2369,21856,2149,2670,907,699,305,220,185,180,185,0,246,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1522938,13309,66056,4987,3239,694,1686,691,1247,488,1392,587,41077,3569,17415,2370,124447,4572,23748,2191,11694,1534,9560,1390,6965,1286,72480,3824,0,305,228624,7497,77062,4320,19042,1976,16322,2121,16618,2280,99580,5156,0,305,225847,6948,83709,4136,20639,2401,22103,2608,21764,2674,77632,5115,0,305,317033,8704,120663,5530,50022,3298,47756,3571,38692,3285,59900,3346,0,305,211228,7525,104708,5001,42897,3451,30287,2910,14812,1770,18524,2203,0,305,217485,6574,140217,5191,40941,3565,19795,2154,8454,1255,8078,1359,0,305,132218,5465,112030,5136,9995,1232,5204,961,2232,727,2757,718,0,305,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,751568,9191,38383,3345,2166,672,1205,523,2086,689,1249,471,25447,2581,6230,1322,84997,4259,23942,2582,10911,1694,7965,1262,7179,1177,35000,2629,0,273,142483,5398,67513,3337,16593,2024,14907,1954,11739,1897,31731,2770,0,273,124874,5312,68895,4279,18010,1993,16093,2115,9153,1271,12723,1801,0,273,148403,5515,101274,5083,20980,2287,13161,1780,6693,1286,6295,1506,0,273,91736,4549,72590,4332,11014,1720,5037,1080,1496,567,1599,626,0,273,79392,4090,66248,3700,7561,1492,3416,833,740,387,1427,579,0,273,41300,3270,37684,3184,2260,785,703,461,425,283,228,258,0,273,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,6903175,27402,207628,6503,4819,1133,2371,747,2312,775,4216,1236,140273,5609,53637,3549,398638,10787,61189,3084,29944,2634,27609,2576,21807,2089,258089,9203,0,294,720820,12627,195052,6349,51922,3337,37946,2748,42931,2970,392969,10169,0,294,763844,14591,219076,7115,46374,3369,46674,3408,56941,3838,394779,10920,0,294,1208016,16435,357470,9558,100616,5110,120961,5298,119196,5676,509773,10500,0,294,1008836,14248,322209,7918,127774,5569,136063,5479,123840,4466,298950,8716,0,294,1329511,17696,507011,11333,236230,6158,207509,7619,149756,6248,229005,7709,0,294,1265882,14657,768219,11449,206907,6860,133589,4677,75114,4175,82053,4588,0,294,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1292792,11248,41247,2803,750,392,537,251,938,549,746,407,28948,2499,9328,1289,80376,4305,10532,1461,6856,1146,6383,1018,6703,1360,49902,3285,0,279,151717,6692,45650,2887,10887,1559,8806,1586,9200,1645,77174,4513,0,279,164861,5244,52599,2969,14285,1680,17877,2230,16668,1966,63432,4237,0,279,252933,7011,89632,4877,36293,2644,41726,3109,31223,2367,54059,3646,0,279,202304,6017,88815,3939,45816,3112,32216,3048,18088,1771,17369,1810,0,279,235046,6833,136973,5546,51074,2921,24631,2083,12314,1709,10054,1443,0,279,164308,5270,137964,4970,13574,1654,6667,1307,2706,776,3397,1056,0,279,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,923617,8286,20590,2323,0,281,0,281,0,281,49,84,15377,1967,5164,1264,45285,3476,766,310,794,359,2051,731,2663,796,39011,3368,0,281,83471,4416,5944,1149,6493,1355,9280,1344,8630,1159,53124,3462,0,281,96610,4101,18611,1873,11640,1337,10131,1338,9417,1365,46811,2974,0,281,162648,6523,44500,3067,17819,1584,22275,2394,20858,2055,57196,3971,0,281,143613,5831,44016,2582,27796,2924,25234,2577,19911,2181,26656,2663,0,281,188097,5878,86408,3954,44857,2747,27541,1982,14555,1681,14736,1705,0,281,183303,5514,135519,4699,25820,2002,12019,1347,4583,963,5362,1211,0,281,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,239884,4113,8068,1440,84,92,52,87,44,71,173,171,6608,1408,1107,425,16261,1869,2573,698,1854,802,1121,426,1180,423,9533,1395,0,265,27976,2273,8453,1299,2429,789,1873,539,1789,459,13432,1784,0,265,31584,1956,10828,1261,3062,750,3176,646,2968,838,11550,1340,0,265,49375,2929,18908,2057,8621,1537,5674,992,6386,1171,9786,1635,0,265,36402,2845,15825,1709,8005,1277,5874,1218,3648,1090,3050,744,0,265,43149,2878,26911,2362,8523,1247,4324,961,2019,666,1372,549,0,265,27069,1669,23919,1710,1996,628,764,371,325,293,65,87,0,265,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,107193,3924,4775,925,0,292,0,292,0,292,0,292,3752,861,1023,472,4426,889,376,193,381,289,259,191,240,197,3170,768,0,292,7522,1179,1777,738,612,350,365,225,517,294,4251,1032,0,292,9087,1492,2869,788,602,293,594,313,384,282,4638,1000,0,292,15207,1762,4744,802,1666,643,1761,596,1450,726,5586,1247,0,292,12069,1467,4495,905,1723,607,2017,614,1197,474,2637,795,0,292,19912,1895,9996,1295,3221,787,3547,901,1267,493,1881,783,0,292,34195,2105,23492,1924,5331,905,3301,941,1040,470,1031,508,0,292,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4794130,25332,254799,8514,5652,1494,3913,1100,4482,1079,4898,1130,173987,7245,61867,4143,460815,11038,56610,3491,33552,2411,32291,2740,31918,2823,306444,9942,0,310,788628,13703,210710,6467,76829,4068,70828,4223,58745,3708,371516,9432,0,310,737797,11962,253814,6731,73084,4193,74386,4581,71306,4096,265207,7197,0,310,952281,17385,399815,9612,126699,6441,115241,6310,92923,4264,217603,8654,0,310,612016,13090,300512,8275,107092,4438,81872,5194,50419,4289,72121,4104,0,310,594293,13094,356060,9490,98264,5139,63149,4823,35461,3269,41359,3188,0,310,393501,9664,309484,8948,42327,3209,20783,2522,9346,1722,11561,1714,0,310,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
