GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001EA,B18135_001MA,B18135_002MA,B18135_002EA,B18135_003EA,B18135_003MA,B18135_004EA,B18135_004MA,B18135_005EA,B18135_005MA,B18135_006EA,B18135_006MA,B18135_007EA,B18135_007MA,B18135_008EA,B18135_008MA,B18135_009MA,B18135_009EA,B18135_010EA,B18135_010MA,B18135_011MA,B18135_011EA,B18135_012EA,B18135_012MA,B18135_013MA,B18135_013EA,B18135_014MA,B18135_014EA,B18135_015MA,B18135_015EA,B18135_016EA,B18135_016MA,B18135_017EA,B18135_017MA,B18135_018MA,B18135_018EA,B18135_019MA,B18135_019EA,B18135_020MA,B18135_020EA,B18135_021EA,B18135_021MA,B18135_022MA,B18135_022EA,B18135_023MA,B18135_023EA,B18135_024EA,B18135_024MA,B18135_025EA,B18135_025MA,B18135_026EA,B18135_026MA,B18135_027EA,B18135_027MA,B18135_028EA,B18135_028MA,B18135_029EA,B18135_029MA,B18135_030MA,B18135_030EA,B18135_031EA,B18135_031MA,B18135_032MA,B18135_032EA,B18135_033EA,B18135_033MA,B18135_034MA,B18135_034EA,state
0400000US13,9519836,3059,2492281,3804,101337,6565,93810,6283,40359,3806,59178,4715,7527,1586,2390944,6877,2154467,13623,1333269,19597,877223,16764,236477,12767,6024027,5972,614809,13761,472461,12515,257558,8160,282095,10850,142348,7262,5409218,14239,3931535,25343,3666268,26168,380786,11092,1477683,26242,1003528,4207,396684,8083,393320,8020,226002,5964,389688,7939,3364,986,606844,8013,598677,7886,406006,9189,582954,7886,8167,2027,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,303661,702,11350,1972,10950,1940,6226,1464,5992,1511,400,290,292311,1949,281595,2890,204497,6516,89998,6524,10716,2428,818181,2923,66198,4618,57643,4360,37279,3041,28508,3158,8555,1913,751983,5255,670947,6662,614548,7904,79859,5396,81036,4803,193835,1096,63052,2824,62563,2830,42150,2674,61737,2858,489,351,130783,2763,128215,2946,99322,3295,121927,3249,2568,1019,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,428296,1393,19083,2565,18303,2578,9118,1802,12873,2254,780,405,409213,2694,364989,4998,259988,6588,119430,6841,44224,4908,930312,2236,103069,5010,79326,4744,47989,3537,44839,3530,23743,2404,827243,5656,620911,9195,589131,8380,50395,3843,206332,7692,193027,1713,73596,3250,73583,3251,52581,3229,73322,3245,13,24,119431,3120,119119,3159,87700,2889,117045,3118,312,222,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,3121719,2598,106743,6138,103774,6060,47280,3877,63453,5047,2969,901,3014976,6528,2877840,11174,1829001,17090,1144286,18112,137136,9060,8001743,5081,640076,12459,527401,11516,282562,6513,305386,10341,112675,5196,7361667,13457,5889031,25668,5319357,27126,700419,16203,1472636,23943,1549783,3619,544414,8309,539292,8355,350187,7232,533303,8481,5122,1281,1005369,8469,990351,8410,711782,9555,958060,8677,15018,1924,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,1602320,2723,69206,4394,65029,4290,28861,3027,42190,3462,4177,915,1533114,5317,1394619,9808,946345,14197,497134,12646,138495,7683,3982366,3151,435239,11085,354811,9518,188776,6716,209820,7892,80428,5053,3547127,11509,2826009,18663,2608814,19718,283676,9531,721118,14125,806784,2625,295141,5560,294014,5540,204288,5314,292054,5542,1127,580,511643,5609,509068,5591,382016,6393,497952,5968,2575,883,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,721762,2171,26935,3015,26523,3026,13926,1792,18030,2780,412,216,694827,3603,666193,5039,492203,8455,214609,9420,28634,3263,1854816,2333,171572,6829,150029,6710,83381,3740,90098,5583,21543,2047,1683244,7660,1455259,10118,1352474,11234,140275,6471,227985,7962,428307,1485,138147,3641,137951,3620,103935,3566,137417,3650,196,199,290160,3609,289119,3551,228539,4120,285744,3599,1041,490,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,725437,2483,27329,2595,25604,2488,13242,1773,14193,2107,1725,620,698108,3733,640050,5918,482297,9452,178532,8968,58058,4491,1718527,3505,177640,6613,142270,5728,87520,4237,76787,4273,35370,3423,1540887,6863,1248125,11059,1195992,11585,82307,4886,292762,8833,360497,2287,136457,3620,135742,3676,98196,3715,135023,3663,715,472,224040,4187,223224,4235,171336,4260,218140,4162,816,409,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,1018375,3260,54517,3513,52130,3565,19213,2190,37394,3149,2387,1106,963858,4334,905065,6338,576459,11351,361548,11372,58793,5395,2667980,4635,423348,9628,340159,8466,159750,5439,228939,7658,83189,5579,2244632,10845,1743353,16399,1588561,16551,209910,7760,501279,12152,556359,2379,233192,5583,232355,5502,144547,5699,230691,5569,837,435,323167,5548,322611,5611,235208,5904,314657,5584,556,341,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,1113329,4791,61576,4445,60332,4471,22100,2638,42463,3537,1244,566,1051753,5842,991279,8431,507405,13133,520667,14718,60474,6202,2788424,5943,378341,10702,298488,10078,146495,6680,192546,7158,79853,5151,2410083,11390,1764221,16284,1585162,17167,232649,8083,645862,15158,538561,2708,231914,5415,231039,5450,133235,5216,228344,5544,875,512,306647,5704,303968,5589,198479,5077,292251,5691,2679,760,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,273098,1228,16642,2203,16282,2225,5390,1335,12737,2003,360,205,256456,2385,245881,3071,157248,5047,99842,4754,10575,1512,836479,1577,104131,4291,92685,3731,37825,2466,66167,3634,11446,2058,732348,4594,621886,6645,531207,7287,111641,4028,110462,5117,203460,894,77589,2957,77538,2953,49421,2272,76960,2947,51,67,125871,3038,125700,3064,92611,3075,121668,3051,171,143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,1350011,1763,52148,3678,50341,3491,27000,2826,27430,2540,1807,768,1297863,3997,1235372,6536,895815,13535,376286,13580,62491,5444,3650938,4225,297641,8800,261707,8117,163472,6927,137316,6348,35934,3447,3353297,10214,2823279,16273,2623216,16795,274227,11182,530018,14471,687049,2431,231419,5804,229230,5826,160311,5313,225208,6051,2189,871,455630,5728,447208,5732,351709,5876,423866,6380,8422,1515,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,1414746,825,59452,3937,59134,3899,28845,2573,36560,3620,318,283,1355294,4086,1333930,4759,997987,11500,404775,11642,21364,3352,4199533,2763,354378,10866,338364,10530,156581,6532,221355,8780,16014,1983,3845155,11060,3599589,16279,3132412,18604,562178,14443,245566,11452,863788,2153,285422,6527,285062,6496,180548,5630,280902,6518,360,354,578366,6874,576271,6828,426897,6181,548074,7422,2095,834,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,2331475,2285,114301,6270,110796,6024,47337,3773,76802,5530,3505,1023,2217174,7057,2125576,10038,1393996,17021,838462,17185,91598,6329,6106494,3430,714665,13878,603744,12214,309369,7678,394809,10133,110921,5625,5391829,14765,4394463,20971,3903942,21952,622042,12896,997366,17538,1325714,2815,495875,8235,494935,8177,372249,7241,491649,8137,940,512,829839,8231,826785,8256,669220,8667,813820,8590,3054,822,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,1281022,2166,47699,3113,45672,3050,26462,2532,28825,2438,2027,633,1233323,3742,1151185,7066,911653,9851,287233,9387,82138,6256,3314300,3049,266012,8302,241654,8101,127597,4934,147335,6226,24358,2363,3048288,8790,2682700,12297,2444389,14931,304644,8540,365588,9086,656770,2269,208932,4770,208346,4839,153150,4147,206920,4867,586,437,447838,5462,446276,5518,358358,5322,437501,5541,1562,541,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,751985,2051,37696,3273,34969,3428,11514,2296,27172,2982,2727,1164,714289,3719,653514,6443,318910,10884,355456,10382,60775,6090,1781118,3102,266903,9103,211359,7363,96970,4402,143724,6154,55544,4476,1514215,10085,1106511,14563,985953,15551,156551,8358,407704,10775,369804,2026,168236,4784,167717,4756,92412,4491,166880,4715,519,350,201568,4999,200742,4982,134031,4920,197069,4903,826,467,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,1413730,3760,62975,4516,60160,4462,28715,2856,35487,3359,2815,817,1350755,5774,1265425,8589,869647,12754,434364,12258,85330,6572,3662511,5029,440068,9697,362957,9437,184106,6841,226983,8481,77111,4854,3222443,10734,2617132,16386,2432330,17289,249801,7770,605311,13083,803623,2597,311188,7287,310534,7231,202361,6334,308614,7195,654,367,492435,7081,489762,7254,348608,6722,479886,7170,2673,910,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,221455,1208,8828,1565,7678,1430,3832,978,4609,1088,1150,562,212627,1810,186219,3634,130863,4471,64206,4920,26408,3281,611451,1650,64072,3656,50758,2989,27973,2261,30739,2673,13314,1889,547379,3798,419702,6682,395371,7182,37757,3263,127677,5761,142656,973,52402,2418,52322,2440,36256,2082,52049,2460,80,111,90254,2703,89902,2645,65648,3102,87592,2697,352,244,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,458869,1691,16611,2017,15640,1969,7935,1407,9240,1855,971,647,442258,2490,417495,3774,305519,6794,129947,7177,24763,2771,1108279,2357,104185,4984,84207,5041,48880,3861,47384,4083,19978,1719,1004094,5377,842858,7692,803018,8115,60628,3933,161236,5979,234901,1437,85162,3804,84878,3783,61674,3152,83957,3784,284,273,149739,3929,149318,3963,112346,4070,145710,3958,421,285,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,663742,1096,20249,2788,17826,2654,10912,1944,8534,1683,2423,822,643493,3156,530577,6878,396556,8241,152571,9343,112916,6369,1682011,2152,152466,6027,117510,5351,69507,4791,63261,4683,34956,3092,1529545,6466,1082898,12233,1019860,11947,93911,5795,446647,12228,323213,1230,110467,3895,109214,3819,64364,3649,107879,3702,1253,740,212746,3732,207241,4129,134087,5261,198520,3945,5505,1515,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,285730,1084,14110,2184,13412,2150,6900,1495,8267,1904,698,494,271620,2744,258639,3918,197855,5766,66735,5355,12981,2818,844551,1684,77209,4480,66208,3952,37740,3019,37116,3059,11001,1636,767342,4714,647799,8344,619488,8803,41316,3783,119543,7202,172358,1163,54493,2350,54238,2337,40135,2258,53857,2357,255,217,117865,2738,117330,2781,91614,3286,114272,2803,535,366,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,2057455,2423,72269,4480,68425,4172,41453,3482,31838,3332,3844,1094,1985186,5318,1865574,9181,1402023,14286,513096,13942,119612,7496,5483966,3224,397872,11915,340073,9743,207438,8771,183001,7076,57799,5071,5086094,12124,4137892,19333,3815217,22088,395338,11175,948202,17053,1152120,2308,374835,7669,369822,7665,236359,6692,365764,7671,5013,1089,777285,7468,760597,7356,546005,7742,730560,7021,16688,2879,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,517658,1752,17250,2341,16217,2310,5490,1274,12691,1876,1033,522,500408,2614,448550,6153,229970,8625,242691,9158,51858,5383,1245292,2637,140492,6129,113890,6178,57183,3460,74954,4878,26602,2935,1104800,6459,789355,11720,673641,11273,144575,7268,315445,11303,269749,1976,111596,4407,110306,4467,62051,3165,109295,4404,1290,632,158153,4848,155823,4850,105013,4173,151064,4834,2330,699,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,4301661,2578,150076,6479,144210,6096,67898,4573,92312,4866,5866,1526,4151585,7349,3948990,12012,2613590,22920,1506340,23096,202595,9698,12307934,5718,1012335,15606,908460,15493,436491,10705,601485,12975,103875,5362,11295599,15941,9357969,29105,7926310,36119,1687137,26835,1937630,29240,2524686,4200,858000,12101,853035,12230,474015,9813,843251,11901,4965,1196,1666686,12371,1644235,12432,1109800,12766,1574485,13191,22451,3050,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
