GEO_ID,B25102_001E,B25102_001M,B25102_002E,B25102_002M,B25102_003E,B25102_003M,B25102_004E,B25102_004M,B25102_005E,B25102_005M,B25102_006E,B25102_006M,B25102_007E,B25102_007M,B25102_008E,B25102_008M,B25102_009E,B25102_009M,B25102_010E,B25102_010M,B25102_011E,B25102_011M,B25102_012E,B25102_012M,B25102_013E,B25102_013M,B25102_014E,B25102_014M,B25102_015E,B25102_015M,NAME,B25102_001MA,B25102_001EA,B25102_002MA,B25102_002EA,B25102_003MA,B25102_003EA,B25102_004EA,B25102_004MA,B25102_005MA,B25102_005EA,B25102_006EA,B25102_006MA,B25102_007EA,B25102_007MA,B25102_008EA,B25102_008MA,B25102_009EA,B25102_009MA,B25102_010EA,B25102_010MA,B25102_011MA,B25102_011EA,B25102_012MA,B25102_012EA,B25102_013EA,B25102_013MA,B25102_014MA,B25102_014EA,B25102_015EA,B25102_015MA,state
0400000US16,401532,6302,275925,6274,52991,3746,117099,4745,39622,3049,31861,2719,28525,2583,5827,1138,125607,4245,40337,2667,42914,2284,12609,1621,11454,1254,8960,1365,9333,1401,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3219338,16289,2223670,14753,110328,4843,191279,5648,153284,6178,303068,7186,1449259,13359,16452,1895,995668,12614,156611,5399,128636,4554,82370,3654,137519,4614,451399,8860,39133,2887,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1736751,11947,1218452,11476,414412,9816,370676,8980,146349,5624,141047,5500,125197,5026,20771,1831,518299,8388,233344,6617,135263,5415,51415,2993,45435,2931,33098,2407,19744,1785,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885284,8254,553055,8328,70779,3434,152727,4921,91938,3728,115046,4394,115411,4286,7154,1508,332229,6008,80695,3667,86583,2793,53178,2540,58689,2629,44678,2904,8406,1213,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,749907,8746,480190,8870,62115,3266,121280,4358,71600,3465,113578,4511,105640,4073,5977,1102,269717,5310,68328,3421,68814,3391,38301,2362,53000,3471,33454,2169,7820,1222,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1156292,12036,717861,10476,233926,6927,240519,6712,92768,5128,77309,4021,51762,3043,21577,2018,438431,8379,218062,6486,97636,4380,28047,2258,23611,2019,16418,1863,54657,3116,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1141504,11499,637183,11302,258762,7165,117898,6269,46791,3495,44407,3015,42719,3177,126606,5796,504321,9287,221802,5953,45336,2916,15165,1769,17228,1823,15334,1927,189456,7498,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396395,5449,258025,5141,20955,1601,52038,2734,40143,2593,72059,3158,71488,3783,1342,376,138370,3634,23989,1810,30462,2046,19024,1691,29338,1862,31390,1856,4167,805,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426267,12068,1090776,11617,30944,2854,101719,4031,129495,5452,261034,7593,556091,9500,11493,1837,335491,6633,23688,2385,40801,2748,46361,2549,79664,3805,127624,5167,17353,2002,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1568382,10691,1132001,10169,22388,2201,66446,4401,69884,3853,251065,7590,717066,9784,5152,970,436381,7726,13384,1676,24117,2447,24567,2071,104967,4879,257344,6600,12002,1623,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2769474,14635,1828046,14919,118540,4363,321149,6410,255875,6711,472424,10222,610313,9980,49745,3273,941428,11991,122563,4259,205160,4722,131867,5203,199925,5872,200706,6017,81207,4144,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1527328,10448,1076735,8953,96425,3588,198732,5292,161270,4315,299894,6941,309903,6725,10511,1223,450593,6597,85037,3499,91883,2972,63031,2997,106648,3757,93992,3934,10002,1247,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,753374,9176,411111,7879,172470,6355,103434,5928,35574,2511,31309,2791,19874,2258,48450,4173,342263,7114,155220,6215,48001,3386,13815,1683,11941,1884,8587,1266,104699,4048,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1621371,13182,1067865,11356,256471,7664,305512,7349,149306,5553,190420,5743,151064,5152,15092,1884,553506,8148,210560,5412,146748,4404,62497,3623,67961,2926,48937,2348,16803,2054,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,280633,4455,165561,4571,21480,2467,48473,2829,35162,2718,36326,2580,20447,2237,3673,1112,115072,3363,28276,1857,30001,1878,18565,1744,17809,1812,10458,1295,9963,1543,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484649,6026,309474,5919,19117,1720,49444,2737,41579,2799,85929,3453,106970,3309,6435,1170,175175,4188,29690,1833,31611,1945,21841,1770,37860,2024,41522,2618,12651,1163,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,565869,9281,429984,9713,49660,3290,120042,5847,74772,4941,103732,5579,75705,4128,6073,1081,135885,5034,31548,2733,32388,2661,17051,1859,23548,2130,19736,2174,11614,1535,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369448,5293,257120,5334,4454,1026,8031,1410,6334,1232,23917,2454,213079,4652,1305,392,112328,3780,10099,1412,7326,1228,3956,852,11964,1376,75753,3401,3230,786,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2106728,14618,1496628,14811,10638,1580,22011,2158,16937,2110,56181,3711,1378137,14754,12724,1603,610100,9353,9864,1125,17335,2001,10416,1399,33298,2659,514176,8915,25011,1913,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,316301,6958,95806,4462,85216,4572,43942,2848,44786,2894,31478,2444,15073,1957,203563,6415,87688,3806,40931,3228,17934,1779,13630,1529,11356,1352,32024,2402,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,2537133,17175,73446,3519,173256,5054,139683,5488,378338,9421,1688330,15222,84080,4367,1366990,13705,91920,4028,150270,5111,88775,4222,194980,6170,739537,11179,101508,4259,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,1656792,14774,353987,8204,555225,10880,259165,7141,263885,6933,202687,5875,21843,2372,808759,10982,331502,8315,226356,6545,79025,4137,75086,4408,64226,3671,32564,2645,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,100295,3362,14643,1343,18406,1659,15163,1499,25536,2124,23939,2087,2608,573,87378,2509,31407,1584,15869,1485,8503,999,13685,1158,10171,1282,7743,990,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,2101565,17541,210747,7316,475642,9212,295652,9395,472822,10603,623791,9289,22911,2525,993632,11214,217386,5447,243856,7242,135718,5037,181086,6109,184800,4904,30786,2897,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,585362,8394,207892,6734,179216,6005,70039,3557,63898,3560,45416,2733,18901,1691,386016,8197,217538,6142,77223,3494,26823,2364,21772,2137,18162,1912,24498,2150,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,942674,8824,659197,9664,33712,2903,96494,4889,96091,4638,195366,6763,229820,5757,7714,1210,283477,6104,51849,3431,44654,2904,36996,2534,63297,3609,73070,3461,13611,1807,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,2169055,15630,212742,7073,368052,8044,242273,6784,428743,8682,904675,9202,12570,1326,1292623,13706,268035,6348,265367,6585,148051,4204,230574,6376,356941,7450,23655,2170,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,178372,4808,3575,761,6411,1155,6037,1290,33750,2893,127673,3774,926,529,66144,2710,3062,658,2528,816,2560,577,15781,1646,41553,2691,660,317,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,760782,12195,337290,8606,238384,7056,65843,4000,56419,3811,41315,3031,21531,2486,449378,7498,273515,6368,81957,3774,19707,1955,19132,2019,16056,1928,39011,2849,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216821,3676,126942,3494,15418,1523,28671,1895,21810,1844,33023,2486,26527,1909,1493,489,89879,3071,25949,1711,19851,1686,13087,1267,14579,1340,10551,1321,5862,1079,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,1043349,13746,361979,8981,336426,8979,117003,6010,115885,4623,93631,3811,18425,2041,619419,9864,292077,6768,173594,5420,47169,3022,43048,2972,39338,2772,24193,2177,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,3475274,23904,306013,8407,430052,10879,298523,7811,665607,13599,1696856,16230,78223,4177,2080629,19714,640488,12376,399481,9986,189057,6754,276908,7193,441143,10301,133552,6516,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,457098,6183,49324,3568,198753,5204,101030,4430,70386,3830,31745,2703,5860,1096,158044,4376,25680,2061,64502,3427,28104,2066,21427,2092,11944,1389,6387,807,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,121323,3339,3990,898,5789,961,7618,883,26856,2123,76095,2739,975,402,59524,2610,5278,860,4931,833,4712,812,11128,1380,32488,2084,987,325,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,1458444,15818,209933,6977,281659,6819,184424,6929,252530,7320,503090,8541,26808,2751,566796,9306,170066,5221,117619,4662,57756,3696,76414,3657,110849,5009,34092,2737,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,1192765,12139,61556,3389,150925,4873,140295,5450,320830,8024,505073,8136,14086,1772,452174,7857,75495,3907,54292,3396,44042,2837,98284,4111,153888,5493,26173,2607,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,274978,5889,159855,4906,67541,3843,13999,1903,12381,1446,4939,1086,16263,1946,278451,5758,176103,5379,35167,3041,7689,1371,3930,999,2520,734,53042,3214,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,1064180,11649,26348,2023,74952,2869,93501,3834,270037,7248,592352,8528,6990,1031,501859,7356,37073,1878,45908,2207,50826,1979,127414,4178,227559,5000,13079,1528,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,93523,3719,24677,2412,38454,2881,14471,1666,8501,1279,6366,1322,1054,477,61755,2807,22808,1706,23291,1936,5745,1164,3703,860,3222,731,2986,692,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,362159,8143,32635,2437,13556,1725,4773,1015,4498,1066,8114,1482,298583,8646,567672,7756,33962,2631,9092,1226,2647,624,2717,681,3696,829,515558,7618,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
