GEO_ID,C18108_001E,C18108_001M,C18108_002E,C18108_002M,C18108_003E,C18108_003M,C18108_004E,C18108_004M,C18108_005E,C18108_005M,C18108_006E,C18108_006M,C18108_007E,C18108_007M,C18108_008E,C18108_008M,C18108_009E,C18108_009M,C18108_010E,C18108_010M,C18108_011E,C18108_011M,C18108_012E,C18108_012M,C18108_013E,C18108_013M,NAME,C18108_001EA,C18108_001MA,C18108_002MA,C18108_002EA,C18108_003EA,C18108_003MA,C18108_004EA,C18108_004MA,C18108_005MA,C18108_005EA,C18108_006MA,C18108_006EA,C18108_007EA,C18108_007MA,C18108_008MA,C18108_008EA,C18108_009EA,C18108_009MA,C18108_010EA,C18108_010MA,C18108_011MA,C18108_011EA,C18108_012MA,C18108_012EA,C18108_013EA,C18108_013MA,state
0400000US01,4702769,1669,1133638,2253,43275,4225,13369,2213,1076994,5407,2931536,3968,215985,7972,206807,8043,2508744,12779,637595,2562,110431,4094,170542,5320,356622,6556,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,689249,1872,187984,558,4179,1051,2154,860,181651,1454,449435,2182,28298,2367,20191,2346,400946,3662,51830,1042,9739,1299,10596,1323,31495,1689,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6310174,2001,1629931,1211,40284,3679,15073,1949,1574574,4647,3804683,3142,200500,8325,163180,6908,3441003,10930,875560,2405,133999,4984,152904,4821,588657,6150,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2867611,1672,709374,2349,30961,3068,8285,1423,670128,4035,1753433,3685,132370,6019,123128,5162,1497935,8147,404804,2660,76259,3904,96723,4064,231822,5128,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36815569,4634,9288691,3004,202352,8897,80902,4948,9005437,11263,23349907,7727,995016,17857,823296,19084,21531595,23421,4176971,6408,614906,9681,923620,15292,2638445,16348,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4956873,2211,1226208,1972,30198,3276,10454,1869,1185556,4146,3194530,3754,161301,6516,111508,5646,2921721,9822,536135,2272,86352,3738,98867,4617,350916,5215,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3519913,989,815010,360,22259,2932,6473,1217,786278,3121,2220078,1770,103434,5768,75906,4895,2040738,7620,484825,1411,74950,3573,84535,4601,325340,4940,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,885232,820,206046,606,7195,1698,1879,819,196972,2120,553769,1162,33930,3101,26198,2838,493641,4171,125417,821,18498,1670,20744,1565,86175,1993,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,594282,401,100990,441,4702,1447,1414,641,94874,1714,426175,1114,22749,2876,14486,1945,388940,3475,67117,907,9675,1221,13161,1734,44281,1825,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18534081,4456,3990247,4584,119555,6567,36230,3487,3834462,8657,11335279,6532,597066,15251,517569,13313,10220644,19368,3208555,3802,493629,10031,602541,11566,2112385,14223,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9519836,3059,2492281,3804,76456,5481,24881,2930,2390944,6877,6024027,5972,331165,9299,283644,10180,5409218,14239,1003528,4207,166776,6071,229908,6980,606844,8013,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,303661,702,8731,1800,2619,766,292311,1949,818181,2923,38711,2793,27487,3667,751983,5255,193835,1096,25834,2237,37218,2330,130783,2763,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,428296,1393,14620,2289,4463,1133,409213,2694,930312,2236,58010,4217,45059,3335,827243,5656,193027,1713,34213,2222,39383,2615,119431,3120,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,3121719,2598,77700,5472,29043,2946,3014976,6528,8001743,5081,349739,8362,290337,9216,7361667,13457,1549783,3619,243917,6551,300497,6927,1005369,8469,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,1602320,2723,53092,3904,16114,1963,1533114,5317,3982366,3151,231171,7053,204068,8316,3547127,11509,806784,2625,136362,5198,158779,4725,511643,5609,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,721762,2171,20687,2468,6248,1118,694827,3603,1854816,2333,98716,4322,72856,4566,1683244,7660,428307,1485,70316,2881,67831,3216,290160,3609,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,725437,2483,20476,2339,6853,1342,698108,3733,1718527,3505,97666,4486,79974,4318,1540887,6863,360497,2287,63648,2720,72809,3221,224040,4187,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,1018375,3260,42672,3163,11845,1351,963858,4334,2667980,4635,209073,6725,214275,6969,2244632,10845,556359,2379,94658,3494,138534,4428,323167,5548,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,1113329,4791,45335,4031,16241,2171,1051753,5842,2788424,5943,199354,8327,178987,7107,2410083,11390,538561,2708,99367,3986,132547,4539,306647,5704,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,273098,1228,13179,1833,3463,938,256456,2385,836479,1577,57473,3459,46658,2884,732348,4594,203460,894,38797,2302,38792,2773,125871,3038,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,1350011,1763,37829,3448,14319,2044,1297863,3997,3650938,4225,173104,7204,124537,5718,3353297,10214,687049,2431,102943,4185,128476,5523,455630,5728,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,1414746,825,44964,3703,14488,2228,1355294,4086,4199533,2763,193429,7308,160949,7598,3845155,11060,863788,2153,125988,4439,159434,5471,578366,6874,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,2331475,2285,86726,4877,27575,2963,2217174,7057,6106494,3430,373661,9148,341004,9861,5391829,14765,1325714,2815,220080,6593,275795,6512,829839,8231,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,1281022,2166,34903,2793,12796,1588,1233323,3742,3314300,3049,147308,6629,118704,4678,3048288,8790,656770,2269,104476,3711,104456,4506,447838,5462,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,751985,2051,27328,2939,10368,1778,714289,3719,1781118,3102,130424,6078,136479,6050,1514215,10085,369804,2026,65159,3641,103077,4146,201568,4999,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,1413730,3760,49584,4198,13391,1959,1350755,5774,3662511,5029,225044,7162,215024,6843,3222443,10734,803623,2597,140407,4771,170781,5373,492435,7081,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,221455,1208,6523,1247,2305,812,212627,1810,611451,1650,38546,3086,25526,2356,547379,3798,142656,973,25603,2162,26799,2148,90254,2703,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,458869,1691,11329,1454,5282,1405,442258,2490,1108279,2357,58817,3631,45368,3464,1004094,5377,234901,1437,42200,2644,42962,2535,149739,3929,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,663742,1096,14846,2401,5403,1418,643493,3156,1682011,2152,84281,4353,68185,4475,1529545,6466,323213,1230,56151,3363,54316,3415,212746,3732,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,285730,1084,10271,1798,3839,996,271620,2744,844551,1684,42334,3237,34875,2773,767342,4714,172358,1163,27949,1804,26544,2325,117865,2738,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,2057455,2423,54155,4094,18114,2261,1985186,5318,5483966,3224,223876,9524,173996,7059,5086094,12124,1152120,2308,163939,5795,210896,5877,777285,7468,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,517658,1752,12296,1911,4954,1261,500408,2614,1245292,2637,71130,4192,69362,4774,1104800,6459,269749,1976,48590,2421,63006,3692,158153,4848,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,4301661,2578,108143,5717,41933,3327,4151585,7349,12307934,5718,575500,11573,436835,9812,11295599,15941,2524686,4200,366326,8238,491674,9857,1666686,12371,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,2280649,3350,76074,5086,25464,2822,2179111,6721,5881141,5874,354108,9767,319059,9467,5207974,16366,1198871,3906,195864,6937,264569,8039,738438,10166,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,150108,981,3949,1014,552,325,145607,1501,418542,1400,18945,2022,13049,1462,386548,2740,91961,828,16993,1663,15309,1376,59659,1792,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,2715122,3002,101972,5948,31044,3067,2582106,7127,7082834,8206,428713,11357,375592,9821,6278529,16042,1560684,5874,259115,7572,309888,6960,991681,9681,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,929349,2124,30819,2995,10243,1623,888287,3989,2256812,3582,169517,6142,153835,5285,1933460,8900,491045,1940,92985,3941,119152,4816,278908,5747,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,865362,1493,29628,3299,10586,1963,825148,4283,2408752,2795,151397,6667,135451,5825,2121904,8100,524993,2244,85685,4064,112319,5441,326989,5182,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,2778233,2230,105845,5573,31142,2625,2641246,6202,7841082,4238,453742,10087,370742,9217,7016598,14073,1886685,3212,309467,6852,367440,8290,1209778,9116,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,223970,746,10508,1735,2074,825,211388,2008,668429,1609,40823,3349,33958,3263,593648,5235,144344,1075,26455,2132,26307,2423,91582,3086,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,1078477,1732,30783,3385,8932,1552,1038762,4120,2841495,3322,179325,7557,172863,7977,2489307,11440,616863,1915,104889,4318,131984,4370,379990,5261,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,200893,1360,4708,1070,1586,461,194599,1757,485843,1956,25006,2348,18428,2162,442409,3277,111405,1284,19946,2021,20499,2021,70960,2519,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,1493097,2940,54256,4106,15408,2085,1423433,5431,3933031,5023,268026,7464,261519,7718,3403486,9578,833418,3632,145432,4811,202654,6591,485332,7297,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
