GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001MA,C21007_001EA,C21007_002EA,C21007_002MA,C21007_003EA,C21007_003MA,C21007_004EA,C21007_004MA,C21007_005EA,C21007_005MA,C21007_006MA,C21007_006EA,C21007_007MA,C21007_007EA,C21007_008EA,C21007_008MA,C21007_009EA,C21007_009MA,C21007_010MA,C21007_010EA,C21007_011EA,C21007_011MA,C21007_012MA,C21007_012EA,C21007_013EA,C21007_013MA,C21007_014EA,C21007_014MA,C21007_015EA,C21007_015MA,C21007_016EA,C21007_016MA,C21007_017EA,C21007_017MA,C21007_018MA,C21007_018EA,C21007_019MA,C21007_019EA,C21007_020EA,C21007_020MA,C21007_021MA,C21007_021EA,C21007_022EA,C21007_022MA,C21007_023MA,C21007_023EA,C21007_024EA,C21007_024MA,C21007_025EA,C21007_025MA,C21007_026EA,C21007_026MA,C21007_027EA,C21007_027MA,C21007_028MA,C21007_028EA,C21007_029MA,C21007_029EA,C21007_030EA,C21007_030MA,C21007_031EA,C21007_031MA,state
0400000US13,6956899,4396,5953371,5895,461343,11222,40211,3929,11204,2252,29007,3240,421132,10914,61656,3977,359476,9386,5492028,13698,930321,23537,165217,7371,765104,20678,4561707,23084,374402,10883,4187305,24551,1003528,4207,225958,5451,10154,1810,3960,844,6194,1555,215804,5714,85499,3753,130305,4735,777570,6137,96830,4935,50838,3627,45992,3402,680740,6879,256387,6884,424353,8368,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1004713,2426,810878,2951,68673,4691,4162,1348,904,434,3258,1299,64511,4611,6911,1420,57600,4627,742205,5271,83026,5664,14223,2320,68803,5266,659179,6584,43839,3450,615340,7043,193835,1096,45410,2131,1201,438,608,320,593,319,44209,2161,14513,1560,29696,1814,148425,2246,12000,1908,6235,1324,5765,1287,136425,2803,41696,2416,94729,3101,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1115788,1751,922761,2209,70150,3805,7972,1753,1480,539,6492,1752,62178,3621,11075,1806,51103,3119,852611,3943,138768,6864,26667,3339,112101,5789,713843,7937,63340,4262,650503,7902,193027,1713,53259,2421,2658,806,1500,672,1158,469,50601,2305,21389,1752,29212,1922,139768,2894,12558,2041,6437,1362,6121,1288,127210,3493,44270,2710,82940,3026,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9449757,3199,7899974,4679,412894,9664,30446,2834,8176,1276,22270,2605,382448,9317,49217,3213,333231,8628,7487080,11143,971145,19103,151717,6987,819428,18628,6515935,21954,428697,10043,6087238,22388,1549783,3619,322848,5553,13195,1522,5718,1049,7477,1129,309653,5361,114307,4098,195346,4814,1226935,6712,116693,5041,60808,3758,55885,3473,1110242,8316,363581,7288,746661,8548,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4714121,2813,3907337,3204,272400,7223,26769,2731,9558,1621,17211,2416,245631,7022,38270,2609,207361,6415,3634937,7820,538928,14246,115289,6129,423639,12988,3096009,16186,269124,10249,2826885,15546,806784,2625,187844,4740,7085,1211,3417,771,3668,817,180759,4874,68928,2776,111831,4554,618940,5244,47703,2717,23245,1758,24458,2178,571237,5538,199551,5482,371686,5501,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2238865,2177,1810957,2496,126776,4652,8474,1386,3102,960,5372,999,118302,4426,18239,1747,100063,3810,1684181,5094,218130,8582,40247,3401,177883,7643,1466051,9781,108980,5329,1357071,10843,427908,1596,101869,2822,3414,632,1511,430,1903,487,98455,2738,34526,1946,63929,2573,326039,3470,25075,1925,11361,1138,13714,1792,300964,3656,90749,3202,210215,3653,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2046974,3255,1686477,3500,123054,4275,8481,1422,2572,887,5909,1069,114573,4231,18356,2130,96217,4115,1563423,4936,209278,8652,39997,3568,169281,7510,1354145,9936,115613,5228,1238532,10714,360497,2287,87529,2494,4174,899,2106,652,2068,673,83355,2274,33620,1760,49735,2031,272968,3039,23749,2245,12730,1576,11019,1557,249219,3584,88001,3342,161218,3791,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3205597,3403,2649238,4223,189708,6490,18985,2371,7405,1278,11580,2101,170723,6303,36019,2914,134704,5667,2459530,7515,455625,11604,129607,7047,326018,9627,2003905,13563,249471,7607,1754434,14988,556359,2379,118093,3745,6650,1079,4057,826,2593,774,111443,3437,45894,2695,65549,3027,438266,4049,55874,3800,32519,2621,23355,2439,382392,5359,150722,5111,231670,5510,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3302411,5479,2763850,5955,186534,6956,16281,2484,5928,1175,10353,1888,170253,6397,30640,2705,139613,6041,2577316,9025,446957,12627,97970,5359,348987,10956,2130359,15297,241984,10264,1888375,14511,538561,2708,117417,3527,5503,986,3191,755,2312,658,111914,3462,46969,2995,64945,3036,421144,4582,56299,3041,32067,2308,24232,2172,364845,5411,149687,5039,215158,5532,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1022845,1508,819385,1616,72020,3062,6584,1197,2310,657,4274,1015,65436,2686,11913,1356,53523,2498,747365,3377,93683,4551,26537,2695,67146,4360,653682,5137,62995,3444,590687,5893,203460,894,54683,1968,3571,842,1543,449,2028,734,51112,1932,20176,1487,30936,1851,148777,2074,15677,1469,8816,1352,6861,1058,133100,2248,47054,2291,86046,3013,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4291148,3173,3604099,4231,266969,6728,11072,1819,3579,858,7493,1702,255897,6455,24896,2130,231001,6551,3337130,8434,319618,11942,57298,4948,262320,10956,3017512,13064,210799,6762,2806713,15137,687049,2431,154655,3616,4842,1036,1669,504,3173,908,149813,3380,50110,2779,99703,3361,532394,4023,48066,3482,23733,2492,24333,2417,484328,5235,155907,5403,328421,5624,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4929287,1809,4065499,2826,194651,6670,12889,2125,4240,1148,8649,1718,181762,6410,23911,3047,157851,5297,3870848,7275,436133,12952,94804,5204,341329,12091,3434715,15515,227835,8118,3206880,17460,863788,2153,194760,4823,8229,1393,3355,894,4874,1095,186531,4952,61803,3221,124728,4117,669028,5269,67075,4232,33150,2870,33925,3415,601953,6019,187114,5656,414839,6901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7356318,2309,6030604,3319,381230,9151,37753,3002,12170,1917,25583,2095,343477,8506,58622,3703,284855,8279,5649374,9446,935034,18257,203511,8180,731523,15667,4714340,19117,438869,10636,4275471,22065,1325714,2815,302006,5351,13481,1527,6717,1120,6764,1173,288525,5273,114282,3813,174243,4988,1023708,5288,93129,4711,48419,3740,44710,2886,930579,7091,326457,6273,604122,8682,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3920914,2266,3264144,3050,207453,5510,14126,1672,4403,864,9723,1332,193327,5264,26834,2389,166493,5237,3056691,6443,338468,9384,61595,4094,276873,7803,2718223,10066,171965,6547,2546258,10652,656770,2269,163215,2739,7386,881,3581,640,3805,689,155829,2793,55574,2476,100255,2860,493555,3302,47062,3094,25105,2357,21957,1693,446493,4167,124672,4066,321821,4973,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2124450,2413,1754646,3102,122234,5506,12336,1930,4511,1284,7825,1587,109898,5108,21093,2158,88805,4494,1632412,6275,345191,12822,84627,5320,260564,11083,1287221,14687,155175,6277,1132046,16124,369804,2026,78306,3156,4009,767,2294,690,1715,581,74297,3163,35143,2512,39154,2728,291498,3322,40096,2806,24036,2251,16060,2303,251402,3663,106763,3669,144639,4681,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4413481,4302,3609858,5056,285488,6199,26603,2526,9419,1530,17184,2164,258885,5705,42800,2770,216085,5622,3324370,8251,496658,12878,117691,6454,378967,11572,2827712,14314,268239,7675,2559473,15292,803623,2597,197945,4334,10498,1332,4929,900,5569,1069,187447,4354,74212,3369,113235,3908,605678,4448,62699,3649,35290,2615,27409,2578,542979,5309,196757,5920,346222,7162,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,743815,2809,601159,2951,51416,3217,5366,1136,1946,547,3420,1023,46050,2825,8686,1379,37364,2721,549743,4284,81742,6310,17052,2194,64690,5281,468001,6304,35950,2911,432051,5941,142656,973,42204,1671,1581,435,904,337,677,280,40623,1738,15605,1395,25018,1726,100452,1760,8462,1205,4348,737,4114,901,91990,1930,31545,2309,60445,2503,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1321107,2056,1086206,2357,83403,3508,4760,1049,1632,565,3128,875,78643,3440,11133,1402,67510,3150,1002803,3736,125508,6426,25814,2923,99694,5875,877295,7244,64277,3747,813018,7062,234901,1437,57667,2100,2600,658,1501,501,1099,391,55067,1993,21912,1765,33155,1866,177234,2256,14998,1545,8365,1222,6633,836,162236,2526,53384,3026,108852,3951,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2001944,2059,1678731,2146,135449,6833,11313,1921,3131,987,8182,1782,124136,6613,16919,2155,107217,6237,1543282,6881,218014,11233,32204,3334,185810,10462,1325268,12318,100156,5609,1225112,11488,323213,1230,92292,2950,4111,1065,2160,800,1951,759,88181,3242,32765,2445,55416,3132,230921,2994,20292,2161,8218,1406,12074,1846,210629,3498,67324,3518,143305,3808,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,993905,1251,821547,1699,65667,3861,3215,808,1115,529,2100,645,62452,3798,9737,1586,52715,3656,755880,3896,63757,5046,14676,2277,49081,4469,692123,6135,51261,3429,640862,6956,172358,1163,46967,1906,1655,775,652,551,1003,522,45312,2054,16811,1321,28501,1728,125391,2176,8844,1366,3462,884,5382,1023,116547,2378,33568,2245,82979,2590,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6581450,2897,5429330,3143,213914,6933,11864,2024,3551,1222,8313,1562,202050,6556,25197,2140,176853,5884,5215416,7935,494161,14480,79463,5449,414698,12865,4721255,16893,287133,10031,4434122,18032,1152120,2308,231440,4398,9175,1443,4173,984,5002,1017,222265,4495,74475,3873,147790,3933,920680,4839,74243,4465,33352,2968,40891,3337,846437,6501,262835,6256,583602,7043,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1506563,2067,1236814,2637,109385,4345,9511,1549,2568,799,6943,1255,99874,4167,19587,2185,80287,3842,1127429,5021,218301,11653,36526,3525,181775,10432,909128,12140,81626,4623,827502,12588,269749,1976,67471,2793,4402,994,2555,829,1847,561,63069,2798,26475,2003,36594,2584,202278,3280,27984,3111,16321,2954,11663,1677,174294,4402,66245,3787,108049,4383,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14618609,4064,12093923,5821,478173,11156,42405,3770,14157,1938,28248,3470,435768,10113,62781,3661,372987,9857,11615750,12812,1602907,27397,272568,10512,1330339,24876,10012843,28823,654420,13842,9358423,28724,2524686,4200,450788,6469,20766,1977,9492,1515,11274,1705,430022,6531,146375,4293,283647,6628,2073898,6705,254307,9150,120131,5925,134176,6257,1819591,10438,582002,10212,1237589,11503,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6991630,5153,5792759,5931,449904,10687,41138,3071,13783,1885,27355,2684,408766,9820,70043,4520,338723,9913,5342855,11714,906689,17156,173710,8843,732979,17479,4436166,19154,412035,11520,4024131,21004,1198871,3906,265610,6318,11741,1578,6643,1222,5098,950,253869,6106,93698,4192,160171,5444,933261,7166,107050,5306,60130,4089,46920,3613,826211,7469,299962,7911,526249,9967,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,499963,1207,408002,1405,31172,2185,1967,552,643,300,1324,466,29205,2028,3778,953,25427,1985,376830,2515,47643,3390,7040,1327,40603,3244,329187,3845,20395,1933,308792,4096,91961,828,19824,1399,1252,345,523,245,729,294,18572,1412,7452,890,11120,1211,72137,1583,9917,1328,4879,951,5038,873,62220,1923,19448,1720,42772,1977,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8541901,3456,6981217,6414,506735,10156,46099,4238,17307,1951,28792,3186,460636,9389,69400,4445,391236,8579,6474482,11715,988316,19255,227754,8898,760562,16366,5486166,22159,484993,12303,5001173,24361,1560684,5874,368430,5665,18136,1804,8867,1472,9269,1249,350294,5854,130257,4154,220037,6163,1192254,7397,102497,5017,54039,3676,48458,2974,1089757,8416,375840,7129,713917,9305,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2717750,3019,2226705,3587,193067,6337,18000,2380,6398,1294,11602,1939,175067,6026,37634,2938,137433,5948,2033638,7470,326275,8551,78836,4652,247439,7804,1707363,10483,199515,6336,1507848,12678,491045,1940,122972,3319,6781,1219,4275,1076,2506,698,116191,3470,52094,2877,64097,3013,368073,3997,38727,3177,21959,2132,16768,1853,329346,4643,133809,4583,195537,5183,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
