GEO_ID,C21001H_001E,C21001H_001M,C21001H_002E,C21001H_002M,C21001H_003E,C21001H_003M,C21001H_004E,C21001H_004M,C21001H_005E,C21001H_005M,C21001H_006E,C21001H_006M,C21001H_007E,C21001H_007M,C21001H_008E,C21001H_008M,C21001H_009E,C21001H_009M,C21001H_010E,C21001H_010M,C21001H_011E,C21001H_011M,C21001H_012E,C21001H_012M,C21001H_013E,C21001H_013M,C21001H_014E,C21001H_014M,C21001H_015E,C21001H_015M,NAME,C21001H_001MA,C21001H_001EA,C21001H_002MA,C21001H_002EA,C21001H_003EA,C21001H_003MA,C21001H_004MA,C21001H_004EA,C21001H_005EA,C21001H_005MA,C21001H_006EA,C21001H_006MA,C21001H_007EA,C21001H_007MA,C21001H_008MA,C21001H_008EA,C21001H_009MA,C21001H_009EA,C21001H_010EA,C21001H_010MA,C21001H_011EA,C21001H_011MA,C21001H_012MA,C21001H_012EA,C21001H_013MA,C21001H_013EA,C21001H_014MA,C21001H_014EA,C21001H_015MA,C21001H_015EA,state
0400000US17,6509804,2091,3148451,1602,2603397,1580,295464,7827,2307933,7854,545054,238,287450,4749,257604,4718,3361353,1036,2617982,1014,22455,2514,2595527,2936,743371,256,7152,1062,736219,1101,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4098190,1870,1984685,1410,1655098,1400,218802,6126,1436296,6388,329587,119,177767,4605,151820,4577,2113505,1058,1671455,1063,17441,2095,1654014,2351,442050,146,4045,843,438005,869,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2109376,1497,1025408,1011,837083,991,109745,3954,727338,3998,188325,139,101626,2410,86699,2410,1083968,829,830991,797,10186,1226,820805,1521,252977,165,2218,709,250759,727,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1725134,1769,834331,1567,685190,1567,95280,3463,589910,3964,149141,280,81681,2227,67460,2273,890803,720,694277,707,9856,1460,684421,1660,196526,301,2275,700,194251,745,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2909875,3196,1398530,2882,1165226,2824,155266,5314,1009960,5454,233304,432,112016,3687,121288,3647,1511345,1439,1202560,1440,15422,2071,1187138,2531,308785,139,2014,660,306771,660,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2142926,1738,1038738,1487,860136,1473,112647,4221,747489,4521,178602,201,99238,3005,79364,2996,1104188,726,871183,709,12087,2010,859096,2172,233005,177,2519,599,230486,638,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1005512,807,484316,770,393384,749,63069,2766,330315,2804,90932,58,53458,2102,37474,2109,521196,241,404661,239,5633,951,399028,993,116535,44,1372,444,115163,452,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2512644,2910,1205754,2201,987545,2181,139054,4895,848491,5278,218209,409,122858,3053,95351,3068,1306890,1350,1019555,1312,19304,1727,1000251,1972,287335,203,3085,798,284250,828,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4042160,3928,1922600,2679,1583646,2667,160819,5967,1422827,5873,338954,485,188682,4539,150272,4513,2119560,2128,1647028,2055,12936,1833,1634092,2831,472532,482,5947,1144,466585,1199,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5951810,2235,2896603,1649,2383048,1585,296226,7305,2086822,7560,513555,336,269778,4576,243777,4549,3055207,963,2387829,821,24556,2501,2363273,2609,667378,355,6337,981,661041,1026,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3466953,1177,1696599,872,1411606,858,177408,4293,1234198,4429,284993,139,161186,2713,123807,2711,1770354,676,1402759,645,14169,1705,1388590,1932,367595,177,3681,714,363914,732,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1342929,1979,648427,1534,527428,1614,73545,3926,453883,3961,120999,373,66033,2831,54966,2850,694502,1018,532226,1124,6145,1272,526081,1787,162276,447,2247,654,160029,788,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3778213,2381,1825403,1737,1496872,1757,224852,5018,1272020,5334,328531,159,186074,3664,142457,3674,1952810,1468,1524244,1437,19217,2457,1505027,2754,428566,265,4181,904,424385,965,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,688154,1034,342643,874,277371,874,41929,2742,235442,2817,65272,47,40607,1462,24665,1456,345511,410,270614,405,4319,969,266295,1057,74897,54,1401,526,73496,535,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1167060,1353,566913,1128,465912,1126,66475,3020,399437,3055,101001,115,56827,2027,44174,2031,600147,603,465824,1438,8173,1285,457651,1966,134323,1319,1362,488,132961,1445,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1192310,1982,603490,1607,483471,1572,92424,4775,391047,5203,120019,262,77426,2310,42593,2330,588820,801,459644,802,10557,1899,449087,2024,129176,5,1841,663,127335,663,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,961933,1077,468245,746,390967,750,55877,3315,335090,3367,77278,25,46023,1949,31255,1949,493688,559,396707,559,7340,1378,389367,1457,96981,52,1571,490,95410,493,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4145746,3673,1983296,2173,1600834,2054,146774,5523,1454060,5941,382462,357,208647,3946,173815,3945,2162450,1925,1630245,1783,7646,1383,1622599,2164,532205,598,4095,850,528110,966,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,694543,1328,338070,1351,261814,1457,55580,3354,206234,3466,76256,517,45335,2059,30921,1983,356473,1089,266262,1099,7322,1650,258940,1927,90211,294,2140,721,88071,775,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9074141,4733,4357094,3284,3547742,3112,337992,8223,3209750,8518,809352,679,407926,6056,401426,6059,4717047,2433,3611445,2148,27270,3000,3584175,3715,1105602,715,8761,1384,1096841,1584,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4913272,5439,2338480,4700,1905962,4733,285604,7780,1620358,8434,432518,505,233482,5548,199036,5646,2574792,1799,2006306,1785,28656,2497,1977650,2845,568486,263,5308,970,563178,1028,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,474776,576,237401,506,196012,506,26236,1915,169776,2011,41389,10,19851,1267,21538,1266,237375,220,183819,217,2754,749,181065,725,53556,11,384,189,53172,189,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7320073,4046,3530636,2825,2914765,2818,396906,8145,2517859,8452,615871,280,338173,5010,277698,5008,3789437,1657,2957049,1647,34125,2631,2922924,2997,832388,238,8363,1250,824025,1252,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2046402,1934,988574,1880,798480,1882,136497,4592,661983,5364,190094,111,108027,3148,82067,3141,1057828,826,813474,810,13805,1763,799669,2013,244354,157,1911,605,242443,595,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2432236,2438,1180337,1824,959055,1796,154718,6276,804337,6660,221282,272,133324,3219,87958,3232,1251899,940,976670,910,14888,2147,961782,2438,275229,200,4176,1113,271053,1156,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8108158,1907,3897838,1374,3151756,1392,400345,9210,2751411,9059,746082,217,428096,5145,317986,5180,4210320,1245,3188285,1183,33808,2806,3154477,3140,1022035,318,11924,1474,1010111,1539,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,658155,2012,310473,1296,253232,1266,31368,2548,221864,2879,57241,218,32433,1648,24808,1624,347682,1047,265861,935,2650,771,263211,1227,81821,303,985,482,80836,614,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2350551,1968,1127354,1934,908358,1934,156575,5199,751783,5954,218996,78,130532,3523,88464,3518,1223197,877,948458,884,15891,1819,932567,2061,274739,93,4075,1091,270664,1082,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,535836,1314,263395,955,214273,942,32797,2431,181476,2683,49122,167,27023,1460,22099,1462,272441,478,209481,498,3788,1038,205693,1191,62960,149,808,297,62152,321,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3783666,2305,1815421,2009,1488368,1983,214901,6359,1273467,6847,327053,184,170748,3709,156305,3708,1968245,850,1542359,807,19881,2482,1522478,2604,425886,227,3566,847,422320,872,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9034753,5358,4400130,4480,3615885,4431,563868,12184,3052017,12682,784245,750,459561,5834,324684,5785,4634623,3179,3649926,3153,64206,3707,3585720,5357,984697,743,15654,1951,969043,2145,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1567853,1392,773947,1134,668552,1134,73848,3642,594704,3814,105395,6,58629,2078,46766,2078,793906,782,667350,783,5402,1120,661948,1366,126556,9,2287,677,124269,677,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,472394,508,229854,387,190275,387,23545,2217,166730,2186,39579,27,20622,918,18957,921,242540,230,192714,230,2139,617,190575,705,49826,3,693,317,49133,317,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4067616,5284,1955308,5162,1616588,5140,296099,8050,1320489,9925,338720,492,193806,3887,144914,3870,2112308,1866,1678525,1842,43952,3019,1634573,2999,433783,421,7491,1321,426292,1306,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3895919,3202,1904582,2703,1575248,2680,272479,7508,1302769,8107,329334,172,197464,3781,131870,3772,1991337,1453,1587812,1363,33744,2345,1554068,2624,403525,303,7656,1206,395869,1194,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1376227,2279,665688,1947,540005,1948,79762,3614,460243,3791,125683,120,65904,2626,59779,2636,710539,1511,548804,1491,7508,1603,541296,2037,161735,170,1645,632,160090,663,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3754262,1429,1840577,1070,1519640,1037,192990,5637,1326650,5608,320937,132,173744,2940,147193,2957,1913685,690,1497885,639,19330,1669,1478555,1801,415800,209,5047,953,410753,982,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,375286,672,189161,604,158558,604,27859,2346,130699,2353,30603,6,16813,1115,13790,1115,186125,212,150950,212,2711,832,148239,849,35175,6,387,234,34788,235,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22159,2101,10312,1482,8816,1456,722,387,8094,1362,1496,432,602,331,894,353,11847,1695,9512,1453,87,103,9425,1464,2335,772,0,285,2335,772,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
