GEO_ID,B25097_001E,B25097_001M,B25097_002E,B25097_002M,B25097_003E,B25097_003M,NAME,B25097_001MA,B25097_001EA,B25097_002MA,B25097_002EA,B25097_003EA,B25097_003MA,state
0400000US01,123900,1515,142700,1861,91700,2531,Alabama,null,null,null,null,null,null,01
0400000US02,241400,5365,255700,6504,201300,14176,Alaska,null,null,null,null,null,null,02
0400000US04,168800,1273,177000,2317,144500,4108,Arizona,null,null,null,null,null,null,04
0400000US05,106300,1591,122600,2124,85900,1728,Arkansas,null,null,null,null,null,null,05
0400000US06,370900,1528,377700,1835,345500,3284,California,null,null,null,null,null,null,06
0400000US08,236600,1553,243300,1638,211900,4497,Colorado,null,null,null,null,null,null,08
0400000US09,288800,2016,294500,2770,274200,4637,Connecticut,null,null,null,null,null,null,09
0400000US10,243600,3644,249000,4473,226500,7400,Delaware,null,null,null,null,null,null,10
0400000US11,426900,16253,439400,17942,383600,25505,District of Columbia,null,null,null,null,null,null,11
0400000US12,164200,756,172100,987,143300,2323,Florida,null,null,null,null,null,null,12
0400000US13,156200,949,164900,1083,120900,2918,Georgia,null,null,null,null,null,null,13
0400000US15,525400,9714,516100,12607,543700,16416,Hawaii,null,null,null,null,null,null,15
0400000US16,165100,2311,171000,2506,149700,5513,Idaho,null,null,null,null,null,null,16
0400000US17,191800,1301,203900,1735,163800,1674,Illinois,null,null,null,null,null,null,17
0400000US18,123300,895,130700,1305,105200,1891,Indiana,null,null,null,null,null,null,18
0400000US19,123400,1227,133300,1500,106800,1919,Iowa,null,null,null,null,null,null,19
0400000US20,127300,1824,143100,2158,97500,2859,Kansas,null,null,null,null,null,null,20
0400000US21,121600,1429,136100,1697,94400,2625,Kentucky,null,null,null,null,null,null,21
0400000US22,137500,1828,157700,1573,104500,2722,Louisiana,null,null,null,null,null,null,22
0400000US23,179100,2735,188500,3127,160300,3639,Maine,null,null,null,null,null,null,23
0400000US24,301400,2878,311000,3251,272400,5080,Maryland,null,null,null,null,null,null,24
0400000US25,334100,1711,337700,1948,323600,4160,Massachusetts,null,null,null,null,null,null,25
0400000US26,123300,733,132000,1142,108400,1311,Michigan,null,null,null,null,null,null,26
0400000US27,194300,1279,202900,1659,171900,1683,Minnesota,null,null,null,null,null,null,27
0400000US28,100100,2117,118700,2631,79900,1916,Mississippi,null,null,null,null,null,null,28
0400000US29,139000,1279,149400,1692,113700,2099,Missouri,null,null,null,null,null,null,29
0400000US30,181200,3525,196800,4313,155400,4985,Montana,null,null,null,null,null,null,30
0400000US31,127600,1502,136000,1586,108200,2253,Nebraska,null,null,null,null,null,null,31
0400000US32,174800,2325,179100,3279,161700,6038,Nevada,null,null,null,null,null,null,32
0400000US33,243000,3163,247600,3381,230600,5339,New Hampshire,null,null,null,null,null,null,33
0400000US34,339200,1549,346800,2238,318400,3487,New Jersey,null,null,null,null,null,null,34
0400000US35,161200,2450,174300,3131,119300,4856,New Mexico,null,null,null,null,null,null,35
0400000US36,296500,2478,315100,2630,249600,4696,New York,null,null,null,null,null,null,36
0400000US37,154200,988,165800,1266,118100,1913,North Carolina,null,null,null,null,null,null,37
0400000US38,123000,3132,142800,3291,93400,5571,North Dakota,null,null,null,null,null,null,38
0400000US39,134400,767,141700,990,118000,1246,Ohio,null,null,null,null,null,null,39
0400000US40,111400,1236,123600,1533,88400,1717,Oklahoma,null,null,null,null,null,null,40
0400000US41,244500,1824,253300,2928,220600,4209,Oregon,null,null,null,null,null,null,41
0400000US42,165500,863,182100,1387,135100,1889,Pennsylvania,null,null,null,null,null,null,42
0400000US44,254500,4443,258100,5348,246100,6022,Rhode Island,null,null,null,null,null,null,44
0400000US45,138100,1274,153400,1586,105400,2527,South Carolina,null,null,null,null,null,null,45
0400000US46,129700,3184,146800,3049,99100,3817,South Dakota,null,null,null,null,null,null,46
0400000US47,139000,1433,147000,1496,119900,2098,Tennessee,null,null,null,null,null,null,47
0400000US48,128100,783,144700,828,95800,934,Texas,null,null,null,null,null,null,48
0400000US49,217200,1811,220900,2174,204300,4747,Utah,null,null,null,null,null,null,49
0400000US50,216800,3888,222900,4572,204200,7359,Vermont,null,null,null,null,null,null,50
0400000US51,249100,1591,271500,2338,194300,4137,Virginia,null,null,null,null,null,null,51
0400000US53,271800,1696,280000,1964,245300,4336,Washington,null,null,null,null,null,null,53
0400000US54,95100,2307,116000,2904,76700,2475,West Virginia,null,null,null,null,null,null,54
0400000US55,169400,826,175600,1452,155900,1594,Wisconsin,null,null,null,null,null,null,55
0400000US56,180100,3876,191600,4879,162200,6698,Wyoming,null,null,null,null,null,null,56
0400000US72,120300,1324,140100,2148,104600,1916,Puerto Rico,null,null,null,null,null,null,72
