GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001EA,B08528_001MA,B08528_002MA,B08528_002EA,B08528_003MA,B08528_003EA,B08528_004MA,B08528_004EA,B08528_005MA,B08528_005EA,B08528_006MA,B08528_006EA,B08528_007EA,B08528_007MA,B08528_008MA,B08528_008EA,B08528_009MA,B08528_009EA,B08528_010EA,B08528_010MA,B08528_011MA,B08528_011EA,B08528_012EA,B08528_012MA,B08528_013EA,B08528_013MA,B08528_014MA,B08528_014EA,B08528_015MA,B08528_015EA,B08528_016EA,B08528_016MA,B08528_017MA,B08528_017EA,B08528_018EA,B08528_018MA,B08528_019EA,B08528_019MA,B08528_020MA,B08528_020EA,B08528_021EA,B08528_021MA,B08528_022EA,B08528_022MA,B08528_023EA,B08528_023MA,B08528_024EA,B08528_024MA,B08528_025EA,B08528_025MA,B08528_026MA,B08528_026EA,B08528_027EA,B08528_027MA,B08528_028EA,B08528_028MA,B08528_029EA,B08528_029MA,B08528_030MA,B08528_030EA,B08528_031MA,B08528_031EA,B08528_032MA,B08528_032EA,B08528_033EA,B08528_033MA,B08528_034EA,B08528_034MA,B08528_035EA,B08528_035MA,B08528_036MA,B08528_036EA,B08528_037MA,B08528_037EA,B08528_038MA,B08528_038EA,B08528_039EA,B08528_039MA,B08528_040EA,B08528_040MA,B08528_041MA,B08528_041EA,B08528_042MA,B08528_042EA,B08528_043MA,B08528_043EA,B08528_044MA,B08528_044EA,B08528_045EA,B08528_045MA,B08528_046MA,B08528_046EA,B08528_047EA,B08528_047MA,B08528_048MA,B08528_048EA,B08528_049MA,B08528_049EA,B08528_050MA,B08528_050EA,B08528_051EA,B08528_051MA,B08528_052EA,B08528_052MA,B08528_053MA,B08528_053EA,B08528_054EA,B08528_054MA,B08528_055MA,B08528_055EA,B08528_056EA,B08528_056MA,B08528_057EA,B08528_057MA,B08528_058MA,B08528_058EA,B08528_059MA,B08528_059EA,B08528_060EA,B08528_060MA,B08528_061EA,B08528_061MA,B08528_062MA,B08528_062EA,B08528_063MA,B08528_063EA,B08528_064MA,B08528_064EA,B08528_065MA,B08528_065EA,B08528_066MA,B08528_066EA,B08528_067EA,B08528_067MA,B08528_068MA,B08528_068EA,B08528_069MA,B08528_069EA,B08528_070MA,B08528_070EA,state
0400000US13,4114847,23689,2918965,25522,2746650,25857,172315,7164,247368,9008,316241,9059,203110,8457,192228,7156,230239,8512,6696,1423,3267359,24057,2331076,23304,2210208,24519,120868,5987,199857,8289,274299,8280,166540,7270,151788,7869,140054,6037,3745,1008,418873,13923,303365,11052,288302,11044,15063,2264,23502,2683,30049,3013,18087,2437,15806,2307,26744,3575,1320,651,93218,7009,64481,5507,63546,5539,935,441,6398,1520,5074,1517,6926,1596,6002,1323,4301,2098,36,59,60567,5283,38883,4525,35913,4386,2970,876,5918,1458,1343,575,4335,1351,4398,1495,4844,1479,846,749,75941,5946,57679,5203,55831,5031,1848,719,3900,1373,3070,809,2810,1000,3503,818,4979,1359,0,273,198889,8662,123481,6153,92850,4899,30631,3320,7793,1601,2406,781,4412,1416,10731,2716,49317,4170,749,376,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,658038,8063,391138,9626,368666,9101,22472,2670,46268,3556,25536,2771,65174,4114,80822,4542,46661,3675,2439,1241,437174,8661,262235,8200,250255,7819,11980,1527,30296,2957,17844,2285,43413,3366,57793,4151,24829,2629,764,674,90543,5598,52658,3563,49957,3470,2701,608,6117,1372,4417,1178,11357,1950,10179,2776,4895,1461,920,807,43994,4220,31711,3678,31612,3671,99,116,3473,783,931,434,4657,1216,2126,698,1054,523,42,71,29482,3688,16475,2623,14948,2487,1527,948,3288,1178,947,519,3123,871,4108,1912,1397,608,144,166,23187,3170,14090,2945,13884,2947,206,175,1163,614,1099,588,1884,763,2943,859,2008,996,0,273,33658,4890,13969,2405,8010,1726,5959,1591,1931,849,298,290,740,381,3673,3955,12478,1813,569,386,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,654351,9215,458375,8316,429339,8098,29036,2697,41626,3259,47771,3050,33348,2648,22139,2130,49506,3267,1586,752,507226,9334,365285,8477,346594,8053,18691,2349,31847,2908,39631,2981,26001,2385,16347,1791,27439,2047,676,453,65080,4005,45471,3505,42266,3437,3205,1042,4049,1037,5188,897,3318,981,3124,1048,3877,746,53,94,5344,1223,3557,1044,3557,1044,0,273,751,380,179,169,192,174,485,274,180,185,0,273,21554,2819,14210,2361,13311,2310,899,410,1645,553,858,362,2220,659,565,482,1814,634,242,300,14890,2114,8919,1763,8435,1788,484,429,1636,718,1410,616,1118,571,894,533,721,395,192,308,40257,3944,20933,2733,15176,2397,5757,1456,1698,699,505,311,499,347,724,419,15475,2134,423,341,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5790603,23746,4219146,23546,3997704,23444,221442,8408,505178,12029,438997,11212,212311,7040,123473,5589,285114,7718,6384,1511,4268164,24607,3131057,21604,2988214,21459,142843,6381,360898,9161,364606,9857,155177,5231,93394,4830,159721,6409,3311,1149,502451,12100,380676,11608,361418,11599,19258,3197,42269,3867,30254,2569,19423,2042,7564,1541,21412,2231,853,500,496783,12170,376232,10975,369293,11031,6939,1229,54056,3789,24494,2433,15984,2029,14433,2198,11345,1700,239,313,176930,7995,114066,6263,107721,5920,6345,1349,26748,2930,10813,1822,11899,2353,4957,1510,8231,1316,216,198,97068,6075,71873,5323,68373,5180,3500,970,8184,1336,5269,1148,4321,952,1536,569,5667,1267,218,351,249207,7603,145242,6224,102685,5114,42557,4139,13023,1608,3561,774,5507,1261,1589,639,78738,4695,1547,663,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2787823,17846,2066380,17970,1978343,18115,88037,4071,245782,7582,172805,6100,105350,4943,55826,3622,138010,6090,3670,1130,2337812,17798,1755822,18769,1690572,18867,65250,3713,209099,6863,153442,5786,87303,3980,48438,3237,81113,4938,2595,979,236138,8247,179549,6973,173198,6844,6351,1190,17842,1991,12935,1870,7480,1313,3978,1095,13911,1731,443,352,23123,2773,15625,2250,15531,2236,94,154,2738,1063,1092,595,2513,1099,753,545,402,255,0,273,62722,4294,39717,3323,37294,3247,2423,724,8679,1485,2683,728,5434,1009,489,293,5483,1300,237,224,34402,3487,26265,2830,24708,2769,1557,794,2066,538,867,356,1136,430,745,457,3295,1094,28,34,93626,4782,49402,3420,37040,2954,12362,1688,5358,1158,1786,999,1484,696,1423,890,33806,2886,367,264,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1515823,11740,1055674,11866,1004639,11723,51035,2926,136912,5197,106219,4572,79833,4450,26473,2401,108644,4189,2068,672,1200336,10631,862559,11099,828691,11410,33868,2572,109490,4607,88986,4254,57666,3655,22660,2186,57695,2953,1280,526,147364,5851,106211,5183,101966,5128,4245,878,12194,1588,9971,1211,8417,1292,1989,609,8392,1513,190,162,16724,2468,9617,2019,9567,2010,50,78,1793,770,875,403,3754,1200,259,193,426,272,0,273,54640,3936,30572,2946,27602,2626,2970,894,6852,1420,3698,734,7089,1406,679,572,5588,961,162,133,23595,2883,15966,2458,15256,2369,710,352,1509,567,1562,654,1751,782,522,384,2285,596,0,273,73164,4712,30749,3089,21557,2451,9192,1427,5074,1381,1127,540,1156,600,364,326,34258,2902,436,292,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1372924,11343,937196,12820,893473,12328,43723,3419,105799,4477,110705,3807,74225,4045,50361,3123,92083,4962,2555,701,1127331,11975,787880,13022,756765,12703,31115,2757,87321,3942,96506,3907,56265,3384,44801,3105,53362,3326,1196,602,128220,7734,86540,6097,83054,5759,3486,1190,10222,1782,10670,1399,9107,1597,3055,719,8402,1487,224,176,6795,1633,4838,1395,4782,1386,56,92,709,439,172,171,846,542,0,273,230,213,0,273,34646,3218,19453,2635,18425,2588,1028,436,3071,710,1847,492,4454,1134,1679,822,3891,913,251,249,16046,2023,11241,1876,11049,1913,192,208,1076,422,733,364,1126,580,312,187,1513,528,45,76,59886,4477,27244,3036,19398,2566,7846,1378,3400,829,777,278,2427,864,514,300,24685,2618,839,376,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1820806,17174,1268789,16498,1213863,16127,54926,3884,139642,5381,112863,4593,114388,4831,81396,5714,101707,5111,2021,670,1500173,17611,1072001,15280,1031347,15286,40654,3128,116510,4694,96727,4265,94489,4333,56442,4081,62686,3795,1318,562,187745,8726,127867,6590,122414,6745,5453,1468,13445,1839,12084,1645,13623,2358,6266,1571,14156,2474,304,255,17429,2649,12736,2184,12649,2172,87,126,1443,616,1191,520,1039,705,455,276,565,296,0,273,31907,2935,19330,2279,18103,2280,1227,562,4125,1098,1275,584,3277,1100,428,260,3421,946,51,83,17630,2474,11727,2092,10768,2015,959,563,1476,550,1110,550,778,459,737,552,1620,744,182,245,65922,4936,25128,2575,18582,2172,6546,1297,2643,822,476,334,1182,405,17068,4295,19259,2377,166,183,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1950271,14337,1371379,15692,1307517,15624,63862,4128,122957,6633,163417,7120,118401,6442,64033,4052,108521,5508,1563,641,1591805,15822,1124416,15429,1074348,15560,50068,3470,101603,5985,140956,6056,96784,5427,53867,3668,73280,4833,899,512,211668,9070,152580,7612,147506,7410,5074,1010,11913,1823,15673,2539,13354,2076,6752,1851,11203,1677,193,222,28446,3454,21378,2974,21086,2974,292,369,2508,909,1587,662,1618,638,304,276,1051,522,0,273,37636,3799,23468,2815,22267,2913,1201,463,3291,1146,1854,672,3368,1179,1845,1316,3695,940,115,156,38607,3400,28432,3126,27959,3067,473,314,1930,703,2450,760,1637,586,1139,457,3019,1036,0,273,42109,3455,21105,2505,14351,2104,6754,1533,1712,472,897,434,1640,627,126,156,16273,2209,356,228,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,615364,6884,381399,7665,357731,7257,23668,2325,81205,4344,47809,3064,27868,2607,20074,2400,56506,3840,503,287,494739,6938,314319,6670,298779,6429,15540,1879,66449,3570,41646,2903,22575,2110,15993,1958,33467,2607,290,210,54282,3855,32664,2783,31408,2754,1256,431,7413,1433,3928,787,2318,617,2486,839,5354,891,119,159,2954,883,1332,568,1256,556,76,97,522,344,337,234,351,267,271,408,141,150,0,273,22151,1933,12396,1731,11042,1586,1354,598,4057,1109,954,463,1622,583,675,368,2431,693,16,27,8892,1588,5365,1090,4813,1046,552,319,1006,476,434,299,459,286,452,607,1176,656,0,273,32346,2471,15323,1815,10433,1434,4890,1051,1758,558,510,330,543,374,197,148,13937,1642,78,53,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2557335,19868,1639705,18886,1547423,18234,92282,6216,232272,7502,210580,6743,119326,6385,225805,7392,126859,5532,2788,983,1939421,19561,1240871,18036,1181367,17593,59504,4985,179282,6607,181486,6471,95081,5634,176112,6374,64838,3930,1751,768,269275,10512,183765,8648,174069,8343,9696,2151,22564,2974,16740,1879,10662,1473,22421,2699,12877,2102,246,344,133487,6454,91347,5271,90876,5337,471,354,12834,2084,6610,1163,5635,1316,14567,1934,2494,953,0,273,63521,4703,39133,3681,37437,3571,1696,524,7996,1710,2931,979,4849,1253,4790,1180,3822,982,0,273,28996,3301,19753,2474,19260,2433,493,301,3064,1089,1209,510,1696,710,1391,599,1883,658,0,273,122635,5991,64836,4817,44414,3589,20422,2631,6532,1063,1604,581,1403,487,6524,1133,40945,3268,791,522,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3205372,19260,2183486,19423,2091209,19270,92277,5246,405111,10587,235062,7712,118307,5480,66420,4631,194760,8252,2226,756,2339387,17005,1609561,17182,1545077,17295,64484,4406,268422,7917,201002,7119,90466,4399,52791,3884,115866,6296,1279,531,250631,9310,175829,8029,167983,7900,7846,1847,31977,3379,15821,1761,5974,1080,4305,1206,16395,2694,330,410,290481,9305,202070,8320,200103,8367,1967,739,54570,4037,8138,1447,11769,2060,7013,1352,6921,1469,0,273,148561,6541,96838,5520,93824,5395,3014,843,30832,3411,7043,1359,5246,1302,1198,385,7214,1492,190,184,42880,3981,29176,3198,28790,3169,386,265,8498,1533,1312,606,992,496,752,435,2150,660,0,273,133432,5258,70012,3978,55432,3413,14580,1991,10812,1920,1746,631,3860,1157,361,229,46214,3531,427,372,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4003428,19255,2897872,21128,2758971,19069,138901,7139,388672,7561,267202,7794,162729,5263,73188,4494,208122,7313,5643,1263,3338038,19701,2453560,19010,2349681,18667,103879,5975,322746,6443,232488,6478,129279,4830,63885,4326,132238,5503,3842,1053,342406,8830,250468,8164,239035,7917,11433,1726,33846,3015,19863,2361,14496,1654,5461,1220,17308,2399,964,618,50852,3601,34161,2951,33877,2891,284,209,6104,1258,3607,1091,3881,1045,1434,643,1619,804,46,79,86682,4888,53373,4132,49008,3875,4365,1073,11961,1743,5493,1145,6974,1307,853,463,7635,1296,393,345,41744,2680,28741,2200,27459,2227,1282,609,4228,1009,2776,674,2501,901,596,346,2892,812,10,20,143706,7029,77569,6625,59911,6071,17658,1922,9787,1400,2975,837,5598,1110,959,387,46430,3533,388,195,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2666098,12451,1872933,13415,1769594,13399,103339,4752,296721,7098,185897,5651,104110,5078,45992,2575,157023,5461,3422,708,2088371,12999,1507062,12354,1438403,12192,68659,3429,230243,6506,155270,5253,76257,3908,38361,2398,79580,3597,1598,433,226454,6988,155140,5957,146800,5961,8340,1602,28132,2281,17418,1890,9419,1681,3479,800,12368,1754,498,302,92173,5377,64830,4326,64573,4369,257,221,13411,2284,5039,1237,5907,1371,1833,609,1153,530,0,273,74464,4229,46579,3785,42853,3790,3726,763,11303,1542,4053,757,4976,1211,937,345,6201,758,415,221,40834,3721,26904,3026,25163,2917,1741,604,4659,880,2247,635,2965,891,809,389,3204,614,46,68,143802,4672,72418,3705,51802,3135,20616,1946,8973,1440,1870,415,4586,1304,573,255,54517,2980,865,305,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1111361,13626,737886,12196,705092,12313,32794,3119,64278,4432,89427,6197,104917,6309,49679,3622,62874,4114,2300,831,935393,14291,634431,12003,609082,11795,25349,2527,53138,4353,76553,5858,88405,5797,40378,3126,41279,3048,1209,611,111606,6156,71832,4584,68885,4413,2947,1106,6971,1364,10499,1852,11794,1696,3802,950,6206,1481,502,359,5019,1446,2718,907,2718,907,0,273,453,301,250,192,789,700,549,665,260,357,0,273,20155,2539,7495,1602,6737,1563,758,640,2412,957,856,614,1795,629,3629,960,3750,1125,218,268,11101,1644,6914,1370,6582,1293,332,334,291,250,894,402,1212,673,905,480,822,473,63,119,28087,3116,14496,2087,11088,1867,3408,968,1013,466,375,337,922,378,416,321,10557,1889,308,339,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743623,14858,1921592,19046,1836276,18644,85316,4770,267722,8474,172402,5779,124970,5407,91776,4844,162247,6325,2914,887,2246377,14771,1600310,18364,1540562,18930,59748,3844,222619,7233,150602,6003,101115,5070,70630,4846,99106,5060,1995,746,251011,9116,175589,8348,167958,8123,7631,1261,25444,2642,15304,2086,14251,1673,6557,1246,13639,1817,227,258,45970,3828,34753,3582,34400,3550,353,245,4739,1167,2502,857,1296,478,1959,646,721,393,0,273,55825,3539,34728,2753,33357,2627,1371,722,7880,1449,2000,770,4810,1231,1564,723,4735,1029,108,142,31761,2872,23642,2765,22468,2742,1174,560,2386,706,1322,693,1311,421,840,420,2131,784,129,179,112679,6051,52570,4286,37531,3194,15039,2178,4654,1063,672,310,2187,873,10226,1512,41915,3403,455,260,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,458003,5845,286155,6141,262322,6236,23833,1925,41830,3077,36015,2886,26086,2505,22393,2591,43531,2835,1993,701,347209,6306,223919,6325,208019,6321,15900,1613,32891,2825,28944,2522,18880,1985,18156,2477,23756,2699,663,287,44854,3933,28244,3294,26342,3075,1902,602,3637,889,4113,1027,3148,1011,2232,661,3372,949,108,121,3334,899,2338,784,2273,785,65,107,384,226,170,205,226,214,117,149,99,121,0,273,23699,2463,13273,2215,12399,2131,874,369,1992,664,1867,576,2334,889,1221,611,2787,653,225,191,8795,1362,5301,1131,4948,1136,353,228,1171,494,581,334,565,340,246,206,931,457,0,273,30112,2925,13080,1850,8341,1405,4739,1018,1755,819,340,257,933,749,421,273,12586,1586,997,584,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
