GEO_ID,B08501_001E,B08501_001M,B08501_002E,B08501_002M,B08501_003E,B08501_003M,B08501_004E,B08501_004M,B08501_005E,B08501_005M,B08501_006E,B08501_006M,B08501_007E,B08501_007M,B08501_008E,B08501_008M,B08501_009E,B08501_009M,B08501_010E,B08501_010M,B08501_011E,B08501_011M,B08501_012E,B08501_012M,B08501_013E,B08501_013M,B08501_014E,B08501_014M,B08501_015E,B08501_015M,B08501_016E,B08501_016M,B08501_017E,B08501_017M,B08501_018E,B08501_018M,B08501_019E,B08501_019M,B08501_020E,B08501_020M,B08501_021E,B08501_021M,B08501_022E,B08501_022M,B08501_023E,B08501_023M,B08501_024E,B08501_024M,B08501_025E,B08501_025M,B08501_026E,B08501_026M,B08501_027E,B08501_027M,B08501_028E,B08501_028M,B08501_029E,B08501_029M,B08501_030E,B08501_030M,B08501_031E,B08501_031M,B08501_032E,B08501_032M,B08501_033E,B08501_033M,B08501_034E,B08501_034M,B08501_035E,B08501_035M,B08501_036E,B08501_036M,B08501_037E,B08501_037M,B08501_038E,B08501_038M,B08501_039E,B08501_039M,B08501_040E,B08501_040M,B08501_041E,B08501_041M,B08501_042E,B08501_042M,B08501_043E,B08501_043M,B08501_044E,B08501_044M,B08501_045E,B08501_045M,B08501_046E,B08501_046M,B08501_047E,B08501_047M,B08501_048E,B08501_048M,B08501_049E,B08501_049M,B08501_050E,B08501_050M,B08501_051E,B08501_051M,B08501_052E,B08501_052M,B08501_053E,B08501_053M,B08501_054E,B08501_054M,B08501_055E,B08501_055M,B08501_056E,B08501_056M,NAME,B08501_001MA,B08501_001EA,B08501_002EA,B08501_002MA,B08501_003EA,B08501_003MA,B08501_004MA,B08501_004EA,B08501_005EA,B08501_005MA,B08501_006MA,B08501_006EA,B08501_007MA,B08501_007EA,B08501_008EA,B08501_008MA,B08501_009EA,B08501_009MA,B08501_010MA,B08501_010EA,B08501_011MA,B08501_011EA,B08501_012EA,B08501_012MA,B08501_013MA,B08501_013EA,B08501_014EA,B08501_014MA,B08501_015EA,B08501_015MA,B08501_016MA,B08501_016EA,B08501_017EA,B08501_017MA,B08501_018EA,B08501_018MA,B08501_019MA,B08501_019EA,B08501_020EA,B08501_020MA,B08501_021EA,B08501_021MA,B08501_022MA,B08501_022EA,B08501_023EA,B08501_023MA,B08501_024EA,B08501_024MA,B08501_025MA,B08501_025EA,B08501_026EA,B08501_026MA,B08501_027MA,B08501_027EA,B08501_028EA,B08501_028MA,B08501_029MA,B08501_029EA,B08501_030EA,B08501_030MA,B08501_031MA,B08501_031EA,B08501_032MA,B08501_032EA,B08501_033MA,B08501_033EA,B08501_034MA,B08501_034EA,B08501_035MA,B08501_035EA,B08501_036EA,B08501_036MA,B08501_037MA,B08501_037EA,B08501_038MA,B08501_038EA,B08501_039EA,B08501_039MA,B08501_040MA,B08501_040EA,B08501_041EA,B08501_041MA,B08501_042EA,B08501_042MA,B08501_043MA,B08501_043EA,B08501_044MA,B08501_044EA,B08501_045EA,B08501_045MA,B08501_046MA,B08501_046EA,B08501_047EA,B08501_047MA,B08501_048MA,B08501_048EA,B08501_049MA,B08501_049EA,B08501_050MA,B08501_050EA,B08501_051MA,B08501_051EA,B08501_052EA,B08501_052MA,B08501_053EA,B08501_053MA,B08501_054MA,B08501_054EA,B08501_055MA,B08501_055EA,B08501_056EA,B08501_056MA,state
0400000US01,1916877,16226,65558,4608,188174,6783,829195,9779,449719,8794,180178,6153,121100,4218,82953,4030,1618851,17986,50283,4067,149688,5553,700367,10350,388526,8624,155330,6112,103243,4069,71414,3799,192542,9035,8543,1733,28416,3171,90063,6821,38229,2951,12923,1638,9115,1566,5253,1065,7463,1907,602,432,522,365,3276,990,1522,711,564,283,770,572,207,191,25728,2888,3701,1372,4753,1336,8907,1495,4856,1239,1232,545,1204,573,1075,448,16511,1796,874,480,2282,767,7011,1541,3454,1039,1286,474,1311,641,293,174,55782,4508,1555,605,2513,771,19571,2476,13132,2300,8843,1676,5457,990,4711,975,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,352044,6246,12606,1311,37996,1950,148281,4374,86245,2711,34190,2603,21049,1935,11677,1559,232190,5902,7394,1186,22111,1890,99215,4232,59501,2647,22726,2057,13260,1796,7983,1235,46425,4348,2973,985,6385,1703,21152,2556,9916,1535,3162,890,2276,865,561,304,4244,1067,257,172,802,518,1326,562,1282,618,278,249,99,124,200,192,27825,2460,891,353,4242,1052,11017,1698,6254,986,2419,689,1963,621,1039,379,22555,2286,600,328,2604,998,10050,1602,5012,987,2711,609,1189,439,389,214,18805,3141,491,335,1852,1045,5521,1740,4280,991,2894,904,2262,664,1505,656,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2600823,20960,92691,5910,262204,7636,1165087,11891,581562,9264,233764,7332,160648,6404,104867,4443,1990105,19952,64612,4806,190161,7754,899187,13035,452642,9615,180754,6850,126395,6082,76354,3583,303210,11319,14608,2169,40164,3646,148476,7646,58704,4039,20554,2417,12436,2050,8268,1429,45794,4266,2289,848,8927,2282,20010,2651,8681,1616,3084,877,2086,687,717,389,51919,4588,5281,1609,9875,2110,19040,2597,9188,1662,2930,769,2610,833,2995,969,58906,5103,4020,1120,7979,1763,23852,3248,13405,2260,5238,1091,2299,836,2113,758,150889,6705,1881,798,5098,1233,54522,3986,38942,3771,21204,2895,14822,1881,14420,2917,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1223069,12450,46180,3825,116222,5748,529050,7004,282709,5286,116522,4701,74706,3773,57680,3392,1003617,12336,33989,3362,88065,4993,431766,8416,237974,4443,100107,4268,63773,3498,47943,3264,138865,6039,8126,1561,15971,2110,70351,4216,25519,3050,9427,1755,5945,1044,3526,947,5633,1628,226,204,840,596,2762,1188,1193,659,414,340,97,110,101,115,22111,2903,2302,917,5099,1289,6017,1763,3873,902,1748,676,1417,585,1655,571,16584,2695,419,314,2520,919,8110,1640,3586,949,621,302,722,417,606,420,36259,3465,1118,757,3727,1388,10044,1514,10564,1610,4205,962,2752,791,3849,928,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,15926651,47686,439120,11678,1572660,13805,7355772,30515,3660026,19775,1375214,14608,915556,13845,608303,10799,11656106,49778,258532,9289,1076880,15561,5418511,33239,2751226,22591,1031024,13124,685666,12477,434267,10367,1832747,24538,80873,5261,216241,8216,875139,17208,389377,10715,137044,6642,86175,4577,47898,3777,818537,17719,31116,3130,107831,6332,391826,11697,161704,6329,59158,4012,40839,3564,26063,2254,429468,13296,34842,3427,79374,5062,180999,8707,70796,4555,25286,2345,21205,3146,16966,2166,365488,10965,18751,2657,52825,4613,176173,6827,69237,3964,24629,2185,13383,1844,10490,1946,824305,17515,15006,2784,39509,5318,313124,11872,217686,8034,98073,4542,68288,3676,72619,4364,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2417222,16499,85783,4255,234269,5950,1084109,9282,556448,6892,223983,6250,142761,5880,89869,3973,1827849,17445,56178,3741,169056,5053,815091,11461,430396,7494,178583,5653,110228,4960,68317,3731,242244,10488,12907,1993,28066,2895,119446,6916,51703,4503,14959,1855,10071,1702,5092,1121,70619,4737,3220,978,9455,2057,34276,3456,12870,1877,5333,1047,2936,717,2529,753,71554,5454,9363,1524,15892,2561,27217,3575,9300,1644,4085,872,2990,846,2707,724,49824,3931,1613,704,7756,1850,23648,2515,9973,1494,3422,791,2718,868,694,335,155132,7501,2502,655,4044,1030,64431,5435,42206,3484,17601,1943,13818,1784,10530,1377,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1696736,11314,59886,3481,148473,4098,676836,7821,434221,5499,169767,4981,121475,4661,86078,3916,1366668,13478,34708,3111,104536,4664,548726,8707,364021,5839,142817,4622,101655,4253,70205,3551,137517,6829,8769,1361,17466,2485,59368,4418,29362,2838,10083,1503,7959,1528,4510,953,59778,5478,3543,1007,8544,1773,27419,3499,11380,1829,4544,1116,2490,836,1858,836,47394,3604,8018,1300,11723,2223,14482,2190,6825,1694,2576,1036,2057,649,1713,812,18164,2643,2410,877,2311,1014,7398,1698,3971,1194,951,565,586,351,537,334,67215,4129,2438,838,3893,1150,19443,2461,18662,2097,8796,1509,6728,1333,7255,1277,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,412806,8922,12907,1714,38539,2978,172512,5070,101880,4372,42442,3115,25454,2236,19072,1949,337223,8567,8815,1296,29521,2863,141529,5500,84761,4067,35092,2994,21960,2022,15545,1856,36609,3271,1817,734,4912,1426,17144,2206,7338,1189,3006,687,1296,444,1096,458,10651,2004,450,402,988,583,5308,1372,2571,898,866,461,228,191,240,193,8818,1773,970,536,2018,729,2378,801,1249,589,845,527,529,327,829,690,4743,1124,650,395,568,530,1478,705,917,506,598,404,394,316,138,120,14762,1986,205,176,532,361,4675,1068,5044,1207,2035,760,1047,379,1224,405,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,784987,13175,7182,1562,54509,4462,386355,8877,183125,5896,71531,3792,51180,3471,31105,2725,348253,8747,1501,631,13811,2022,166745,7178,90925,4221,33642,3120,26509,2824,15120,1643,84560,5382,1226,681,4885,1396,39621,3984,22264,2569,7827,1471,5999,1058,2738,769,282506,9040,2444,677,27401,3338,144385,7120,59118,2990,24732,2236,15607,1699,8819,1488,35858,3583,1214,649,5318,1302,20902,2531,3704,894,2076,774,1527,582,1117,431,18940,2808,202,241,2001,1079,9682,1877,4190,990,1499,539,348,220,1018,499,14870,2071,595,379,1093,642,5020,1124,2924,811,1755,724,1190,591,2293,716,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7821529,28945,219043,7234,719806,13948,3329440,19076,1904449,12413,737410,12205,504451,11606,406930,9086,6259890,33694,150088,6083,543689,12256,2659566,22771,1560042,14209,609263,11865,415416,10312,321826,8290,754965,18840,35036,3139,90903,6885,355193,11197,160985,7523,51277,4181,33280,3385,28291,2746,158874,10822,7591,1934,26660,4636,67964,6185,30417,3251,13457,2257,7489,1646,5296,1138,127943,9924,11340,2073,19544,3386,49727,5810,22703,3109,10435,1924,7177,1713,7017,1261,157026,9013,7278,1631,20010,3536,71053,5709,31251,3056,12267,1903,7214,1314,7953,1341,362831,11267,7710,1929,19000,2761,125937,7499,99051,5940,40711,3516,33875,3080,36547,2858,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
