GEO_ID,B19052_001E,B19052_001M,B19052_002E,B19052_002M,B19052_003E,B19052_003M,NAME,B19052_001EA,B19052_001MA,B19052_002MA,B19052_002EA,B19052_003EA,B19052_003MA,state
0400000US01,1815152,10938,1289436,13553,525716,10020,Alabama,null,null,null,null,null,null,01
0400000US02,254610,2804,213111,3425,41499,2537,Alaska,null,null,null,null,null,null,02
0400000US04,2334050,12895,1706644,13873,627406,9919,Arizona,null,null,null,null,null,null,04
0400000US05,1114902,8104,796492,8476,318410,6913,Arkansas,null,null,null,null,null,null,05
0400000US06,12406475,16820,9477344,23026,2929131,19684,California,null,null,null,null,null,null,06
0400000US08,1960585,9151,1552387,11986,408198,7656,Colorado,null,null,null,null,null,null,08
0400000US09,1358809,7109,1039099,8751,319710,5915,Connecticut,null,null,null,null,null,null,09
0400000US10,328765,4178,247983,4944,80782,3516,Delaware,null,null,null,null,null,null,10
0400000US11,252388,3730,195309,4800,57079,3331,District of Columbia,null,null,null,null,null,null,11
0400000US12,7035068,25739,4934085,26826,2100983,16983,Florida,null,null,null,null,null,null,12
0400000US13,3482420,15694,2674548,16909,807872,13001,Georgia,null,null,null,null,null,null,13
0400000US15,445812,4223,346091,5198,99721,4243,Hawaii,null,null,null,null,null,null,15
0400000US16,576709,5739,434335,6545,142374,4235,Idaho,null,null,null,null,null,null,16
0400000US17,4752857,13579,3655489,16612,1097368,11204,Illinois,null,null,null,null,null,null,17
0400000US18,2470905,11185,1874383,13766,596522,10246,Indiana,null,null,null,null,null,null,18
0400000US19,1223439,6610,940311,7203,283128,4987,Iowa,null,null,null,null,null,null,19
0400000US20,1101658,6952,856966,6849,244692,5336,Kansas,null,null,null,null,null,null,20
0400000US21,1684348,9801,1188764,11581,495584,9164,Kentucky,null,null,null,null,null,null,21
0400000US22,1689822,9615,1267270,11149,422552,8069,Louisiana,null,null,null,null,null,null,22
0400000US23,545417,5576,389586,5289,155831,4311,Maine,null,null,null,null,null,null,23
0400000US24,2127439,8728,1717317,10126,410122,8496,Maryland,null,null,null,null,null,null,24
0400000US25,2520419,10488,1914406,12611,606013,9545,Massachusetts,null,null,null,null,null,null,25
0400000US26,3806621,12287,2707515,15789,1099106,11117,Michigan,null,null,null,null,null,null,26
0400000US27,2091548,8178,1635550,9783,455998,7332,Minnesota,null,null,null,null,null,null,27
0400000US28,1079999,8323,774403,9178,305596,7340,Mississippi,null,null,null,null,null,null,28
0400000US29,2350628,10288,1748933,12032,601695,8905,Missouri,null,null,null,null,null,null,29
0400000US30,402747,4175,293681,4333,109066,3591,Montana,null,null,null,null,null,null,30
0400000US31,719304,4689,566832,5502,152472,3723,Nebraska,null,null,null,null,null,null,31
0400000US32,989811,6963,770080,8356,219731,5549,Nevada,null,null,null,null,null,null,32
0400000US33,515431,4523,401301,4943,114130,3914,New Hampshire,null,null,null,null,null,null,33
0400000US34,3172421,11815,2465861,11422,706560,10292,New Jersey,null,null,null,null,null,null,34
0400000US35,765183,5603,559977,6772,205206,5249,New Mexico,null,null,null,null,null,null,35
0400000US36,7196427,16507,5380764,22461,1815663,17338,New York,null,null,null,null,null,null,36
0400000US37,3670859,14413,2727104,16912,943755,12474,North Carolina,null,null,null,null,null,null,37
0400000US38,280412,3191,218639,3708,61773,2208,North Dakota,null,null,null,null,null,null,38
0400000US39,4525066,15956,3324894,18132,1200172,11690,Ohio,null,null,null,null,null,null,39
0400000US40,1432959,7544,1055219,9131,377740,5708,Oklahoma,null,null,null,null,null,null,40
0400000US41,1507137,8164,1091118,10322,416019,7806,Oregon,null,null,null,null,null,null,41
0400000US42,4936030,14212,3603903,16483,1332127,12409,Pennsylvania,null,null,null,null,null,null,42
0400000US44,402295,4265,294742,5273,107553,4037,Rhode Island,null,null,null,null,null,null,44
0400000US45,1761393,10691,1278120,12343,483273,9402,South Carolina,null,null,null,null,null,null,45
0400000US46,318955,3470,244445,3955,74510,2351,South Dakota,null,null,null,null,null,null,46
0400000US47,2440663,12796,1766650,14691,674013,10196,Tennessee,null,null,null,null,null,null,47
0400000US48,8738664,20291,6918811,24468,1819853,18597,Texas,null,null,null,null,null,null,48
0400000US49,880025,4985,721828,6720,158197,5113,Utah,null,null,null,null,null,null,49
0400000US50,256922,2727,193322,3095,63600,2024,Vermont,null,null,null,null,null,null,50
0400000US51,2992732,14604,2358084,14761,634648,10396,Virginia,null,null,null,null,null,null,51
0400000US53,2606863,9745,1988726,12839,618137,9977,Washington,null,null,null,null,null,null,53
0400000US54,741940,5724,491110,6698,250830,5138,West Virginia,null,null,null,null,null,null,54
0400000US55,2279532,9375,1737266,11151,542266,7750,Wisconsin,null,null,null,null,null,null,55
0400000US56,222803,3575,176937,3979,45866,2394,Wyoming,null,null,null,null,null,null,56
0400000US72,1319448,9440,737933,9050,581515,7783,Puerto Rico,null,null,null,null,null,null,72
