GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001EA,B17023_001MA,B17023_002MA,B17023_002EA,B17023_003EA,B17023_003MA,B17023_004MA,B17023_004EA,B17023_005EA,B17023_005MA,B17023_006MA,B17023_006EA,B17023_007EA,B17023_007MA,B17023_008MA,B17023_008EA,B17023_009EA,B17023_009MA,B17023_010EA,B17023_010MA,B17023_011MA,B17023_011EA,B17023_012EA,B17023_012MA,B17023_013EA,B17023_013MA,B17023_014EA,B17023_014MA,B17023_015MA,B17023_015EA,B17023_016EA,B17023_016MA,B17023_017EA,B17023_017MA,B17023_018EA,B17023_018MA,B17023_019MA,B17023_019EA,B17023_020EA,B17023_020MA,B17023_021EA,B17023_021MA,B17023_022MA,B17023_022EA,B17023_023MA,B17023_023EA,B17023_024MA,B17023_024EA,B17023_025MA,B17023_025EA,B17023_026EA,B17023_026MA,B17023_027MA,B17023_027EA,B17023_028EA,B17023_028MA,B17023_029MA,B17023_029EA,B17023_030MA,B17023_030EA,B17023_031MA,B17023_031EA,B17023_032MA,B17023_032EA,B17023_033MA,B17023_033EA,B17023_034EA,B17023_034MA,B17023_035MA,B17023_035EA,state
0400000US01,1227884,13886,180849,6757,56212,3459,27187,2303,19792,2675,7887,1529,1346,621,124637,6103,16878,2581,6537,1353,8302,1976,1659,816,380,406,107759,4952,28200,2583,59999,4580,17638,2625,1922,778,1047035,12901,812734,12086,520812,8787,242497,6971,47141,3365,2284,781,234301,7336,62430,4463,36420,3748,23847,2451,2102,715,61,86,171871,6410,97336,4222,67275,4774,7067,1489,193,306,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,170859,4484,12277,1505,3588,812,1186,448,1619,605,571,326,212,122,8689,1163,1709,583,426,289,974,510,237,232,72,90,6980,1013,908,382,4243,892,1777,565,52,46,158582,4656,124381,4730,65608,3239,43603,3193,12875,1921,2295,682,34201,2515,12502,1832,5238,1154,6228,1304,1020,505,16,26,21699,2139,8568,1344,11407,1752,1517,583,207,262,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1548428,12546,194239,8312,81946,4465,29691,2585,27280,2640,20814,2636,4161,1285,112293,6405,23173,2641,8285,1672,10254,1728,4313,1316,321,339,89120,6024,20985,2669,46409,4422,19131,2496,2595,772,1354189,11236,1052283,11352,663195,9441,298871,8578,83843,4860,6374,1635,301906,8970,100599,6134,50079,4482,42521,3523,7296,1658,703,561,201307,6753,95569,4352,91037,4605,14080,2144,621,495,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,761361,9102,107243,4728,37321,2720,16325,1756,13141,1769,6265,1485,1590,679,69922,4568,12037,2148,4043,1125,5564,1337,2052,830,378,414,57885,3869,12252,1572,32347,2788,12024,1855,1262,686,654118,7896,517625,8143,335953,5818,145017,5064,34554,2421,2101,744,136493,5972,39583,3040,22580,2431,15255,1861,1736,810,12,23,96910,4853,51442,3289,40130,3541,5211,1067,127,154,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8507856,27357,1003305,17807,437443,10169,132347,5385,175002,7189,112841,6041,17253,2171,565862,14438,121378,7334,36298,3787,56910,5148,24940,2947,3230,1198,444484,10980,99940,5417,230617,8214,101156,5057,12771,1891,7504551,26422,5645123,26318,3091236,19200,2063041,20922,463068,10953,27778,3081,1859428,20517,615248,12067,363028,10154,218140,7434,32826,3193,1254,522,1244180,18019,681564,12900,495615,14939,63269,4348,3732,1329,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1258885,11852,118446,6082,45684,3914,17099,1944,16362,2496,10977,1799,1246,667,72762,4791,13751,2325,3899,1032,7599,1744,1988,912,265,302,59011,3914,10526,1559,35087,3124,12194,2157,1204,663,1140439,10316,913940,10744,531217,8502,305241,7831,73022,4071,4460,1080,226499,6124,76767,4664,37447,3008,35834,3537,3313,1088,173,209,149732,5449,71443,3936,69176,3915,8769,1570,344,328,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,890770,9681,63695,4324,18642,2308,8412,1641,7084,1316,2934,1063,212,182,45053,3592,5956,1524,1790,833,3779,1170,387,370,0,281,39097,3313,7936,1281,21644,2879,8352,1489,1165,656,827075,9311,637987,8316,367827,6627,224595,5949,44332,2954,1233,541,189088,6835,52369,3990,31145,2969,18501,2262,2723,726,0,281,136719,6555,65697,4263,63244,4239,7681,1628,97,114,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,221233,4976,17881,2221,5527,1251,2333,776,1301,561,1609,814,284,305,12354,1739,1957,722,345,268,935,509,589,479,88,150,10397,1518,1880,557,6534,1482,1399,581,584,444,203352,5101,156048,4811,97094,3741,47325,2837,10555,1457,1074,535,47304,3417,12167,1778,6322,1239,5380,1251,465,309,0,265,35137,3242,16799,1908,16372,2373,1955,672,11,18,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,101519,4051,14285,1749,1765,604,918,486,575,370,272,218,0,292,12520,1612,1209,562,676,454,385,306,74,119,74,124,11311,1444,3536,861,5199,1201,1837,850,739,401,87234,3887,55510,2748,35625,2549,17697,1724,2129,650,59,100,31724,2645,7531,1181,4482,977,2677,712,372,338,0,292,24193,2321,14219,1609,8697,1447,1234,583,43,74,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4556930,26451,548767,9830,218862,8016,105817,6110,79887,4887,28658,3553,4500,1322,329905,9401,58942,4362,24783,2536,27031,3180,6232,1432,896,739,270963,8493,72762,3913,140817,6922,50426,3932,6958,1608,4008163,23287,3089022,22163,2061009,17657,863861,13387,156799,6148,7353,1327,919141,15599,254363,9459,148078,7085,94107,6454,11780,1949,398,387,664778,11688,354255,9590,278891,7615,30265,2979,1367,667,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
