GEO_ID,C03002_001E,C03002_001M,C03002_002E,C03002_002M,C03002_003E,C03002_003M,C03002_004E,C03002_004M,C03002_005E,C03002_005M,C03002_006E,C03002_006M,C03002_007E,C03002_007M,C03002_008E,C03002_008M,C03002_009E,C03002_009M,C03002_010E,C03002_010M,C03002_011E,C03002_011M,C03002_012E,C03002_012M,NAME,C03002_001MA,C03002_001EA,C03002_002EA,C03002_002MA,C03002_003MA,C03002_003EA,C03002_004MA,C03002_004EA,C03002_005EA,C03002_005MA,C03002_006MA,C03002_006EA,C03002_007MA,C03002_007EA,C03002_008MA,C03002_008EA,C03002_009EA,C03002_009MA,C03002_010EA,C03002_010MA,C03002_011MA,C03002_011EA,C03002_012EA,C03002_012MA,state
0400000US35,2065932,-555555555,1106521,-555555555,835467,1371,36409,2116,180318,2467,23392,1715,910,596,2831,1350,27194,3162,1242,764,25952,3027,959411,-555555555,New Mexico,*****,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,35
0400000US36,19392283,-555555555,15957395,1840,11289178,4490,2792447,9909,46638,3248,1422475,8773,5660,1621,85660,9262,315337,10694,34231,4253,281106,10722,3434888,1840,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9561558,-555555555,8756732,1735,6229927,5076,2023810,9552,102730,4332,208695,4263,4117,1047,14354,2978,173099,9334,6431,2255,166668,9539,804826,1735,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674499,-555555555,660580,1285,599899,452,7852,936,32418,1556,7634,1059,424,332,330,376,12023,1840,79,131,11944,1861,13919,1285,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11536182,-555555555,11181166,1895,9349702,3910,1394897,8519,17514,2248,196484,3748,1433,822,14496,3807,206640,8952,6031,1487,200609,9136,355016,1895,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3761702,-555555555,3429091,545,2580398,992,265399,4818,252249,6557,64569,2886,4197,1076,1943,873,260336,8667,965,513,259371,8709,332611,545,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3838957,-555555555,3387017,354,3006730,3050,66777,3017,42615,3093,139199,4771,12532,1331,7120,2459,112044,7041,4610,1910,107434,6628,451940,354,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12709630,-555555555,11987519,1496,10090201,2402,1323261,7805,14561,1670,347910,5366,2445,833,19041,3228,190100,8708,9319,1607,180781,8609,722111,1496,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1052886,-555555555,921503,-555555555,803871,2173,54909,2715,2098,875,30729,1525,697,856,6677,2173,22522,3228,3970,1379,18552,3211,131383,-555555555,Rhode Island,*****,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,44
0400000US45,4636312,-555555555,4405311,1427,2969011,1032,1294689,6206,11425,1813,52987,3078,1642,992,3119,906,72438,6059,3035,1235,69403,6031,231001,1427,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816463,-555555555,795996,1596,690834,1300,10354,1222,72153,2681,7826,1762,82,149,379,272,14368,2529,548,429,13820,2503,20467,1596,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6356897,-555555555,6069392,3000,4805829,2156,1056642,6434,11885,2268,92673,3439,1973,1186,4972,1647,95418,6776,4330,2202,91088,6080,287505,3000,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25257114,-555555555,15723234,1481,11414433,5500,2904687,11363,67988,3815,957150,8135,15276,2449,37760,5888,325940,11465,17562,2915,308378,11455,9533880,1481,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2776469,-555555555,2414513,-555555555,2230424,1287,26709,2140,29206,1718,51690,2682,24237,1709,3295,1580,48952,4207,1326,544,47626,4099,361956,-555555555,Utah,*****,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,49
0400000US50,625960,-555555555,616268,826,590069,627,6439,1055,1497,433,7782,930,186,213,691,593,9604,1503,213,178,9391,1469,9692,826,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8024617,-555555555,7394505,2058,5195423,2701,1544372,7688,16289,2099,433641,6153,5797,2857,15123,3185,183860,8652,7938,2049,175922,8272,630112,2058,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6744496,-555555555,5984062,1237,4888317,1859,229359,5630,86381,3834,481584,6753,39011,2239,7300,1785,252110,10413,8847,2814,243263,10047,760434,1237,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1853973,-555555555,1831955,1963,1727979,1403,56622,3546,3057,1288,10838,979,701,440,477,345,32281,2800,364,360,31917,2765,22018,1963,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5691047,-555555555,5354480,1024,4739488,1550,344384,4811,44152,2569,127634,3682,1283,369,3548,1060,93991,5966,2795,1106,91196,5710,336567,1024,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,564460,-555555555,513767,-555555555,484183,516,4512,1029,12637,1040,3803,967,347,412,190,237,8095,1382,529,506,7566,1191,50693,-555555555,Wyoming,*****,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,56
0400000US72,3722133,-555555555,41860,3531,29028,2834,4426,1278,113,182,2748,1029,0,285,2007,837,3538,986,375,333,3163,947,3680273,3531,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
