GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001EA,B22007_001MA,B22007_002MA,B22007_002EA,B22007_003MA,B22007_003EA,B22007_004MA,B22007_004EA,B22007_005EA,B22007_005MA,B22007_006MA,B22007_006EA,B22007_007EA,B22007_007MA,B22007_008EA,B22007_008MA,B22007_009MA,B22007_009EA,B22007_010MA,B22007_010EA,B22007_011EA,B22007_011MA,B22007_012EA,B22007_012MA,B22007_013EA,B22007_013MA,B22007_014EA,B22007_014MA,B22007_015EA,B22007_015MA,B22007_016MA,B22007_016EA,B22007_017EA,B22007_017MA,B22007_018EA,B22007_018MA,B22007_019MA,B22007_019EA,B22007_020EA,B22007_020MA,B22007_021MA,B22007_021EA,B22007_022MA,B22007_022EA,B22007_023EA,B22007_023MA,B22007_024MA,B22007_024EA,B22007_025EA,B22007_025MA,B22007_026MA,B22007_026EA,B22007_027MA,B22007_027EA,B22007_028EA,B22007_028MA,B22007_029EA,B22007_029MA,B22007_030MA,B22007_030EA,B22007_031MA,B22007_031EA,B22007_032MA,B22007_032EA,B22007_033EA,B22007_033MA,B22007_034MA,B22007_034EA,B22007_035MA,B22007_035EA,B22007_036EA,B22007_036MA,B22007_037MA,B22007_037EA,B22007_038MA,B22007_038EA,B22007_039EA,B22007_039MA,B22007_040EA,B22007_040MA,B22007_041MA,B22007_041EA,B22007_042EA,B22007_042MA,B22007_043MA,B22007_043EA,state
0400000US13,2385969,17984,361229,9676,127714,5509,18176,2229,50629,4136,43175,3239,34467,3188,8708,1382,15734,2273,12036,1988,3698,963,233515,8106,33432,3576,7090,1509,18042,2458,6423,1610,1877,789,200083,6848,55094,3824,107406,5993,29750,2779,7833,1724,2024740,18358,1561182,16626,202103,5167,434502,9690,768656,13404,714774,13063,53882,3829,155921,6508,141908,6326,14013,2203,463558,11414,127569,5475,13174,2326,69064,4295,36393,3789,8938,1770,335989,9255,43190,3832,198646,7661,80205,4643,13948,2066,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,29825,2509,12355,1710,965,410,4354,1072,3262,801,1934,615,1328,544,3774,841,2473,677,1301,552,17470,2085,3367,955,734,446,1590,672,622,487,421,295,14103,1893,2833,828,7208,1289,2852,961,1210,547,273250,5269,212047,5243,25106,1816,51826,3931,101323,3993,91080,3788,10243,1464,33792,2511,27358,2298,6434,1085,61203,3732,20880,2643,1236,423,9313,1662,7311,1408,3020,911,40323,2618,4449,862,18766,1823,10471,1374,6637,1233,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,51159,3128,25106,2196,2422,718,8813,1291,10806,1595,8908,1350,1898,782,3065,881,2662,876,403,302,26053,2827,4698,1241,963,567,3032,1040,436,337,267,226,21355,2474,4110,1277,13267,1671,2517,860,1461,737,350647,7035,297023,6171,45214,2822,72285,4470,147319,4957,139176,5045,8143,1367,32205,2491,30896,2452,1309,417,53624,3602,18885,2275,1624,651,10990,1841,4790,1101,1481,651,34739,2893,3787,806,21303,2125,8075,1451,1574,570,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,387314,9368,129743,6210,16814,2152,48763,3586,45983,3547,33815,3028,12168,1800,18183,2122,13391,1820,4792,1223,257571,6578,43981,2998,10503,1513,23199,2321,7782,1496,2497,752,213590,5935,60593,3922,113655,5330,30961,2944,8381,1330,2746499,17858,2171266,17156,267585,6082,523111,12094,1072926,13328,983163,11924,89763,5467,307644,6972,278565,6321,29079,2710,575233,11186,176216,7093,19516,2328,90018,5420,49922,3720,16760,2426,399017,8590,43727,2985,216412,6321,111985,4867,26893,2305,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,206602,7124,77229,4480,11538,1763,33150,2697,24601,2678,19775,2380,4826,1069,7940,1324,6318,1231,1622,534,129373,5647,23143,2647,7137,1555,13371,1910,1973,527,662,484,106230,5557,31377,2812,62844,4381,10194,1574,1815,496,1449784,11144,1159289,11597,163026,4556,281185,6796,581292,10010,543300,9507,37992,2843,133786,5219,123126,4840,10660,1430,290495,7168,87520,3666,6500,1110,52605,3128,22405,2159,6010,1257,202975,6335,23561,2424,119725,4460,50740,3383,8949,1348,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,88685,4146,34722,2651,3806,747,12942,1732,14041,1804,11530,1636,2511,698,3933,829,3313,804,620,302,53963,3324,9147,1377,1505,460,5781,1038,1503,690,358,354,44816,3102,8725,1612,28172,2457,6169,1200,1750,796,705083,7855,598880,8310,80416,2959,109587,4102,338200,7674,326098,7544,12102,1256,70677,3705,68150,3642,2527,690,106203,4607,37682,2914,1806,546,21898,2192,11870,1684,2108,596,68521,3563,4878,812,39330,2641,20655,2173,3658,870,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,65385,4170,23893,2251,2403,731,8180,1260,10417,1587,8271,1486,2146,878,2893,732,2253,622,640,362,41492,3569,7534,1545,1204,484,4818,1185,1102,464,410,415,33958,3269,7036,1409,21784,2658,4217,1060,921,377,656207,9272,535306,8197,63693,2759,117290,4209,290786,7098,276917,6752,13869,1574,63537,3254,59458,3176,4079,1086,120901,5357,39158,3235,2253,597,22021,2578,12681,1874,2203,811,81743,4886,8396,1527,49157,3626,20099,2178,4091,1081,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,192312,6689,77305,4728,20797,2194,29254,2890,22284,2277,17592,2285,4692,1122,4970,1005,3840,839,1130,471,115007,4859,22564,2613,7201,1530,12136,1835,2598,826,629,454,92443,4024,33323,2806,47032,3444,9763,1585,2325,777,934373,10560,756567,10821,126001,4707,194993,6855,362080,8223,336671,7931,25409,2120,73493,4255,70413,4147,3080,828,177806,6926,54268,3805,7563,1622,30178,2819,13510,1959,3017,1090,123538,5605,19025,2268,68779,4455,28779,2256,6955,1393,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,196156,7323,49544,3530,8354,1441,16432,2208,18757,2303,14823,2079,3934,910,6001,1099,4502,906,1499,585,146612,6158,20616,2624,5295,1058,12006,2196,2442,831,873,486,125996,5488,33939,2800,71374,5143,16327,2091,4356,1081,932961,9922,703879,9642,98078,4113,189631,5835,338435,7959,309227,7857,29208,2806,77735,4715,71246,4464,6489,1125,229082,7415,58944,3430,6393,904,31304,2839,18123,2030,3124,916,170138,7311,22057,2590,95767,5615,43565,3052,8749,1671,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,54445,2914,23357,1991,4590,1000,7603,1143,8229,1262,6980,1221,1249,406,2935,778,2660,721,275,268,31088,2496,6584,1294,2030,844,3538,947,724,343,292,249,24504,2359,6621,1232,13906,1804,3039,781,938,533,290883,4477,243313,4264,38021,2186,48567,2233,126395,3584,121396,3523,4999,754,30330,2359,28799,2443,1531,486,47570,3056,17036,2164,1382,533,9072,1411,5244,1372,1338,647,30534,2772,3990,1030,16445,1892,8617,1295,1482,546,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,133737,5664,36399,3028,4386,1077,9212,1373,14025,1887,11092,1825,2933,882,8776,1449,6661,1275,2115,773,97338,4705,16439,2427,3486,1051,8651,1748,3520,1078,782,479,80899,5060,22899,2535,43424,3753,10588,1645,3988,1066,1298221,13072,986214,13240,98661,3980,218423,7503,519200,9372,483257,8707,35943,3171,149930,5729,137802,5863,12128,1685,312007,10636,87673,5147,5777,972,44308,3651,26729,3254,10859,1908,224334,8670,17967,2252,118006,6144,71137,5094,17224,2135,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,181892,6108,51671,3695,12852,1970,15444,1946,16596,2320,12325,2020,4271,1135,6779,1374,5545,1242,1234,518,130221,5373,19455,2307,4962,1190,9409,1739,4557,1178,527,338,110766,4894,37318,3614,55536,3852,13907,2104,4005,921,1408365,14757,1114533,11837,122321,4472,242702,6819,579606,10185,536405,9761,43201,2645,169904,5303,158186,5334,11718,1850,293832,10221,80945,4782,6772,1332,37951,3372,26549,2644,9673,1591,212887,8258,20973,2259,106641,5442,65691,4589,19582,2093,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,437279,9985,163043,5534,29082,2245,60599,3587,54913,3002,41840,2809,13073,1565,18449,1794,14605,1641,3844,831,274236,8192,47761,3611,13832,2004,26034,2597,6414,1226,1481,561,226475,7042,74670,4903,119424,5720,26591,2290,5790,1064,2071501,15870,1682051,15028,293762,5843,419442,7368,781544,10756,720304,10131,61240,3475,187303,5459,170946,4934,16357,2119,389450,9440,120576,5239,14686,1674,70516,4260,28624,2615,6750,1676,268874,7551,35217,2904,151908,5711,66259,3645,15490,2031,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,102539,4373,33584,2697,5472,1027,9797,1394,12999,1758,11211,1668,1788,521,5316,909,4427,824,889,357,68955,3710,14085,1927,3892,899,7504,1409,2099,683,590,393,54870,3096,13627,1708,33219,2521,5861,1095,2163,845,1251219,10895,1035416,10177,126267,3129,201936,6398,566412,8492,542417,8191,23995,1930,140801,4552,133999,4481,6802,894,215803,6475,73672,3708,5578,947,37933,2883,24952,2243,5209,1070,142131,5277,11162,1393,79895,4032,41324,2735,9750,1595,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,137423,5880,41925,3710,7519,1463,15820,2352,13997,1984,11490,1907,2507,724,4589,1233,3395,1093,1194,450,95498,4218,12383,1740,3807,909,6978,1402,1130,623,468,303,83115,3908,27453,2453,43171,3112,9975,1745,2516,749,608692,9298,459646,8749,70437,3107,127843,5656,218032,7080,201679,6614,16353,1943,43334,3029,40195,2819,3139,814,149046,5913,39017,3490,5507,1212,21206,2642,10579,1952,1725,874,110029,4776,18405,1885,61231,3683,25940,2579,4453,923,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,214167,7434,80146,4646,13245,2055,29336,3034,28970,2713,23212,2357,5758,1097,8595,1216,7112,1085,1483,575,134021,6168,24753,2801,5383,1177,14563,2146,4428,1182,379,275,109268,5478,24975,2157,65445,4512,13958,2020,4890,1135,1309911,12919,1066355,11354,162119,4498,242712,7259,538562,8881,505109,8610,33453,2942,122962,4820,114872,4423,8090,1421,243556,8251,75054,4640,5857,1022,43971,4104,21044,2160,4182,862,168502,6319,16917,1953,91893,4950,49080,3405,10612,1712,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
