GEO_ID,B19053_001E,B19053_001M,B19053_002E,B19053_002M,B19053_003E,B19053_003M,NAME,B19053_001EA,B19053_001MA,B19053_002MA,B19053_002EA,B19053_003EA,B19053_003MA,state
0400000US01,1815152,10938,162153,6381,1652999,10632,Alabama,null,null,null,null,null,null,01
0400000US02,254610,2804,36378,2675,218232,3494,Alaska,null,null,null,null,null,null,02
0400000US04,2334050,12895,223591,7220,2110459,13870,Arizona,null,null,null,null,null,null,04
0400000US05,1114902,8104,112677,4540,1002225,7831,Arkansas,null,null,null,null,null,null,05
0400000US06,12406475,16820,1703107,21234,10703368,25564,California,null,null,null,null,null,null,06
0400000US08,1960585,9151,265996,7863,1694589,11084,Colorado,null,null,null,null,null,null,08
0400000US09,1358809,7109,159535,5791,1199274,8166,Connecticut,null,null,null,null,null,null,09
0400000US10,328765,4178,25155,2305,303610,4611,Delaware,null,null,null,null,null,null,10
0400000US11,252388,3730,22287,1811,230101,4125,District of Columbia,null,null,null,null,null,null,11
0400000US12,7035068,25739,646248,13667,6388820,26497,Florida,null,null,null,null,null,null,12
0400000US13,3482420,15694,339550,8448,3142870,17361,Georgia,null,null,null,null,null,null,13
0400000US15,445812,4223,63078,3243,382734,4952,Hawaii,null,null,null,null,null,null,15
0400000US16,576709,5739,77497,3813,499212,5776,Idaho,null,null,null,null,null,null,16
0400000US17,4752857,13579,453017,9566,4299840,14700,Illinois,null,null,null,null,null,null,17
0400000US18,2470905,11185,228727,6848,2242178,10601,Indiana,null,null,null,null,null,null,18
0400000US19,1223439,6610,173629,5215,1049810,8198,Iowa,null,null,null,null,null,null,19
0400000US20,1101658,6952,144910,5081,956748,7673,Kansas,null,null,null,null,null,null,20
0400000US21,1684348,9801,167196,6389,1517152,11119,Kentucky,null,null,null,null,null,null,21
0400000US22,1689822,9615,155106,5714,1534716,10287,Louisiana,null,null,null,null,null,null,22
0400000US23,545417,5576,82924,3916,462493,5812,Maine,null,null,null,null,null,null,23
0400000US24,2127439,8728,213775,6636,1913664,10569,Maryland,null,null,null,null,null,null,24
0400000US25,2520419,10488,285023,8573,2235396,13883,Massachusetts,null,null,null,null,null,null,25
0400000US26,3806621,12287,352558,7376,3454063,14069,Michigan,null,null,null,null,null,null,26
0400000US27,2091548,8178,267520,5973,1824028,9306,Minnesota,null,null,null,null,null,null,27
0400000US28,1079999,8323,91384,4922,988615,9087,Mississippi,null,null,null,null,null,null,28
0400000US29,2350628,10288,251619,7302,2099009,12508,Missouri,null,null,null,null,null,null,29
0400000US30,402747,4175,64029,3244,338718,4940,Montana,null,null,null,null,null,null,30
0400000US31,719304,4689,109515,4175,609789,5441,Nebraska,null,null,null,null,null,null,31
0400000US32,989811,6963,81479,4503,908332,7177,Nevada,null,null,null,null,null,null,32
0400000US33,515431,4523,72930,4270,442501,5014,New Hampshire,null,null,null,null,null,null,33
0400000US34,3172421,11815,286895,7523,2885526,13774,New Jersey,null,null,null,null,null,null,34
0400000US35,765183,5603,80298,4100,684885,6707,New Mexico,null,null,null,null,null,null,35
0400000US36,7196427,16507,761954,11599,6434473,20121,New York,null,null,null,null,null,null,36
0400000US37,3670859,14413,352544,9245,3318315,15984,North Carolina,null,null,null,null,null,null,37
0400000US38,280412,3191,46917,2486,233495,3836,North Dakota,null,null,null,null,null,null,38
0400000US39,4525066,15956,428876,8734,4096190,16836,Ohio,null,null,null,null,null,null,39
0400000US40,1432959,7544,165359,5610,1267600,9315,Oklahoma,null,null,null,null,null,null,40
0400000US41,1507137,8164,199620,6388,1307517,9943,Oregon,null,null,null,null,null,null,41
0400000US42,4936030,14212,463298,9331,4472732,17150,Pennsylvania,null,null,null,null,null,null,42
0400000US44,402295,4265,37632,2466,364663,4660,Rhode Island,null,null,null,null,null,null,44
0400000US45,1761393,10691,149260,5740,1612133,10459,South Carolina,null,null,null,null,null,null,45
0400000US46,318955,3470,53876,3050,265079,4105,South Dakota,null,null,null,null,null,null,46
0400000US47,2440663,12796,274052,7614,2166611,12757,Tennessee,null,null,null,null,null,null,47
0400000US48,8738664,20291,1038028,16105,7700636,24132,Texas,null,null,null,null,null,null,48
0400000US49,880025,4985,106708,4406,773317,6120,Utah,null,null,null,null,null,null,49
0400000US50,256922,2727,46230,2447,210692,3361,Vermont,null,null,null,null,null,null,50
0400000US51,2992732,14604,296376,8870,2696356,15796,Virginia,null,null,null,null,null,null,51
0400000US53,2606863,9745,299466,8200,2307397,12623,Washington,null,null,null,null,null,null,53
0400000US54,741940,5724,52715,3208,689225,5737,West Virginia,null,null,null,null,null,null,54
0400000US55,2279532,9375,236508,5997,2043024,10685,Wisconsin,null,null,null,null,null,null,55
0400000US56,222803,3575,29499,2440,193304,4511,Wyoming,null,null,null,null,null,null,56
0400000US72,1319448,9440,121943,4718,1197505,9999,Puerto Rico,null,null,null,null,null,null,72
