GEO_ID,C18106_001E,C18106_001M,C18106_002E,C18106_002M,C18106_003E,C18106_003M,C18106_004E,C18106_004M,C18106_005E,C18106_005M,C18106_006E,C18106_006M,C18106_007E,C18106_007M,C18106_008E,C18106_008M,C18106_009E,C18106_009M,C18106_010E,C18106_010M,C18106_011E,C18106_011M,C18106_012E,C18106_012M,C18106_013E,C18106_013M,C18106_014E,C18106_014M,C18106_015E,C18106_015M,C18106_016E,C18106_016M,C18106_017E,C18106_017M,C18106_018E,C18106_018M,C18106_019E,C18106_019M,C18106_020E,C18106_020M,C18106_021E,C18106_021M,NAME,C18106_001EA,C18106_001MA,C18106_002EA,C18106_002MA,C18106_003MA,C18106_003EA,C18106_004EA,C18106_004MA,C18106_005EA,C18106_005MA,C18106_006EA,C18106_006MA,C18106_007EA,C18106_007MA,C18106_008EA,C18106_008MA,C18106_009MA,C18106_009EA,C18106_010MA,C18106_010EA,C18106_011MA,C18106_011EA,C18106_012EA,C18106_012MA,C18106_013MA,C18106_013EA,C18106_014MA,C18106_014EA,C18106_015MA,C18106_015EA,C18106_016MA,C18106_016EA,C18106_017MA,C18106_017EA,C18106_018EA,C18106_018MA,C18106_019MA,C18106_019EA,C18106_020MA,C18106_020EA,C18106_021MA,C18106_021EA,state
0400000US13,8837636,4314,4249086,8277,928966,5960,9317,1549,919649,6077,2892009,5853,51072,4418,2840937,7043,428111,2684,35262,2791,392849,4165,4588550,6985,881115,5002,7879,1359,873236,5157,3132018,4795,60878,3994,3071140,5977,575417,2855,62400,3312,513017,4326,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1228984,2471,599787,2876,112270,1182,980,535,111290,1303,401038,2613,5747,1367,395291,2886,86479,787,4980,949,81499,1091,629197,1829,104698,877,842,419,103856,901,417143,1667,5742,1452,411401,2131,107356,775,9223,1312,98133,1505,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1430927,1583,709275,2939,157645,2251,1280,536,156365,2153,462624,2563,8465,1669,454159,2527,89006,994,6287,1524,82719,1811,721652,2649,149943,1876,1563,500,148380,1977,467688,2234,8184,1428,459504,2723,104021,1142,8426,1179,95595,1555,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11840314,3189,5763684,6412,1170458,3067,12342,1785,1158116,3721,3934540,6093,56894,3842,3877646,7380,658686,2796,46145,2908,612541,3615,6076630,5580,1118330,2647,8351,1483,1109979,3165,4067203,4614,64582,4244,4002621,5893,891097,3005,81746,4167,809351,5280,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5958155,2715,2909609,4437,598954,2593,7616,1413,591338,2868,1962643,3642,37364,3127,1925279,4653,348012,1760,24100,1950,323912,2622,3048546,4241,570051,2476,4305,1114,565746,2766,2019723,3300,41953,3528,1977770,4701,458772,2609,40029,2964,418743,3509,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2805220,1706,1382900,3344,266534,2182,2348,679,264186,2209,930050,2621,12699,2177,917351,3279,186316,1087,10182,1209,176134,1559,1422320,3048,255563,2173,1134,433,254429,2213,924766,2161,15139,1745,909627,2818,241991,1285,15293,1781,226698,2077,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2599361,2798,1275713,3646,267360,2886,2259,658,265101,3023,850271,2862,15508,1741,834763,3156,158082,1606,12411,1543,145671,2159,1323648,3414,252977,2616,1578,649,251399,2742,868256,2475,18304,2166,849952,3148,202415,1733,15686,1849,186729,2374,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3962959,4741,1922229,5569,382475,3683,4136,1041,378339,3715,1297854,4482,34707,3121,1263147,5305,241900,1677,20795,2233,221105,2593,2040730,5437,356145,3486,2711,624,353434,3391,1370126,4137,41101,2939,1329025,5151,314459,1758,35758,2969,278701,3284,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4126306,2752,1987503,5002,409500,4222,5711,1211,403789,4380,1346768,5476,32352,3020,1314416,5799,231235,1949,20341,1961,210894,2482,2138803,4301,389821,3032,3403,1075,386418,3243,1441656,3030,34627,3334,1407029,4366,307326,2094,37970,2874,269356,2996,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1244521,1332,605423,2134,105056,1213,1553,552,103503,1296,409860,1592,7493,1255,402367,1848,90507,716,4513,923,85994,1141,639098,1559,99526,959,587,307,98939,998,426619,1192,8612,1302,418007,1841,112953,852,9072,1695,103881,1959,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5323070,3197,2542629,4212,501594,2604,5492,1158,496102,2702,1748894,3282,24749,3031,1724145,4514,292141,1505,19938,2115,272203,2161,2780441,3619,483489,2523,4602,1231,478887,2895,1902044,3248,26776,2475,1875268,4457,394908,2410,33886,2546,361022,3043,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6112070,1973,2940464,3283,535335,1917,6308,1277,529027,2155,2039337,2361,25940,2651,2013397,3736,365792,1686,22177,2161,343615,2653,3171606,2414,513414,1601,4142,1180,509272,2037,2160196,2089,32814,3259,2127382,3572,497996,1896,44556,3028,453440,3569,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9171303,2323,4468337,4409,891536,2682,10132,1441,881404,3196,2997973,3477,64972,3811,2933001,5210,578828,1904,39363,2482,539465,3137,4702966,4750,847559,3119,6971,1528,840588,3493,3108521,3069,73655,4270,3034866,5478,746886,2255,73592,3253,673294,3859,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4896011,2534,2420112,3733,473710,2393,5649,1116,468061,2583,1656207,2541,22342,2355,1633865,3503,290195,1728,16424,1545,273771,2078,2475899,3833,451231,2519,4026,904,447205,2713,1658093,2845,23173,1928,1634920,3143,366575,2160,28994,2735,337581,3787,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2693828,2334,1286813,5001,277803,3437,2490,952,275313,3554,852663,4094,23995,3043,828668,5297,156347,1559,14520,1776,141827,2262,1407015,4620,265103,2931,1820,702,263283,3002,928455,3456,28747,2686,899708,4322,213457,1541,28813,2084,184644,2352,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5492438,3727,2656812,4938,523881,2987,5281,1208,518600,3182,1783075,3851,37113,3134,1745962,5252,349856,2038,24129,2022,325727,2528,2835626,4409,502423,2833,3278,1047,499145,3157,1879436,3811,50699,3464,1828737,4768,453767,2246,43727,2851,410040,3445,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,913690,1687,459128,2530,84045,1548,676,487,83369,1579,308318,2385,4908,1146,303410,2719,66765,772,3613,931,63152,1258,454562,2537,75538,1334,567,321,74971,1395,303133,2083,3863,945,299270,2363,75891,695,5733,1005,70158,1302,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1670412,1756,821746,3123,166792,2014,2277,824,164515,2187,553002,2146,8649,1567,544353,2570,101952,1489,6576,867,95376,1595,848666,2708,160440,1627,296,218,160144,1632,555277,1987,10320,1573,544957,2586,132949,1220,9307,1062,123642,1641,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2482261,2109,1243367,3813,243855,1667,1557,752,242298,1874,845977,3595,13596,1798,832381,3778,153535,1114,11490,1679,142045,2148,1238894,3461,233182,1571,1376,838,231806,1636,836034,3208,15796,2301,820238,3899,169678,1115,13807,1780,155871,1971,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1233766,849,604304,1879,110116,1042,1531,697,108585,1235,416428,1572,6588,1501,409840,2000,77760,822,4194,1047,73566,1238,629462,1873,106741,1411,1052,484,105689,1534,428123,1378,6635,1095,421488,1794,94598,959,5951,1031,88647,1464,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8154970,1631,3936361,3307,774577,3504,8849,1527,765728,3999,2677835,2733,33942,2767,2643893,3582,483949,1556,28241,2235,455708,2543,4218609,3134,744307,2047,4954,1101,739353,2446,2806131,1962,39800,3662,2766331,4423,668171,2065,67056,3108,601115,3224,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1888683,2066,923461,3371,189951,2014,2241,851,187710,2201,610744,2604,13617,1943,597127,3118,122766,1159,8607,1388,114159,1940,965222,2884,183691,2163,933,458,182758,2101,634548,2089,14455,2021,620093,2649,146983,1402,17333,2368,129650,2851,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17983978,3634,8632621,5423,1611849,3165,18123,2224,1593726,3969,5962860,5437,87232,4397,5875628,6494,1057912,3288,71670,3743,986242,4803,9351357,5438,1539509,2809,11979,1916,1527530,3223,6345074,3939,93139,4384,6251935,5669,1466774,3502,150381,6224,1316393,6980,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8728641,5249,4178397,8384,846200,5136,10134,1612,836066,5226,2819697,5821,56151,3868,2763546,6832,512500,2461,38572,2946,473928,3373,4550244,6778,802429,5587,5465,1171,796964,5587,3061444,4383,67468,4766,2993976,6526,686371,2862,72134,3900,614237,4570,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,616170,1272,311609,1548,55427,986,259,198,55168,1024,215114,1357,2164,543,212950,1525,41068,487,1777,435,39291,627,304561,1395,50240,932,182,162,50058,925,203428,1149,2537,583,200891,1201,50893,680,2752,499,48141,864,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10642588,5945,5151491,8013,1020236,3668,12442,1848,1007794,3983,3464441,7972,68168,4627,3396273,9216,666814,3080,43978,2906,622836,3957,5491097,6253,978834,3214,7048,1515,971786,3569,3618393,4550,72033,3729,3546360,5912,893870,4545,79310,4202,814560,5644,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3413321,2949,1658340,4419,338111,2479,3517,1129,334594,2316,1104229,3622,24358,2222,1079871,4334,216000,1882,15333,1767,200667,2086,1754981,3931,327353,2796,2749,852,324604,2707,1152583,3322,27188,2425,1125395,3832,275045,1817,29596,2504,245449,2982,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3563075,2246,1749590,3518,323705,2673,3242,800,320463,2813,1193122,2637,23397,2672,1169725,3842,232763,1765,17911,2351,214852,2589,1813485,3177,305625,2164,2469,987,303156,2526,1215630,2337,25666,2662,1189964,3530,292230,1704,31321,2875,260909,3511,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11779722,2970,5690319,5280,1049817,2917,12326,1593,1037491,3191,3838285,5085,66301,4247,3771984,5982,802217,2714,51994,3286,750223,4107,6089403,5304,1002138,2990,7913,1454,994225,3210,4002797,3832,69279,3786,3933518,5770,1084468,2913,96775,4478,987693,5007,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979631,1474,469662,1470,85458,874,743,361,84715,931,323567,1374,5860,1446,317707,2156,60637,682,3555,957,57082,1121,509969,1530,81400,862,293,233,81107,875,344862,1541,5528,1368,339334,2003,83707,945,6442,1313,77265,1509,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4235042,3136,2023145,5127,392054,3645,4051,916,388003,3832,1362516,3502,32800,2839,1329716,4350,268575,1641,19530,1770,249045,1893,2211897,4666,384630,3224,1969,647,382661,3301,1478979,3165,32333,3058,1446646,4378,348288,1513,35382,2617,312906,2838,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,740653,1342,368404,2254,74137,1551,463,234,73674,1507,244471,1746,3034,824,241437,1878,49796,770,3140,712,46656,982,372249,1943,69268,1279,339,243,68929,1321,241372,1388,3827,1160,237545,1730,61609,924,4427,846,57182,1267,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5853133,3768,2820523,5651,554553,3887,6198,1278,548355,3814,1905390,4924,43504,3347,1861886,5557,360580,2095,33609,2882,326971,3511,3032610,6586,532131,4229,4591,979,527540,4277,2027641,5400,53171,3867,1974470,6735,472838,3280,55358,3480,417480,4214,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22850112,5666,11175655,9773,2534050,6679,27872,2825,2506178,7260,7527147,8580,148098,6909,7379049,10345,1114458,3757,95702,4634,1018756,5253,11674457,7519,2412634,4619,19880,2739,2392754,5064,7839554,6326,160464,7946,7679090,10063,1422269,4065,175402,6122,1246867,6851,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2486751,1587,1240846,2343,311502,1629,2009,711,309493,1903,817050,1878,9006,1514,808044,2135,112294,916,5816,1062,106478,1417,1245905,2317,295278,1381,1610,524,293668,1463,816459,2070,10403,1674,806056,2451,134168,1235,11200,1504,122968,1564,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,587618,853,288373,1344,50454,953,562,344,49892,1001,198725,1031,3839,953,194886,1431,39194,477,2266,544,36928,710,299245,1283,46939,781,428,322,46511,801,203791,1031,3293,685,200498,1282,48515,564,3788,817,44727,943,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7299984,5626,3511696,7055,689852,5274,7734,1293,682118,5419,2406840,7097,38513,3276,2368327,7747,415004,2415,25482,2626,389522,3536,3788288,5596,652381,4014,4176,880,648205,4036,2596062,4741,38177,2819,2557885,5515,539845,2769,51205,2963,488640,4130,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6199872,3472,3049536,4611,584835,2545,6211,1172,578624,2724,2100843,4100,31552,2662,2069291,4827,363858,1967,24078,1944,339780,2648,3150336,4102,559892,2831,4534,1136,555358,2980,2144227,3313,36401,3425,2107826,4664,446217,2350,46113,3720,400104,4457,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721529,2100,839263,3292,145113,2033,1262,518,143851,2022,567101,2856,17187,2303,549914,3633,127049,903,10892,1256,116157,1456,882266,2931,138318,2151,945,609,137373,2140,581148,2576,18475,2267,562673,3334,162800,1127,19649,2124,143151,2436,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5258350,2320,2592891,3873,498733,2755,4987,931,493746,3024,1764285,3386,25307,2092,1738978,3994,329873,1473,19374,1899,310499,2282,2665459,3207,480373,2196,4086,942,476287,2214,1765824,3008,29170,2546,1736654,4008,419262,1869,30404,2382,388858,2967,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,513990,1704,260317,2571,49902,1411,91,137,49811,1381,178812,1644,2374,659,176438,1624,31603,750,942,449,30661,888,253673,1979,45307,1256,0,269,45307,1256,172173,1294,1839,764,170334,1483,36193,742,2370,721,33823,980,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3472525,874,1648721,2217,345213,1580,3612,873,341601,1961,1068291,1348,30074,2720,1038217,2908,235217,854,25482,2092,209735,2053,1823804,2063,329116,1570,2110,733,327006,1642,1191306,1067,29869,2871,1161437,2899,303382,1244,45669,2935,257713,3165,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
