GEO_ID,B06001_001E,B06001_001M,B06001_002E,B06001_002M,B06001_003E,B06001_003M,B06001_004E,B06001_004M,B06001_005E,B06001_005M,B06001_006E,B06001_006M,B06001_007E,B06001_007M,B06001_008E,B06001_008M,B06001_009E,B06001_009M,B06001_010E,B06001_010M,B06001_011E,B06001_011M,B06001_012E,B06001_012M,B06001_013E,B06001_013M,B06001_014E,B06001_014M,B06001_015E,B06001_015M,B06001_016E,B06001_016M,B06001_017E,B06001_017M,B06001_018E,B06001_018M,B06001_019E,B06001_019M,B06001_020E,B06001_020M,B06001_021E,B06001_021M,B06001_022E,B06001_022M,B06001_023E,B06001_023M,B06001_024E,B06001_024M,B06001_025E,B06001_025M,B06001_026E,B06001_026M,B06001_027E,B06001_027M,B06001_028E,B06001_028M,B06001_029E,B06001_029M,B06001_030E,B06001_030M,B06001_031E,B06001_031M,B06001_032E,B06001_032M,B06001_033E,B06001_033M,B06001_034E,B06001_034M,B06001_035E,B06001_035M,B06001_036E,B06001_036M,B06001_037E,B06001_037M,B06001_038E,B06001_038M,B06001_039E,B06001_039M,B06001_040E,B06001_040M,B06001_041E,B06001_041M,B06001_042E,B06001_042M,B06001_043E,B06001_043M,B06001_044E,B06001_044M,B06001_045E,B06001_045M,B06001_046E,B06001_046M,B06001_047E,B06001_047M,B06001_048E,B06001_048M,B06001_049E,B06001_049M,B06001_050E,B06001_050M,B06001_051E,B06001_051M,B06001_052E,B06001_052M,B06001_053E,B06001_053M,B06001_054E,B06001_054M,B06001_055E,B06001_055M,B06001_056E,B06001_056M,B06001_057E,B06001_057M,B06001_058E,B06001_058M,B06001_059E,B06001_059M,B06001_060E,B06001_060M,NAME,B06001_001MA,B06001_001EA,B06001_002EA,B06001_002MA,B06001_003MA,B06001_003EA,B06001_004EA,B06001_004MA,B06001_005MA,B06001_005EA,B06001_006MA,B06001_006EA,B06001_007EA,B06001_007MA,B06001_008MA,B06001_008EA,B06001_009EA,B06001_009MA,B06001_010EA,B06001_010MA,B06001_011MA,B06001_011EA,B06001_012MA,B06001_012EA,B06001_013EA,B06001_013MA,B06001_014EA,B06001_014MA,B06001_015EA,B06001_015MA,B06001_016MA,B06001_016EA,B06001_017MA,B06001_017EA,B06001_018EA,B06001_018MA,B06001_019EA,B06001_019MA,B06001_020EA,B06001_020MA,B06001_021EA,B06001_021MA,B06001_022MA,B06001_022EA,B06001_023EA,B06001_023MA,B06001_024MA,B06001_024EA,B06001_025MA,B06001_025EA,B06001_026EA,B06001_026MA,B06001_027EA,B06001_027MA,B06001_028EA,B06001_028MA,B06001_029EA,B06001_029MA,B06001_030EA,B06001_030MA,B06001_031MA,B06001_031EA,B06001_032MA,B06001_032EA,B06001_033EA,B06001_033MA,B06001_034MA,B06001_034EA,B06001_035EA,B06001_035MA,B06001_036EA,B06001_036MA,B06001_037MA,B06001_037EA,B06001_038EA,B06001_038MA,B06001_039EA,B06001_039MA,B06001_040EA,B06001_040MA,B06001_041EA,B06001_041MA,B06001_042EA,B06001_042MA,B06001_043EA,B06001_043MA,B06001_044EA,B06001_044MA,B06001_045EA,B06001_045MA,B06001_046MA,B06001_046EA,B06001_047EA,B06001_047MA,B06001_048EA,B06001_048MA,B06001_049MA,B06001_049EA,B06001_050MA,B06001_050EA,B06001_051EA,B06001_051MA,B06001_052MA,B06001_052EA,B06001_053MA,B06001_053EA,B06001_054MA,B06001_054EA,B06001_055EA,B06001_055MA,B06001_056MA,B06001_056EA,B06001_057EA,B06001_057MA,B06001_058EA,B06001_058MA,B06001_059MA,B06001_059EA,B06001_060MA,B06001_060EA,state
0400000US01,4785298,-555555555,308069,3071,827359,3228,488349,5182,601653,5700,621094,5136,689027,4300,313316,6321,119636,4529,158821,5731,369627,2026,288347,1954,3349147,20249,272854,4299,659450,7942,331559,5752,389320,7129,386843,7536,445255,8048,207737,6078,84869,3942,108557,4738,255277,3967,207426,3996,1232381,19046,32744,2987,146724,7762,127936,4507,158712,6511,191571,5846,214275,6593,96783,4284,32220,3004,47967,3187,107764,4069,75685,3443,35174,3633,554,378,4651,1465,4742,1288,6034,1435,6903,1416,7717,1613,2252,920,581,347,428,350,977,456,335,294,168596,7164,1917,807,16534,3248,24112,2638,47587,3956,35777,3109,21780,2630,6544,1205,1966,681,1869,624,5609,899,4901,995,Alabama,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,713985,-555555555,53582,1218,134803,1314,75023,1675,103690,2025,93460,1838,112229,1934,50489,2554,15233,1585,22137,2267,34197,986,19142,937,278256,6383,43500,1948,91187,3111,35350,2177,38028,2819,22274,2319,23282,1891,10183,1342,2356,548,3221,733,6089,1192,2786,421,370753,7333,8936,1653,38016,3261,32366,2433,55975,3453,58196,2571,76234,2261,34609,2516,11973,1561,15868,2017,24874,1225,13706,805,15657,2038,881,472,3381,1230,2305,699,1835,735,2614,826,2296,819,1305,573,118,116,385,264,218,202,319,323,49319,3920,265,236,2219,869,5002,1238,7852,1529,10376,1079,10417,1212,4392,830,786,347,2663,842,3016,746,2331,689,Alaska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6413737,-555555555,455776,1719,1176635,1749,634568,2871,859440,3578,823770,3787,843493,3423,377151,9031,151199,5976,204910,7159,501788,2157,385007,1686,2418217,27347,400792,4810,820969,11471,313530,8547,301028,11615,208116,7352,176809,6918,59653,3437,23282,2805,27553,3082,48802,3091,37683,2948,3063059,23668,45419,3963,285804,10887,236389,8116,369310,10792,415308,7295,503899,5937,260465,8087,106761,5150,149733,6475,383150,4341,306821,3385,75798,5405,3148,1029,12084,2103,9223,1872,15230,2541,10651,1650,12415,1854,4855,1260,1450,656,1398,595,3174,774,2170,786,856663,17503,6417,1511,57778,5357,75426,5994,173872,7284,189695,6262,150370,5096,52178,3437,19706,2259,26226,2990,66662,3090,38333,2211,Arizona,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2921606,-555555555,194451,2544,516679,2853,291054,4853,368047,5424,371843,4425,405044,3426,181907,5316,71565,4020,100941,4433,235270,2394,184805,2088,1792240,13611,164816,3291,384670,6009,175055,6465,208559,5605,198165,5807,212623,5430,99574,4520,41464,2994,56317,3302,136423,4472,114574,3160,979040,15063,26679,2577,115434,6495,95303,4771,123487,5265,142175,5609,169517,5488,76029,3621,28595,3086,41191,2726,93595,4155,67035,3530,18659,2654,603,477,4219,1283,2945,1014,2730,1069,3372,1065,3222,880,684,392,354,317,209,174,265,196,56,99,131667,5865,2353,834,12356,2059,17751,2812,33271,3787,28131,2877,19682,2243,5620,1425,1152,524,3224,874,4987,1263,3140,1075,Arkansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37349363,-555555555,2528898,2428,6778331,3238,3944934,5387,5323453,6856,5191065,6088,5245537,5771,2187492,16523,798779,10806,1081379,14286,2291045,3081,1978450,2923,20077790,65902,2374564,7512,5807558,22436,2785638,19015,2627062,21666,1973915,21171,2027319,20082,778818,12346,275071,8893,361788,8904,605833,11871,460224,10651,6662148,39308,90677,5710,375565,13673,355422,10955,762208,12255,830784,13237,1160520,13554,632748,10003,253364,7310,365989,8494,907569,9140,927302,10946,458996,12516,20602,2460,67029,4918,45543,4650,64458,4359,79278,5490,82562,4268,33118,3297,10273,1637,15490,2029,22613,2813,18030,2290,10150429,60461,43055,3670,528179,17149,758331,16099,1869725,22429,2307088,19065,1975136,17918,742808,13242,260071,7601,338112,9454,755030,8985,572894,8683,California,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5049071,-555555555,342277,1540,886401,2296,492348,3623,728299,3292,703506,4009,741051,3633,331534,7176,118340,4795,153677,6138,310844,1921,240794,1941,2144996,20704,298470,4066,618577,8224,242261,7276,265238,7874,201950,6818,213115,6002,89564,4727,30101,2517,38712,2456,81077,4238,65931,2916,2334351,21841,37320,3243,216514,7878,190986,6529,334727,7779,369868,7262,434142,6043,213695,5936,77800,4030,103329,4831,201547,4655,154423,3523,72619,5017,2458,1036,10287,1731,9475,1789,13520,2117,13443,1731,15064,2072,3846,913,1261,506,936,540,1566,691,763,425,497105,13504,4029,1263,41023,3569,49626,3753,114814,5474,118245,5252,78730,3984,24429,2621,9178,1655,10700,1509,26654,2932,19677,2474,Colorado,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3577073,-555555555,201685,930,613603,884,327402,1539,421750,2319,484117,2143,575026,1797,236797,4968,84674,4221,123866,3757,258657,1333,249496,1210,1970061,17825,172702,2901,457694,6533,193784,5399,205991,6118,227788,5965,281290,6101,110456,3464,38637,3052,54796,2694,112060,3585,114863,2966,992351,16163,21937,2383,107072,5667,85664,4671,101437,4714,135851,5090,182629,5689,85749,4230,30716,2203,46343,3047,95949,3620,99004,3092,127541,6895,3190,1185,17442,3114,9585,1855,18908,2500,19527,2433,22447,2035,7601,1333,4103,921,6625,1160,11428,1462,6685,1117,487120,13988,3856,1192,31395,3212,38369,3021,95414,6059,100951,4958,88660,4563,32991,3128,11218,1579,16102,1696,39220,3218,28944,2385,Connecticut,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,899769,-555555555,56095,492,149974,653,92921,1133,110516,1431,116236,1546,132954,1413,60591,3239,22710,2412,28302,2555,72670,802,56800,656,407450,9287,45420,1996,100559,3697,44276,2916,45684,2943,43684,2482,50287,2957,23316,2142,7636,1298,9270,1240,20687,1891,16631,1697,406309,9625,9657,1909,42234,3752,38789,3203,45948,3128,52742,2800,70834,3066,33396,2768,13150,1883,17252,1966,46230,1840,36077,1661,14142,2895,399,439,2109,933,1608,1223,3079,1118,1691,680,2599,1094,665,426,294,191,122,178,867,518,709,431,71868,3587,619,372,5072,1126,8248,1499,15805,1793,18119,1684,9234,1399,3214,742,1630,669,1658,459,4886,1018,3383,745,Delaware,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,604453,-555555555,32861,205,68406,163,86362,535,126322,555,81404,627,75377,529,32932,1749,13974,1745,17388,1512,37510,622,31917,583,225610,5170,26087,1398,53727,2097,27610,2381,26691,2112,23660,1779,31891,1906,11441,1430,4922,1197,4959,908,8774,1209,5848,963,286482,6716,5892,1272,10157,1851,49766,2420,74320,3067,37657,2330,30749,1739,16085,1472,6179,1322,9972,1352,23208,1362,22497,1066,10627,1777,228,219,1150,701,1110,517,3322,851,2721,950,1101,493,257,217,392,398,155,154,150,148,41,66,81734,4445,654,359,3372,1338,7876,1875,21989,2532,17366,1926,11636,1447,5149,992,2481,727,2302,790,5378,989,3531,843,District of Columbia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18843326,-555555555,1067986,3060,2931533,5076,1766628,7478,2270950,7740,2437991,7313,2739968,5913,1216969,13596,457186,10651,680916,12216,1738684,4055,1534515,3406,6635477,41220,958499,7042,2069109,19201,920014,15676,801052,12707,609737,14055,598129,12453,220344,6975,72504,5420,81433,4748,178912,6031,125744,5374,7961693,41941,84324,6007,574015,15947,510438,15040,809403,13557,1019771,12782,1353291,13606,689859,11043,275928,8271,432122,9120,1134623,9595,1077919,7151,588113,16459,9422,2152,80068,7240,56274,4597,90607,5741,97454,5632,92311,5428,37009,3261,15456,2340,22924,2494,49472,3057,37116,3077,3658043,37365,15741,2349,208341,12020,279902,11454,569888,12565,711029,12290,696237,12191,269757,8448,93298,5110,144437,6586,375677,8844,293736,5657,Florida,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
