GEO_ID,C25072_001E,C25072_001M,C25072_002E,C25072_002M,C25072_003E,C25072_003M,C25072_004E,C25072_004M,C25072_005E,C25072_005M,C25072_006E,C25072_006M,C25072_007E,C25072_007M,C25072_008E,C25072_008M,C25072_009E,C25072_009M,C25072_010E,C25072_010M,C25072_011E,C25072_011M,C25072_012E,C25072_012M,C25072_013E,C25072_013M,C25072_014E,C25072_014M,C25072_015E,C25072_015M,C25072_016E,C25072_016M,C25072_017E,C25072_017M,NAME,C25072_001EA,C25072_001MA,C25072_002EA,C25072_002MA,C25072_003EA,C25072_003MA,C25072_004MA,C25072_004EA,C25072_005MA,C25072_005EA,C25072_006MA,C25072_006EA,C25072_007EA,C25072_007MA,C25072_008MA,C25072_008EA,C25072_009MA,C25072_009EA,C25072_010MA,C25072_010EA,C25072_011MA,C25072_011EA,C25072_012MA,C25072_012EA,C25072_013EA,C25072_013MA,C25072_014MA,C25072_014EA,C25072_015EA,C25072_015MA,C25072_016MA,C25072_016EA,C25072_017MA,C25072_017EA,state
0400000US26,1037147,11792,122452,4112,34378,2747,80064,3993,8010,1618,253552,6501,115727,4865,119074,5440,18751,2449,509069,9168,215640,6428,246449,6818,46980,3566,152074,4918,52809,3047,85203,4321,14062,1775,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,564220,7849,80919,3922,29608,2500,47558,3404,3753,975,153505,4881,85177,4625,61958,3959,6370,1103,233568,6332,115717,4987,103548,4843,14303,1763,96228,3693,32863,2635,54836,3021,8529,1128,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326625,7460,38693,3324,12431,2403,21919,2428,4343,1389,88485,4101,38158,3096,38842,3233,11485,1738,161131,5488,60781,4160,74245,3697,26105,2768,38316,2797,11847,1772,18589,1886,7880,1203,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,729257,11761,95072,4748,32431,3104,53629,4057,9012,1692,191906,6175,95176,3938,84568,4796,12162,1642,335795,8249,165693,5957,141765,5841,28337,2308,106484,4870,39014,3126,53695,3476,13775,1729,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,122114,4642,15730,1714,5696,1120,8966,1247,1068,496,30766,2302,14603,1712,13535,1875,2628,608,56334,3700,29284,2839,19168,2030,7882,1089,19284,1466,8331,1213,7064,1180,3889,750,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,234655,5829,37943,2718,15483,1959,20767,2383,1693,575,62762,3488,35578,2728,22905,2342,4279,875,100252,4425,55149,3508,35509,2924,9594,1180,33698,2376,12072,1300,16981,1838,4645,920,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,423942,8805,35821,3019,11923,2119,21592,2274,2306,826,112464,5193,52759,3668,54237,4437,5468,1617,227297,7130,109149,5766,106924,5611,11224,1681,48360,3360,14531,1790,30297,2670,3532,912,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,145983,5144,12801,1822,4631,1110,7093,1370,1077,598,35111,3085,18605,2398,15314,2240,1192,660,73807,4095,35607,3032,34554,3027,3646,988,24264,1858,8798,1271,12723,1778,2743,819,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1065693,11891,55115,3965,17640,2360,33788,3057,3687,1128,250515,7154,123120,5956,117128,5940,10267,1809,590459,10416,265734,8426,295626,9393,29099,2743,169604,4993,54662,3134,101867,3933,13075,1531,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,245319,7043,33015,2771,10889,1904,16825,1979,5301,1161,63158,3974,31978,3119,26011,2691,5169,1213,119965,5457,57071,4177,48077,4304,14817,2230,29181,2730,11371,1680,13215,1732,4595,1036,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3292304,17577,207948,7504,60853,4185,127569,5831,19526,2261,778390,10780,385091,8619,354610,8599,38689,3623,1737795,17631,810379,13535,836641,13997,90775,4962,568171,8788,198123,6307,333272,8665,36776,2858,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1205308,14092,140145,5721,46327,3390,80066,4925,13752,2005,335289,8600,163800,6627,150724,6886,20765,2037,589144,10942,267908,6824,266288,8165,54948,3995,140730,5394,41689,3528,71559,4158,27482,2674,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,92739,3625,21140,1780,8573,1407,10833,1483,1734,586,23128,1873,15261,1701,5953,1162,1914,513,32646,2686,19446,2167,9326,1507,3874,744,15825,1368,6720,824,7451,1154,1654,477,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1429869,17019,161695,6258,55189,4222,92329,4757,14177,1760,357542,8629,175623,6840,162504,5995,19415,2151,698682,11215,327554,9845,317728,7870,53400,3634,211950,6116,75259,3682,112046,4636,24645,2278,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,461581,7782,63624,3985,23474,2776,32348,2538,7802,1424,124555,5559,64018,4045,49930,3849,10607,1654,217492,6519,107971,5513,83414,3941,26107,2699,55910,3074,18611,1773,27173,2454,10126,1364,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,564463,10492,68733,3999,21975,2683,43135,3598,3623,1141,154716,5503,75106,4008,72812,4736,6798,1517,265288,8514,120616,6055,128189,5899,16483,1893,75726,3590,24936,2181,44726,3176,6064,878,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1474352,16039,150856,6041,49160,3851,88321,4427,13375,1980,356678,9305,181879,6949,151453,6503,23346,2681,686368,10504,333370,8672,301698,9160,51300,3445,280450,6194,100144,3774,141048,5302,39258,2765,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,157779,5612,13902,1997,3929,1005,9141,1618,832,462,33040,2618,15069,2266,16322,1925,1649,773,80026,4332,39079,3319,35332,3363,5615,1538,30811,2190,12597,1474,15167,1852,3047,971,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,551233,10628,64166,4491,18419,2440,38745,3258,7002,1358,144022,5731,65309,3965,63702,4352,15011,2484,279619,8774,121543,5902,126041,6638,32035,2694,63426,4027,18601,2083,31611,2888,13214,1694,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,102134,3829,15776,1711,6606,1266,8329,1170,841,335,23269,2388,14030,1956,6592,1430,2647,683,42542,2907,24346,2250,13184,1801,5012,1037,20547,1690,8276,1315,9921,1177,2350,518,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,777895,11156,92443,5200,29827,2915,53170,4111,9446,2119,197426,5940,92774,5992,88986,4344,15666,2142,391746,9439,170183,6427,177273,6920,44290,3220,96280,4220,33612,2558,43790,3238,18878,2246,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3182761,25433,401942,8890,132461,7181,234478,7312,35003,3183,944907,14144,473588,10387,421072,9968,50247,4203,1534918,20312,752750,15475,657248,13887,124920,6100,300994,7824,96916,4630,160990,6022,43088,3375,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,264883,6277,47950,3232,21063,2333,24598,2538,2289,729,88670,3851,48246,4139,35396,2724,5028,1080,104256,4864,50556,3015,47824,3710,5876,1175,24007,2191,7210,1539,13493,2032,3304,877,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,76075,3506,9843,1332,3184,944,6127,1082,532,367,18707,1582,8453,1194,9159,1266,1095,487,35492,2798,15364,2264,17308,2020,2820,772,12033,1407,5062,1115,5339,850,1632,458,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,967492,13869,111587,5697,39334,3269,64111,4356,8142,1831,272903,7473,140510,5388,118952,5814,13441,1905,470081,10828,226746,6848,208103,7649,35232,2600,112921,4963,35976,2988,59371,3543,17574,2260,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,961924,12195,114676,5848,37522,3960,70430,4234,6724,1609,272168,8265,140712,5150,122281,6061,9175,1805,453024,9860,223928,7855,203040,7158,26056,2803,122056,5005,42683,2698,70166,3878,9207,1087,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,188511,6311,24099,2276,7571,1205,11297,1577,5231,1382,44784,2921,20317,2468,17956,2362,6511,1318,93253,5083,40670,3571,35389,2678,17194,2230,26375,2170,9317,1395,11191,1545,5867,1152,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,713493,10686,98430,5673,38326,3525,55095,3812,5009,1209,182940,5997,97474,4318,76988,4609,8478,1717,313358,7661,161391,6165,135135,5651,16832,1949,118765,3982,42466,2585,64692,3119,11607,1217,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,67525,3690,11167,1805,4442,1211,5473,1268,1252,631,19970,2023,11689,1656,6655,1240,1626,751,28819,2795,15603,1966,8210,1459,5006,1077,7569,1269,3041,741,2827,857,1701,606,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,389617,7765,30065,2301,6378,1337,11265,1702,12422,1574,102000,4595,26694,2661,34869,2892,40437,2757,200665,5694,53384,3291,57545,3307,89736,3990,56887,2566,15992,1713,14841,1612,26054,2018,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
