GEO_ID,C22007_001E,C22007_001M,C22007_002E,C22007_002M,C22007_003E,C22007_003M,C22007_004E,C22007_004M,C22007_005E,C22007_005M,C22007_006E,C22007_006M,C22007_007E,C22007_007M,C22007_008E,C22007_008M,C22007_009E,C22007_009M,C22007_010E,C22007_010M,C22007_011E,C22007_011M,C22007_012E,C22007_012M,C22007_013E,C22007_013M,C22007_014E,C22007_014M,C22007_015E,C22007_015M,C22007_016E,C22007_016M,C22007_017E,C22007_017M,C22007_018E,C22007_018M,C22007_019E,C22007_019M,C22007_020E,C22007_020M,C22007_021E,C22007_021M,C22007_022E,C22007_022M,C22007_023E,C22007_023M,C22007_024E,C22007_024M,C22007_025E,C22007_025M,C22007_026E,C22007_026M,C22007_027E,C22007_027M,C22007_028E,C22007_028M,C22007_029E,C22007_029M,NAME,C22007_001MA,C22007_001EA,C22007_002EA,C22007_002MA,C22007_003EA,C22007_003MA,C22007_004MA,C22007_004EA,C22007_005MA,C22007_005EA,C22007_006MA,C22007_006EA,C22007_007MA,C22007_007EA,C22007_008EA,C22007_008MA,C22007_009EA,C22007_009MA,C22007_010MA,C22007_010EA,C22007_011EA,C22007_011MA,C22007_012MA,C22007_012EA,C22007_013EA,C22007_013MA,C22007_014EA,C22007_014MA,C22007_015MA,C22007_015EA,C22007_016EA,C22007_016MA,C22007_017MA,C22007_017EA,C22007_018MA,C22007_018EA,C22007_019EA,C22007_019MA,C22007_020EA,C22007_020MA,C22007_021MA,C22007_021EA,C22007_022EA,C22007_022MA,C22007_023MA,C22007_023EA,C22007_024EA,C22007_024MA,C22007_025EA,C22007_025MA,C22007_026MA,C22007_026EA,C22007_027EA,C22007_027MA,C22007_028MA,C22007_028EA,C22007_029MA,C22007_029EA,state
0400000US13,2385969,17984,361229,9676,127714,5509,18176,2229,50629,4136,58909,4254,233515,8106,33432,3576,7090,1509,18042,2458,8300,1907,200083,6848,55094,3824,107406,5993,37583,3017,2024740,18358,1561182,16626,202103,5167,434502,9690,924577,13591,463558,11414,127569,5475,13174,2326,69064,4295,45331,4012,335989,9255,43190,3832,198646,7661,94153,4772,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,29825,2509,12355,1710,965,410,4354,1072,7036,1257,17470,2085,3367,955,734,446,1590,672,1043,566,14103,1893,2833,828,7208,1289,4062,1001,273250,5269,212047,5243,25106,1816,51826,3931,135115,4507,61203,3732,20880,2643,1236,423,9313,1662,10331,1679,40323,2618,4449,862,18766,1823,17108,1815,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,51159,3128,25106,2196,2422,718,8813,1291,13871,1792,26053,2827,4698,1241,963,567,3032,1040,703,395,21355,2474,4110,1277,13267,1671,3978,1189,350647,7035,297023,6171,45214,2822,72285,4470,179524,5321,53624,3602,18885,2275,1624,651,10990,1841,6271,1298,34739,2893,3787,806,21303,2125,9649,1516,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,387314,9368,129743,6210,16814,2152,48763,3586,64166,4124,257571,6578,43981,2998,10503,1513,23199,2321,10279,1669,213590,5935,60593,3922,113655,5330,39342,3453,2746499,17858,2171266,17156,267585,6082,523111,12094,1380570,14717,575233,11186,176216,7093,19516,2328,90018,5420,66682,4327,399017,8590,43727,2985,216412,6321,138878,4962,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,206602,7124,77229,4480,11538,1763,33150,2697,32541,3090,129373,5647,23143,2647,7137,1555,13371,1910,2635,739,106230,5557,31377,2812,62844,4381,12009,1647,1449784,11144,1159289,11597,163026,4556,281185,6796,715078,10422,290495,7168,87520,3666,6500,1110,52605,3128,28415,2047,202975,6335,23561,2424,119725,4460,59689,3708,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,88685,4146,34722,2651,3806,747,12942,1732,17974,1982,53963,3324,9147,1377,1505,460,5781,1038,1861,740,44816,3102,8725,1612,28172,2457,7919,1360,705083,7855,598880,8310,80416,2959,109587,4102,408877,7579,106203,4607,37682,2914,1806,546,21898,2192,13978,1816,68521,3563,4878,812,39330,2641,24313,2562,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,65385,4170,23893,2251,2403,731,8180,1260,13310,1682,41492,3569,7534,1545,1204,484,4818,1185,1512,576,33958,3269,7036,1409,21784,2658,5138,1133,656207,9272,535306,8197,63693,2759,117290,4209,354323,7686,120901,5357,39158,3235,2253,597,22021,2578,14884,2014,81743,4886,8396,1527,49157,3626,24190,2486,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,192312,6689,77305,4728,20797,2194,29254,2890,27254,2700,115007,4859,22564,2613,7201,1530,12136,1835,3227,944,92443,4024,33323,2806,47032,3444,12088,1742,934373,10560,756567,10821,126001,4707,194993,6855,435573,8916,177806,6926,54268,3805,7563,1622,30178,2819,16527,2177,123538,5605,19025,2268,68779,4455,35734,2609,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,196156,7323,49544,3530,8354,1441,16432,2208,24758,2596,146612,6158,20616,2624,5295,1058,12006,2196,3315,845,125996,5488,33939,2800,71374,5143,20683,2397,932961,9922,703879,9642,98078,4113,189631,5835,416170,8102,229082,7415,58944,3430,6393,904,31304,2839,21247,2179,170138,7311,22057,2590,95767,5615,52314,3691,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,54445,2914,23357,1991,4590,1000,7603,1143,11164,1491,31088,2496,6584,1294,2030,844,3538,947,1016,432,24504,2359,6621,1232,13906,1804,3977,948,290883,4477,243313,4264,38021,2186,48567,2233,156725,3626,47570,3056,17036,2164,1382,533,9072,1411,6582,1641,30534,2772,3990,1030,16445,1892,10099,1371,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,133737,5664,36399,3028,4386,1077,9212,1373,22801,2345,97338,4705,16439,2427,3486,1051,8651,1748,4302,1193,80899,5060,22899,2535,43424,3753,14576,2051,1298221,13072,986214,13240,98661,3980,218423,7503,669130,10562,312007,10636,87673,5147,5777,972,44308,3651,37588,3784,224334,8670,17967,2252,118006,6144,88361,5357,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,181892,6108,51671,3695,12852,1970,15444,1946,23375,2594,130221,5373,19455,2307,4962,1190,9409,1739,5084,1237,110766,4894,37318,3614,55536,3852,17912,2183,1408365,14757,1114533,11837,122321,4472,242702,6819,749510,9437,293832,10221,80945,4782,6772,1332,37951,3372,36222,3054,212887,8258,20973,2259,106641,5442,85273,5167,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,437279,9985,163043,5534,29082,2245,60599,3587,73362,3648,274236,8192,47761,3611,13832,2004,26034,2597,7895,1317,226475,7042,74670,4903,119424,5720,32381,2650,2071501,15870,1682051,15028,293762,5843,419442,7368,968847,12007,389450,9440,120576,5239,14686,1674,70516,4260,35374,2918,268874,7551,35217,2904,151908,5711,81749,3645,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,102539,4373,33584,2697,5472,1027,9797,1394,18315,1850,68955,3710,14085,1927,3892,899,7504,1409,2689,814,54870,3096,13627,1708,33219,2521,8024,1407,1251219,10895,1035416,10177,126267,3129,201936,6398,707213,8823,215803,6475,73672,3708,5578,947,37933,2883,30161,2588,142131,5277,11162,1393,79895,4032,51074,3111,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,137423,5880,41925,3710,7519,1463,15820,2352,18586,2379,95498,4218,12383,1740,3807,909,6978,1402,1598,709,83115,3908,27453,2453,43171,3112,12491,1837,608692,9298,459646,8749,70437,3107,127843,5656,261366,7519,149046,5913,39017,3490,5507,1212,21206,2642,12304,2079,110029,4776,18405,1885,61231,3683,30393,2786,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,214167,7434,80146,4646,13245,2055,29336,3034,37565,2974,134021,6168,24753,2801,5383,1177,14563,2146,4807,1210,109268,5478,24975,2157,65445,4512,18848,2174,1309911,12919,1066355,11354,162119,4498,242712,7259,661524,9119,243556,8251,75054,4640,5857,1022,43971,4104,25226,2200,168502,6319,16917,1953,91893,4950,59692,3972,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,23541,2181,9803,1568,1656,711,3446,975,4701,1045,13738,1753,2930,751,934,517,1560,560,436,310,10808,1664,2169,771,6696,1344,1943,614,231658,5032,193697,4705,28988,1666,42997,2985,121712,4159,37961,2835,13996,1494,984,593,8309,1222,4703,986,23965,2591,2769,816,13499,1964,7697,1287,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,45594,3231,15053,1873,1723,593,4571,1111,8759,1422,30541,2972,6148,1393,1085,677,3490,973,1573,643,24393,2484,4218,1153,15683,2106,4492,1025,422813,5664,352970,5622,38584,2055,63558,3092,250828,4782,69843,3406,25029,2484,1071,404,12809,1685,11149,1726,44814,2550,2834,663,24779,2058,17201,1772,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,70163,4596,26152,2581,3734,958,10821,1874,11597,1749,44011,4003,9932,1756,1882,676,5993,1373,2057,943,34079,3439,8571,1745,18441,2452,7067,1525,569523,9193,426209,8464,61181,3127,120785,5285,244243,7466,143314,5887,53395,3855,3877,1286,30077,2966,19441,2292,89919,4964,10933,1972,51006,4083,27980,2851,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,27680,2740,11647,1943,1837,711,3527,1031,6283,1448,16033,2211,3303,996,1074,656,1471,648,758,485,12730,1791,3005,1029,6593,1092,3132,1036,316377,6000,262548,5808,31938,2267,53452,2839,177158,5029,53829,3645,18902,2435,751,385,10785,1868,7366,1383,34927,2607,2966,1000,19738,2372,12223,1624,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,154005,6249,47814,4213,8633,1488,16692,2540,22489,2487,106191,5418,17054,2201,4497,1071,9068,1662,3489,1046,89137,4674,32113,2832,41909,3168,15115,2328,2031727,12432,1566416,12472,172875,4875,399061,8213,994480,12330,465311,10278,136982,4804,12212,1831,65736,3734,59034,3393,328329,9463,40798,3231,164910,6198,122621,6050,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,75388,4344,29230,3044,3656,817,12066,2314,13508,1972,46158,3389,10085,1834,1968,645,6524,1477,1593,705,36073,3012,9505,1578,21830,2418,4738,1042,425704,8064,320114,7325,56773,2702,90724,4956,172617,5075,105590,5176,38956,3942,5204,1420,21081,2442,12671,2054,66634,4159,7807,1418,38006,3121,20821,2277,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,667695,12767,232028,6826,48018,3472,84664,3950,99346,5351,435667,10905,64159,4594,13802,2078,34746,3310,15611,1742,371508,10034,120899,5207,183568,7019,67041,4550,3964981,21795,2978867,22592,372992,7764,746819,14387,1859056,18440,986114,17220,291077,8687,27712,2753,143691,6677,119674,5715,695037,14018,78468,4299,359475,9946,257094,9693,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,351612,10108,113151,6134,19541,2171,44425,3757,49185,3683,238461,7977,35710,3386,8058,1667,20623,2645,7029,1306,202751,7557,64288,4640,108246,5225,30217,2963,2090304,16289,1657712,16569,243272,5853,441963,11163,972477,14156,432592,10377,124042,6125,14471,2188,68524,4148,41047,3794,308550,9241,42446,3411,175270,7091,90834,4694,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,13521,1216,4881,716,665,354,1472,536,2744,584,8640,1099,1452,476,227,202,943,418,282,214,7188,1141,1922,677,4060,854,1206,472,158424,3460,135396,3376,15196,1113,23573,1884,96627,3108,23028,2095,7394,1405,331,224,4152,1020,2911,718,15634,1680,1171,337,8555,1322,5908,1141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,434029,9073,139829,5234,28616,2437,50667,3474,60546,3746,294200,8584,47146,3429,14410,1984,25305,2691,7431,1351,247054,8485,80497,4183,133808,5989,32749,3012,2526078,16213,2029174,15647,300261,6936,485773,8470,1243140,14630,496904,11355,148984,5612,14922,1616,85401,4826,48661,3671,347920,10294,38758,2988,201693,6572,107469,5331,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,143880,5007,54122,3825,8837,1427,19702,2519,25583,2542,89758,4316,16832,2124,3905,994,9899,1585,3028,714,72926,3973,19743,2174,40395,3387,12788,1963,810742,8464,655134,8432,99812,3252,169043,5197,386279,7493,155608,6092,46023,3513,3559,729,25381,2695,17083,1876,109585,4623,12746,1666,61805,3648,35034,2707,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,172728,6900,74650,3531,8425,1161,26592,2605,39633,3113,98078,5541,22162,2631,4164,1103,12980,2094,5018,1350,75916,4828,24216,2759,39612,3293,12088,1907,790634,10103,658445,9646,108719,4516,167090,5706,382636,8725,132189,6127,43810,2899,4919,1019,22964,2589,15927,2086,88379,5378,10464,1572,50944,4363,26971,2334,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,380055,9722,122329,4966,25227,2291,44014,3254,53088,3021,257726,8301,45066,3557,12963,1743,24507,2681,7596,1256,212660,7305,70321,4453,110003,5297,32336,2670,2817655,16294,2258765,15459,320341,6634,534278,8896,1404146,13396,558890,10266,170016,5901,17909,1798,93978,4763,58129,3933,388874,8621,48589,3355,213590,7259,126695,5334,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,33672,2819,10160,1964,1865,676,4076,1156,4219,1226,23512,2593,2973,901,907,558,1795,663,271,202,20539,2372,6796,1145,10707,1607,3036,1103,212356,5250,163688,4929,19363,1764,37773,2482,106552,4275,48668,3330,14552,2044,1565,694,7824,1438,5163,1259,34116,2671,2755,796,18287,2061,13074,1572,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
