GEO_ID,B19201_001E,B19201_001M,B19201_002E,B19201_002M,B19201_003E,B19201_003M,B19201_004E,B19201_004M,B19201_005E,B19201_005M,B19201_006E,B19201_006M,B19201_007E,B19201_007M,B19201_008E,B19201_008M,B19201_009E,B19201_009M,B19201_010E,B19201_010M,B19201_011E,B19201_011M,B19201_012E,B19201_012M,B19201_013E,B19201_013M,B19201_014E,B19201_014M,B19201_015E,B19201_015M,B19201_016E,B19201_016M,B19201_017E,B19201_017M,NAME,B19201_001MA,B19201_001EA,B19201_002EA,B19201_002MA,B19201_003EA,B19201_003MA,B19201_004EA,B19201_004MA,B19201_005EA,B19201_005MA,B19201_006EA,B19201_006MA,B19201_007MA,B19201_007EA,B19201_008EA,B19201_008MA,B19201_009MA,B19201_009EA,B19201_010MA,B19201_010EA,B19201_011MA,B19201_011EA,B19201_012MA,B19201_012EA,B19201_013EA,B19201_013MA,B19201_014MA,B19201_014EA,B19201_015EA,B19201_015MA,B19201_016EA,B19201_016MA,B19201_017MA,B19201_017EA,state
0400000US13,1096451,15818,183369,7613,120099,6148,98212,5403,89719,5731,75166,4276,71922,5307,56987,3484,53929,3950,44985,3850,79086,4962,80145,4881,68840,3827,34958,3237,14995,2022,12479,1788,11560,1700,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,142737,5203,18046,2157,10394,1638,10238,1684,10869,1911,8237,1285,8587,1635,7148,1275,8772,1434,6121,1367,12067,1843,13204,2066,12001,1645,7523,1605,3665,897,2781,839,3084,783,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,174903,5643,28052,2720,24414,2318,18587,2233,17055,2253,13747,1868,14489,1881,9934,1689,7780,1416,6604,1342,9874,1323,10927,1660,6829,1243,3303,950,1454,593,1039,518,815,471,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1619044,15034,220814,6887,153349,6737,144983,6029,134783,4889,108997,4621,101978,5104,87896,5004,84202,4958,69375,4793,123869,5419,129973,5554,119700,5183,62523,4152,27430,2347,24071,2309,25101,2319,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,814519,11103,118004,5204,96958,5314,93744,4030,80481,4506,66444,3490,61137,3911,49831,3956,43817,3502,29883,2512,53771,3691,49404,3109,39835,3033,13923,1854,6010,1134,6137,1100,5140,1093,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,429671,7251,55626,3270,49892,3043,44764,2911,43053,3104,36605,2917,33167,2918,26546,2148,24782,2197,20349,2074,28479,2364,28017,2408,21314,2231,8437,1491,2365,697,3609,1008,2666,723,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,380066,7942,51886,3549,45592,3496,39149,2963,34313,3036,29744,3184,28695,2412,24909,2405,21895,2498,17109,2076,28163,2570,23786,2170,17925,2140,7392,1362,3237,938,3228,936,3043,888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,557663,8721,106341,5892,84754,4708,61034,4119,51615,3382,39033,2838,37249,3276,28745,2600,26536,2716,19351,2164,32998,2599,30058,2532,21597,2150,8655,1382,3089,803,2792,949,3816,1054,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,560705,9659,103524,5125,74697,4941,57769,3857,45093,3476,33627,2768,34681,3033,31970,3469,27065,3221,21867,2344,33525,3300,37397,2786,30632,2752,13586,2069,5923,1222,3914,1047,5435,1049,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,200089,5214,27959,1902,27984,2624,19010,2237,19112,2038,15993,1841,13437,2040,11150,1657,10432,1403,6407,948,11693,1592,14625,1740,11530,1739,5273,1101,2400,864,1815,677,1269,572,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,695481,12752,75407,4673,49982,3170,41509,3428,45295,3898,38345,3104,38465,3199,33934,2633,38321,3584,32865,2954,59776,4811,73555,4155,68710,4604,44413,3791,23208,2890,17885,2041,13811,1561,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,930162,11865,129591,5654,93307,4996,69586,3973,58238,3881,46537,3772,50667,3730,41342,4061,42495,3040,40447,3108,71812,4581,82029,4654,86163,4300,50278,3451,26899,2635,20810,2356,19961,2360,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1297841,15063,199537,7230,146547,5507,137969,5710,128336,5524,100029,4564,88232,4281,72807,3501,67745,3786,53924,3359,91036,5033,86745,4692,68111,3201,28416,2525,10517,1700,9360,1503,8530,1315,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,737790,9674,88826,4332,76367,3993,67926,3846,56969,3091,52424,3370,50176,3182,43184,3286,43910,2427,29367,2392,62380,3660,59030,3533,53629,3295,25126,2147,10685,1579,9412,1359,8379,1306,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,333884,6854,72286,3606,52935,3522,37820,2659,30115,2690,20897,2398,21180,2343,15271,1996,18275,2327,11518,2100,16119,2128,16108,2262,10107,1590,5353,1028,1660,615,1659,702,2581,738,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,826550,13647,134555,5978,102755,5366,86219,4918,75893,3966,60196,3741,59759,3770,46724,3692,46475,4174,32712,2616,49393,3993,51982,3750,40966,3767,19844,2241,6633,1206,6027,1275,6417,1291,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,147548,5073,17926,1897,20468,2145,14930,1717,14514,1859,12709,1520,11993,1754,8712,1523,8230,1130,6192,1159,11053,1589,8855,1310,6334,1045,2718,801,1096,479,1053,519,765,335,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,250897,5896,32087,2751,33171,2633,24740,2091,24875,2564,20293,2186,21274,1993,13580,1371,13319,1624,10171,1332,16909,2227,18057,1945,13973,1760,3823,801,1697,594,1782,587,1146,402,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,350125,8794,42817,3354,27738,2819,29144,3312,30215,2969,21449,2526,24012,2485,19401,2635,21147,2219,14826,1860,29619,3290,28662,2988,27469,2888,14702,1947,6421,1437,6722,1427,5781,1341,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,171374,6029,17315,1839,15698,1799,14619,1685,12517,1638,10788,1705,11032,1605,10016,1477,9816,1644,9338,1556,14845,2058,15826,1879,13479,1846,6933,1351,3461,948,2994,1076,2697,800,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,986689,11897,108046,5141,83178,4682,79244,3919,70759,3702,59254,4000,57761,3451,47340,3323,49615,3485,39407,2970,80393,4114,94666,4755,96690,5005,47786,3302,24125,2509,24218,2521,24207,2594,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,264091,7822,45091,3510,31930,2806,22149,2035,22655,2369,20653,2549,18654,2217,15466,2166,13120,1800,10556,1728,17062,2361,16540,1710,15641,2088,6700,1173,3228,793,2861,816,1785,750,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2563751,20711,376929,10196,234609,7606,202468,7098,193700,6998,148220,6917,142235,5642,125321,6848,118079,5831,100694,5859,184010,7300,211618,6623,211460,8199,125179,6065,55984,3512,62708,4028,70537,4157,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1228943,15042,196443,7094,153921,6259,110322,5844,110081,4658,84839,3903,88901,4678,73323,4566,73153,5290,52942,4168,83730,4404,78569,4001,61448,3893,30310,2665,11799,1760,9821,1753,9341,1408,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,108467,3310,16614,1853,12817,1587,9276,1221,10614,1340,7484,1330,9550,1391,6760,1237,7272,1313,3831,981,7441,1156,6612,1237,5780,1126,2526,664,595,318,617,293,678,313,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1564959,16686,238293,7720,179835,6662,170542,5917,150314,5261,117783,5179,111589,5184,90233,4478,82618,4984,66657,4149,103084,5006,103308,4823,78347,4350,35973,2888,14414,1660,11706,1719,10263,1691,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,478337,6919,79097,3667,62427,3710,48759,3350,43376,3177,37073,3080,33752,2504,29573,2325,23632,1912,18312,1982,31121,2621,28063,2476,20440,2031,10932,1799,3715,916,3959,975,4106,884,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,543775,9361,76510,4270,62211,3993,52473,3729,48009,3431,41507,3251,33994,3061,30348,2773,27439,2450,24712,2435,36312,2886,42133,3188,32391,2964,16553,1899,8145,1190,6024,1158,5014,1266,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1738320,15791,253816,7669,207276,6321,174071,6266,165274,5895,128281,5177,120516,5446,88631,4262,84260,4481,68484,4403,119517,5623,118315,4869,104126,5108,49192,3309,20721,2097,18662,2204,17178,2072,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,156267,4843,25174,2410,17767,1787,13178,1817,13240,1940,7708,1385,9113,1450,7772,1461,8893,1571,4393,1042,12944,1840,12409,1678,12206,1795,5461,1035,2457,853,1541,574,2011,837,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,580706,10592,99150,4860,77289,4973,60123,4091,58304,3283,39341,3157,41929,3942,29524,2729,30803,3022,21864,2414,35556,2951,37376,2760,27089,2499,9732,1727,4714,1191,4741,1137,3171,1089,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,114926,4038,17745,1930,15198,1658,10470,1229,10906,1476,10436,1509,11061,1707,7666,1265,5589,1206,3800,755,7231,1276,6046,1112,4587,1001,2125,644,691,357,513,306,862,364,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,795767,11345,137040,5872,111557,5140,87490,4671,69899,4646,59029,4067,55216,3922,45409,3633,40595,2790,27674,2762,46460,4218,50434,3883,33917,2767,15203,1955,5157,888,5824,1474,4863,1083,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2647074,20031,398775,10721,277132,9084,224561,6512,207652,7472,177614,6807,174337,7339,151059,6465,140648,6532,112693,6102,190355,8010,204141,7695,177531,6948,95423,4988,38365,2903,39871,3284,36917,3166,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,214061,5947,25101,2326,22124,2368,21856,2210,19997,2206,15329,2031,14726,1951,11919,1759,12624,2020,10150,1602,17327,2223,16810,2592,12439,1820,7655,1515,2773,889,1713,683,1518,608,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,97076,3857,12962,1684,11763,1311,9214,1078,9425,1259,6246,915,6943,1063,5488,969,5035,971,3538,790,7585,1275,7828,1011,5749,1218,2677,666,1164,538,719,349,740,339,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,979212,16197,117274,5662,82400,3972,73079,4364,64946,4356,57441,3485,59955,4217,54877,3743,55695,4343,40956,3482,72393,3884,86400,4699,85728,4676,52950,3669,30498,3072,24520,2415,20100,1911,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,925477,12533,111466,5664,76335,3865,73383,4324,70663,4179,61919,3793,63961,4762,54252,3783,55195,4733,41250,3524,70718,3426,85374,4378,76226,4828,40610,3331,16404,1797,15753,2066,11968,1802,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,256288,6189,51449,2681,39084,2715,31234,2623,26277,2222,18200,1938,16000,2133,11390,1712,12668,2009,8163,1371,13193,2045,12897,1849,9328,1277,2979,689,1186,475,1080,495,1160,565,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,826200,11044,97785,4451,92754,4143,83874,3831,82573,4071,62570,3748,64221,3761,52082,3370,48659,3627,38712,2853,63784,3659,55260,3318,46163,3338,18746,2166,7152,1440,6902,1263,4963,1048,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,75409,3584,9560,1616,9673,1352,6821,1091,6361,1329,5415,1300,5250,1084,5220,1087,3908,1105,3083,767,4451,1022,6397,1412,4526,1199,2439,777,950,484,704,423,651,371,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,353325,7996,162128,5867,56942,3433,32778,2395,23483,2412,14531,1978,13383,1726,11134,1476,6878,1201,5364,1091,7244,1200,8217,1484,4655,1029,3360,1032,1240,471,965,543,1023,453,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
