GEO_ID,B17026_001E,B17026_001M,B17026_002E,B17026_002M,B17026_003E,B17026_003M,B17026_004E,B17026_004M,B17026_005E,B17026_005M,B17026_006E,B17026_006M,B17026_007E,B17026_007M,B17026_008E,B17026_008M,B17026_009E,B17026_009M,B17026_010E,B17026_010M,B17026_011E,B17026_011M,B17026_012E,B17026_012M,B17026_013E,B17026_013M,NAME,B17026_001EA,B17026_001MA,B17026_002MA,B17026_002EA,B17026_003EA,B17026_003MA,B17026_004MA,B17026_004EA,B17026_005MA,B17026_005EA,B17026_006EA,B17026_006MA,B17026_007MA,B17026_007EA,B17026_008MA,B17026_008EA,B17026_009EA,B17026_009MA,B17026_010MA,B17026_010EA,B17026_011MA,B17026_011EA,B17026_012EA,B17026_012MA,B17026_013MA,B17026_013EA,state
0400000US13,2385969,17984,136733,6126,90996,4814,98151,5111,109895,5906,109362,5705,119790,4976,45217,3249,58358,3862,399462,9682,327492,9505,242377,8119,648136,10176,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,10731,1741,5082,1041,6511,1339,7567,1516,8983,1522,9954,1594,4080,1026,5782,1309,46250,3232,46204,2589,40931,2702,111000,3943,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,17527,2154,11647,1657,17364,1957,18383,2148,20990,2300,21738,2093,8021,1299,11509,1622,78947,4253,64720,3403,45010,3321,85950,4294,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,128401,6422,90455,4722,96130,5109,109168,5532,120728,6134,125869,5060,48968,3657,67345,4494,498862,9594,436782,9475,370813,8382,1040292,12946,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,77253,4877,47237,3577,57402,3462,60704,3656,71035,3858,80179,4732,30456,2531,44905,3249,307582,9388,267461,8090,199518,7050,412654,7557,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,25206,2061,19050,2020,21167,1877,26528,2058,26588,2502,32211,2436,13313,1687,19258,1571,140542,5401,137108,4968,105921,4012,226876,5800,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,27317,2886,19786,2273,21214,2439,27781,2594,26806,2584,29526,2772,10163,1525,17558,1866,118912,4742,117069,4447,93164,4121,212296,6277,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,67816,4157,43081,3576,52518,3625,52394,3924,53231,3315,53668,3266,21268,2130,32015,2696,202063,6655,166279,6527,122948,4999,259404,6546,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,66544,4314,48910,3416,48192,3626,54740,3650,54374,3872,55273,3779,20874,2499,30768,2857,185118,6841,156613,6218,121649,5769,286062,8156,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,10248,1404,9982,1394,10169,1334,12996,1708,14258,1676,15875,1752,5527,884,8813,1331,60298,3916,54725,2603,48933,2969,93504,3348,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,43412,3144,24746,2746,26773,2887,32847,2921,36943,3628,42568,3160,18848,2372,26221,2755,181110,6919,173936,6632,164579,5297,659975,8951,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,53398,4245,38822,3763,38827,3861,46513,4241,43857,3357,45290,3598,19310,2222,25838,2698,204784,7231,200055,7036,190296,6033,683267,10659,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,127079,4892,86154,5434,89625,4914,92550,4496,101382,4550,105419,4970,43829,3008,61255,3689,443128,9839,391396,9446,293325,7774,673638,8809,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,40889,3381,27210,2422,33599,2687,41176,3030,42241,3336,45771,2878,17392,1751,28081,2219,206472,5538,209663,5858,180024,5351,481240,7248,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,53469,3577,38162,3221,40819,3787,41223,3112,42647,3364,38754,2984,14576,1866,20897,2012,138239,5890,97779,4518,74182,3863,145368,4885,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,64308,4225,46162,3253,51419,4073,55695,3473,66934,3642,76699,4403,24595,2365,41284,3297,276992,8230,231482,7522,183162,5962,405346,6748,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,10293,1837,6374,1210,8874,1478,11880,1786,10661,1939,12682,1760,4541,1013,6456,1088,47309,2961,40287,2214,30309,2115,65533,3432,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,15293,2116,11261,1760,14654,2112,15053,1925,16783,1724,20732,1784,8000,1370,11460,1350,80806,4124,77173,3375,60600,3466,136592,3901,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,31270,3651,16626,1765,23291,2719,22671,2704,29177,3078,29905,3130,12649,2136,17580,2322,111395,6307,92353,5061,75415,4190,177354,6171,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,7984,1361,4078,1024,6080,1257,7155,1209,10983,1650,10359,1696,3437,747,6291,1195,49920,3163,54804,3515,46093,3287,136873,4416,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,70283,4376,44903,3989,54931,4124,60305,4441,58233,4618,61650,3879,27225,2951,41202,2799,265462,7776,272019,7245,243436,7946,986083,11946,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,31890,2655,20200,2798,26727,2735,26818,2573,23916,2372,24444,2821,9500,1640,14369,2156,80173,4607,66985,3679,50854,3424,125216,4702,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,227765,8293,145140,5639,157572,7018,167856,6984,173925,7233,180722,7068,68196,4664,99060,4706,682592,13536,617037,11696,498305,11302,1614506,14583,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,136686,6111,90879,5621,97235,5563,107965,4990,111754,5320,118523,5234,42960,3425,61209,4304,432130,8987,350852,7913,261573,7536,630150,11535,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,5965,1151,3676,790,3771,748,5199,983,5540,1007,6479,1102,2343,561,3012,706,27766,2008,30153,2328,24288,2007,53753,2643,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,151772,6519,95757,5214,100367,5221,108053,5764,112022,5146,126716,5802,48369,3235,75899,3900,532586,9833,465487,9649,354784,7787,788295,11836,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,47871,3241,33148,2717,40076,3486,41641,2926,46974,3073,47943,3429,16433,1764,27709,2390,178947,5984,146543,5153,105311,4663,222026,5391,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,44717,3345,29884,3162,31577,3139,36645,2890,43118,3404,44588,3659,18127,1965,26668,2295,163371,6196,138814,5389,111637,5171,274216,5952,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,122988,6640,85036,4803,90424,4383,101482,4901,111456,4698,119259,5410,49958,3876,76993,4005,548596,10128,500064,7742,392720,8840,998734,11880,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,8193,1308,7054,1672,7331,1812,8343,1741,8761,1469,8431,1248,3937,936,5528,1111,36490,3193,33416,2833,31262,2775,87282,4013,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,71769,4966,42802,3943,48500,3886,52214,3790,55511,3905,61977,4140,21330,2145,30371,2800,206230,6835,174820,6399,131053,5401,284110,7344,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,7720,1346,5028,1067,6037,1251,6486,1227,8312,1318,9225,1347,3279,728,4858,885,35226,2240,34256,2243,27904,1971,55698,3298,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,92708,5181,61378,4520,65878,4634,72147,4458,77489,4100,86916,5045,29718,2881,45212,3521,303620,9393,239611,6903,177704,5773,392515,9060,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,321876,9328,239873,7957,281739,9441,289384,10324,291795,10040,294597,8204,110529,5361,156123,7318,990698,15343,780236,14424,620794,12400,1713946,18530,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,25254,2577,16273,2018,23159,2427,21963,2442,29533,3305,30799,2963,11817,1471,19035,2211,134453,5505,109260,4250,79478,3967,164940,5064,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,5092,845,3366,756,4914,1124,4725,1063,5265,970,6407,1079,2359,691,4765,919,25259,2194,26376,2290,22425,1763,48893,2332,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,61451,4163,43396,3228,51126,3175,58079,3682,71838,4722,68788,3972,31894,2941,39705,3518,294549,8608,265345,10215,230720,7280,796629,10673,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,63159,4607,43335,3701,47838,3728,51161,3741,60727,4023,63523,4344,21105,2262,31946,2461,251743,6872,241389,5640,207650,5832,597810,9670,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,23791,2661,18468,2239,21951,2298,22727,2568,23528,2407,24468,2237,7217,1273,14958,1902,93427,3796,76797,4349,56124,3320,102196,4600,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,51041,3287,41169,2917,40640,3146,42891,3473,50461,2901,57050,3249,23186,2343,34287,2412,247442,7597,232693,6524,197073,5695,435399,7240,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,4053,934,2676,839,3890,1241,4463,1252,4910,1124,5413,1127,2403,855,3262,884,24604,2653,23284,2558,17415,1735,51021,3259,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,215780,7575,90454,4031,92147,4883,85548,4621,72437,4260,67502,3670,22542,1851,28074,2329,142484,5270,70062,4090,30471,2326,48622,2913,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
