GEO_ID,B24012_001E,B24012_001M,B24012_002E,B24012_002M,B24012_003E,B24012_003M,B24012_004E,B24012_004M,B24012_005E,B24012_005M,B24012_006E,B24012_006M,B24012_007E,B24012_007M,B24012_008E,B24012_008M,B24012_009E,B24012_009M,B24012_010E,B24012_010M,B24012_011E,B24012_011M,B24012_012E,B24012_012M,B24012_013E,B24012_013M,B24012_014E,B24012_014M,B24012_015E,B24012_015M,B24012_016E,B24012_016M,B24012_017E,B24012_017M,B24012_018E,B24012_018M,B24012_019E,B24012_019M,B24012_020E,B24012_020M,B24012_021E,B24012_021M,B24012_022E,B24012_022M,B24012_023E,B24012_023M,B24012_024E,B24012_024M,B24012_025E,B24012_025M,B24012_026E,B24012_026M,B24012_027E,B24012_027M,B24012_028E,B24012_028M,B24012_029E,B24012_029M,B24012_030E,B24012_030M,B24012_031E,B24012_031M,B24012_032E,B24012_032M,B24012_033E,B24012_033M,B24012_034E,B24012_034M,B24012_035E,B24012_035M,B24012_036E,B24012_036M,B24012_037E,B24012_037M,B24012_038E,B24012_038M,B24012_039E,B24012_039M,B24012_040E,B24012_040M,B24012_041E,B24012_041M,B24012_042E,B24012_042M,B24012_043E,B24012_043M,B24012_044E,B24012_044M,B24012_045E,B24012_045M,B24012_046E,B24012_046M,B24012_047E,B24012_047M,B24012_048E,B24012_048M,B24012_049E,B24012_049M,B24012_050E,B24012_050M,B24012_051E,B24012_051M,B24012_052E,B24012_052M,B24012_053E,B24012_053M,B24012_054E,B24012_054M,B24012_055E,B24012_055M,B24012_056E,B24012_056M,B24012_057E,B24012_057M,B24012_058E,B24012_058M,B24012_059E,B24012_059M,B24012_060E,B24012_060M,B24012_061E,B24012_061M,B24012_062E,B24012_062M,B24012_063E,B24012_063M,B24012_064E,B24012_064M,B24012_065E,B24012_065M,B24012_066E,B24012_066M,B24012_067E,B24012_067M,B24012_068E,B24012_068M,B24012_069E,B24012_069M,B24012_070E,B24012_070M,B24012_071E,B24012_071M,B24012_072E,B24012_072M,B24012_073E,B24012_073M,NAME,B24012_001MA,B24012_001EA,B24012_002MA,B24012_002EA,B24012_003MA,B24012_003EA,B24012_004EA,B24012_004MA,B24012_005MA,B24012_005EA,B24012_006MA,B24012_006EA,B24012_007MA,B24012_007EA,B24012_008EA,B24012_008MA,B24012_009EA,B24012_009MA,B24012_010EA,B24012_010MA,B24012_011MA,B24012_011EA,B24012_012MA,B24012_012EA,B24012_013EA,B24012_013MA,B24012_014EA,B24012_014MA,B24012_015EA,B24012_015MA,B24012_016MA,B24012_016EA,B24012_017MA,B24012_017EA,B24012_018EA,B24012_018MA,B24012_019EA,B24012_019MA,B24012_020EA,B24012_020MA,B24012_021EA,B24012_021MA,B24012_022MA,B24012_022EA,B24012_023MA,B24012_023EA,B24012_024MA,B24012_024EA,B24012_025MA,B24012_025EA,B24012_026EA,B24012_026MA,B24012_027MA,B24012_027EA,B24012_028EA,B24012_028MA,B24012_029MA,B24012_029EA,B24012_030MA,B24012_030EA,B24012_031EA,B24012_031MA,B24012_032EA,B24012_032MA,B24012_033MA,B24012_033EA,B24012_034EA,B24012_034MA,B24012_035EA,B24012_035MA,B24012_036EA,B24012_036MA,B24012_037EA,B24012_037MA,B24012_038MA,B24012_038EA,B24012_039EA,B24012_039MA,B24012_040EA,B24012_040MA,B24012_041MA,B24012_041EA,B24012_042EA,B24012_042MA,B24012_043EA,B24012_043MA,B24012_044EA,B24012_044MA,B24012_045EA,B24012_045MA,B24012_046EA,B24012_046MA,B24012_047EA,B24012_047MA,B24012_048EA,B24012_048MA,B24012_049MA,B24012_049EA,B24012_050EA,B24012_050MA,B24012_051EA,B24012_051MA,B24012_052MA,B24012_052EA,B24012_053EA,B24012_053MA,B24012_054EA,B24012_054MA,B24012_055EA,B24012_055MA,B24012_056MA,B24012_056EA,B24012_057MA,B24012_057EA,B24012_058EA,B24012_058MA,B24012_059EA,B24012_059MA,B24012_060MA,B24012_060EA,B24012_061EA,B24012_061MA,B24012_062MA,B24012_062EA,B24012_063MA,B24012_063EA,B24012_064EA,B24012_064MA,B24012_065EA,B24012_065MA,B24012_066MA,B24012_066EA,B24012_067EA,B24012_067MA,B24012_068MA,B24012_068EA,B24012_069MA,B24012_069EA,B24012_070EA,B24012_070MA,B24012_071MA,B24012_071EA,B24012_072MA,B24012_072EA,B24012_073EA,B24012_073MA,state
0400000US01,28849,569,34592,1056,58468,3249,62342,3473,65026,4673,60087,5881,66154,2428,64178,6005,71007,4530,53273,7419,45493,2381,40306,4633,77625,28386,46795,1752,32399,6857,66276,6473,91734,16259,32136,11188,18605,1552,18383,2874,36414,2074,29632,7023,41269,2776,10627,600,20073,1484,15298,3421,31121,837,35276,2320,26731,1567,30574,612,21976,3919,26402,938,37063,1182,29738,917,31865,729,31031,1126,20570,1166,23664,499,40327,459,42429,1706,43402,3377,41785,1627,52375,4097,51118,6872,60415,8950,44484,12345,36319,1036,36102,2974,40296,4219,37485,1991,23250,4710,39934,1199,46965,1353,30636,860,13356,474,18830,1326,26316,6061,15687,9621,38975,4508,11094,456,12307,1098,12689,1121,21942,458,14704,1140,25062,533,21808,4628,17744,6298,25736,17445,27664,9078,20551,878,20840,1042,19513,2738,20104,2331,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,38658,1714,47515,3203,68360,5308,72220,6921,71768,6227,75250,15341,72296,5807,67197,7167,84487,14522,70193,22918,55024,2947,43606,13574,80474,21011,55995,1735,35693,19545,81664,26734,120774,30380,41912,27054,25579,2042,35179,9749,55738,11218,44688,10759,61283,2533,21048,2307,21781,2496,21807,3212,36752,5883,32129,4987,41400,9952,51289,1352,51978,11275,50428,5020,54942,6193,32856,5575,30809,5912,43460,7298,20122,2956,30941,888,47409,2363,52903,4927,60260,8059,50644,1876,52272,4610,57132,21332,51871,6774,50198,16845,30955,2783,33829,6861,66494,16625,29528,5164,21433,17245,57634,9458,65890,7150,39661,9774,18562,2327,26151,6681,39052,4767,38186,9384,50739,17547,17902,3065,12870,5537,16834,1912,28693,2065,21565,2770,31166,1588,19985,15878,6486,10022,21156,41206,31890,34678,21035,1513,20913,1978,22425,5093,15360,19106,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,31191,221,35915,444,60083,2017,62228,2311,66306,1664,55488,3418,68231,2109,64780,3769,75285,3864,55456,5340,40268,1218,39503,2396,81788,8322,40285,1722,32871,4994,71397,6889,98222,9987,38897,3928,21091,452,24318,3453,46412,2377,36782,5020,52133,5413,14064,1038,18831,1449,20964,2202,30885,712,35058,2533,27031,1114,31479,562,24651,2666,30788,638,36286,1175,28104,1582,31351,1204,30641,1464,17233,1823,26859,304,41663,515,45484,1486,48942,3397,42178,1383,52662,3361,53191,6128,56840,4566,45753,11441,35305,648,35976,1221,50664,2849,34287,2485,26503,6165,51158,1065,60362,1346,31997,1949,15756,515,22956,1159,36220,2544,30588,4530,41469,1062,11509,546,14811,1626,13980,1406,25131,519,18752,1424,27196,508,20254,14175,11305,3997,18986,21133,47306,16343,19709,1110,21143,870,21303,2945,14371,1476,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,26445,297,31534,410,51006,807,51963,1772,51543,1712,54645,7393,54997,2469,53415,3076,60702,8343,51005,11418,41032,1802,33131,4514,82603,5610,42233,3629,35268,5807,65602,15147,101331,15117,35642,3746,18023,1159,24340,3300,35536,4157,30576,7736,37656,4837,11304,824,17221,1808,20078,5004,30368,1328,32164,2815,26708,2409,28986,2067,20871,1130,26838,1427,35236,1624,29251,1968,30396,1241,32341,2440,22145,1297,22003,305,36315,820,36619,2210,37455,4060,35734,2486,46927,5565,49807,3567,31768,9967,47244,28560,33014,1913,31915,3853,31699,2288,34883,1675,20557,4582,40460,1337,48115,2994,29235,1752,12484,534,17250,1184,25143,8409,17195,5629,31739,2941,10716,633,11190,1017,12612,1359,21098,531,15028,1276,23696,899,25143,5611,21404,2851,19485,7220,27510,7751,19684,1013,19565,984,20735,6852,20155,2503,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,33016,357,37732,472,70860,404,72909,1962,77246,1792,62991,2488,81073,520,81452,690,82260,1124,67453,4223,52103,505,46249,1647,111542,5974,52175,1465,42494,3783,74022,3635,97212,5661,41663,1069,21575,264,25374,1595,60129,2309,31877,829,78319,3201,16720,379,21202,386,18351,1177,32372,379,36491,596,30142,745,30468,304,16832,607,31000,326,39750,1058,28391,689,30239,432,32085,508,20972,587,29599,368,51119,239,53910,1234,57852,1863,50959,506,64999,2450,67397,2978,70399,1592,54039,3971,39989,866,42044,820,65838,1976,35598,908,32416,1962,61401,485,72367,1194,38438,2476,15532,249,23945,787,45021,5974,22583,1678,65302,2773,13384,379,13674,554,13707,417,26831,280,19725,515,30881,236,14190,889,11359,460,27836,3150,31696,4152,19982,514,20274,470,26608,959,15689,612,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,33577,628,40394,358,63289,2110,66486,1914,70514,2138,60762,1225,72485,2722,75135,4307,75410,3063,62958,8610,42373,2944,39419,3670,100492,11076,40419,1919,37291,3503,75406,4833,90855,7000,39920,8017,21009,769,25248,5062,48113,3669,32045,5865,55591,2578,15681,1067,20332,1163,21018,2925,34836,1429,38505,3089,30384,1684,34605,2342,24064,2724,31774,985,41019,1123,31168,730,32480,1774,36061,1531,21626,1606,28313,649,43619,1483,50976,562,51926,788,49278,2011,58326,3953,66859,4570,61985,3393,37379,6548,31492,861,30801,1561,49773,4001,30293,1853,26849,3688,49146,2236,53745,3537,36038,2088,13724,787,22164,931,33095,4083,17078,9425,51328,3294,11529,575,11944,717,13012,1305,25799,554,20829,725,27537,832,25637,4093,16818,16077,23246,6112,35151,12701,22824,2192,22800,2409,27037,4308,15752,5002,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,40588,368,49131,1390,76372,1109,86532,3730,91460,3673,80353,4148,75882,1890,77379,4805,75792,2254,66862,10428,56513,4165,46386,9632,114690,15620,53908,3863,46454,7847,81744,8754,102109,15555,45145,7805,25010,2240,27833,6818,52235,5689,33062,4320,71102,3094,17416,1563,25033,2361,24757,3813,41837,1230,45994,2879,37385,4853,43182,3007,28598,18505,40655,1156,50389,2084,36732,1345,44211,2320,31898,4572,23263,1816,32462,713,52075,552,61819,1281,65610,1883,56831,3521,65993,2457,71892,3052,58140,7444,54182,5610,40334,1732,45755,4525,50910,5626,37355,3891,34161,3890,59074,2787,66510,1986,41887,2377,17479,870,26121,881,33339,25788,15605,6560,61937,4271,12235,1064,17207,1763,15802,1363,29534,1290,20857,1176,32159,810,40440,13547,9220,12880,40949,20238,52396,7862,21691,1045,21776,1334,22402,2944,18421,3455,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,35232,688,40853,906,66973,3543,67811,5773,71135,4618,57254,5745,71674,2169,72054,5398,72352,6757,66163,5277,54039,9041,41022,13204,111885,26392,54545,8125,42326,29281,105206,79022,162975,55700,51034,21367,20433,1554,32063,5426,34006,4692,20379,4186,46214,6983,12803,2646,20697,3893,16281,6434,33970,4568,36420,2104,31282,1991,37365,4370,21952,18706,35480,6363,41322,3271,31695,1205,36586,2908,31660,1663,26765,3939,30701,649,46413,1702,50249,2748,51017,2941,48483,4296,58149,4539,60509,8139,78328,21238,52047,6830,37718,3042,37694,3280,55027,17148,35853,6300,31404,25297,52373,3801,60664,4628,40564,4846,14040,1740,23265,4298,21203,22426,13236,9106,41430,3614,10068,1714,14207,2705,12334,2754,27293,1453,20416,3897,30680,1232,22074,9931,21040,729,14753,52889,34260,7155,21596,1011,21154,799,27028,9188,23911,15373,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,47210,1239,50312,2008,75550,2387,79548,6208,95718,13929,67155,13216,75199,11135,72361,16928,82356,16897,71321,7275,69970,9361,33476,5935,130159,37349,55725,7570,54493,14999,110815,50907,111847,26868,35806,12581,23959,2303,17399,8467,36827,8842,27302,5085,52357,33370,22360,3569,22936,1866,11129,10294,32626,3702,40687,12429,31712,1446,31692,5408,-666666666,-222222222,30172,11441,32323,18989,33881,5650,29984,21219,33713,6439,35811,15157,45484,1648,61645,1198,66843,2912,74334,5869,62439,5411,72330,9946,81899,9060,70763,14762,61918,11311,53694,3077,36704,8914,101748,17609,42378,4734,62470,9803,51829,10567,69281,23674,31863,3276,20693,2546,26655,7398,45269,21944,31360,2109,65257,18998,20540,4958,17256,4972,10589,3942,35168,3669,29092,6456,36871,2971,39620,13509,-666666666,-222222222,38300,51976,51955,44191,30352,7789,26020,18049,31246,5461,17160,64939,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,28802,304,31903,183,55430,691,60263,723,61607,665,52396,1588,60504,862,61999,2980,60863,1031,46345,2540,41741,627,36744,2553,96288,8758,40992,683,34616,4054,66320,3995,91239,4535,40297,2775,20537,311,23476,2329,38090,2181,27146,1598,48436,2944,15940,505,19641,823,18821,1579,30157,536,33196,1545,25651,624,27382,681,13288,2467,25460,608,34489,1951,26663,448,30570,639,29940,1332,17381,1044,25710,215,40737,278,43763,1272,45933,783,41580,659,48927,2395,53305,4037,48764,3150,40872,2523,35377,463,34951,1388,45529,1232,35305,807,26018,2210,45698,884,53560,1488,31331,584,15844,252,21917,453,31518,1193,20562,2443,39324,2950,12362,341,13061,652,15594,425,23778,441,17955,770,26287,281,19658,2588,12396,1467,26084,5341,31127,3705,20113,605,20102,726,24005,2130,15347,1650,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
