GEO_ID,C08412_001E,C08412_001M,C08412_002E,C08412_002M,C08412_003E,C08412_003M,C08412_004E,C08412_004M,C08412_005E,C08412_005M,C08412_006E,C08412_006M,C08412_007E,C08412_007M,C08412_008E,C08412_008M,C08412_009E,C08412_009M,C08412_010E,C08412_010M,C08412_011E,C08412_011M,C08412_012E,C08412_012M,C08412_013E,C08412_013M,C08412_014E,C08412_014M,C08412_015E,C08412_015M,C08412_016E,C08412_016M,C08412_017E,C08412_017M,C08412_018E,C08412_018M,C08412_019E,C08412_019M,C08412_020E,C08412_020M,C08412_021E,C08412_021M,C08412_022E,C08412_022M,C08412_023E,C08412_023M,C08412_024E,C08412_024M,C08412_025E,C08412_025M,C08412_026E,C08412_026M,C08412_027E,C08412_027M,C08412_028E,C08412_028M,C08412_029E,C08412_029M,C08412_030E,C08412_030M,NAME,C08412_001EA,C08412_001MA,C08412_002EA,C08412_002MA,C08412_003MA,C08412_003EA,C08412_004MA,C08412_004EA,C08412_005EA,C08412_005MA,C08412_006MA,C08412_006EA,C08412_007EA,C08412_007MA,C08412_008EA,C08412_008MA,C08412_009EA,C08412_009MA,C08412_010EA,C08412_010MA,C08412_011MA,C08412_011EA,C08412_012EA,C08412_012MA,C08412_013MA,C08412_013EA,C08412_014MA,C08412_014EA,C08412_015EA,C08412_015MA,C08412_016EA,C08412_016MA,C08412_017MA,C08412_017EA,C08412_018EA,C08412_018MA,C08412_019EA,C08412_019MA,C08412_020MA,C08412_020EA,C08412_021EA,C08412_021MA,C08412_022EA,C08412_022MA,C08412_023MA,C08412_023EA,C08412_024MA,C08412_024EA,C08412_025EA,C08412_025MA,C08412_026MA,C08412_026EA,C08412_027EA,C08412_027MA,C08412_028EA,C08412_028MA,C08412_029EA,C08412_029MA,C08412_030MA,C08412_030EA,state
0400000US13,3915958,23463,416903,11284,513538,13443,625091,14429,582634,12754,236095,8435,560724,15363,267103,8657,359364,9727,354506,12385,2048849,16151,203089,7809,248431,8992,309794,9314,297661,9461,127116,6976,302781,9989,145506,6624,206468,7719,208003,9455,1867109,16122,213814,7289,265107,8629,315297,9301,284973,8727,108979,5928,257943,9212,121597,5419,152896,5613,146503,6574,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,624380,8873,77056,6470,83894,5816,88176,4652,90147,6164,29120,2742,121119,4977,36065,3206,53731,3808,45072,3548,332371,6188,38542,4731,42837,3848,46520,3607,49377,3964,16141,1955,68615,3895,19185,2328,28156,2948,22998,2359,292009,5824,38514,3550,41057,3805,41656,2771,40770,3600,12979,2046,52504,3426,16880,1924,25575,2363,22074,2424,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,614094,9971,139115,5928,118790,5367,103170,4986,78025,4976,30561,2667,66948,4366,21881,2062,27057,2599,28547,2925,328094,6359,71802,3656,60289,3705,53360,3364,41178,3600,15591,1699,38907,3493,11615,1600,15151,1910,20201,2377,286000,6416,67313,3974,58501,3865,49810,3389,36847,3606,14970,2007,28041,2501,10266,1484,11906,1684,8346,1606,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5541396,24225,706619,13023,713546,12910,737291,14407,716864,15643,305968,7873,777830,13353,420230,10749,546412,11813,616636,12744,2910992,19032,332997,9170,346534,8740,359143,9798,372062,10996,158017,5784,423755,11044,238983,7383,316136,9583,363365,9805,2630404,13872,373622,8695,367012,9447,378148,10709,344802,10128,147951,5313,354075,9184,181247,6525,230276,6806,253271,7344,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2694197,18492,438498,9797,431312,10699,444180,9911,414751,11073,183178,6507,322429,8876,156443,5981,164330,7031,139076,5988,1403625,12713,215404,6969,212139,7673,219119,6319,217320,7211,93277,5200,173369,6149,85976,4767,97503,4937,89518,4425,1290572,12712,223094,7054,219173,6171,225061,8090,197431,6859,89901,4254,149060,5853,70467,3668,66827,3507,49558,3563,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1442659,11260,353338,8159,275408,8804,239854,6666,203204,6308,82063,4713,124883,5058,55780,3563,53570,3119,54559,3655,754864,7618,181473,5105,142122,6494,120304,5221,105051,4752,41499,3256,68178,3311,30648,2778,30705,2399,34884,2748,687795,6641,171865,5857,133286,5656,119550,4227,98153,4433,40564,2806,56705,3309,25132,1944,22865,1978,19675,1985,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1313038,11395,298157,8033,243223,7926,226894,7054,195205,7124,74698,4665,125341,5231,51819,3377,52851,3553,44850,3472,689634,8463,147801,5514,124538,5349,119384,5649,99404,4556,39735,3180,69725,3833,29415,2622,31340,2851,28292,2400,623404,8235,150356,5571,118685,5314,107510,5332,95801,4994,34963,3416,55616,3317,22404,2158,21511,2078,16558,1916,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1754884,17623,269198,7785,279450,8960,305553,9201,285321,8278,111862,5320,221521,8339,88865,5015,101372,5714,91742,4530,921139,12117,130039,5252,137826,5284,152308,6753,151458,5947,57988,4102,122172,6097,49449,3840,58363,4218,61536,3644,833745,9989,139159,5821,141624,6010,153245,5842,133863,5087,53874,3455,99349,4787,39416,2975,43009,3256,30206,2775,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1908162,14919,270750,8631,309977,9026,324133,10673,291470,7189,99483,5800,241412,7829,86666,4721,127713,6081,156558,7062,1000050,11241,129591,5007,151265,6019,160251,6360,149261,6326,47864,3846,125264,5493,46391,3105,76882,4841,113281,5914,908112,9816,141159,6734,158712,5960,163882,7241,142209,5905,51619,4076,116148,5595,40275,3286,50831,4029,43277,3243,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,583018,6646,113080,5520,93308,4571,86197,4471,84289,4363,32998,2649,66961,4611,34812,2724,35252,2606,36121,2952,292834,5079,53951,3866,43121,3283,40859,3368,42840,3070,16280,1989,34260,2975,19641,2026,19036,2071,22846,2198,290184,4667,59129,3201,50187,2928,45338,2941,41449,2879,16718,1722,32701,2753,15171,1674,16216,1628,13275,1673,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2434700,19919,228110,7548,266998,8399,327088,10143,353034,9675,161561,6134,364968,10942,208418,6748,246609,7686,277914,10187,1243317,15617,106869,5648,123927,5524,156360,7221,166530,7397,81041,3400,195947,7908,112274,5503,134795,5939,165574,7470,1191383,13677,121241,4492,143071,6455,170728,6760,186504,7223,80520,5080,169021,6391,96144,4626,111814,5654,112340,5560,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3071940,20417,366464,11427,411911,11032,392372,10689,420516,9582,183103,7956,418569,10473,245550,7925,295659,8410,337796,10225,1564200,13646,166549,7134,189546,7226,188004,7224,207132,7352,92476,5185,221685,6846,135463,5453,165852,6796,197493,7365,1507740,15097,199915,8574,222365,7806,204368,7205,213384,7030,90627,5087,196884,7769,110087,5426,129807,5577,140303,5448,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3859722,19243,557596,12943,587357,11012,617850,9747,598208,11978,272438,7350,491364,11994,242730,7299,265951,7806,226228,6825,1967847,13701,263523,8215,276331,7599,303516,7644,303965,7685,135058,5880,259893,7997,129339,4956,150366,6059,145856,5264,1891875,12595,294073,8684,311026,8201,314334,7283,294243,7346,137380,4711,231471,7218,113391,5263,115585,4399,80372,3572,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2522296,12443,428751,9587,384281,8086,389772,9418,369955,9189,174816,5891,310869,7869,165760,5473,162815,5347,135277,4520,1300346,9474,205100,6188,186370,6111,199770,5627,186268,6597,88931,3673,166333,5419,91307,3868,93514,4139,82753,3384,1221950,9898,223651,6810,197911,6237,190002,6773,183687,6181,85885,4149,144536,5300,74453,3569,69301,3289,52524,3118,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1083274,14067,183454,8588,170800,7342,180301,7525,165883,6791,63468,3963,136144,6291,51915,4362,66520,4278,64789,5476,552332,9767,90524,5246,79066,5600,86736,5150,83802,4868,30274,2697,74792,4652,29938,3410,37582,2992,39618,3870,530942,9406,92930,5959,91734,4919,93565,5361,82081,4308,33194,2943,61352,3899,21977,2475,28938,2689,25171,3036,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2630944,14092,417997,9561,400922,9935,423988,9459,392165,9478,172672,5936,347395,9686,170968,6416,167813,7711,137024,5456,1339213,10809,196482,6676,194075,8164,213694,6380,194019,6819,87372,4132,185046,7236,90377,4853,90945,4290,87203,4517,1291731,10542,221515,7066,206847,6460,210294,6654,198146,7218,85300,4379,162349,5599,80591,4335,76868,4709,49821,3098,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,427891,5873,121343,5702,90412,4307,74424,3968,48355,2982,17492,2160,33269,2970,10263,1191,12531,1687,19802,2471,221552,4298,60007,3893,46566,3491,38292,2771,25264,2280,8497,1498,18828,2002,4873,859,6412,1110,12813,1749,206339,4281,61336,3524,43846,2651,36132,2626,23091,2060,8995,1423,14441,1732,5390,916,6119,1099,6989,1365,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,898073,8643,211608,5722,162081,5743,163916,5180,138085,4935,51650,2992,84027,3879,29195,2142,29327,2148,28184,2653,465246,6119,105611,3607,81550,3776,85317,4087,71033,3549,27631,1906,43757,3044,15366,1900,17122,1615,17859,2120,432827,5591,105997,4124,80531,4241,78599,3358,67052,3573,24019,2184,40270,2673,13829,1217,12205,1274,10325,1345,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1148208,13625,139190,7116,158900,6636,192140,7311,233794,8691,81494,5502,175433,7642,61868,5506,54101,4383,51288,4264,620188,9095,69128,5178,78861,5008,104877,5381,127635,7137,45104,4386,97923,5706,31707,3699,30931,3513,34022,3447,528020,8435,70062,4134,80039,5168,87263,4376,106159,4568,36390,3226,77510,4778,30161,3401,23170,3124,17266,1946,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,588864,8518,90307,4700,91958,5381,92522,4666,85752,4676,37880,2728,74002,4447,40737,3022,37417,2652,38289,3137,297046,5964,44677,3692,43003,3669,43030,3296,42399,3118,18479,1807,37406,3079,23254,2191,20970,2069,23828,2537,291818,5465,45630,2831,48955,3408,49492,3070,43353,2803,19401,2171,36596,3044,17483,1605,16447,2048,14461,1791,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3655867,22449,415411,11979,486538,11296,509022,11209,523987,13981,217022,7024,516965,11256,261213,8454,321806,8958,403903,10162,1905129,16637,193579,7169,229300,8186,238335,7128,258307,10275,109429,5044,280584,8690,146878,6460,190765,6828,257952,8047,1750738,16476,221832,8600,257238,8315,270687,7382,265680,7973,107593,4934,236381,7076,114335,5173,131041,6152,145951,5855,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,806835,10262,134490,7056,137034,6306,152348,7250,120651,5845,38463,3073,100895,6687,32013,3355,48960,3655,41981,3989,424489,7807,66202,5172,66541,4804,77846,4939,62941,3902,20264,2582,55385,4363,17487,2327,29870,3078,27953,3201,382346,7066,68288,4200,70493,4338,74502,4761,57710,3881,18199,2126,45510,4191,14526,2135,19090,2348,14028,1922,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8699503,33887,898574,14408,952849,16365,1017267,17267,1076540,15689,449236,10614,1201112,18360,658737,15761,900786,18279,1544402,17821,4534387,21133,439721,10336,463646,10551,506909,12107,543948,11140,230081,6955,637931,12354,346613,10230,488290,13249,877248,14911,4165116,23892,458853,9868,489203,11032,510358,10743,532592,11530,219155,7668,563181,12198,312124,10293,412496,10698,667154,10517,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955161,24955,511701,13559,611238,14920,687097,12280,661062,14955,261639,10213,533947,13393,230667,8155,253884,10134,203926,8310,2064389,16099,258757,8174,297920,11239,335598,8721,332533,9578,133170,6352,295677,10233,127094,6495,148227,7531,135413,7118,1890772,15917,252944,9622,313318,8934,351499,10247,328529,9874,128469,6638,238270,8033,103573,5573,105657,4651,68513,4283,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,361316,5397,110813,4107,82548,4971,63238,3808,36544,2833,10190,1386,21638,1654,8772,1067,11511,1335,16062,1988,195311,3793,55399,2831,45151,3099,34014,2826,19510,2036,5102,944,12754,1243,4847,781,6747,964,11787,1692,166005,3842,55414,2396,37397,2940,29224,1984,17034,1492,5088,934,8884,1091,3925,626,4764,830,4275,791,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4895197,21470,724185,11889,752667,12773,800267,15656,812713,15908,369382,8899,611090,11505,303020,8246,285253,8973,236620,7068,2502795,17371,343909,8385,357134,9258,389809,9157,410975,11860,190904,7777,327926,8932,168396,6458,163595,6424,150147,6223,2392402,14842,380276,9282,395533,9738,410458,10283,401738,9213,178478,6847,283164,7270,134624,5087,121658,5883,86473,4199,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1573021,13517,311661,8742,261972,9096,285192,9566,238890,7995,89101,4724,185471,7838,66799,4028,68161,4770,65774,4071,839721,9296,153710,6616,130894,6502,149787,6992,129324,6045,48488,3602,105409,5736,38060,2866,40222,3425,43827,3181,733300,9431,157951,5067,131078,5465,135405,5663,109566,4896,40613,2911,80062,4570,28739,2740,27939,2823,21947,2491,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1601147,14241,270819,8687,256328,8216,253974,7917,238990,7004,102330,6102,202911,7854,91792,5489,96731,5319,87272,4301,835664,10696,128343,5466,129090,5874,128831,5366,123897,5878,54670,4805,113442,5446,50909,3454,51506,3416,54976,3703,765483,10202,142476,6739,127238,5255,125143,5419,115093,4677,47660,3408,89469,4793,40883,3892,45225,3426,32296,2647,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
