GEO_ID,B27009_001E,B27009_001M,B27009_002E,B27009_002M,B27009_003E,B27009_003M,B27009_004E,B27009_004M,B27009_005E,B27009_005M,B27009_006E,B27009_006M,B27009_007E,B27009_007M,B27009_008E,B27009_008M,B27009_009E,B27009_009M,B27009_010E,B27009_010M,B27009_011E,B27009_011M,B27009_012E,B27009_012M,B27009_013E,B27009_013M,B27009_014E,B27009_014M,B27009_015E,B27009_015M,B27009_016E,B27009_016M,B27009_017E,B27009_017M,B27009_018E,B27009_018M,B27009_019E,B27009_019M,B27009_020E,B27009_020M,B27009_021E,B27009_021M,B27009_022E,B27009_022M,B27009_023E,B27009_023M,B27009_024E,B27009_024M,B27009_025E,B27009_025M,B27009_026E,B27009_026M,B27009_027E,B27009_027M,B27009_028E,B27009_028M,B27009_029E,B27009_029M,B27009_030E,B27009_030M,B27009_031E,B27009_031M,B27009_032E,B27009_032M,B27009_033E,B27009_033M,B27009_034E,B27009_034M,B27009_035E,B27009_035M,B27009_036E,B27009_036M,B27009_037E,B27009_037M,B27009_038E,B27009_038M,B27009_039E,B27009_039M,B27009_040E,B27009_040M,B27009_041E,B27009_041M,B27009_042E,B27009_042M,B27009_043E,B27009_043M,B27009_044E,B27009_044M,B27009_045E,B27009_045M,B27009_046E,B27009_046M,B27009_047E,B27009_047M,B27009_048E,B27009_048M,B27009_049E,B27009_049M,B27009_050E,B27009_050M,B27009_051E,B27009_051M,B27009_052E,B27009_052M,B27009_053E,B27009_053M,B27009_054E,B27009_054M,B27009_055E,B27009_055M,B27009_056E,B27009_056M,B27009_057E,B27009_057M,NAME,B27009_001EA,B27009_001MA,B27009_002EA,B27009_002MA,B27009_003EA,B27009_003MA,B27009_004MA,B27009_004EA,B27009_005MA,B27009_005EA,B27009_006EA,B27009_006MA,B27009_007EA,B27009_007MA,B27009_008EA,B27009_008MA,B27009_009MA,B27009_009EA,B27009_010MA,B27009_010EA,B27009_011MA,B27009_011EA,B27009_012MA,B27009_012EA,B27009_013EA,B27009_013MA,B27009_014EA,B27009_014MA,B27009_015MA,B27009_015EA,B27009_016MA,B27009_016EA,B27009_017MA,B27009_017EA,B27009_018EA,B27009_018MA,B27009_019EA,B27009_019MA,B27009_020EA,B27009_020MA,B27009_021MA,B27009_021EA,B27009_022MA,B27009_022EA,B27009_023EA,B27009_023MA,B27009_024EA,B27009_024MA,B27009_025EA,B27009_025MA,B27009_026MA,B27009_026EA,B27009_027MA,B27009_027EA,B27009_028MA,B27009_028EA,B27009_029MA,B27009_029EA,B27009_030EA,B27009_030MA,B27009_031MA,B27009_031EA,B27009_032MA,B27009_032EA,B27009_033MA,B27009_033EA,B27009_034EA,B27009_034MA,B27009_035MA,B27009_035EA,B27009_036EA,B27009_036MA,B27009_037MA,B27009_037EA,B27009_038MA,B27009_038EA,B27009_039MA,B27009_039EA,B27009_040EA,B27009_040MA,B27009_041EA,B27009_041MA,B27009_042MA,B27009_042EA,B27009_043EA,B27009_043MA,B27009_044MA,B27009_044EA,B27009_045EA,B27009_045MA,B27009_046MA,B27009_046EA,B27009_047EA,B27009_047MA,B27009_048MA,B27009_048EA,B27009_049MA,B27009_049EA,B27009_050EA,B27009_050MA,B27009_051EA,B27009_051MA,B27009_052EA,B27009_052MA,B27009_053MA,B27009_053EA,B27009_054MA,B27009_054EA,B27009_055MA,B27009_055EA,B27009_056EA,B27009_056MA,B27009_057MA,B27009_057EA,state
0400000US01,4702769,1669,2264282,5426,188286,3666,0,273,188286,3666,392123,4605,619,446,391504,4634,236302,3998,1474,829,234828,4219,276701,4038,5553,1439,271148,4345,292383,4241,5577,1113,286806,4411,327871,3597,12708,2193,315163,3980,278439,2068,25971,2072,252468,3038,167773,1670,23515,2002,144258,2583,104404,1650,25121,1918,79283,2471,2438487,5571,178951,3512,177,241,178774,3496,374278,4155,381,394,373897,4217,242582,2992,298,247,242284,2984,305380,3742,878,369,304502,3801,312342,3234,1427,720,310915,3253,350702,2437,2868,937,347834,2729,308834,1550,3749,927,305085,1738,198107,1475,2527,680,195580,1565,167311,1992,3971,828,163340,1991,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,689249,1872,351120,2257,33667,1374,0,246,33667,1374,64400,2292,0,246,64400,2292,31899,1604,86,90,31813,1593,47996,1811,1532,770,46464,1830,45510,1647,1859,693,43651,1760,56100,1441,2737,805,53363,1618,46546,828,5619,1027,40927,1365,17286,721,2622,721,14664,1056,7716,531,1498,440,6218,667,338129,1869,30792,1532,32,55,30760,1532,59125,1729,40,70,59085,1732,33878,1226,346,490,33532,1378,47646,1232,689,432,46957,1192,44094,1124,723,591,43371,1243,54924,1223,1107,634,53817,1266,40842,895,573,378,40269,891,16632,733,328,250,16304,777,10196,716,60,82,10136,743,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6310174,2001,3105385,4053,280992,4198,135,140,280857,4208,554357,3998,1255,778,553102,4045,311034,2932,1097,716,309937,3045,410783,3438,6604,1308,404179,3469,397024,2712,7635,1633,389389,3058,405281,2351,15948,2086,389333,3395,345382,1304,33794,2914,311588,3296,236711,1478,31416,2371,205295,2548,163821,1344,37626,2478,126195,2442,3204789,3753,266773,4076,649,485,266124,4151,527809,3948,809,616,527000,3979,301742,2276,670,440,301072,2310,419039,2229,1598,847,417441,2345,403764,2259,1953,698,401811,2379,427190,2282,3037,963,424153,2379,383444,1067,3756,850,379688,1305,262884,1449,2451,721,260433,1759,212144,1791,3740,902,208404,1952,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2867611,1672,1395533,6537,123400,3855,162,237,123238,3852,236667,4150,185,182,236482,4183,141178,3650,1206,545,139972,3671,176009,4209,2539,796,173470,4281,176951,3383,5324,1136,171627,3459,194640,2628,9385,1574,185255,2918,167002,1479,23680,2187,143322,2651,110609,1659,19258,1815,91351,2271,69077,1312,19677,1549,49400,1761,1472078,6426,114999,2861,15,26,114984,2862,234308,3343,207,215,234101,3329,143662,3459,196,204,143466,3408,180206,3706,626,479,179580,3698,185609,2837,1195,582,184414,2814,204804,2473,2761,842,202043,2680,183372,1520,4144,876,179228,1733,122305,1789,1887,596,120418,1827,102813,1833,2210,626,100603,1894,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36815569,4634,18152479,9393,1561392,7583,1658,777,1559734,7604,3187808,8503,3394,1341,3184414,8803,1955217,5842,5923,1269,1949294,6076,2598957,6290,31184,2604,2567773,6557,2529992,6352,23070,2033,2506922,6346,2548771,5249,50134,3377,2498637,5948,1945031,2998,114953,5420,1830078,6143,1048445,2855,96977,5034,951468,5169,776866,2601,120684,3956,656182,4857,18663090,7973,1485825,6604,1083,638,1484742,6543,3053666,6254,2790,1173,3050876,6505,1877834,4146,2715,956,1875119,4268,2591500,4970,6975,1189,2584525,5075,2573727,4032,5997,1365,2567730,4111,2633301,3387,10465,1695,2622836,3953,2095577,3072,10854,1631,2084723,3215,1221552,2250,6690,1053,1214862,2545,1130108,5102,13394,1899,1116714,5357,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4956873,2211,2462240,6565,211470,3516,0,279,211470,3516,418369,3965,525,478,417844,3979,238879,3036,1761,738,237118,3167,355392,3429,6253,1610,349139,3467,343914,3236,6364,1191,337550,3253,360658,2825,7950,1219,352708,3062,293958,1614,22727,2215,271231,2921,146421,1406,16934,1804,129487,2160,93179,1394,17542,1573,75637,1939,2494633,6292,201887,3482,70,88,201817,3479,394482,3430,192,192,394290,3436,234438,2515,168,201,234270,2490,347950,3192,830,362,347120,3152,343257,2746,1678,724,341579,2848,370437,2084,2635,925,367802,2389,305647,1338,3145,753,302502,1484,161686,1503,1813,584,159873,1600,134849,1680,2192,612,132657,1790,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3519913,989,1704117,2239,122941,2309,0,281,122941,2309,293204,2575,115,142,293089,2560,159817,1219,441,361,159376,1304,201014,1967,2638,999,198376,2111,230998,1889,2156,642,228842,1964,275921,1397,4001,1069,271920,1721,212900,922,11128,1544,201772,1943,118138,1194,12009,1533,106129,1967,89184,946,20798,1406,68386,1447,1815796,2076,119947,1900,0,281,119947,1900,278918,1811,53,93,278865,1822,158570,1138,189,258,158381,1140,210731,1611,183,187,210548,1633,246441,1323,281,231,246160,1315,293984,1363,897,505,293087,1494,229702,936,1416,556,228286,1066,137034,1007,651,369,136383,1092,140469,1476,1838,601,138631,1538,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,885232,820,426205,1636,33808,1245,0,265,33808,1245,71675,1300,0,265,71675,1300,45213,1107,68,115,45145,1121,51130,1188,604,413,50526,1208,53961,1172,707,456,53254,1238,63102,1088,1765,691,61337,1144,51844,537,2959,639,48885,759,33638,645,3433,661,30205,897,21834,430,4449,811,17385,925,459027,1568,33216,1216,0,265,33216,1216,67347,1258,0,265,67347,1258,45443,839,0,265,45443,839,55722,869,332,401,55390,876,60068,1086,495,377,59573,1151,68267,1034,454,354,67813,1081,59019,642,256,217,58763,653,38261,534,204,170,38057,555,31684,603,616,396,31068,721,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,594282,401,278370,1152,19737,841,0,292,19737,841,31482,1086,0,292,31482,1086,37037,748,0,292,37037,748,58359,713,479,415,57880,772,39492,482,264,225,39228,553,36965,472,1227,568,35738,819,28562,707,2711,948,25851,1084,16043,328,1524,534,14519,620,10693,299,1943,597,8750,621,315912,1126,18119,842,0,292,18119,842,31652,1067,0,292,31652,1067,47566,165,0,292,47566,165,66057,135,43,68,66014,151,40470,649,42,67,40428,654,37367,444,369,402,36998,556,34300,418,464,450,33836,603,20849,634,51,86,20798,642,19532,939,155,185,19377,955,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18534081,4456,8979510,7602,656093,6433,919,648,655174,6475,1384332,6378,2136,758,1382196,6526,858468,6021,3391,873,855077,6215,1081604,6473,13607,2347,1067997,6797,1160503,5173,21532,2476,1138971,5445,1306011,3636,50520,4272,1255491,5121,1096600,3232,114171,5867,982429,6369,803499,3244,112779,4795,690720,5127,632400,2822,159906,5098,472494,5478,9554571,6409,631346,6717,772,528,630574,6871,1318476,7586,2152,1016,1316324,7717,854559,4148,1714,925,852845,4178,1118472,5184,4279,1312,1114193,5273,1224525,5011,6074,1658,1218451,5131,1394513,3995,10018,2007,1384495,4202,1240024,2596,11785,1720,1228239,3257,920438,2950,9721,1578,910717,3329,852218,3159,14848,2028,837370,3744,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
