GEO_ID,B08524_001E,B08524_001M,B08524_002E,B08524_002M,B08524_003E,B08524_003M,B08524_004E,B08524_004M,B08524_005E,B08524_005M,B08524_006E,B08524_006M,B08524_007E,B08524_007M,B08524_008E,B08524_008M,B08524_009E,B08524_009M,B08524_010E,B08524_010M,B08524_011E,B08524_011M,B08524_012E,B08524_012M,B08524_013E,B08524_013M,B08524_014E,B08524_014M,B08524_015E,B08524_015M,B08524_016E,B08524_016M,B08524_017E,B08524_017M,B08524_018E,B08524_018M,B08524_019E,B08524_019M,B08524_020E,B08524_020M,B08524_021E,B08524_021M,B08524_022E,B08524_022M,B08524_023E,B08524_023M,B08524_024E,B08524_024M,B08524_025E,B08524_025M,B08524_026E,B08524_026M,B08524_027E,B08524_027M,B08524_028E,B08524_028M,B08524_029E,B08524_029M,B08524_030E,B08524_030M,B08524_031E,B08524_031M,B08524_032E,B08524_032M,B08524_033E,B08524_033M,B08524_034E,B08524_034M,B08524_035E,B08524_035M,B08524_036E,B08524_036M,B08524_037E,B08524_037M,B08524_038E,B08524_038M,B08524_039E,B08524_039M,B08524_040E,B08524_040M,B08524_041E,B08524_041M,B08524_042E,B08524_042M,B08524_043E,B08524_043M,B08524_044E,B08524_044M,B08524_045E,B08524_045M,B08524_046E,B08524_046M,B08524_047E,B08524_047M,B08524_048E,B08524_048M,B08524_049E,B08524_049M,NAME,B08524_001EA,B08524_001MA,B08524_002MA,B08524_002EA,B08524_003MA,B08524_003EA,B08524_004MA,B08524_004EA,B08524_005MA,B08524_005EA,B08524_006MA,B08524_006EA,B08524_007EA,B08524_007MA,B08524_008MA,B08524_008EA,B08524_009MA,B08524_009EA,B08524_010EA,B08524_010MA,B08524_011MA,B08524_011EA,B08524_012EA,B08524_012MA,B08524_013EA,B08524_013MA,B08524_014MA,B08524_014EA,B08524_015MA,B08524_015EA,B08524_016EA,B08524_016MA,B08524_017EA,B08524_017MA,B08524_018EA,B08524_018MA,B08524_019EA,B08524_019MA,B08524_020MA,B08524_020EA,B08524_021MA,B08524_021EA,B08524_022EA,B08524_022MA,B08524_023EA,B08524_023MA,B08524_024EA,B08524_024MA,B08524_025MA,B08524_025EA,B08524_026MA,B08524_026EA,B08524_027MA,B08524_027EA,B08524_028EA,B08524_028MA,B08524_029EA,B08524_029MA,B08524_030MA,B08524_030EA,B08524_031MA,B08524_031EA,B08524_032EA,B08524_032MA,B08524_033MA,B08524_033EA,B08524_034EA,B08524_034MA,B08524_035EA,B08524_035MA,B08524_036MA,B08524_036EA,B08524_037EA,B08524_037MA,B08524_038EA,B08524_038MA,B08524_039EA,B08524_039MA,B08524_040EA,B08524_040MA,B08524_041MA,B08524_041EA,B08524_042MA,B08524_042EA,B08524_043MA,B08524_043EA,B08524_044EA,B08524_044MA,B08524_045MA,B08524_045EA,B08524_046EA,B08524_046MA,B08524_047EA,B08524_047MA,B08524_048MA,B08524_048EA,B08524_049MA,B08524_049EA,state
0400000US01,1916877,16226,613122,13441,319502,9661,482342,13074,199739,7198,294801,10202,7371,1485,1618851,17986,533154,13331,260602,8097,424378,12301,150088,6521,245285,9302,5344,1488,192542,9035,44549,3410,38296,3771,35165,3201,38836,3924,35455,4025,241,215,7463,1907,1686,839,3727,1211,982,547,246,217,822,374,0,273,25728,2888,6407,1458,5780,1262,6127,1342,3366,1133,2578,757,1470,646,16511,1796,3910,963,2993,785,2287,770,2373,966,4932,1173,16,27,55782,4508,23416,2441,8104,1584,13403,1663,4830,1324,5729,1465,300,246,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,352044,6246,120064,4659,60058,4007,77383,4485,44371,4287,41866,2789,8302,1688,232190,5902,84337,4139,37767,3000,54811,4167,26825,2813,22281,2371,6169,1473,46425,4348,14608,1947,8589,1745,10801,2132,6536,1706,4915,1108,976,508,4244,1067,771,363,1148,553,1192,673,563,367,570,345,0,273,27825,2460,7373,1170,4916,927,4492,895,2593,815,8000,1756,451,486,22555,2286,6770,1413,3846,766,2449,701,5498,1177,3819,931,173,209,18805,3141,6205,1302,3792,1038,3638,1155,2356,760,2281,931,533,1056,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2600823,20960,920792,15898,499226,14654,699121,14423,233009,8506,240831,10466,7844,1661,1990105,19952,714048,14222,361158,11006,545498,12001,179339,7300,184706,8972,5356,1567,303210,11319,94094,6048,71383,6179,71243,5645,33330,3688,32161,3886,999,717,45794,4266,9896,1659,13400,2256,14051,2173,3599,1179,4848,1435,0,273,51919,4588,14667,1838,16202,2186,12559,2113,3487,1319,3643,1223,1361,1520,58906,5103,18475,2263,15819,2749,11092,1877,5456,1519,8002,1901,62,111,150889,6705,69612,4549,21264,3331,44678,3905,7798,1698,7471,1779,66,107,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1223069,12450,374640,8674,214623,6747,295135,9125,132844,6105,203910,7341,1917,729,1003617,12336,315219,8226,164544,6407,250439,8405,102436,5078,169234,6669,1745,702,138865,6039,34947,3392,30933,3341,26211,2684,22330,2609,24272,2423,172,171,5633,1628,1419,855,1703,844,1371,620,341,369,799,481,0,273,22111,2903,6469,1354,4781,1064,6331,2028,1008,512,3522,907,0,273,16584,2695,2613,832,4438,1362,2440,959,3455,1203,3638,1028,0,273,36259,3465,13973,1860,8224,2012,8343,1599,3274,936,2445,695,0,273,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,15926651,47686,5786474,38750,2891120,33960,3985191,30185,1487947,23782,1704906,23999,71013,5128,11656106,49778,4384717,37187,1927900,26718,3017562,27907,1033765,17167,1255202,20124,36960,3341,1832747,24538,518442,12836,362930,11384,407316,11551,292122,12453,244134,9595,7803,1592,818537,17719,254815,8986,225695,9563,203595,8078,42389,4031,90233,5559,1810,1117,429468,13296,130288,6646,119462,6586,103092,6396,30655,4005,33862,3378,12109,2276,365488,10965,115662,5541,84503,5994,65052,5333,50184,5095,48500,3654,1587,675,824305,17515,382550,11172,170630,8697,188574,7347,38832,3261,32975,2940,10744,3597,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2417222,16499,949451,14037,410569,11678,598291,12394,225911,8053,214830,8095,18170,2162,1827849,17445,721822,12598,301297,9815,463990,10365,163781,7355,166883,7312,10076,1616,242244,10488,74758,4275,43603,3877,51831,4022,42436,4006,28715,3228,901,595,70619,4737,23728,2416,20799,2711,17572,2390,3411,1155,5000,1195,109,134,71554,5454,20601,2605,18120,3042,17075,2419,5414,1628,3482,971,6862,1621,49824,3931,23333,2424,9503,1629,8701,1535,3618,1170,4585,1063,84,118,155132,7501,85209,5000,17247,2356,39122,3482,7251,1283,6165,1864,138,130,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1696736,11314,677871,12063,309097,10685,417547,10084,125393,6098,162390,6726,4438,1057,1366668,13478,567935,11830,228618,8171,338093,9393,101055,5131,128956,5453,2011,687,137517,6829,37832,3348,33692,3686,30019,2468,17009,2776,18610,2924,355,318,59778,5478,15140,2595,18847,2954,16652,2190,1316,705,7823,1709,0,273,47394,3604,15459,2268,13752,2266,11938,1864,2273,999,2690,734,1282,887,18164,2643,5039,1464,6307,2057,3763,977,1048,581,1922,754,85,97,67215,4129,36466,2728,7881,1489,17082,2103,2692,926,2389,677,705,600,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,412806,8922,162863,7112,70300,4664,104040,5243,36535,2974,38022,3605,1046,437,337223,8567,137671,5952,53962,3797,85707,4562,29677,2931,29235,3061,971,422,36609,3271,11269,1700,8228,1494,8638,1524,4059,966,4340,1019,75,113,10651,2004,2423,991,2296,747,3446,1100,854,688,1632,858,0,273,8818,1773,3048,787,2292,904,2083,678,373,328,1022,1116,0,273,4743,1124,1100,417,1682,942,888,537,553,344,520,351,0,273,14762,1986,7352,1324,1840,599,3278,821,1019,442,1273,645,0,273,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,784987,13175,475116,8590,115747,7524,128295,5587,31630,2914,28999,3398,5200,1582,348253,8747,203361,6656,54316,4184,52089,3967,17940,2300,17647,2587,2900,910,84560,5382,51331,4295,11415,1907,13468,1939,5524,1500,1958,895,864,452,282506,9040,174945,5632,40829,4249,52598,4338,6624,1445,7064,1350,446,436,35858,3583,23496,3011,4857,1188,6192,1427,612,424,571,473,130,155,18940,2808,12574,2189,2374,1032,1604,590,930,731,1458,601,0,273,14870,2071,9409,1556,1956,848,2344,815,0,273,301,369,860,719,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7821529,28945,2597092,25095,1598252,20809,2181947,27157,719571,18467,693994,14287,30673,2612,6259890,33694,2145657,22745,1216147,18343,1796421,25188,528494,14198,559065,12965,14106,2344,754965,18840,200010,9101,187115,9724,184003,8720,110424,8099,71636,4847,1777,799,158874,10822,23786,2986,58782,5376,38023,3770,24104,6869,13545,2359,634,829,127943,9924,32223,4397,42580,4959,30145,3585,10879,2263,9111,1560,3005,1279,157026,9013,30695,3387,48901,4658,31813,3211,21203,3365,23952,3128,462,355,362831,11267,164721,6879,44727,5045,101542,5780,24467,3536,16685,2849,10689,2156,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
