GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001EA,B25093_001MA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004MA,B25093_004EA,B25093_005MA,B25093_005EA,B25093_006EA,B25093_006MA,B25093_007EA,B25093_007MA,B25093_008EA,B25093_008MA,B25093_009MA,B25093_009EA,B25093_010MA,B25093_010EA,B25093_011EA,B25093_011MA,B25093_012EA,B25093_012MA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015MA,B25093_015EA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018EA,B25093_018MA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021EA,B25093_021MA,B25093_022EA,B25093_022MA,B25093_023MA,B25093_023EA,B25093_024EA,B25093_024MA,B25093_025MA,B25093_025EA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US13,2304165,17073,28234,2816,8600,1874,3971,996,2344,779,2992,942,9675,1586,652,502,241132,7129,82223,5338,41394,3326,31939,2556,21458,2797,62795,4107,1323,544,1521489,13650,660339,10748,208457,7252,156445,6354,113883,5585,364358,9622,18007,2427,513310,6393,270325,6289,50045,3279,42712,2786,27869,2442,119280,5641,3079,895,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,258533,5422,1311,639,308,187,0,275,0,275,0,275,1003,607,0,275,15615,1954,3670,948,1438,674,1897,604,2627,874,5832,1220,151,146,160290,5063,54276,3321,19879,1924,17191,1955,12939,1912,53967,4073,2038,667,81317,2812,48936,2473,6830,1072,3852,813,3768,691,17554,1788,377,317,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401532,6302,6938,1425,1443,623,887,497,790,547,584,435,3234,1044,0,267,52776,2901,18057,2007,9748,1569,6871,1275,5250,1050,12757,1950,93,128,240499,4860,111019,4348,33098,2815,23793,2677,20048,2121,50550,3009,1991,727,101319,2563,62380,2476,8274,1153,6805,1207,4811,1037,18719,1806,330,220,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3219338,16289,26000,2473,7370,1463,4033,929,3195,976,2302,645,8693,1443,407,276,346578,7925,109707,5012,63296,3831,48029,2741,33477,3166,90665,4340,1404,577,2046894,14625,864405,10240,285617,7571,212633,6608,161726,5925,508929,11231,13584,1779,799866,7791,401218,6687,85631,3688,66173,3529,48883,3467,193268,6108,4693,1145,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1736751,11947,22346,2594,7842,1219,3859,968,2639,742,2540,800,5293,1208,173,184,195841,5678,91908,4536,35350,3080,21103,2162,15286,2087,31397,2692,797,439,1082624,9426,580836,7745,152768,6168,103043,5078,64872,3884,174295,6354,6810,1572,435940,5700,259821,5624,47400,3142,30853,2210,24217,2164,72078,3267,1571,540,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885284,8254,14860,1938,5465,1123,2207,579,2141,632,1535,675,3433,923,79,127,109040,4224,50761,2897,20699,1875,13094,1830,6428,918,17712,1967,346,269,530681,5877,303331,4778,77471,3422,47444,3133,27362,2225,72625,3785,2448,720,230703,3306,143220,3381,24336,2189,16251,1504,12314,1394,32996,2264,1586,514,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,749907,8746,11444,1562,4368,888,1772,554,956,440,1260,634,2827,826,261,410,88308,3723,36427,2470,17241,1994,12002,1780,7607,1446,14424,1645,607,414,461609,5802,256368,5756,68449,3501,41422,2814,26216,2780,66388,3239,2766,737,188546,3554,112101,3387,20089,1681,14334,1485,9489,1176,31695,2487,838,318,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1156292,12036,14061,1854,4621,1035,1736,579,1138,577,1857,771,4518,1127,191,192,125833,5107,60372,4020,21811,2454,13751,1945,9345,1593,19911,2266,643,401,712805,9055,391645,8175,92030,4921,60487,3524,41753,3348,121971,4996,4919,992,303593,4700,182961,4441,31871,2410,21354,1995,15189,1717,50919,2953,1299,519,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1141504,11499,15467,1941,7569,1467,1094,437,2306,943,1020,548,3133,862,345,275,122239,5623,64623,4175,16531,1935,10899,1836,7259,1493,22152,2792,775,404,705433,8857,410140,7455,79362,4091,51824,3572,35577,3083,121365,4832,7165,1396,298365,4617,188684,4835,27652,2488,19630,1981,13540,1575,46930,3141,1929,590,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396395,5449,3374,846,1104,445,625,356,547,410,379,257,719,412,0,230,33733,2325,11023,1196,6722,1131,5035,907,2914,717,7550,1353,489,418,256115,4439,122665,2993,36213,2580,26302,2481,17238,1721,52423,3388,1274,455,103173,2387,52580,2284,11035,1184,9197,1180,7238,910,22915,1741,208,155,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426267,12068,9790,1825,2397,1061,1635,716,1118,591,778,339,3825,1113,37,62,133526,4342,32622,2739,25155,2398,20952,2506,14319,1914,40212,3404,266,279,947746,10329,385408,8346,144668,5367,107032,5521,79706,3829,225675,6540,5257,1157,335205,4855,165864,5008,35595,2673,27218,2102,20356,2126,84508,3859,1664,528,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1568382,10691,6739,1332,1018,528,888,415,836,448,632,353,2989,822,376,310,124574,4367,32642,2775,22388,2250,23693,2317,13514,1701,31680,2862,657,545,1040206,8907,413209,8280,154139,5548,125034,5383,83503,4256,258946,7085,5375,1218,396863,5397,170366,4013,45110,2728,34613,2471,26897,2377,116961,4281,2916,911,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2769474,14635,29010,2716,9654,1643,4285,994,2925,740,2315,596,9274,1546,557,423,274058,6377,100593,4472,49321,2833,34424,2742,22752,2190,64770,3566,2198,805,1744218,11946,786637,8791,248600,6209,176387,5233,123170,4477,394078,9238,15346,1868,722188,6986,371837,6531,79973,3107,61382,2890,42150,2542,162605,5220,4241,800,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1527328,10448,18154,2127,4953,966,2628,714,3121,773,1776,514,5402,1049,274,258,197777,4668,66637,2909,40402,2816,30920,2328,18491,1818,41148,2874,179,144,971802,6760,454530,7576,146320,5180,104349,3798,73048,3499,189584,5980,3971,1023,339595,4822,185925,3518,36386,2127,25757,1975,20258,1698,69613,2694,1656,427,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,753374,9176,10006,1757,5337,1491,738,344,1051,473,381,458,2074,736,425,299,76889,3969,34970,2892,11815,1750,7973,1723,4686,1206,16314,2401,1131,634,461625,7146,248156,6895,50667,3532,35889,3310,30290,2855,90714,5116,5909,1293,204854,3523,120865,3878,20175,1853,15255,1765,9785,1431,36625,2765,2149,727,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1621371,13182,18958,2414,7062,1442,2898,918,2685,919,1814,735,4499,1243,0,259,185928,5688,76956,4004,36138,2894,21609,2243,16885,2023,33815,3307,525,268,990440,9198,525951,8495,136153,5790,92657,4657,56772,3959,172537,6616,6370,1279,426045,5426,248100,5573,40981,2799,32200,2717,23029,2057,79457,3749,2278,616,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,280633,4455,4387,1152,2460,980,657,511,172,170,443,315,655,377,0,237,28098,1807,10892,1373,4141,977,3182,779,2323,788,7457,1259,103,110,170042,3436,88098,3198,20641,1928,14165,1542,9605,1387,36143,2839,1390,474,78106,2395,48766,2230,7408,1185,5652,927,3962,798,12229,1245,89,61,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484649,6026,6621,1318,2314,757,983,520,820,399,302,249,2202,795,0,228,60870,3104,29808,2171,12602,1761,5819,943,3621,770,8869,1433,151,144,293305,4540,163244,5000,42729,2854,26832,2086,16854,1677,42784,2653,862,333,123853,2553,72490,2348,13537,1436,9548,1124,6447,954,20850,1423,981,375,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,565869,9281,8692,1381,3283,1069,1138,546,695,361,824,559,2578,827,174,167,60049,3913,17783,2563,8487,1472,7292,1481,7048,1462,19226,2277,213,294,350056,7628,123045,5136,51055,3186,38251,3196,29639,2683,103714,5846,4352,1222,147072,3953,67903,2862,14251,1920,13500,2022,8227,1450,41849,3422,1342,539,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369448,5293,2044,691,586,388,408,415,139,193,177,206,615,391,119,192,29855,2483,6474,1181,5238,1044,5763,1172,4170,1165,8149,1583,61,99,251261,4814,98408,3684,38199,2620,30063,2294,20405,2219,62432,3664,1754,743,86288,2101,36012,1835,10058,1032,7319,952,5581,930,26773,2211,545,263,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2106728,14618,8209,1800,1271,717,1101,650,736,330,898,468,3966,1034,237,271,167221,6136,34773,2891,27925,2591,26358,2746,21010,2272,56400,3663,755,483,1384662,11308,468503,8592,198350,6139,160237,6440,123545,5105,427256,8603,6771,1493,546636,6563,189340,6511,62272,3057,49318,3122,41245,2999,201526,6188,2935,651,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,6893,1526,2415,878,401,288,802,499,609,476,2537,982,129,146,47719,2627,19414,2015,6897,1293,5586,1117,3740,934,11901,1549,181,146,322873,6061,171379,5106,34718,3076,30233,2406,19984,2245,64459,4039,2100,818,142379,4246,87933,4295,11037,1495,9806,1224,6616,1215,25765,2381,1222,617,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,23265,2766,7128,1408,3514,1019,2551,783,1496,632,7855,1338,721,452,310628,7814,105482,4805,51290,3042,37784,3061,28146,2502,86612,4749,1314,471,2534074,14778,1076106,13355,328180,8604,258072,7006,186124,6395,670323,11622,15269,2303,1036156,10440,464852,8271,113306,4486,86037,4280,67343,3995,297748,6923,6870,1114,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,24219,2596,6514,1187,3471,956,4432,1263,1580,592,7714,1605,508,379,244167,6094,93972,4325,44450,3484,29907,2861,20881,2542,52845,3367,2112,980,1555986,13413,737769,11009,220412,7250,154511,5098,103637,4703,326916,9889,12741,1647,641179,7761,342183,7530,67865,3959,52729,3402,33620,2750,140923,5294,3859,786,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,2994,898,1845,774,234,208,173,128,20,35,722,400,0,211,23399,1755,11741,1216,4168,929,2659,671,2294,766,2415,788,122,137,115142,2301,76644,2454,14579,1381,9044,1200,4399,848,10078,1460,398,219,46138,1489,30433,1468,4553,963,2513,497,2202,498,6267,859,170,129,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,29415,2786,10835,1594,4297,1050,3412,860,2700,788,7747,1446,424,397,311228,7592,124300,4951,59530,3422,40758,3402,26206,2829,58904,3798,1530,679,1930295,13270,928978,10306,291665,7895,201565,6940,130891,5472,367180,8465,10016,1180,824259,7900,440678,6421,94978,3556,69102,3487,50288,3069,164610,5643,4603,928,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,17201,1866,7133,1257,2383,794,1670,540,1746,613,3965,999,304,221,114610,4659,47559,3350,21881,2212,13872,1820,9113,1536,21386,2002,799,469,573491,7187,329700,6479,72157,3460,45263,2617,29771,2731,91773,4787,4827,1138,266076,4061,165642,3505,26387,2049,18612,2317,13408,1478,40593,2320,1434,453,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,942674,8824,7526,1522,2403,1000,1154,476,1012,534,402,282,2515,853,40,70,87527,4392,22070,2164,15196,1805,11829,1749,11060,1784,27234,2931,138,153,586537,7300,231234,6487,81132,4387,66941,3926,51982,2938,150932,5506,4316,1021,261084,4745,134984,4115,25602,2336,21736,2020,16421,1853,61150,2960,1191,419,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,27033,2985,8024,1407,4603,1122,3200,928,2937,857,7646,1364,623,416,311900,7344,117611,4567,57223,4246,44624,3187,26617,2192,63753,3748,2072,818,2173395,11803,1076631,13245,299691,6684,217995,7353,143866,5713,419421,8782,15791,2317,949350,6707,488627,6138,108315,4349,83966,3880,58843,2515,203795,5153,5804,1103,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,876,414,132,129,135,177,239,347,104,120,230,186,36,59,20087,1859,3586,890,3394,801,4221,1006,2449,742,6354,1183,83,141,161353,3800,58197,2988,23997,2058,19345,1963,12777,1562,45604,3272,1433,665,62200,2119,24322,1844,6375,955,5946,1073,4603,938,20656,1912,298,246,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,12750,2127,5217,1196,1295,543,862,426,740,467,3484,1137,1152,648,118596,5273,49031,3371,22359,2498,13553,2122,8599,1444,23993,2553,1061,626,739972,9450,377101,7879,94738,4816,66993,3840,42978,3396,151407,6059,6755,1431,338842,5262,189564,4538,33316,2458,25448,2258,18276,1975,70073,3413,2165,747,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
