GEO_ID,B05004_001E,B05004_001M,B05004_002E,B05004_002M,B05004_003E,B05004_003M,B05004_004E,B05004_004M,B05004_005E,B05004_005M,B05004_006E,B05004_006M,B05004_007E,B05004_007M,B05004_008E,B05004_008M,B05004_009E,B05004_009M,B05004_010E,B05004_010M,B05004_011E,B05004_011M,B05004_012E,B05004_012M,B05004_013E,B05004_013M,B05004_014E,B05004_014M,B05004_015E,B05004_015M,NAME,B05004_001EA,B05004_001MA,B05004_002EA,B05004_002MA,B05004_003EA,B05004_003MA,B05004_004MA,B05004_004EA,B05004_005MA,B05004_005EA,B05004_006EA,B05004_006MA,B05004_007EA,B05004_007MA,B05004_008EA,B05004_008MA,B05004_009EA,B05004_009MA,B05004_010EA,B05004_010MA,B05004_011MA,B05004_011EA,B05004_012MA,B05004_012EA,B05004_013MA,B05004_013EA,B05004_014EA,B05004_014MA,B05004_015MA,B05004_015EA,state
0400000US13,35.4,0.2,34.1,0.2,36.6,0.1,35.0,0.1,33.5,0.2,36.3,0.2,37.2,0.3,36.6,0.4,37.8,0.4,45.9,0.6,45.9,0.8,46.0,0.6,33.1,0.4,32.4,0.5,33.9,0.5,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,38.7,0.2,37.2,0.3,40.3,0.2,35.5,0.4,34.5,0.5,36.6,0.5,47.5,0.9,46.4,1.3,48.3,1.0,51.8,1.1,50.2,1.6,53.6,1.3,40.7,1.2,40.1,1.7,41.1,1.4,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,34.7,0.2,33.9,0.3,35.4,0.2,34.3,0.2,33.5,0.3,35.1,0.3,37.7,1.4,38.0,1.8,37.6,1.7,45.3,1.7,45.3,2.5,45.4,1.9,34.5,1.6,34.4,2.0,34.7,2.5,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,36.6,0.1,35.3,0.1,38.0,0.1,35.2,0.2,33.5,0.1,36.8,0.2,41.0,0.3,40.2,0.4,41.9,0.4,49.5,0.5,49.2,0.6,49.8,0.5,35.7,0.4,35.3,0.3,36.2,0.5,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,36.9,0.2,35.5,0.2,38.4,0.2,37.0,0.2,35.6,0.1,38.4,0.2,36.0,0.6,34.9,0.8,37.2,1.0,46.8,1.1,46.1,1.5,47.5,2.0,32.2,0.5,31.7,0.9,32.7,0.6,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,38.2,0.2,36.8,0.2,39.4,0.2,38.5,0.2,37.0,0.2,39.7,0.2,35.2,1.0,34.7,1.2,35.6,1.3,42.5,1.8,41.7,1.3,43.6,3.1,32.4,0.7,32.6,1.1,32.3,0.8,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,36.2,0.2,34.8,0.2,37.5,0.2,36.0,0.2,34.5,0.2,37.5,0.3,37.1,0.7,36.7,1.0,37.5,0.8,46.2,1.3,46.2,1.8,46.1,1.8,34.0,1.0,33.3,0.9,34.9,1.1,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,38.0,0.2,36.6,0.2,39.4,0.2,38.2,0.2,36.7,0.3,39.6,0.2,36.0,0.9,34.5,1.6,36.7,0.8,44.5,2.3,43.3,2.2,45.7,2.4,32.2,0.7,31.3,1.1,32.7,0.9,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,35.9,0.2,34.5,0.2,37.3,0.2,35.7,0.1,34.3,0.2,37.0,0.3,38.6,0.6,37.1,1.0,40.7,1.2,48.8,1.7,46.4,2.1,51.7,1.9,33.3,1.1,32.2,1.3,34.5,1.6,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,42.7,0.3,41.5,0.3,43.8,0.2,42.6,0.2,41.4,0.3,43.6,0.2,45.6,2.2,42.1,2.3,49.3,2.7,51.5,4.1,46.9,3.2,57.2,3.4,40.1,2.3,36.3,4.4,42.0,3.7,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,38.0,0.2,36.3,0.2,39.3,0.2,37.2,0.2,35.3,0.2,38.8,0.2,40.4,0.4,39.5,0.5,41.3,0.5,48.6,0.5,48.6,0.6,48.6,0.9,34.5,0.5,33.8,0.6,35.3,0.6,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,39.1,0.1,37.7,0.2,40.4,0.1,38.2,0.2,36.6,0.3,39.7,0.2,41.8,0.4,41.0,0.4,42.6,0.4,49.3,0.7,49.3,0.8,49.4,0.8,35.0,0.4,34.6,0.5,35.4,0.5,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,39.0,0.1,37.7,0.2,40.2,0.1,38.7,0.2,37.3,0.2,40.0,0.1,41.4,0.6,40.9,0.7,42.1,0.7,49.0,0.7,48.9,0.9,49.1,1.0,35.1,0.6,35.0,0.6,35.3,0.7,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,37.5,0.2,36.3,0.2,38.6,0.2,37.7,0.2,36.4,0.2,39.0,0.2,36.0,0.4,35.5,0.7,36.4,0.5,43.1,0.7,43.4,0.9,42.5,1.2,31.8,0.6,31.8,0.7,31.8,1.0,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,36.1,0.2,34.7,0.3,37.6,0.3,36.2,0.2,34.7,0.3,37.6,0.2,35.8,1.5,33.9,2.0,38.4,1.9,50.8,3.6,48.1,5.1,51.7,3.4,31.5,0.8,31.1,1.2,32.0,2.6,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,38.0,0.1,36.5,0.2,39.2,0.2,38.0,0.1,36.5,0.3,39.3,0.2,37.6,0.9,36.4,1.1,38.7,1.0,45.3,1.3,43.7,2.2,46.8,1.4,33.2,0.8,32.2,1.3,33.9,0.9,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,40.1,0.3,38.8,0.6,41.6,0.4,39.9,0.3,38.7,0.6,41.3,0.4,46.9,3.2,40.8,3.6,50.0,4.4,55.2,5.9,51.8,12.4,57.3,5.0,41.8,3.6,37.0,6.9,46.0,3.7,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36.3,0.3,35.1,0.2,37.5,0.3,36.3,0.2,34.8,0.2,37.7,0.4,36.5,1.0,37.0,1.2,36.0,1.2,42.9,1.9,43.5,2.0,42.1,2.5,32.4,0.8,33.1,1.7,31.8,1.1,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,36.3,0.2,35.7,0.2,37.0,0.3,33.9,0.3,33.5,0.3,34.4,0.3,41.0,0.4,40.4,0.4,41.8,0.6,49.1,0.7,48.4,0.9,50.1,0.8,36.4,0.6,35.4,0.5,37.7,0.7,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41.3,0.2,40.5,0.3,42.2,0.3,41.1,0.2,40.4,0.3,42.0,0.4,43.2,1.3,43.0,2.1,43.3,1.7,48.9,2.6,48.4,5.1,49.1,2.7,37.1,1.6,36.9,1.2,37.6,4.2,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,39.0,0.2,37.3,0.2,40.4,0.2,36.9,0.2,34.8,0.3,38.9,0.2,43.0,0.3,42.3,0.4,43.8,0.4,49.9,0.4,50.0,0.4,49.9,0.5,36.2,0.3,35.6,0.4,36.8,0.4,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,36.7,0.2,35.4,0.2,38.0,0.3,35.8,0.3,34.1,0.4,37.0,0.4,42.2,1.0,41.2,1.3,43.0,1.3,52.2,1.6,50.4,2.8,53.4,2.1,36.9,1.4,37.1,1.5,36.8,1.9,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,38.0,0.1,36.3,0.2,39.6,0.2,34.6,0.2,33.0,0.2,36.3,0.2,44.3,0.2,43.1,0.3,45.4,0.3,51.1,0.3,50.7,0.3,51.5,0.4,37.2,0.3,36.5,0.4,38.1,0.3,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,37.3,0.2,35.8,0.2,38.7,0.2,37.7,0.1,36.1,0.2,39.1,0.2,35.3,0.3,34.6,0.4,36.3,0.6,45.3,0.9,44.6,0.7,46.2,1.3,32.2,0.4,31.6,0.5,32.7,0.5,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,37.4,0.3,35.4,0.3,39.1,0.4,37.3,0.3,35.4,0.3,39.1,0.4,37.6,1.9,31.7,6.2,40.4,2.1,49.8,4.8,42.5,3.8,52.9,6.3,29.5,2.1,26.5,4.2,31.3,4.4,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,38.9,0.1,37.5,0.1,40.1,0.1,38.8,0.1,37.3,0.2,40.0,0.1,40.5,0.8,39.2,0.8,41.7,1.1,51.6,0.9,50.9,0.8,52.2,1.1,32.5,0.7,32.6,0.8,32.4,1.0,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,36.3,0.2,35.1,0.2,37.6,0.2,36.4,0.2,35.2,0.2,37.6,0.2,35.8,0.7,34.5,0.8,37.5,1.1,47.7,1.1,46.6,3.2,48.5,1.7,31.8,0.8,31.0,0.9,32.9,1.0,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,38.5,0.2,37.4,0.2,39.6,0.2,38.5,0.2,37.3,0.3,39.6,0.2,38.7,0.5,38.0,0.6,39.6,0.8,47.4,0.7,47.1,1.0,47.8,1.2,34.2,0.6,33.7,0.7,34.9,0.8,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,40.2,0.2,38.7,0.1,41.6,0.1,40.1,0.1,38.6,0.2,41.6,0.1,40.8,0.4,40.0,0.6,41.7,0.6,48.5,0.7,47.7,0.9,49.1,0.8,34.8,0.5,34.0,0.8,35.5,0.6,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,39.6,0.4,37.8,0.4,41.1,0.3,38.7,0.4,36.3,0.5,40.5,0.4,43.2,1.4,43.1,1.9,43.3,1.7,49.8,1.7,51.2,1.6,48.2,2.6,37.2,1.6,34.8,2.0,40.2,2.1,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37.8,0.2,36.3,0.2,39.2,0.2,38.0,0.2,36.5,0.2,39.3,0.2,35.9,0.8,34.7,0.8,37.8,1.1,50.6,1.5,49.2,1.5,52.6,2.8,32.4,0.7,31.5,0.8,33.7,1.5,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,37.3,0.3,35.6,0.4,38.8,0.5,37.5,0.3,35.9,0.4,38.9,0.5,30.9,3.5,29.3,3.0,33.6,5.1,43.0,2.8,36.9,11.0,45.7,7.2,28.1,3.4,27.1,3.0,30.0,2.9,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,38.0,0.1,36.7,0.2,39.2,0.2,38.3,0.2,37.0,0.2,39.4,0.2,35.1,0.5,34.0,0.7,36.4,0.7,43.6,1.6,43.8,1.8,43.4,2.1,32.3,0.5,31.5,1.0,32.8,0.7,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,33.6,0.2,32.5,0.2,34.7,0.1,31.3,0.1,30.3,0.1,32.5,0.2,39.3,0.2,38.6,0.3,40.1,0.3,48.0,0.3,47.8,0.4,48.2,0.4,35.6,0.2,34.9,0.3,36.4,0.3,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,29.2,0.2,28.6,0.2,29.8,0.1,28.2,0.2,27.5,0.2,28.8,0.2,37.2,0.6,36.5,0.6,38.0,0.8,45.7,0.9,45.6,1.5,45.7,1.2,33.7,0.9,33.5,1.3,33.9,1.4,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,41.5,0.3,40.4,0.3,42.7,0.3,41.4,0.3,40.3,0.3,42.5,0.4,44.9,2.5,43.7,6.2,45.2,2.4,50.2,4.1,53.0,4.5,47.8,3.4,36.5,3.0,32.4,8.0,39.8,4.5,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,37.5,0.1,36.2,0.2,38.7,0.2,37.1,0.2,35.6,0.2,38.5,0.2,39.1,0.4,38.6,0.4,39.7,0.5,45.9,0.5,45.7,0.7,46.1,0.8,34.1,0.5,33.7,0.5,34.7,0.6,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,37.2,0.1,36.1,0.2,38.3,0.2,36.5,0.2,35.5,0.2,37.6,0.2,39.4,0.4,38.4,0.4,40.4,0.5,47.5,0.5,46.7,0.8,48.2,0.8,34.3,0.6,33.5,0.6,35.1,0.6,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,41.2,0.2,40.0,0.3,42.5,0.3,41.3,0.2,40.1,0.3,42.5,0.3,40.3,3.2,37.4,3.7,44.8,5.8,53.0,5.1,48.3,5.5,57.9,3.4,31.0,3.1,31.0,2.8,31.0,9.5,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,38.5,0.2,37.3,0.2,39.7,0.2,38.6,0.1,37.4,0.2,39.8,0.2,37.8,0.9,36.4,0.9,39.2,1.2,48.1,1.4,46.9,1.7,49.3,2.0,33.6,0.6,33.1,0.8,34.4,0.9,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36.7,0.4,36.2,0.4,37.3,0.6,36.6,0.4,36.1,0.4,37.2,0.7,38.5,6.0,41.9,9.1,37.3,9.2,51.2,8.4,53.5,3.2,46.5,4.5,30.5,4.4,30.9,9.8,29.5,10.5,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,37.2,0.2,35.3,0.2,39.0,0.2,36.7,0.2,34.8,0.2,38.5,0.2,48.1,0.8,46.2,1.5,49.3,1.1,55.7,1.3,55.1,3.3,56.1,1.9,42.7,1.1,42.3,1.4,43.4,2.6,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
