GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001EA,C08528_001MA,C08528_002EA,C08528_002MA,C08528_003EA,C08528_003MA,C08528_004EA,C08528_004MA,C08528_005MA,C08528_005EA,C08528_006MA,C08528_006EA,C08528_007EA,C08528_007MA,C08528_008EA,C08528_008MA,C08528_009MA,C08528_009EA,C08528_010MA,C08528_010EA,C08528_011MA,C08528_011EA,C08528_012EA,C08528_012MA,C08528_013MA,C08528_013EA,C08528_014MA,C08528_014EA,C08528_015EA,C08528_015MA,C08528_016MA,C08528_016EA,C08528_017MA,C08528_017EA,C08528_018EA,C08528_018MA,C08528_019EA,C08528_019MA,C08528_020MA,C08528_020EA,C08528_021MA,C08528_021EA,C08528_022MA,C08528_022EA,C08528_023EA,C08528_023MA,C08528_024EA,C08528_024MA,C08528_025MA,C08528_025EA,C08528_026EA,C08528_026MA,C08528_027MA,C08528_027EA,C08528_028MA,C08528_028EA,C08528_029EA,C08528_029MA,C08528_030MA,C08528_030EA,state
0400000US13,4114847,23689,3166333,24220,711579,12790,230239,8512,6696,1423,3267359,24057,2530933,23470,592627,11601,140054,6037,3745,1008,418873,13923,326867,11751,63942,4319,26744,3575,1320,651,93218,7009,70879,5752,18002,2559,4301,2098,36,59,136508,7781,106380,6935,19459,2695,9823,1958,846,749,198889,8662,131274,6434,17549,3332,49317,4170,749,376,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,658038,8063,437406,9882,171532,6218,46661,3675,2439,1241,437174,8661,292531,9317,119050,5934,24829,2629,764,674,90543,5598,58775,3871,25953,3533,4895,1461,920,807,43994,4220,35184,3765,7714,1427,1054,523,42,71,52669,5294,35016,4515,14104,2406,3405,1147,144,166,33658,4890,15900,2340,4711,4018,12478,1813,569,386,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,654351,9215,500001,8708,103258,4447,49506,3267,1586,752,507226,9334,397132,8405,81979,4241,27439,2047,676,453,65080,4005,49520,3605,11630,1748,3877,746,53,94,5344,1223,4308,1167,856,336,180,185,0,273,36444,3534,26410,3120,7065,1257,2535,742,434,444,40257,3944,22631,2953,1728,607,15475,2134,423,341,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5790603,23746,4724324,20560,774781,14277,285114,7718,6384,1511,4268164,24607,3491955,20003,613177,12282,159721,6409,3311,1149,502451,12100,422945,11586,57241,3753,21412,2231,853,500,496783,12170,430288,11712,54911,3879,11345,1700,239,313,273998,10368,220871,9461,38795,3744,13898,1836,434,405,249207,7603,158265,6281,10657,1484,78738,4695,1547,663,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2787823,17846,2312162,18858,333981,8133,138010,6090,3670,1130,2337812,17798,1964921,18711,289183,7368,81113,4938,2595,979,236138,8247,197391,7338,24393,2536,13911,1731,443,352,23123,2773,18363,2600,4358,1302,402,255,0,273,97124,5065,76727,4605,11354,1525,8778,1625,265,235,93626,4782,54760,3752,4693,1404,33806,2886,367,264,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1515823,11740,1192586,12432,212525,7202,108644,4189,2068,672,1200336,10631,972049,11380,169312,5799,57695,2953,1280,526,147364,5851,118405,5373,20377,1650,8392,1513,190,162,16724,2468,11410,2142,4888,1279,426,272,0,273,78235,5197,54899,4417,15301,2336,7873,1138,162,133,73164,4712,35823,3215,2647,872,34258,2902,436,292,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1372924,11343,1042995,12014,235291,6198,92083,4962,2555,701,1127331,11975,875201,11389,197572,5733,53362,3326,1196,602,128220,7734,96762,6901,22832,2323,8402,1487,224,176,6795,1633,5547,1489,1018,547,230,213,0,273,50692,3930,34841,3450,10151,1591,5404,1187,296,260,59886,4477,30644,3198,3718,934,24685,2618,839,376,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1820806,17174,1408431,16711,308647,8909,101707,5111,2021,670,1500173,17611,1188511,15796,247658,6859,62686,3795,1318,562,187745,8726,141312,6874,31973,3579,14156,2474,304,255,17429,2649,14179,2295,2685,898,565,296,0,273,49537,4094,36658,3595,7605,1607,5041,1303,233,263,65922,4936,27771,2618,18726,4315,19259,2377,166,183,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1950271,14337,1494336,16383,345851,9560,108521,5508,1563,641,1591805,15822,1226019,16259,291607,8224,73280,4833,899,512,211668,9070,164493,7932,35779,3792,11203,1677,193,222,28446,3454,23886,2912,3509,1074,1051,522,0,273,76243,5278,57121,4304,12293,2047,6714,1434,115,156,42109,3455,22817,2623,2663,798,16273,2209,356,228,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,615364,6884,462604,7258,95751,4491,56506,3840,503,287,494739,6938,380768,6806,80214,3872,33467,2607,290,210,54282,3855,40077,3129,8732,1364,5354,891,119,159,2954,883,1854,636,959,559,141,150,0,273,31043,2449,22824,2135,4596,1054,3607,975,16,27,32346,2471,17081,1873,1250,503,13937,1642,78,53,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2557335,19868,1871977,18628,555711,11290,126859,5532,2788,983,1939421,19561,1420153,18674,452679,10080,64838,3930,1751,768,269275,10512,206329,9383,49823,3355,12877,2102,246,344,133487,6454,104181,5929,26812,2563,2494,953,0,273,92517,5433,69946,4624,16866,2399,5705,1194,0,273,122635,5991,71368,4700,9531,1317,40945,3268,791,522,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3205372,19260,2588597,21210,419789,11616,194760,8252,2226,756,2339387,17005,1877983,18370,344259,10019,115866,6296,1279,531,250631,9310,207806,8555,26100,2601,16395,2694,330,410,290481,9305,256640,8885,26920,2908,6921,1469,0,273,191441,7547,165344,7177,16543,2024,9364,1752,190,184,133432,5258,80824,4255,5967,1157,46214,3531,427,372,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4003428,19255,3286544,20387,503119,10151,208122,7313,5643,1263,3338038,19701,2776306,18494,425652,8893,132238,5503,3842,1053,342406,8830,284314,8246,39820,3079,17308,2399,964,618,50852,3601,40265,3164,8922,1350,1619,804,46,79,128426,6038,98303,5242,19193,2453,10527,1474,403,346,143706,7029,87356,6453,9532,1411,46430,3533,388,195,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2666098,12451,2169654,12956,335999,7138,157023,5461,3422,708,2088371,12999,1737305,12365,269888,5744,79580,3597,1598,433,226454,6988,183272,6188,30316,2515,12368,1754,498,302,92173,5377,78241,5384,12779,2066,1153,530,0,273,115298,5304,89445,4998,15987,1835,9405,939,461,229,143802,4672,81391,3791,7029,1444,54517,2980,865,305,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1111361,13626,802164,13185,244023,8965,62874,4114,2300,831,935393,14291,687569,12419,205336,8496,41279,3048,1209,611,111606,6156,78803,4955,26095,2761,6206,1481,502,359,5019,1446,3171,1010,1588,999,260,357,0,273,31256,2849,17112,2296,9291,1474,4572,1167,281,293,28087,3116,15509,2167,1713,577,10557,1889,308,339,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743623,14858,2189314,18371,389148,9776,162247,6325,2914,887,2246377,14771,1822929,17622,322347,9840,99106,5060,1995,746,251011,9116,201033,8249,36112,2787,13639,1817,227,258,45970,3828,39492,3788,5757,1242,721,393,0,273,87586,3963,68636,3788,11847,1948,6866,1164,237,237,112679,6051,57224,4398,13085,1858,41915,3403,455,260,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,458003,5845,327985,5631,84494,4341,43531,2835,1993,701,347209,6306,256810,6361,65980,3327,23756,2699,663,287,44854,3933,31881,3359,9493,1557,3372,949,108,121,3334,899,2722,815,513,339,99,121,0,273,32494,2560,21737,2422,6814,1338,3718,849,225,191,30112,2925,14835,2020,1694,785,12586,1586,997,584,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,937834,8489,730657,8782,136647,4649,69283,3303,1247,894,763687,8664,608861,8731,114702,4239,39123,2610,1001,857,92184,4871,74163,4429,12394,1708,5606,1023,21,36,5606,1138,4362,989,1072,448,172,220,0,273,36596,3069,25736,2821,6637,1051,4203,826,20,33,39761,2839,17535,1810,1842,553,20179,1997,205,148,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191986,12734,972153,14551,159034,7571,59018,4482,1781,778,932458,15351,759354,14692,136521,6689,35635,3353,948,512,132312,6680,112382,6481,14638,2365,5132,1307,160,257,38599,4409,36069,4262,1434,764,1096,648,0,273,44839,4054,38133,3920,4296,993,2343,878,67,106,43778,4398,26215,3268,2145,750,14812,2221,606,443,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,628044,7757,487719,8753,86261,4368,53045,3772,1019,546,512450,8997,406964,8861,75788,4162,29305,2803,393,349,48727,4464,38533,3518,6037,1533,4109,1583,48,82,3637,899,2957,787,540,336,140,165,0,273,24050,3123,17191,2537,2663,794,3961,1293,235,311,39180,3507,22074,3100,1233,574,15530,1902,343,237,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3801308,21987,3040274,21288,576880,11679,181164,6789,2990,945,2909946,21071,2310049,18942,490595,10380,107629,5591,1673,744,330972,11525,273115,10779,40576,3434,16619,2255,662,370,220603,9680,193631,9692,20771,2333,6201,1555,0,273,194346,8792,164499,7461,20946,2901,8765,1828,136,138,145441,5723,98980,4510,3992,1044,41950,3072,519,392,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,848687,9895,578864,10872,211066,7360,58038,4150,719,493,676909,10187,469417,9530,173315,6294,34116,3171,61,99,88723,5646,60982,4632,22529,2751,5180,1421,32,54,9734,1609,6606,1344,3070,905,58,93,0,273,31469,3472,20888,2773,8401,1578,2066,812,114,151,41852,3221,20971,2375,3751,1079,16618,1961,512,428,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9046575,33122,6998782,30061,1493679,17832,546466,11599,7648,1490,4810410,23782,3578643,22847,994051,15498,234408,8312,3308,891,616520,13716,476212,11590,106030,4878,32978,2945,1300,685,2563117,25060,2151272,20964,302841,8805,108368,5687,636,342,709456,15879,587444,14407,72635,4897,48679,3284,698,446,347072,10372,205211,8033,18122,1976,122033,6277,1706,737,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4121671,25131,3178778,22791,704600,13073,234644,9912,3649,831,3380316,21936,2633118,19999,600101,12048,145008,7706,2089,666,412817,11329,320589,9674,64300,4483,27485,3445,443,301,42680,3659,32949,3133,7981,1735,1750,922,0,273,119348,7608,90592,6542,19898,3066,8781,1879,77,133,166510,6812,101530,5460,12320,2948,51620,4012,1040,479,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,379847,4886,276992,5779,69873,3175,32251,2012,731,332,303887,4888,229665,4926,57335,3009,16688,1662,199,96,34486,3355,25135,2763,6600,1169,2692,619,59,68,2506,771,1977,729,529,354,0,273,0,273,20437,1957,13973,1764,4091,989,2330,553,43,54,18531,1496,6242,994,1318,436,10541,1062,430,294,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5075200,21324,4129326,21870,681783,13958,258785,7790,5306,1275,4255815,23670,3506893,23295,584076,12352,161471,5474,3375,1086,392247,12317,319958,10816,51175,4502,20634,1950,480,319,85372,5789,68450,5062,15711,2290,1168,509,43,70,161763,6846,127634,6385,22049,2109,11800,1526,280,298,180003,8166,106391,6414,8772,1451,63712,4220,1128,513,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1641563,13382,1221750,14194,302200,6669,115013,5622,2600,790,1330003,15238,1006004,13780,252337,6851,69940,4286,1722,657,183608,8332,140398,7800,29653,2820,13320,1725,237,216,8459,1641,6555,1515,1670,584,234,279,0,273,50951,3843,34464,3343,9971,1423,6376,1395,140,145,68542,4273,34329,3142,8569,1720,25143,2277,501,242,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1709279,14334,1315368,14281,258612,7829,132692,5735,2607,929,1238821,12530,974829,12418,192931,6139,70066,4468,995,461,173345,7740,135836,6909,25997,2519,11139,1797,373,254,72364,5373,57969,5064,12065,2065,2330,984,0,273,116617,4967,86274,4373,20845,2501,9419,1607,79,107,108132,5757,60460,4791,6774,1389,39738,2520,1160,721,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5655344,24975,4668429,25772,659026,14141,319556,8596,8333,1476,4338134,23836,3620137,23453,524472,13094,189233,6425,4292,1138,498112,11117,411251,10310,57390,3659,28204,2551,1267,577,317313,9663,271098,9070,39565,3801,6464,1216,186,237,289678,10956,236982,9604,27438,3190,24127,2230,1131,549,212107,7227,128961,6486,10161,1609,71528,3899,1457,574,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,464646,7946,370952,8088,68850,3931,24325,2359,519,395,378243,7739,302903,7265,59474,3326,15650,2205,216,278,35173,3860,29024,3803,4389,1144,1521,530,239,247,10342,2105,8518,1877,1520,856,304,241,0,273,24980,2415,21441,2376,2875,810,600,302,64,104,15908,2133,9066,1500,592,297,6250,1326,0,273,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
