GEO_ID,B05008_001E,B05008_001M,B05008_002E,B05008_002M,B05008_003E,B05008_003M,B05008_004E,B05008_004M,B05008_005E,B05008_005M,B05008_006E,B05008_006M,B05008_007E,B05008_007M,B05008_008E,B05008_008M,B05008_009E,B05008_009M,B05008_010E,B05008_010M,B05008_011E,B05008_011M,B05008_012E,B05008_012M,B05008_013E,B05008_013M,B05008_014E,B05008_014M,B05008_015E,B05008_015M,B05008_016E,B05008_016M,B05008_017E,B05008_017M,B05008_018E,B05008_018M,B05008_019E,B05008_019M,B05008_020E,B05008_020M,B05008_021E,B05008_021M,B05008_022E,B05008_022M,B05008_023E,B05008_023M,B05008_024E,B05008_024M,B05008_025E,B05008_025M,B05008_026E,B05008_026M,B05008_027E,B05008_027M,B05008_028E,B05008_028M,B05008_029E,B05008_029M,B05008_030E,B05008_030M,B05008_031E,B05008_031M,B05008_032E,B05008_032M,B05008_033E,B05008_033M,B05008_034E,B05008_034M,B05008_035E,B05008_035M,B05008_036E,B05008_036M,B05008_037E,B05008_037M,B05008_038E,B05008_038M,B05008_039E,B05008_039M,B05008_040E,B05008_040M,B05008_041E,B05008_041M,B05008_042E,B05008_042M,B05008_043E,B05008_043M,B05008_044E,B05008_044M,B05008_045E,B05008_045M,B05008_046E,B05008_046M,B05008_047E,B05008_047M,B05008_048E,B05008_048M,B05008_049E,B05008_049M,B05008_050E,B05008_050M,B05008_051E,B05008_051M,B05008_052E,B05008_052M,B05008_053E,B05008_053M,B05008_054E,B05008_054M,B05008_055E,B05008_055M,B05008_056E,B05008_056M,B05008_057E,B05008_057M,B05008_058E,B05008_058M,B05008_059E,B05008_059M,B05008_060E,B05008_060M,B05008_061E,B05008_061M,B05008_062E,B05008_062M,B05008_063E,B05008_063M,B05008_064E,B05008_064M,B05008_065E,B05008_065M,B05008_066E,B05008_066M,B05008_067E,B05008_067M,B05008_068E,B05008_068M,B05008_069E,B05008_069M,NAME,B05008_001MA,B05008_001EA,B05008_002EA,B05008_002MA,B05008_003EA,B05008_003MA,B05008_004MA,B05008_004EA,B05008_005MA,B05008_005EA,B05008_006EA,B05008_006MA,B05008_007MA,B05008_007EA,B05008_008EA,B05008_008MA,B05008_009EA,B05008_009MA,B05008_010MA,B05008_010EA,B05008_011EA,B05008_011MA,B05008_012EA,B05008_012MA,B05008_013EA,B05008_013MA,B05008_014EA,B05008_014MA,B05008_015MA,B05008_015EA,B05008_016EA,B05008_016MA,B05008_017EA,B05008_017MA,B05008_018EA,B05008_018MA,B05008_019EA,B05008_019MA,B05008_020EA,B05008_020MA,B05008_021MA,B05008_021EA,B05008_022EA,B05008_022MA,B05008_023EA,B05008_023MA,B05008_024EA,B05008_024MA,B05008_025EA,B05008_025MA,B05008_026EA,B05008_026MA,B05008_027EA,B05008_027MA,B05008_028EA,B05008_028MA,B05008_029EA,B05008_029MA,B05008_030MA,B05008_030EA,B05008_031MA,B05008_031EA,B05008_032MA,B05008_032EA,B05008_033EA,B05008_033MA,B05008_034EA,B05008_034MA,B05008_035EA,B05008_035MA,B05008_036MA,B05008_036EA,B05008_037MA,B05008_037EA,B05008_038EA,B05008_038MA,B05008_039MA,B05008_039EA,B05008_040EA,B05008_040MA,B05008_041EA,B05008_041MA,B05008_042MA,B05008_042EA,B05008_043MA,B05008_043EA,B05008_044EA,B05008_044MA,B05008_045EA,B05008_045MA,B05008_046EA,B05008_046MA,B05008_047EA,B05008_047MA,B05008_048MA,B05008_048EA,B05008_049EA,B05008_049MA,B05008_050EA,B05008_050MA,B05008_051MA,B05008_051EA,B05008_052EA,B05008_052MA,B05008_053EA,B05008_053MA,B05008_054MA,B05008_054EA,B05008_055MA,B05008_055EA,B05008_056MA,B05008_056EA,B05008_057MA,B05008_057EA,B05008_058EA,B05008_058MA,B05008_059EA,B05008_059MA,B05008_060MA,B05008_060EA,B05008_061MA,B05008_061EA,B05008_062EA,B05008_062MA,B05008_063MA,B05008_063EA,B05008_064MA,B05008_064EA,B05008_065EA,B05008_065MA,B05008_066MA,B05008_066EA,B05008_067EA,B05008_067MA,B05008_068EA,B05008_068MA,B05008_069MA,B05008_069EA,state
0400000US13,942959,14761,491435,9735,38198,3875,12789,2249,12414,2447,12995,1790,118755,4117,47305,3845,37325,3146,34125,2427,285508,7958,138266,7752,89784,4997,57458,3768,37894,3649,8436,2258,10950,1887,18508,2339,221775,7322,172579,7522,91410,6511,57549,4256,23620,2764,49196,5992,25651,4335,15407,2895,8138,1661,25839,3259,12769,2543,5878,1464,7192,1628,48974,5296,22174,4028,15514,2522,11286,1765,451524,9406,50077,4148,15692,2791,12971,1988,21414,2789,127714,3861,54013,3859,39515,3303,34186,2653,229874,6769,98707,7010,77146,4933,54021,3998,46697,4520,8737,2278,13133,2395,24827,2777,151903,6473,117717,6577,60326,5762,44384,4535,13007,2157,34186,3733,16312,2677,10779,2556,7095,1508,31274,3429,13332,2512,8850,1838,9092,1851,43859,4295,19799,3098,14678,2324,9382,1546,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,248213,13072,107253,7295,5403,1157,1543,754,1606,709,2254,753,79685,5318,21854,3697,16220,2502,41611,3057,6490,1703,1235,686,2672,1160,2583,808,1173,686,98,171,708,612,367,311,4001,1303,3017,1119,732,610,1314,661,971,494,984,602,200,265,432,426,352,356,1316,598,205,199,218,232,893,473,15675,3037,8613,2552,2192,816,4870,1280,140960,7026,7300,1252,2454,765,1324,617,3522,904,110948,5798,31275,4008,23304,2589,56369,3265,6091,1560,1276,718,2292,899,2523,887,679,492,0,275,352,397,327,250,2991,928,2138,867,667,493,839,489,632,434,853,479,162,251,227,291,464,341,2421,1011,447,452,874,494,1100,697,16621,2604,9780,2396,2599,999,4242,1238,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,87098,5031,42969,2989,6515,1647,1274,726,2638,1105,2603,922,4150,790,1732,716,835,387,1583,635,29138,2428,10207,1718,8394,1485,10537,1604,381,304,332,286,0,267,49,83,27531,2442,26502,2404,8749,1672,7732,1484,10021,1583,1029,645,480,481,348,347,201,196,1226,462,646,339,314,288,266,188,3166,921,1444,580,385,343,1337,576,44129,3034,7807,1539,2196,1024,2008,975,3603,951,6167,1219,2932,940,1343,562,1892,754,25235,2406,8983,1926,8570,1825,7682,1491,292,387,0,267,247,381,45,80,23250,2431,21470,2252,7132,1717,7678,1647,6660,1430,1780,1203,885,917,227,193,668,411,1693,653,966,571,418,394,309,217,4920,1068,2398,884,702,433,1820,517,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1759859,22100,881027,14889,180307,7242,50274,4037,54952,4480,75081,4335,222115,5909,83793,6211,61487,4070,76835,4012,445091,10636,135080,8897,147185,7453,162826,5997,11995,1815,3257,1062,2330,979,6408,1426,407058,10299,383432,10973,112531,8689,133266,7345,137635,5340,23626,3730,9367,2667,5448,1196,8811,1726,26038,3453,9925,2264,6141,1552,9972,1510,33514,3404,14800,2518,8836,1574,9878,1815,878832,12697,208261,7385,57556,4563,59203,4645,91502,4497,244940,5578,96817,5622,62470,4245,85653,3766,397111,8655,121525,7159,135549,6439,140037,6281,13366,1979,2683,1021,2093,1052,8590,1530,352722,8830,325158,8484,98554,6729,117116,5637,109488,4978,27564,3788,8653,2718,8420,1747,10491,2116,31023,4275,11635,2203,7920,2197,11468,2025,28520,3149,12649,2345,6953,1474,8918,1477,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,300789,9643,153221,5863,18010,2349,5297,1398,5194,1380,7519,1267,42871,2583,25340,2494,8270,1421,9261,1304,78553,3900,38533,3675,22802,2344,17218,1951,3200,920,589,339,1433,751,1178,516,70953,3886,62971,3711,30700,3517,17801,2060,14470,1723,7982,1555,4019,1010,3043,1044,920,440,4400,1261,3225,1167,525,359,650,356,13787,2490,8293,2282,2834,864,2660,754,147568,6299,24462,2783,5687,1448,5601,1447,13174,1848,45539,2651,23199,2363,9366,1321,12974,1604,64589,3735,30992,3098,19424,2466,14173,1650,3811,1049,1437,697,1277,661,1097,462,56706,3368,47111,3465,21811,2532,14710,2236,10590,1431,9595,2199,5062,1701,2777,1017,1756,726,4072,1030,2682,907,660,404,730,429,12978,2202,7035,1812,2725,850,3218,730,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,139477,6547,70998,3539,9907,1770,3666,1082,4418,1183,1823,487,19626,1237,8115,1645,5647,1145,5864,985,33596,2237,15198,2141,11189,1517,7209,1243,641,531,357,448,133,167,151,167,30961,2066,24612,2304,11068,2165,8567,1361,4977,976,6349,1833,2926,1272,2074,711,1349,616,1994,718,847,461,415,364,732,405,7869,1458,4979,1189,1469,554,1421,584,68479,4411,12166,1704,3828,1128,4295,1037,4043,732,21757,1904,11485,2252,5566,1191,4706,1091,25975,2244,11686,1898,9182,1683,5107,1026,624,421,64,85,116,140,444,369,23260,2078,20068,1869,8613,1439,7981,1552,3474,972,3192,1013,1580,808,985,433,627,360,2091,1070,1429,900,100,124,562,400,8581,1657,5360,1340,1248,648,1973,698,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,186942,7963,96558,5281,6006,1401,2257,946,1795,610,1954,748,23953,2077,10660,2113,5229,1099,8064,1230,59100,3773,19318,3385,23400,2325,16382,2121,729,439,32,54,101,129,596,397,56359,3671,50502,3524,15511,3179,20864,2340,14127,2142,5857,1704,3085,1089,1701,930,1071,445,2012,955,690,473,734,845,588,465,7499,1511,4357,1177,1607,651,1535,545,90384,4021,10711,1700,2361,882,2330,706,6020,1249,26619,1879,13327,1938,5992,1010,7300,1263,47046,3140,19371,2758,16783,2407,10892,1502,383,276,50,69,81,98,252,243,43383,3241,38465,3215,15520,2677,14475,2231,8470,1472,4918,1315,2298,972,981,575,1639,760,3280,957,1503,695,1246,567,531,303,6008,1273,3537,971,667,438,1804,597,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,140583,6615,73997,4164,11081,2222,3733,1379,4387,1604,2961,865,19610,2077,10078,1703,5040,1156,4492,1042,36690,2623,22089,2475,8675,1520,5926,1473,5299,1409,2668,1224,1721,827,910,434,29339,2614,23668,2709,14751,2183,5305,1456,3612,1298,5671,1779,3767,1220,1205,622,699,395,2052,699,903,406,444,269,705,441,6616,1811,3712,1485,1924,862,980,495,66586,3639,14207,1742,4866,1178,3837,1153,5504,1106,23770,2234,10532,1840,6584,1420,6654,1186,23325,2023,14164,1840,4906,1224,4255,1115,4458,954,2542,908,1424,742,492,272,16253,2001,12741,1874,8693,1582,2660,907,1388,730,3512,982,1727,769,574,421,1211,529,2614,940,1202,672,248,209,1164,673,5284,1387,2636,1020,883,664,1765,754,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,172866,6693,96564,4314,7169,1468,2248,837,910,392,4011,954,27531,1873,9333,1603,7446,1530,10752,1284,56112,3650,32140,4184,9886,1872,14086,2313,6721,1632,3492,1448,1302,651,1927,551,45220,3459,21798,3072,13296,2680,3369,1045,5133,1443,23422,2766,13119,2827,4476,1279,5827,1621,4171,1265,2233,1023,739,454,1199,513,5752,1792,3247,1499,1579,742,926,501,76302,3952,8504,1466,2357,763,1042,553,5105,1046,26956,1852,9440,1813,6485,1217,11031,1526,36793,2583,17804,2324,6344,1297,12645,1633,3801,1038,1737,933,689,372,1375,485,28376,2293,8501,1508,5388,1357,1700,604,1413,624,19875,1929,7752,1696,3254,971,8869,1510,4616,1578,2927,1427,701,361,988,460,4049,1000,1603,815,1330,542,1116,476,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,45666,3135,19139,1949,4555,952,669,372,924,489,2962,721,4682,838,1975,751,1524,903,1183,665,2841,909,949,464,788,509,1104,499,1247,545,409,268,480,443,358,288,727,578,315,425,66,92,249,425,0,230,412,374,116,128,0,230,296,357,867,516,358,373,59,97,450,287,7061,1352,3061,991,967,411,3033,854,26527,2035,6348,981,818,430,1105,481,4425,875,7540,1153,3374,1076,1633,600,2533,771,1353,645,526,508,167,146,660,408,198,239,15,26,15,26,168,231,328,232,178,159,0,230,92,117,86,103,150,135,0,230,35,68,115,122,827,561,511,507,25,41,291,260,11286,1334,3107,785,1588,588,6591,928,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,803695,15341,399953,9321,38026,2974,10326,1661,9923,1702,17777,1968,126750,3882,47663,4097,31349,2832,47738,3087,167938,5656,79095,5929,43645,3741,45198,3412,24999,3286,6688,1869,5501,1336,12810,1862,112807,5633,20997,3590,11588,2789,5399,1271,4010,1183,91810,5540,47373,5208,24777,3124,19660,2433,30132,3550,13446,2666,7968,1785,8718,1780,67239,5531,31967,4502,16940,2487,18332,2286,403742,8982,49062,3299,15323,2306,10543,1714,23196,2046,139510,3355,56445,3998,32662,2868,50403,3061,144036,4866,59377,4331,39837,4223,44822,3229,27635,3177,6669,1595,6181,1539,14785,2052,83755,3682,14216,2417,8294,2159,4338,1412,1584,706,69539,3651,29928,3496,22636,2851,16975,2170,32646,3182,14486,2123,6682,1462,11478,2069,71134,6067,34587,4696,20435,3115,16112,2355,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,983564,17809,471298,10529,107628,6050,26744,3007,22113,2792,58771,3956,135530,4496,56687,4784,34466,3398,44377,3348,172936,7513,80650,7012,43140,3645,49146,3394,65308,5204,22239,3852,16073,2179,26996,3043,47387,4804,9719,2532,5509,1961,2425,932,1785,715,37668,4528,17645,2942,9952,1887,10071,1885,60241,5700,35257,4810,14690,2906,10294,1921,55204,4199,24578,3016,14087,2249,16539,1875,512266,10355,123422,6252,24660,2829,23673,2950,75089,3989,150332,4492,62738,4391,40721,3103,46873,3583,183104,7988,79777,6595,51074,4053,52253,3730,86390,6154,29114,3965,25493,2978,31783,3385,37925,3262,5935,1471,3549,1207,1266,641,1120,428,31990,3304,15533,2410,9459,1792,6998,1413,58789,4771,31581,4300,14856,2372,12352,1799,55408,4181,18771,2818,12536,2128,24101,2158,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,587747,13476,295177,8555,63412,4745,14864,2693,18257,2452,30291,2679,133449,4862,55011,3962,37593,2936,40845,2839,64043,3913,26257,3695,22164,2518,15622,2014,6712,1472,2227,903,1527,622,2958,817,52478,3821,45468,3751,18675,3048,16838,1970,9955,1927,7010,1721,3250,1322,2663,972,1097,558,4853,1098,2105,698,1136,433,1612,488,34273,3799,12588,2665,8457,1894,13228,1461,292570,7265,69566,3920,14900,1758,16219,2238,38447,3010,136682,4710,62332,4131,37241,2964,37109,2554,54344,3896,22346,3280,17743,2405,14255,2509,7362,1739,2658,985,1813,739,2891,1206,40229,3654,34683,3695,14233,2818,12365,2141,8085,2301,5546,1442,2157,1250,2209,737,1180,482,6753,1396,3298,1011,1356,658,2099,673,31978,2984,10428,1884,6783,1514,14767,1866,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,378483,9332,189490,5200,19554,2029,5982,1350,6422,1320,7150,1067,67341,3068,25477,2745,16479,1917,25385,2000,56212,3044,27941,3310,17715,2526,10556,1813,2877,891,900,640,516,345,1461,620,44082,3123,36661,3000,18120,2703,12264,1981,6277,1560,7421,1718,4123,1366,2291,885,1007,449,9253,1833,4798,1166,2644,1040,1811,697,46383,3165,24694,2802,13768,2080,7921,1271,188993,6547,22407,2594,5623,1140,7548,1710,9236,1324,73535,3264,27251,3154,18974,1778,27310,2246,47410,2628,24042,3210,15213,2024,8155,1477,1990,811,743,731,444,340,803,491,36179,2752,29039,2485,14765,2359,10188,1728,4086,1204,7140,1763,4456,1562,1525,677,1159,604,9241,1652,4078,1191,3056,1006,2107,552,45641,3971,24731,3158,13293,1964,7617,1208,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,61428,4497,32859,3055,2155,734,1037,620,323,323,795,402,10311,2269,3629,1526,3757,1435,2925,785,19320,2223,12173,1952,4400,1290,2747,811,1437,832,501,358,815,730,121,130,16349,2186,13317,2315,8635,2090,2835,1205,1847,606,3032,1210,1936,1086,606,554,490,328,1534,795,1101,732,144,174,289,218,1073,565,524,425,154,171,395,241,28569,2313,4505,985,1074,441,638,405,2793,794,10300,1492,3389,967,2919,956,3992,1095,12541,1872,7779,1785,2879,1215,1883,630,1408,898,659,533,449,441,300,231,8675,1827,7166,1705,5180,1696,1028,534,958,508,1509,702,865,597,305,270,339,235,2458,1152,1075,534,1097,973,286,253,1223,659,500,365,53,91,670,411,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,232537,9253,117422,5822,23707,2535,6579,1366,9442,1723,7686,1215,39061,2750,18263,2522,9657,1602,11141,1633,41099,3467,20243,2794,11158,1578,9698,1356,4503,1345,2139,1070,704,387,1660,627,33413,3063,27512,2634,12722,1913,8740,1460,6050,1165,5901,1732,3790,1337,1107,521,1004,576,3183,1004,1592,722,607,361,984,552,13555,2703,7866,2216,3342,971,2347,808,115115,5065,27419,2632,8734,1840,7507,1341,11178,1508,43179,2758,21463,2489,11666,1673,10050,1208,30436,2985,13254,2231,9931,1491,7251,1303,3985,1470,1453,990,862,423,1670,804,21813,2075,17203,2202,7332,1561,7420,1402,2451,722,4610,1165,1874,756,1308,646,1428,701,4638,1149,2595,1032,341,291,1702,662,14081,2646,7950,2078,2615,1183,3516,773,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,20031,2640,7279,1474,2409,743,505,262,816,468,1088,478,1656,661,771,443,271,267,614,329,1268,610,459,305,235,236,574,416,129,137,107,126,0,237,22,45,733,502,663,506,79,99,173,223,411,365,70,94,70,94,0,237,0,237,406,336,203,230,62,83,141,191,1946,661,638,458,322,259,986,405,12752,2007,5030,1283,1154,656,1142,552,2734,724,3114,736,1443,565,244,194,1427,485,966,432,237,155,164,167,565,362,21,37,21,37,0,237,0,237,273,181,263,182,57,50,119,155,87,96,10,25,0,237,0,237,10,25,672,375,159,150,45,73,468,348,3642,972,1208,669,520,312,1914,630,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
