GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001EA,B17015_001MA,B17015_002EA,B17015_002MA,B17015_003MA,B17015_003EA,B17015_004EA,B17015_004MA,B17015_005EA,B17015_005MA,B17015_006EA,B17015_006MA,B17015_007EA,B17015_007MA,B17015_008EA,B17015_008MA,B17015_009EA,B17015_009MA,B17015_010EA,B17015_010MA,B17015_011MA,B17015_011EA,B17015_012MA,B17015_012EA,B17015_013MA,B17015_013EA,B17015_014MA,B17015_014EA,B17015_015EA,B17015_015MA,B17015_016MA,B17015_016EA,B17015_017MA,B17015_017EA,B17015_018EA,B17015_018MA,B17015_019MA,B17015_019EA,B17015_020MA,B17015_020EA,B17015_021MA,B17015_021EA,B17015_022MA,B17015_022EA,B17015_023MA,B17015_023EA,B17015_024EA,B17015_024MA,B17015_025MA,B17015_025EA,B17015_026EA,B17015_026MA,B17015_027EA,B17015_027MA,B17015_028EA,B17015_028MA,B17015_029EA,B17015_029MA,B17015_030EA,B17015_030MA,B17015_031EA,B17015_031MA,B17015_032EA,B17015_032MA,B17015_033EA,B17015_033MA,B17015_034EA,B17015_034MA,B17015_035EA,B17015_035MA,B17015_036EA,B17015_036MA,B17015_037EA,B17015_037MA,B17015_038MA,B17015_038EA,B17015_039EA,B17015_039MA,B17015_040EA,B17015_040MA,B17015_041MA,B17015_041EA,B17015_042EA,B17015_042MA,B17015_043MA,B17015_043EA,B17015_044MA,B17015_044EA,B17015_045EA,B17015_045MA,B17015_046MA,B17015_046EA,B17015_047MA,B17015_047EA,state
0400000US01,1227884,13886,180849,6757,56212,3459,14231,1646,2811,801,11420,1604,41981,3395,5864,1128,36117,3389,124637,6103,16878,2581,4135,1131,706,521,3429,1016,12743,2372,2179,688,10564,2171,107759,4952,19278,2040,5967,1119,13311,1895,88481,4542,20136,2300,68345,4260,1047035,12901,812734,12086,252637,5609,15209,1738,237428,5269,560097,10997,18591,2096,541506,10983,234301,7336,62430,4463,16101,2193,2781,920,13320,1963,46329,3531,3122,997,43207,3396,171871,6410,59732,3563,12562,1783,47170,3466,112139,4707,10956,1659,101183,4810,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,170859,4484,12277,1505,3588,812,322,212,60,66,262,189,3266,769,887,564,2379,718,8689,1163,1709,583,199,185,93,130,106,152,1510,529,369,318,1141,511,6980,1013,936,492,390,295,546,401,6044,1060,1491,549,4553,1079,158582,4656,124381,4730,19060,1483,1713,459,17347,1428,105321,4763,2833,784,102488,4608,34201,2515,12502,1832,2294,758,589,299,1705,674,10208,1578,348,209,9860,1527,21699,2139,4602,865,1522,540,3080,707,17097,1952,1473,602,15624,1804,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1548428,12546,194239,8312,81946,4465,14512,2250,2636,908,11876,1986,67434,4042,7968,1523,59466,3937,112293,6405,23173,2641,3234,1177,869,594,2365,980,19939,2473,3126,925,16813,2234,89120,6024,10199,1480,3451,1082,6748,1330,78921,5755,14043,2173,64878,5076,1354189,11236,1052283,11352,340895,6431,17024,1920,323871,6451,711388,10101,26372,2405,685016,9820,301906,8970,100599,6134,19281,2620,3167,987,16114,2244,81318,4864,4046,1010,77272,4797,201307,6753,49784,3153,7749,1406,42035,2961,151523,6002,12573,2172,138950,5787,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,761361,9102,107243,4728,37321,2720,9190,1121,1525,623,7665,1134,28131,2419,3303,917,24828,2180,69922,4568,12037,2148,2377,873,160,190,2217,865,9660,1913,2125,838,7535,1700,57885,3869,9647,1410,2502,653,7145,1376,48238,3574,10583,1796,37655,3018,654118,7896,517625,8143,176833,3814,9319,1423,167514,4090,340792,7319,14846,1701,325946,7123,136493,5972,39583,3040,11071,1697,1712,652,9359,1622,28512,2506,1430,568,27082,2405,96910,4853,29714,2659,7125,1236,22589,2198,67196,3930,6245,1146,60951,3920,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8507856,27357,1003305,17807,437443,10169,58204,3944,12910,2009,45294,3611,379239,10331,62618,4216,316621,9403,565862,14438,121378,7334,12626,1925,3425,973,9201,1624,108752,6638,17674,2288,91078,5930,444484,10980,47468,4289,15486,2152,31982,3431,397016,10447,143049,6269,253967,8955,7504551,26422,5645123,26318,1355039,13911,133060,5188,1221979,12592,4290084,23736,209411,7157,4080673,24196,1859428,20517,615248,12067,127714,5572,27428,2433,100286,5050,487534,10951,38082,3345,449452,10594,1244180,18019,316598,6991,67351,3636,249247,6549,927582,17168,112470,5898,815112,14693,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1258885,11852,118446,6082,45684,3914,7569,1277,710,413,6859,1245,38115,3693,2762,953,35353,3370,72762,4791,13751,2325,1401,721,510,472,891,451,12350,2251,929,506,11421,2152,59011,3914,4507,1135,1957,816,2550,769,54504,3718,9445,1755,45059,3516,1140439,10316,913940,10744,203102,4775,9365,1517,193737,4520,710838,9143,20681,1983,690157,9198,226499,6124,76767,4664,10123,1517,1646,616,8477,1332,66644,4538,3298,1050,63346,4396,149732,5449,28886,2435,5066,1064,23820,2087,120846,5129,8346,1622,112500,4881,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,890770,9681,63695,4324,18642,2308,3242,739,450,253,2792,754,15400,2156,1911,834,13489,1926,45053,3592,5956,1524,1243,598,464,449,779,448,4713,1351,680,578,4033,1177,39097,3313,4268,1015,1793,728,2475,774,34829,3299,12265,2145,22564,2721,827075,9311,637987,8316,164008,4382,8358,1306,155650,4436,473979,7346,12122,1667,461857,7404,189088,6835,52369,3990,13630,1977,1747,700,11883,1813,38739,3419,1648,711,37091,3311,136719,6555,34459,2896,4855,1210,29604,2559,102260,5554,9706,1530,92554,5393,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,221233,4976,17881,2221,5527,1251,1253,586,0,265,1253,586,4274,1055,448,389,3826,988,12354,1739,1957,722,49,84,0,265,49,84,1908,710,287,288,1621,699,10397,1518,2198,850,279,216,1919,828,8199,1434,2016,781,6183,1204,203352,5101,156048,4811,48080,2214,2640,531,45440,2183,107968,4110,4841,1211,103127,4150,47304,3417,12167,1778,3451,746,84,104,3367,753,8716,1586,353,235,8363,1569,35137,3242,10776,1584,1101,472,9675,1551,24361,2713,2042,662,22319,2757,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,101519,4051,14285,1749,1765,604,425,338,165,200,260,271,1340,545,326,337,1014,472,12520,1612,1209,562,477,406,43,73,434,399,732,381,366,286,366,287,11311,1444,1824,599,720,354,1104,516,9487,1439,5413,1185,4074,1138,87234,3887,55510,2748,11719,1204,627,375,11092,1090,43791,2738,1269,613,42522,2787,31724,2645,7531,1181,2011,519,403,263,1608,468,5520,1128,479,263,5041,1111,24193,2321,5978,1161,1664,710,4314,978,18215,2037,2670,808,15545,2021,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4556930,26451,548767,9830,218862,8016,49681,3422,6497,1288,43184,3259,169181,7088,14916,2134,154265,6767,329905,9401,58942,4362,9334,1979,1613,758,7721,1689,49608,4100,4429,1068,45179,3827,270963,8493,38725,2891,10272,1835,28453,2527,232238,8468,41157,3541,191081,7723,4008163,23287,3089022,22163,1126045,12814,60844,3289,1065201,12637,1962977,19470,75264,4383,1887713,20029,919141,15599,254363,9459,64913,4234,9693,1508,55220,3804,189450,8743,9889,1689,179561,8257,664778,11688,180848,6121,30706,3105,150142,5433,483930,11296,33568,2963,450362,11068,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
