GEO_ID,B18103_001E,B18103_001M,B18103_002E,B18103_002M,B18103_003E,B18103_003M,B18103_004E,B18103_004M,B18103_005E,B18103_005M,B18103_006E,B18103_006M,B18103_007E,B18103_007M,B18103_008E,B18103_008M,B18103_009E,B18103_009M,B18103_010E,B18103_010M,B18103_011E,B18103_011M,B18103_012E,B18103_012M,B18103_013E,B18103_013M,B18103_014E,B18103_014M,B18103_015E,B18103_015M,B18103_016E,B18103_016M,B18103_017E,B18103_017M,B18103_018E,B18103_018M,B18103_019E,B18103_019M,B18103_020E,B18103_020M,B18103_021E,B18103_021M,B18103_022E,B18103_022M,B18103_023E,B18103_023M,B18103_024E,B18103_024M,B18103_025E,B18103_025M,B18103_026E,B18103_026M,B18103_027E,B18103_027M,B18103_028E,B18103_028M,B18103_029E,B18103_029M,B18103_030E,B18103_030M,B18103_031E,B18103_031M,B18103_032E,B18103_032M,B18103_033E,B18103_033M,B18103_034E,B18103_034M,B18103_035E,B18103_035M,B18103_036E,B18103_036M,B18103_037E,B18103_037M,B18103_038E,B18103_038M,B18103_039E,B18103_039M,NAME,B18103_001EA,B18103_001MA,B18103_002MA,B18103_002EA,B18103_003EA,B18103_003MA,B18103_004EA,B18103_004MA,B18103_005EA,B18103_005MA,B18103_006EA,B18103_006MA,B18103_007EA,B18103_007MA,B18103_008MA,B18103_008EA,B18103_009EA,B18103_009MA,B18103_010EA,B18103_010MA,B18103_011EA,B18103_011MA,B18103_012MA,B18103_012EA,B18103_013EA,B18103_013MA,B18103_014EA,B18103_014MA,B18103_015MA,B18103_015EA,B18103_016EA,B18103_016MA,B18103_017EA,B18103_017MA,B18103_018MA,B18103_018EA,B18103_019EA,B18103_019MA,B18103_020MA,B18103_020EA,B18103_021MA,B18103_021EA,B18103_022EA,B18103_022MA,B18103_023MA,B18103_023EA,B18103_024EA,B18103_024MA,B18103_025EA,B18103_025MA,B18103_026MA,B18103_026EA,B18103_027EA,B18103_027MA,B18103_028EA,B18103_028MA,B18103_029MA,B18103_029EA,B18103_030MA,B18103_030EA,B18103_031EA,B18103_031MA,B18103_032EA,B18103_032MA,B18103_033EA,B18103_033MA,B18103_034MA,B18103_034EA,B18103_035EA,B18103_035MA,B18103_036EA,B18103_036MA,B18103_037EA,B18103_037MA,B18103_038EA,B18103_038MA,B18103_039EA,B18103_039MA,state
0400000US13,9519836,3059,4595689,7668,346603,4059,1199,629,345404,4055,928966,5960,7018,1732,921948,6298,1068188,5591,11348,2114,1056840,5951,1823821,6092,45510,3647,1778311,6641,276157,2719,15236,1908,260921,3149,151954,2438,16998,1836,134956,2817,4924147,7623,335597,3803,1920,876,333677,3729,881115,5002,8135,1549,872980,4961,1145198,4891,13969,2222,1131229,5276,1986820,5444,52304,3579,1934516,6719,326544,2663,17205,2216,309339,3184,248873,2466,32532,2621,216341,3197,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,44748,995,65,113,44683,1010,112270,1182,666,416,111604,1189,138689,2292,1084,549,137605,2289,262349,2008,4584,1227,257765,2401,48995,941,1891,679,47104,1039,37484,692,2672,752,34812,1048,671142,2158,41945,1007,0,275,41945,1007,104698,877,653,346,104045,972,144541,1681,1637,816,142904,1846,272602,915,4699,979,267903,1283,53003,547,1574,589,51429,787,54353,638,3963,869,50390,993,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,62904,1409,392,367,62512,1490,157645,2251,1263,527,156382,2192,177325,1935,2325,847,175000,2063,285299,2291,5311,1138,279988,2610,53520,791,1668,566,51852,1018,35486,733,4168,1138,31318,1438,779456,2944,57804,1423,403,313,57401,1515,149943,1876,1158,514,148785,1990,179514,1950,2183,812,177331,2066,288174,1992,7092,1258,281082,2032,56319,925,1886,613,54433,1059,47702,960,5374,1071,42328,1275,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,424695,2500,2218,947,422477,2577,1170458,3067,6133,1410,1164325,3421,1481555,4900,8938,1793,1472617,5049,2452985,4887,38551,3196,2414434,5962,385327,1955,12407,1406,372920,2229,273359,1988,21095,2159,252264,2792,6484866,6072,408236,2159,1336,667,406900,2086,1118330,2647,6450,1280,1111880,2865,1494714,4651,10820,1896,1483894,4928,2572489,2983,40447,2990,2532042,4145,458627,1690,17184,1687,441443,1996,432470,3169,46443,3254,386027,4423,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,222896,2638,773,325,222123,2617,598954,2593,4550,1084,594404,2784,723506,3655,7374,1356,716132,3622,1239137,3550,25002,2187,1214135,4372,207698,1390,8372,1118,199326,1905,140314,1234,10763,1357,129551,1862,3258965,4486,210419,2457,551,422,209868,2452,570051,2476,2704,729,567347,2544,729611,2850,6879,1592,722732,3219,1290112,2857,28396,2884,1261716,4195,240706,1363,10205,1680,230501,2075,218066,2162,20969,2048,197097,3075,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,100817,1653,267,262,100550,1664,266534,2182,1665,583,264869,2236,344283,2399,1963,564,342320,2457,585767,2461,9246,1470,576521,2480,104510,891,2291,495,102219,1017,81806,747,5481,926,76325,1243,1521168,3843,98848,1856,516,211,98332,1825,255563,2173,1300,583,254263,2148,336807,2615,1239,491,335568,2700,587959,2377,8736,1355,579223,2731,117507,868,2944,690,114563,1027,124484,982,10979,1153,113505,1534,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,103828,2078,625,552,103203,2118,267360,2886,1976,727,265384,3007,321430,2908,4892,1260,316538,2989,528841,2565,10426,1618,518415,3030,89875,1401,3728,863,86147,1434,68207,1350,6180,1057,62027,1717,1424920,3890,101272,2058,0,248,101272,2058,252977,2616,1780,739,251197,2705,323312,2322,3604,1131,319708,2719,544944,3096,9330,1356,535614,3230,101113,1113,3432,861,97681,1493,101302,1602,10413,1224,90889,1723,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,143615,2328,1093,592,142522,2421,382475,3683,3336,810,379139,3713,455510,4294,6590,1252,448920,4215,842344,3747,30718,3050,811626,4393,149348,1488,9104,1198,140244,1596,92552,943,9766,1308,82786,1401,2176870,5805,136140,2398,603,436,135537,2430,356145,3486,4364,1068,351781,3645,480969,3841,6898,1235,474071,3810,889157,3318,32230,2757,856927,4296,172097,1247,9488,1460,162609,1984,142362,1579,18062,1669,124300,2257,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,159272,2481,1054,500,158218,2526,409500,4222,6604,1504,402896,4679,516251,4565,5158,1407,511093,4824,830517,4800,26096,2627,804421,6178,142516,1817,9054,1444,133462,2358,88719,1585,8801,1228,79918,1724,2293539,5059,154736,2393,1670,739,153066,2538,389821,3032,4566,1150,385255,3168,545244,3178,8286,1702,536958,3643,896412,2891,31174,2754,865238,3763,166395,1794,13228,1495,153167,2327,140931,1726,18822,1891,122109,2283,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,35441,876,237,232,35204,891,105056,1213,788,448,104268,1210,127053,1723,1097,513,125956,1683,282807,1705,6011,1121,276796,2032,53626,380,1596,579,52030,719,36881,647,2691,684,34190,923,672173,1794,33075,838,550,518,32525,967,99526,959,721,362,98805,979,130741,1418,875,414,129866,1494,295878,1436,4607,1096,291271,1781,58324,506,1765,601,56559,792,54629,915,6312,1156,48317,1480,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,188259,1683,700,444,187559,1739,501594,2604,3449,994,498145,2844,628119,3439,3357,1088,624762,3594,1120775,3312,16479,2608,1104296,4026,176068,1373,6917,1506,169151,1746,116073,1563,9559,1570,106514,1915,2957110,4114,176669,1603,783,497,175886,1656,483489,2523,3820,1202,479669,2724,660654,2966,4942,1234,655712,3039,1241390,2701,23282,2535,1218108,3952,208956,1581,7445,1333,201511,1947,185952,1961,17363,1954,168589,2636,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,186456,1168,273,219,186183,1182,535335,1917,3456,885,531879,2137,742582,2233,3898,1128,738684,2286,1296755,2809,18251,2309,1278504,3631,207052,1594,6446,1454,200606,1923,158740,1576,12619,1718,146121,2222,3351147,2622,179541,1065,671,455,178870,1062,513414,1601,2910,857,510504,1863,767154,1889,4561,1138,762593,2094,1393042,2045,21129,2249,1371913,3210,246209,1324,7645,1222,238564,1714,251787,2158,25302,2324,226485,3065,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,303091,1684,1670,704,301421,1716,891536,2682,6531,1216,885005,3168,1043878,3737,12128,2111,1031750,3898,1954095,3857,41519,3654,1912576,5279,338715,1566,12352,1575,326363,1957,240113,1515,18879,1604,221234,2057,4992255,4631,289289,1664,1459,639,287830,1754,847559,3119,7530,1190,840029,3375,1057194,2892,9832,1582,1047362,3506,2051327,3100,44934,2886,2006393,4308,382622,1650,13335,1411,369287,1982,364264,2275,41422,2695,322842,3353,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,181931,1595,205,227,181726,1633,473710,2393,2825,805,470885,2435,605445,2545,3840,964,601605,2792,1050762,3173,12790,1598,1037972,3267,166962,1122,4539,783,162423,1274,123233,1237,7680,958,115553,1457,2650049,3664,174150,2086,1070,691,173080,2113,451231,2519,1690,613,449541,2592,597355,2517,3151,831,594204,2644,1060738,2530,10728,1247,1050010,2689,186695,1251,4006,837,182689,1401,179880,1886,15362,1712,164518,2734,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,105125,2632,71,129,105054,2630,277803,3437,5337,1382,272466,3610,318413,5045,3434,1005,314979,5173,534250,4793,22811,2440,511439,5359,97907,1900,7973,1527,89934,2102,58440,1518,7882,1024,50558,1799,1510969,5148,103954,2628,1128,865,102826,2602,265103,2931,2426,721,262677,3008,341036,3016,5575,1300,335461,3314,587419,2919,22528,2286,564891,3374,116153,1654,8868,1409,107285,1703,97304,1921,13351,1773,83953,2582,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,198743,2101,472,289,198271,2085,523881,2987,3424,977,520457,3300,650757,4509,5664,1381,645093,4672,1132318,3830,28079,2691,1104239,4085,207691,1510,8793,1336,198898,1905,142165,1523,13137,1841,129028,2220,3024309,4845,188683,2196,1260,719,187423,2419,502423,2833,3043,833,499380,3010,677751,4407,7160,1551,670591,4633,1201685,3462,31775,2954,1169910,4880,238640,1821,10317,1468,228323,2022,215127,2104,23904,2356,191223,3001,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,31158,826,36,58,31122,820,84045,1548,1230,701,82815,1450,108852,2210,1273,553,107579,2292,199466,1785,4237,798,195229,1982,39779,611,1947,616,37832,785,26986,409,2951,778,24035,796,485276,2630,30714,1098,158,150,30556,1139,75538,1334,1053,513,74485,1488,102122,1516,492,312,101630,1450,201011,1877,2984,806,198027,2001,40366,639,1646,541,38720,851,35525,580,5178,950,30347,1093,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,67347,1299,162,190,67185,1307,166792,2014,1667,743,165125,2066,211026,2107,1818,639,209208,2208,341976,1959,6493,1361,335483,2357,57171,675,1995,560,55176,865,44781,1447,3740,729,41041,1422,912956,2989,64290,1330,179,234,64111,1343,160440,1627,389,198,160051,1614,208833,1696,2060,788,206773,1702,346444,2003,5378,1130,341066,2173,63931,1046,2055,561,61876,1168,69018,1403,7192,1109,61826,1640,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,95575,1184,144,153,95431,1191,243855,1667,1668,681,242187,1714,313069,2814,2614,905,310455,2838,532908,2463,11269,2079,521639,3164,97974,1175,3522,1091,94452,1604,55561,808,5765,1175,49796,1350,1330024,3442,91130,1302,461,407,90669,1377,233182,1571,1959,761,231223,1722,305584,2442,2177,842,303407,2587,530450,1821,11810,1711,518640,2441,101358,1109,3510,1015,97848,1501,68320,983,6122,940,62198,1362,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
