GEO_ID,B18101_001E,B18101_001M,B18101_002E,B18101_002M,B18101_003E,B18101_003M,B18101_004E,B18101_004M,B18101_005E,B18101_005M,B18101_006E,B18101_006M,B18101_007E,B18101_007M,B18101_008E,B18101_008M,B18101_009E,B18101_009M,B18101_010E,B18101_010M,B18101_011E,B18101_011M,B18101_012E,B18101_012M,B18101_013E,B18101_013M,B18101_014E,B18101_014M,B18101_015E,B18101_015M,B18101_016E,B18101_016M,B18101_017E,B18101_017M,B18101_018E,B18101_018M,B18101_019E,B18101_019M,B18101_020E,B18101_020M,B18101_021E,B18101_021M,B18101_022E,B18101_022M,B18101_023E,B18101_023M,B18101_024E,B18101_024M,B18101_025E,B18101_025M,B18101_026E,B18101_026M,B18101_027E,B18101_027M,B18101_028E,B18101_028M,B18101_029E,B18101_029M,B18101_030E,B18101_030M,B18101_031E,B18101_031M,B18101_032E,B18101_032M,B18101_033E,B18101_033M,B18101_034E,B18101_034M,B18101_035E,B18101_035M,B18101_036E,B18101_036M,B18101_037E,B18101_037M,B18101_038E,B18101_038M,B18101_039E,B18101_039M,NAME,B18101_001MA,B18101_001EA,B18101_002MA,B18101_002EA,B18101_003EA,B18101_003MA,B18101_004EA,B18101_004MA,B18101_005MA,B18101_005EA,B18101_006MA,B18101_006EA,B18101_007MA,B18101_007EA,B18101_008MA,B18101_008EA,B18101_009EA,B18101_009MA,B18101_010EA,B18101_010MA,B18101_011MA,B18101_011EA,B18101_012EA,B18101_012MA,B18101_013EA,B18101_013MA,B18101_014MA,B18101_014EA,B18101_015EA,B18101_015MA,B18101_016MA,B18101_016EA,B18101_017EA,B18101_017MA,B18101_018EA,B18101_018MA,B18101_019EA,B18101_019MA,B18101_020EA,B18101_020MA,B18101_021EA,B18101_021MA,B18101_022EA,B18101_022MA,B18101_023MA,B18101_023EA,B18101_024EA,B18101_024MA,B18101_025EA,B18101_025MA,B18101_026MA,B18101_026EA,B18101_027EA,B18101_027MA,B18101_028MA,B18101_028EA,B18101_029EA,B18101_029MA,B18101_030MA,B18101_030EA,B18101_031MA,B18101_031EA,B18101_032EA,B18101_032MA,B18101_033MA,B18101_033EA,B18101_034EA,B18101_034MA,B18101_035MA,B18101_035EA,B18101_036MA,B18101_036EA,B18101_037EA,B18101_037MA,B18101_038MA,B18101_038EA,B18101_039MA,B18101_039EA,state
0400000US13,9519836,3059,4595689,7668,346603,4059,2326,776,344277,4025,928966,5960,61326,5202,867640,6954,1068188,5591,57516,4564,1010672,6865,1823821,6092,233749,6741,1590072,7483,276157,2719,82371,3308,193786,3630,151954,2438,78189,3032,73765,3554,4924147,7623,335597,3803,2973,1009,332624,3833,881115,5002,34712,3244,846403,5275,1145198,4891,60912,4709,1084286,6763,1986820,5444,262632,7807,1724188,9245,326544,2663,94486,4387,232058,4501,248873,2466,141638,4286,107235,4004,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,44748,995,200,245,44548,1072,112270,1182,6551,1505,105719,1780,138689,2292,6735,1413,131954,2494,262349,2008,26964,2643,235385,3314,48995,941,9638,1154,39357,1138,37484,692,17703,1435,19781,1487,671142,2158,41945,1007,307,271,41638,1098,104698,877,4292,1174,100406,1299,144541,1681,6774,1675,137767,2252,272602,915,25725,2464,246877,2561,53003,547,10541,1531,42462,1571,54353,638,25170,1629,29183,1728,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,62904,1409,1303,621,61601,1489,157645,2251,10681,1804,146964,2470,177325,1935,13058,1907,164267,2264,285299,2291,41236,3068,244063,3668,53520,791,15623,1425,37897,1549,35486,733,18947,1191,16539,1202,779456,2944,57804,1423,403,313,57401,1515,149943,1876,6696,1185,143247,2186,179514,1950,9858,1535,169656,2431,288174,1992,38917,2650,249257,3254,56319,925,13952,1613,42367,1527,47702,960,25074,1726,22628,1537,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,424695,2500,3911,1063,420784,2513,1170458,3067,61299,4711,1109159,5040,1481555,4900,61955,4514,1419600,6724,2452985,4887,248997,7458,2203988,8512,385327,1955,90776,3383,294551,3506,273359,1988,125558,3872,147801,3745,6484866,6072,408236,2159,2323,819,405913,2122,1118330,2647,39210,3185,1079120,3932,1494714,4651,60043,4258,1434671,6253,2572489,2983,269081,7909,2303408,8744,458627,1690,108341,4237,350286,4337,432470,3169,219739,4753,212731,4703,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,222896,2638,1628,548,221268,2632,598954,2593,41900,2947,557054,3912,723506,3655,43409,3625,680097,4539,1239137,3550,172942,6198,1066195,7410,207698,1390,55285,2510,152413,2726,140314,1234,68515,2577,71799,2760,3258965,4486,210419,2457,1287,607,209132,2479,570051,2476,24391,2638,545660,3504,729611,2850,40671,3318,688940,4104,1290112,2857,178217,6854,1111895,7130,240706,1363,62887,3023,177819,3040,218066,2162,108454,3051,109612,3102,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,100817,1653,693,440,100124,1629,266534,2182,15735,1882,250799,2656,344283,2399,20158,2262,324125,3374,585767,2461,72698,3839,513069,3626,104510,891,25096,1493,79414,1715,81806,747,35909,1914,45897,1780,1521168,3843,98848,1856,913,276,97935,1899,255563,2173,9594,1756,245969,2594,336807,2615,13312,1395,323495,2807,587959,2377,65404,3278,522555,3908,117507,868,21261,1749,96246,1804,124484,982,55881,2187,68603,2372,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,103828,2078,1063,662,102765,2114,267360,2886,14944,1550,252416,3145,321430,2908,20936,2632,300494,3933,528841,2565,68477,3898,460364,4289,89875,1401,26472,1558,63403,1682,68207,1350,33467,1632,34740,1862,1424920,3890,101272,2058,339,252,100933,2162,252977,2616,10983,1828,241994,3304,323312,2322,17945,1937,305367,2870,544944,3096,70282,4096,474662,4902,101113,1113,25022,2174,76091,2371,101302,1602,51496,2265,49806,2059,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,143615,2328,1966,752,141649,2449,382475,3683,33423,2710,349052,4011,455510,4294,38529,3216,416981,4643,842344,3747,171497,5794,670847,6309,149348,1488,50038,2583,99310,2595,92552,943,50059,2276,42493,2227,2176870,5805,136140,2398,1213,547,134927,2405,356145,3486,17915,2006,338230,3868,480969,3841,35930,2949,445039,4672,889157,3318,177392,5470,711765,6219,172097,1247,52463,2802,119634,2765,142362,1579,80632,2960,61730,3024,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,159272,2481,1412,555,157860,2397,409500,4222,37339,3103,372161,5086,516251,4565,43617,3979,472634,5924,830517,4800,148182,6050,682335,6881,142516,1817,45377,2410,97139,2919,88719,1585,49235,2155,39484,2206,2293539,5059,154736,2393,1969,794,152767,2508,389821,3032,20856,2401,368965,3392,545244,3178,38078,3323,507166,4513,896412,2891,148464,5459,747948,5726,166395,1794,54957,2629,111438,3205,140931,1726,82345,2858,58586,2566,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,35441,876,502,336,34939,943,105056,1213,10825,1850,94231,2073,127053,1723,11344,1748,115709,2206,282807,1705,44911,2660,237896,2666,53626,380,14937,1205,38689,1256,36881,647,19018,1202,17863,1157,672173,1794,33075,838,712,551,32363,982,99526,959,4603,919,94923,1280,130741,1418,8838,1502,121903,2073,295878,1436,39038,2513,256840,2840,58324,506,14078,1377,44246,1409,54629,915,29556,1620,25073,1740,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,188259,1683,2179,813,186080,1849,501594,2604,30988,2980,470606,3703,628119,3439,32044,2804,596075,4496,1120775,3312,110482,5204,1010293,6078,176068,1373,39356,2618,136712,2831,116073,1563,51333,2302,64740,2413,2957110,4114,176669,1603,1500,712,175169,1753,483489,2523,17481,2209,466008,3259,660654,2966,28986,3375,631668,4586,1241390,2701,126129,6064,1115261,6376,208956,1581,48553,3321,160403,3523,185952,1961,92177,3042,93775,3482,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,186456,1168,977,536,185479,1269,535335,1917,36315,3211,499020,3322,742582,2233,38946,3833,703636,4234,1296755,2809,130539,6610,1166216,6847,207052,1594,43874,2217,163178,2498,158740,1576,69487,3135,89253,3164,3351147,2622,179541,1065,1109,665,178432,1140,513414,1601,21051,2541,492363,3079,767154,1889,37803,3361,729351,3970,1393042,2045,147090,4963,1245952,5148,246209,1324,51434,3020,194775,3053,251787,2158,120627,4205,131160,4493,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,303091,1684,2626,903,300465,1750,891536,2682,70612,4375,820924,5374,1043878,3737,82516,5458,961362,5989,1954095,3857,274415,8027,1679680,9167,338715,1566,93572,3495,245143,3725,240113,1515,116431,3595,123682,3601,4992255,4631,289289,1664,2272,764,287017,1839,847559,3119,38791,3271,808768,4368,1057194,2892,64837,3812,992357,4952,2051327,3100,292897,7474,1758430,7658,382622,1650,94437,3522,288185,3705,364264,2275,191435,4440,172829,4342,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,181931,1595,918,421,181013,1689,473710,2393,29352,2668,444358,3011,605445,2545,31104,3153,574341,3959,1050762,3173,107028,5088,943734,5537,166962,1122,36616,2077,130346,2082,123233,1237,56747,2147,66486,2101,2650049,3664,174150,2086,1468,816,172682,2199,451231,2519,15961,2009,435270,3246,597355,2517,25907,3080,571448,3846,1060738,2530,101973,4070,958765,4585,186695,1251,33749,2233,152946,2361,179880,1886,81820,2565,98060,2646,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,105125,2632,492,302,104633,2634,277803,3437,23625,2660,254178,3875,318413,5045,25094,2660,293319,5086,534250,4793,102756,4516,431494,6280,97907,1900,34701,2489,63206,2707,58440,1518,32962,2010,25478,1994,1510969,5148,103954,2628,1292,888,102662,2580,265103,2931,12287,1934,252816,3430,341036,3016,23998,2882,317038,3795,587419,2919,115055,5251,472364,5066,116153,1654,40902,2375,75251,2559,97304,1921,59671,2390,37633,2199,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,198743,2101,1205,531,197538,2116,523881,2987,39406,3423,484475,4656,650757,4509,42329,3524,608428,4923,1132318,3830,177422,5754,954896,5794,207691,1510,60598,3398,147093,3569,142165,1523,71770,2660,70395,2725,3024309,4845,188683,2196,1740,783,186943,2389,502423,2833,20624,2686,481799,3658,677751,4407,37406,3574,640345,5559,1201685,3462,182911,5415,1018774,6115,238640,1821,63094,3707,175546,3588,215127,2104,115726,3203,99401,3340,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,31158,826,175,164,30983,837,84045,1548,5259,1138,78786,1710,108852,2210,6625,1297,102227,2339,199466,1785,29416,2601,170050,2963,39779,611,11352,1277,28427,1381,26986,409,13919,1084,13067,1077,485276,2630,30714,1098,158,150,30556,1139,75538,1334,3236,905,72302,1457,102122,1516,4141,989,97981,1689,201011,1877,23890,2064,177121,2526,40366,639,9711,1375,30655,1413,35525,580,17420,1345,18105,1331,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,67347,1299,436,317,66911,1327,166792,2014,10107,1553,156685,2530,211026,2107,12662,2052,198364,2729,341976,1959,42681,2720,299295,3542,57171,675,15502,1513,41669,1526,44781,1447,22885,1405,21896,1468,912956,2989,64290,1330,404,299,63886,1345,160440,1627,5664,1264,154776,1924,208833,1696,11373,1838,197460,2389,346444,2003,37469,2793,308975,3125,63931,1046,13100,1482,50831,1578,69018,1403,33675,2071,35343,2224,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
