GEO_ID,B01002D_001E,B01002D_001M,B01002D_002E,B01002D_002M,B01002D_003E,B01002D_003M,NAME,B01002D_001MA,B01002D_001EA,B01002D_002MA,B01002D_002EA,B01002D_003EA,B01002D_003MA,state
0400000US01,31.2,1.1,30.6,2.5,32.2,1.8,Alabama,null,null,null,null,null,null,01
0400000US02,37.1,1.7,36.5,4.3,37.6,2.4,Alaska,null,null,null,null,null,null,02
0400000US04,35.5,0.6,34.1,0.8,36.7,0.5,Arizona,null,null,null,null,null,null,04
0400000US05,31.0,1.5,29.6,3.5,31.5,3.2,Arkansas,null,null,null,null,null,null,05
0400000US06,37.5,0.2,36.0,0.2,38.9,0.2,California,null,null,null,null,null,null,06
0400000US08,35.1,0.7,33.9,1.0,36.4,0.6,Colorado,null,null,null,null,null,null,08
0400000US09,32.9,0.5,32.7,0.6,33.2,0.6,Connecticut,null,null,null,null,null,null,09
0400000US10,33.3,1.2,33.1,1.1,34.1,2.4,Delaware,null,null,null,null,null,null,10
0400000US11,30.2,0.4,30.4,0.7,30.1,0.7,District of Columbia,null,null,null,null,null,null,11
0400000US12,36.2,0.4,34.6,0.7,37.6,0.7,Florida,null,null,null,null,null,null,12
0400000US13,34.1,0.5,32.8,0.8,34.9,0.5,Georgia,null,null,null,null,null,null,13
0400000US15,46.8,0.5,45.6,0.7,48.0,0.6,Hawaii,null,null,null,null,null,null,15
0400000US16,34.9,2.9,33.7,5.3,35.4,3.5,Idaho,null,null,null,null,null,null,16
0400000US17,34.6,0.3,34.0,0.4,35.2,0.5,Illinois,null,null,null,null,null,null,17
0400000US18,29.7,0.8,28.8,1.1,30.7,1.2,Indiana,null,null,null,null,null,null,18
0400000US19,28.5,1.6,29.2,3.8,27.9,1.8,Iowa,null,null,null,null,null,null,19
0400000US20,30.4,0.8,29.7,1.6,30.9,1.4,Kansas,null,null,null,null,null,null,20
0400000US21,33.2,2.2,31.6,3.5,34.2,1.9,Kentucky,null,null,null,null,null,null,21
0400000US22,33.2,1.1,32.7,1.9,33.4,1.2,Louisiana,null,null,null,null,null,null,22
0400000US23,28.6,9.0,27.5,12.0,30.8,5.8,Maine,null,null,null,null,null,null,23
0400000US24,36.1,0.5,34.8,0.5,37.2,0.5,Maryland,null,null,null,null,null,null,24
0400000US25,32.2,0.3,31.7,0.6,32.5,0.4,Massachusetts,null,null,null,null,null,null,25
0400000US26,31.6,0.5,30.5,0.9,32.2,0.5,Michigan,null,null,null,null,null,null,26
0400000US27,27.4,0.6,26.5,0.5,28.3,0.6,Minnesota,null,null,null,null,null,null,27
0400000US28,32.6,3.8,27.6,2.9,36.9,3.3,Mississippi,null,null,null,null,null,null,28
0400000US29,31.9,1.0,30.7,1.0,33.5,1.6,Missouri,null,null,null,null,null,null,29
0400000US30,32.4,5.6,27.0,2.0,35.0,15.1,Montana,null,null,null,null,null,null,30
0400000US31,29.7,1.7,26.5,3.9,31.7,2.8,Nebraska,null,null,null,null,null,null,31
0400000US32,39.1,0.8,37.0,1.0,40.4,0.6,Nevada,null,null,null,null,null,null,32
0400000US33,32.6,1.3,30.6,4.3,33.3,1.4,New Hampshire,null,null,null,null,null,null,33
0400000US34,35.3,0.2,35.0,0.3,35.7,0.4,New Jersey,null,null,null,null,null,null,34
0400000US35,37.7,2.4,37.1,2.6,38.0,3.9,New Mexico,null,null,null,null,null,null,35
0400000US36,35.5,0.2,34.8,0.3,36.1,0.2,New York,null,null,null,null,null,null,36
0400000US37,31.6,0.7,30.7,1.1,32.3,0.7,North Carolina,null,null,null,null,null,null,37
0400000US38,25.7,2.5,23.6,0.9,33.6,6.7,North Dakota,null,null,null,null,null,null,38
0400000US39,32.4,0.6,31.6,0.7,33.0,0.8,Ohio,null,null,null,null,null,null,39
0400000US40,31.5,1.6,30.4,1.0,33.2,2.3,Oklahoma,null,null,null,null,null,null,40
0400000US41,35.1,0.8,32.6,1.5,36.4,0.8,Oregon,null,null,null,null,null,null,41
0400000US42,32.1,0.4,31.5,0.4,32.9,0.5,Pennsylvania,null,null,null,null,null,null,42
0400000US44,30.1,1.2,30.5,1.2,29.1,2.2,Rhode Island,null,null,null,null,null,null,44
0400000US45,35.6,0.8,34.7,2.2,36.2,1.9,South Carolina,null,null,null,null,null,null,45
0400000US46,28.6,4.8,26.7,4.3,32.5,9.0,South Dakota,null,null,null,null,null,null,46
0400000US47,33.9,0.8,33.7,1.6,34.0,1.1,Tennessee,null,null,null,null,null,null,47
0400000US48,34.2,0.3,33.5,0.5,34.8,0.2,Texas,null,null,null,null,null,null,48
0400000US49,33.5,1.2,31.7,1.0,36.0,2.8,Utah,null,null,null,null,null,null,49
0400000US50,29.2,2.0,27.0,1.6,29.5,2.9,Vermont,null,null,null,null,null,null,50
0400000US51,35.1,0.4,34.1,0.5,36.0,0.5,Virginia,null,null,null,null,null,null,51
0400000US53,35.5,0.4,33.5,0.8,36.9,0.5,Washington,null,null,null,null,null,null,53
0400000US54,31.7,4.2,30.8,3.0,35.2,8.5,West Virginia,null,null,null,null,null,null,54
0400000US55,25.8,0.8,25.1,0.8,27.1,1.4,Wisconsin,null,null,null,null,null,null,55
0400000US56,30.5,4.9,47.5,27.2,30.2,6.7,Wyoming,null,null,null,null,null,null,56
0400000US72,32.2,3.3,30.2,11.2,32.5,2.9,Puerto Rico,null,null,null,null,null,null,72
