GEO_ID,C25093_001E,C25093_001M,C25093_002E,C25093_002M,C25093_003E,C25093_003M,C25093_004E,C25093_004M,C25093_005E,C25093_005M,C25093_006E,C25093_006M,C25093_007E,C25093_007M,C25093_008E,C25093_008M,C25093_009E,C25093_009M,C25093_010E,C25093_010M,C25093_011E,C25093_011M,C25093_012E,C25093_012M,C25093_013E,C25093_013M,C25093_014E,C25093_014M,C25093_015E,C25093_015M,C25093_016E,C25093_016M,C25093_017E,C25093_017M,NAME,C25093_001EA,C25093_001MA,C25093_002EA,C25093_002MA,C25093_003MA,C25093_003EA,C25093_004EA,C25093_004MA,C25093_005MA,C25093_005EA,C25093_006EA,C25093_006MA,C25093_007EA,C25093_007MA,C25093_008MA,C25093_008EA,C25093_009MA,C25093_009EA,C25093_010MA,C25093_010EA,C25093_011MA,C25093_011EA,C25093_012EA,C25093_012MA,C25093_013MA,C25093_013EA,C25093_014MA,C25093_014EA,C25093_015MA,C25093_015EA,C25093_016MA,C25093_016EA,C25093_017MA,C25093_017EA,state
0400000US16,401532,6302,6938,1425,3120,955,3818,1079,0,267,52776,2901,34676,2508,18007,2090,93,128,240499,4860,167910,4699,70598,3601,1991,727,101319,2563,77459,2329,23530,1909,330,220,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3219338,16289,26000,2473,14598,1973,10995,1612,407,276,346578,7925,221032,6442,124142,6029,1404,577,2046894,14625,1362655,13375,670655,12948,13584,1779,799866,7791,553022,6698,242151,6573,4693,1145,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1736751,11947,22346,2594,14340,1759,7833,1586,173,184,195841,5678,148361,5418,46683,3061,797,439,1082624,9426,836647,8904,239167,7792,6810,1572,435940,5700,338074,6083,96295,3824,1571,540,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885284,8254,14860,1938,9813,1515,4968,1183,79,127,109040,4224,84554,4011,24140,2296,346,269,530681,5877,428246,5476,99987,4182,2448,720,230703,3306,183807,3421,45310,2594,1586,514,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,749907,8746,11444,1562,7096,1158,4087,902,261,410,88308,3723,65670,3351,22031,2158,607,414,461609,5802,366239,6034,92604,4227,2766,737,188546,3554,146524,3794,41184,2635,838,318,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1156292,12036,14061,1854,7495,1338,6375,1428,191,192,125833,5107,95934,4539,29256,2537,643,401,712805,9055,544162,9216,163724,5545,4919,992,303593,4700,236186,4931,66108,3207,1299,519,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1141504,11499,15467,1941,10969,1755,4153,946,345,275,122239,5623,92053,5011,29411,3244,775,404,705433,8857,541326,8209,156942,5410,7165,1396,298365,4617,235966,4790,60470,3535,1929,590,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396395,5449,3374,846,2276,721,1098,495,0,230,33733,2325,22780,1614,10464,1353,489,418,256115,4439,185180,3792,69661,3672,1274,455,103173,2387,72812,2172,30153,1922,208,155,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426267,12068,9790,1825,5150,1528,4603,1179,37,62,133526,4342,78729,3676,54531,3640,266,279,947746,10329,637108,9733,305381,7253,5257,1157,335205,4855,228677,5113,104864,4192,1664,528,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1568382,10691,6739,1332,2742,862,3621,885,376,310,124574,4367,78723,3849,45194,3299,657,545,1040206,8907,692382,7629,342449,8291,5375,1218,396863,5397,250089,4838,143858,4976,2916,911,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2769474,14635,29010,2716,16864,2129,11589,1749,557,423,274058,6377,184338,5881,87522,3406,2198,805,1744218,11946,1211624,10469,517248,8585,15346,1868,722188,6986,513192,6666,204755,5174,4241,800,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1527328,10448,18154,2127,10702,1544,7178,1167,274,258,197777,4668,137959,4247,59639,3319,179,144,971802,6760,705199,7785,262632,6494,3971,1023,339595,4822,248068,4038,89871,3296,1656,427,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,753374,9176,10006,1757,7126,1470,2455,939,425,299,76889,3969,54758,3504,21000,2558,1131,634,461625,7146,334712,7596,121004,5646,5909,1293,204854,3523,156295,4060,46410,2660,2149,727,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1621371,13182,18958,2414,12645,1893,6313,1334,0,259,185928,5688,134703,4717,50700,3689,525,268,990440,9198,754761,9171,229309,7432,6370,1279,426045,5426,321281,5414,102486,4214,2278,616,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,280633,4455,4387,1152,3289,1182,1098,505,0,237,28098,1807,18215,1601,9780,1422,103,110,170042,3436,122904,3266,45748,2969,1390,474,78106,2395,61826,2297,16191,1573,89,61,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484649,6026,6621,1318,4117,1060,2504,802,0,228,60870,3104,48229,2719,12490,1521,151,144,293305,4540,232805,5134,59638,3053,862,333,123853,2553,95575,2524,27297,1752,981,375,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,565869,9281,8692,1381,5116,1157,3402,1011,174,167,60049,3913,33562,3340,26274,2935,213,294,350056,7628,212351,6141,133353,6384,4352,1222,147072,3953,95654,3611,50076,3421,1342,539,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369448,5293,2044,691,1133,585,792,410,119,192,29855,2483,17475,1781,12319,1918,61,99,251261,4814,166670,4726,82837,4098,1754,743,86288,2101,53389,1786,32354,2148,545,263,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2106728,14618,8209,1800,3108,1137,4864,1142,237,271,167221,6136,89056,4723,77410,3840,755,483,1384662,11308,827090,11309,550801,9335,6771,1493,546636,6563,300930,6357,242771,6289,2935,651,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,519864,7374,6893,1526,3618,965,3146,1158,129,146,47719,2627,31897,2426,15641,1735,181,146,322873,6061,236330,5885,84443,3950,2100,818,142379,4246,108776,4290,32381,2486,1222,617,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3904123,16568,23265,2766,13193,2199,9351,1486,721,452,310628,7814,194556,5892,114758,5396,1314,471,2534074,14778,1662358,14531,856447,11763,15269,2303,1036156,10440,664195,9306,365091,7464,6870,1114,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2465551,18417,24219,2596,14417,2075,9294,1639,508,379,244167,6094,168329,6214,73726,4393,2112,980,1555986,13413,1112692,13015,430553,10554,12741,1647,641179,7761,462777,7926,174543,6060,3859,786,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187673,3460,2994,898,2252,826,742,398,0,211,23399,1755,18568,1634,4709,1097,122,137,115142,2301,100267,2494,14477,1670,398,219,46138,1489,37499,1512,8469,959,170,129,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3095197,18587,29415,2786,18544,2114,10447,1772,424,397,311228,7592,224588,6955,85110,4283,1530,679,1930295,13270,1422208,12142,498071,10243,10016,1180,824259,7900,604758,7296,214898,5843,4603,928,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,971378,9238,17201,1866,11186,1569,5711,1246,304,221,114610,4659,83312,4125,30499,2503,799,469,573491,7187,447120,7417,121544,5401,4827,1138,266076,4061,210641,3640,54001,2549,1434,453,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,942674,8824,7526,1522,4569,1249,2917,909,40,70,87527,4392,49095,3241,38294,3362,138,153,586537,7300,379307,7440,202914,6442,4316,1021,261084,4745,182322,4746,77571,3421,1191,419,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,27033,2985,15827,2082,10583,1593,623,416,311900,7344,219458,6492,90370,4291,2072,818,2173395,11803,1594317,12758,563287,10559,15791,2317,949350,6707,680908,7120,262638,5517,5804,1103,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,876,414,506,357,334,222,36,59,20087,1859,11201,1582,8803,1460,83,141,161353,3800,101539,3637,58381,3395,1433,665,62200,2119,36643,2169,25259,1975,298,246,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,12750,2127,7374,1362,4224,1233,1152,648,118596,5273,84943,4507,32592,2984,1061,626,739972,9450,538832,9035,194385,6933,6755,1431,338842,5262,248328,5307,88349,3969,2165,747,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216821,3676,3229,826,2121,728,1108,408,0,223,27219,2088,20754,1841,6453,1095,12,17,131807,2889,107043,3074,23952,2222,812,407,54566,1733,42538,1757,11653,1309,375,206,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,19926,2467,11744,1740,8031,1617,151,154,169607,6173,119085,5454,48596,3311,1926,649,1031299,11356,763862,11052,257854,9700,9583,1458,441936,6522,335849,5326,103514,4030,2573,761,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,61686,4135,35364,2742,24445,2823,1877,769,634105,10313,442066,9486,187597,6659,4442,1233,3590912,20530,2662097,19513,900061,12719,28754,2739,1269200,9880,961524,10566,299850,8365,7826,1227,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,11050,1783,6359,1450,4645,1002,46,86,105281,3744,61855,3294,43303,2901,123,148,367721,4412,266453,4688,99050,4030,2218,665,131090,2817,103269,2573,27159,2209,662,419,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,1383,583,829,452,496,363,58,86,13546,1221,7635,975,5815,885,96,147,120678,3126,82040,2633,37314,2227,1324,592,45240,1718,29015,1538,15942,1194,283,163,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,15523,2064,8781,1469,6626,1448,116,117,190160,6940,126405,5801,62669,4475,1086,488,1321083,12406,928953,12613,383712,8426,8418,1421,498474,6649,369328,6764,126529,4649,2617,730,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,12819,1662,5759,1058,6756,1162,304,272,166003,6013,96410,4838,68629,3613,964,583,1070574,9447,703324,10017,359646,7262,7604,1629,395543,5351,281299,4677,112483,4421,1761,570,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,5663,1158,3501,912,1963,681,199,184,49455,2504,39039,2466,10006,1568,410,261,327835,5449,270628,5152,54158,3098,3049,829,170476,3519,141876,3674,27936,2336,664,290,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,15494,1929,9438,1607,5897,1082,159,185,173570,5054,119302,3918,53896,3449,372,165,994706,8399,718715,7409,272140,6157,3851,794,382269,4493,268509,4502,111280,4221,2480,559,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,2951,861,1852,729,1099,686,0,269,18625,1911,13183,1742,5405,1231,37,65,97463,3070,78606,2902,18674,2066,183,160,36239,1672,29756,1662,6146,1099,337,408,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,5329,881,3206,684,1532,613,591,424,75951,4268,45072,3090,28167,2949,2712,888,554345,7909,379636,7360,147852,5906,26857,2453,294206,4556,232179,4568,57812,2665,4215,879,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
