GEO_ID,C18131_001E,C18131_001M,C18131_002E,C18131_002M,C18131_003E,C18131_003M,C18131_004E,C18131_004M,C18131_005E,C18131_005M,C18131_006E,C18131_006M,C18131_007E,C18131_007M,C18131_008E,C18131_008M,C18131_009E,C18131_009M,C18131_010E,C18131_010M,C18131_011E,C18131_011M,C18131_012E,C18131_012M,C18131_013E,C18131_013M,C18131_014E,C18131_014M,C18131_015E,C18131_015M,C18131_016E,C18131_016M,NAME,C18131_001MA,C18131_001EA,C18131_002EA,C18131_002MA,C18131_003EA,C18131_003MA,C18131_004MA,C18131_004EA,C18131_005EA,C18131_005MA,C18131_006MA,C18131_006EA,C18131_007MA,C18131_007EA,C18131_008EA,C18131_008MA,C18131_009EA,C18131_009MA,C18131_010MA,C18131_010EA,C18131_011MA,C18131_011EA,C18131_012MA,C18131_012EA,C18131_013EA,C18131_013MA,C18131_014EA,C18131_014MA,C18131_015MA,C18131_015EA,C18131_016MA,C18131_016EA,state
0400000US19,2948535,2320,157108,9028,20352,2211,136756,8526,213350,11025,43842,3953,169508,9221,254772,11782,48047,3493,206725,10831,281198,12045,41396,3029,239802,11674,2042107,15668,180927,5635,1861180,15943,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2761598,3071,163746,9936,23388,3548,140358,8511,213194,12444,42032,3507,171162,11511,272112,14664,47470,3526,224642,13886,257399,12974,39395,3710,218004,12048,1855147,21381,186909,5729,1668238,21694,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206037,3457,346693,16184,63955,5176,282738,14770,453201,17088,132857,6799,320344,14209,465504,16649,115971,6221,349533,14808,437834,16020,97014,6162,340820,15091,2502805,29099,299197,9259,2203608,27145,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4401009,3936,355908,15430,56388,4917,299520,14111,468911,18536,105036,5999,363875,16748,479166,19147,112419,6339,366747,17577,449467,19711,82105,5826,367362,17340,2647557,28462,313473,8593,2334084,28158,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290891,1490,60853,5840,12230,1843,48623,5203,106389,6416,31976,3000,74413,5605,127171,8263,34507,3375,92664,6836,131507,8296,27173,2906,104334,6790,864971,12786,91721,4223,773250,12408,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5620209,4336,275238,14276,39591,3983,235647,13858,281473,15863,58126,4617,223347,14500,340372,18782,60719,4772,279653,17324,392819,19193,53004,4517,339815,17824,4330307,31237,366644,9833,3963663,32777,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6329411,2784,333283,15969,47085,3703,286198,15521,391860,17312,104164,6360,287696,15505,434662,16534,96757,5762,337905,15100,414998,17758,73644,4751,341354,16246,4754608,27994,372559,9906,4382049,28334,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9652866,3756,733180,18698,120469,6056,612711,16930,884866,25459,192238,8171,692628,22494,917575,23867,187479,7453,730096,22412,908555,26729,160428,7386,748127,23822,6208690,38167,660649,12395,5548041,38042,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5187016,2467,260944,13138,39560,3883,221384,11991,338535,13432,69921,4225,268614,11928,411856,14170,73506,4175,338350,13834,413370,13784,59000,3539,354370,13082,3762311,21070,278098,7652,3484213,20911,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2867538,3072,277864,13434,45087,4233,232777,12213,365363,17419,85463,5463,279900,15344,365832,17498,87690,5512,278142,15282,305804,13795,60086,4169,245718,12891,1552675,24022,192394,6968,1360281,23213,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5804976,3562,384843,16663,58184,4381,326659,16056,502574,18023,128600,6308,373974,14963,575228,20018,120974,6063,454254,18475,596806,21625,108676,5648,488130,19641,3745525,29499,394750,10121,3350775,28831,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,962276,2516,60917,6682,7677,1618,53240,6045,80052,7284,19435,2213,60617,6266,104170,7886,19363,2119,84807,7324,99625,7933,15778,1852,83847,7191,617512,12511,62556,3373,554956,12918,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1771862,2044,92602,8441,15041,2291,77561,7660,137216,10379,27258,3389,109958,8758,162927,9573,30753,2758,132174,8842,169875,8215,24294,2526,145581,8094,1209242,13268,106836,4744,1102406,13938,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2657899,2511,187290,15409,21515,3182,165775,14252,210644,15739,30413,3251,180231,15298,253544,16119,32975,3710,220569,15213,283045,18133,30573,3196,252472,17246,1723376,26463,167369,7651,1556007,25216,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1275655,1202,48341,5527,8124,2085,40217,4875,57445,5898,14530,2381,42915,5080,85084,7076,19366,2243,65718,6337,91054,6980,16157,2488,74897,6741,993731,10409,87004,3928,906727,10941,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8620514,3214,395509,16774,48952,4235,346557,15114,489280,19535,86822,5371,402458,17422,563527,23941,95066,6867,468461,21368,606187,23469,85732,5843,520455,21812,6566011,37586,525059,11743,6040952,37508,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2018538,2053,175403,11577,18803,2235,156600,11320,238353,17020,46357,4920,191996,14775,237323,15621,43393,4353,193930,14469,211915,13912,31743,3027,180172,13037,1155544,19345,128710,5492,1026834,18910,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18861071,6547,1292871,37928,164436,8161,1128435,35206,1528140,35051,298220,9492,1229920,30933,1626205,37984,280235,8741,1345970,35293,1581580,37966,224345,8604,1357235,36741,12832275,61319,1041319,16963,11790956,55662,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9243278,5565,728586,23890,100894,7208,627692,22116,897907,26271,190390,9016,707517,23937,997050,24497,196863,8889,800187,22218,909327,26100,153872,7525,755455,22629,5710408,37397,587541,11949,5122867,36474,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,648582,905,38432,4557,3944,907,34488,4468,46463,4542,10123,1483,36340,3845,51525,4572,8392,1168,43133,4332,52757,4340,7345,1217,45412,4198,459405,6501,38830,2572,420575,6999,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11216907,4088,823076,25006,131535,7584,691541,22140,955824,23791,223392,8152,732432,20413,1027848,29420,215266,9179,812582,25337,1079397,31890,191308,7814,888089,30128,7330762,37906,736081,13672,6594681,41756,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3633967,3024,262525,11122,42890,3768,219635,10173,353937,14785,82408,4632,271529,12925,413075,15647,91717,5289,321358,14528,386567,17504,69064,4491,317503,15702,2217863,19553,288730,8821,1929133,19917,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3762681,2710,271430,11282,49070,4783,222360,10194,324871,14261,72004,4747,252867,12705,401870,17772,82068,6093,319802,16287,393200,16073,64188,5137,329012,14657,2371310,22348,255364,8210,2115946,21604,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12292437,4104,726102,24082,120971,6333,605131,21551,921990,25741,235389,9155,686601,21748,1044584,24658,233051,6456,811533,22201,1085090,28673,197551,6744,887539,26151,8514671,43385,843804,12788,7670867,42574,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1009545,1240,61141,5934,11814,2281,49327,5443,81047,8269,21325,3140,59722,6953,85722,8417,20289,2568,65433,7449,85894,7680,15366,2129,70528,7114,695741,12612,70461,4122,625280,12423,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4477641,4047,377732,17421,51836,4111,325896,15975,437368,19011,98658,5929,338710,16690,489425,20241,101538,6605,387887,17007,470460,18903,81580,4894,388880,17220,2702656,28552,292020,9018,2410636,28038,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,785298,1129,49608,5232,7364,1440,42244,4765,63995,6206,14273,1970,49722,5843,80237,7580,14182,1742,66055,7239,74356,6157,10021,1652,64335,5854,517102,8067,43535,2771,473567,7975,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6183684,3842,490169,20462,84418,6121,405751,17629,604875,22544,151152,7606,453723,19653,675298,20660,155741,8195,519557,16653,667893,25162,122475,6906,545418,22186,3745449,33497,429461,10579,3315988,31098,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24585915,9086,1830807,45023,238076,9447,1592731,42507,2582113,47528,415950,13281,2166163,43322,2771045,56940,427566,15063,2343479,52724,2522277,46228,337745,12292,2184532,42635,14879673,75758,1435903,23778,13443770,75616,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2726222,2210,153298,11134,15010,2505,138288,10227,205890,12586,26773,3110,179117,12204,251003,16397,23591,2593,227412,15142,294483,16461,26611,3363,267872,15740,1821548,22121,140752,5970,1680796,21366,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600347,1223,34295,3584,6265,1074,28030,3278,42057,4358,11114,1633,30943,3903,50107,4784,12695,1693,37412,4109,56153,4962,9370,1369,46783,4443,417735,7059,41797,2590,375938,7084,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7702402,5812,374704,15872,51661,4406,323043,13921,486161,17406,108516,5563,377645,17065,605167,21718,111714,6468,493453,18789,604227,23531,92612,5323,511615,22097,5632143,37315,476494,10271,5155649,36187,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6579736,4155,400230,18482,56329,4293,343901,16611,488080,19819,97061,6357,391019,17803,548527,20866,88190,4781,460337,20286,542528,19740,84112,5083,458416,18303,4600371,30993,463311,10745,4137060,32892,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1797682,1955,129899,9778,23675,2443,106224,9333,196608,11121,61255,3989,135353,9798,201832,10743,56762,3795,145070,9116,190361,11084,44901,4487,145460,9253,1078982,18115,156158,6450,922824,17841,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5532453,3490,307430,12050,43462,3371,263968,11425,423967,14074,78022,4627,345945,12861,464862,17090,85262,4872,379600,14580,512823,16129,74690,3938,438133,15042,3823371,26041,320504,7338,3502867,26083,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,548874,1234,25693,3359,3042,825,22651,3122,35884,5882,6880,1507,29004,5466,46992,5888,9262,1867,37730,5069,51056,6166,7450,1426,43606,5795,389249,8839,38806,2843,350443,8922,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3683969,2035,931476,22190,183966,7490,747510,20736,728170,19236,178279,7455,549891,16257,593053,19754,134639,6326,458414,17215,433941,17761,83588,5002,350353,16185,997329,20200,145078,5850,852251,20438,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
