GEO_ID,B19202H_001E,B19202H_001M,NAME,B19202H_001MA,B19202H_001EA,state
0400000US01,25478,776,Alabama,null,null,01
0400000US02,43248,3968,Alaska,null,null,02
0400000US04,32793,756,Arizona,null,null,04
0400000US05,23794,892,Arkansas,null,null,05
0400000US06,41328,436,California,null,null,06
0400000US08,35260,907,Colorado,null,null,08
0400000US09,40316,1082,Connecticut,null,null,09
0400000US10,37993,2817,Delaware,null,null,10
0400000US11,75670,2629,District of Columbia,null,null,11
0400000US12,30942,322,Florida,null,null,12
0400000US13,31455,604,Georgia,null,null,13
0400000US15,43336,3143,Hawaii,null,null,15
0400000US16,25468,1144,Idaho,null,null,16
0400000US17,33677,719,Illinois,null,null,17
0400000US18,26939,497,Indiana,null,null,18
0400000US19,28277,723,Iowa,null,null,19
0400000US20,28992,1054,Kansas,null,null,20
0400000US21,22663,722,Kentucky,null,null,21
0400000US22,28968,1200,Louisiana,null,null,22
0400000US23,26767,762,Maine,null,null,23
0400000US24,44822,1531,Maryland,null,null,24
0400000US25,39632,1056,Massachusetts,null,null,25
0400000US26,27718,623,Michigan,null,null,26
0400000US27,33047,768,Minnesota,null,null,27
0400000US28,24203,1284,Mississippi,null,null,28
0400000US29,27122,583,Missouri,null,null,29
0400000US30,27549,1448,Montana,null,null,30
0400000US31,28365,991,Nebraska,null,null,31
0400000US32,36778,1243,Nevada,null,null,32
0400000US33,36841,1395,New Hampshire,null,null,33
0400000US34,41481,766,New Jersey,null,null,34
0400000US35,30976,1189,New Mexico,null,null,35
0400000US36,37194,482,New York,null,null,36
0400000US37,29652,810,North Carolina,null,null,37
0400000US38,28764,1558,North Dakota,null,null,38
0400000US39,28001,468,Ohio,null,null,39
0400000US40,26519,680,Oklahoma,null,null,40
0400000US41,29379,960,Oregon,null,null,41
0400000US42,28573,480,Pennsylvania,null,null,42
0400000US44,32231,1579,Rhode Island,null,null,44
0400000US45,27150,692,South Carolina,null,null,45
0400000US46,27000,1150,South Dakota,null,null,46
0400000US47,25325,671,Tennessee,null,null,47
0400000US48,34619,590,Texas,null,null,48
0400000US49,31096,1160,Utah,null,null,49
0400000US50,29414,1769,Vermont,null,null,50
0400000US51,40053,917,Virginia,null,null,51
0400000US53,35536,715,Washington,null,null,53
0400000US54,21078,619,West Virginia,null,null,54
0400000US55,30308,424,Wisconsin,null,null,55
0400000US56,30908,1720,Wyoming,null,null,56
0400000US72,24313,9558,Puerto Rico,null,null,72
