GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,NAME,B27017_001MA,B27017_001EA,B27017_002MA,B27017_002EA,B27017_003MA,B27017_003EA,B27017_004MA,B27017_004EA,B27017_005EA,B27017_005MA,B27017_006EA,B27017_006MA,B27017_007MA,B27017_007EA,B27017_008MA,B27017_008EA,B27017_009MA,B27017_009EA,B27017_010EA,B27017_010MA,B27017_011EA,B27017_011MA,B27017_012MA,B27017_012EA,B27017_013MA,B27017_013EA,B27017_014MA,B27017_014EA,B27017_015EA,B27017_015MA,B27017_016EA,B27017_016MA,B27017_017EA,B27017_017MA,B27017_018MA,B27017_018EA,B27017_019EA,B27017_019MA,B27017_020MA,B27017_020EA,B27017_021EA,B27017_021MA,B27017_022EA,B27017_022MA,B27017_023MA,B27017_023EA,B27017_024MA,B27017_024EA,B27017_025MA,B27017_025EA,B27017_026EA,B27017_026MA,B27017_027EA,B27017_027MA,B27017_028EA,B27017_028MA,B27017_029MA,B27017_029EA,B27017_030EA,B27017_030MA,B27017_031MA,B27017_031EA,B27017_032EA,B27017_032MA,B27017_033EA,B27017_033MA,B27017_034MA,B27017_034EA,B27017_035EA,B27017_035MA,B27017_036MA,B27017_036EA,B27017_037EA,B27017_037MA,B27017_038EA,B27017_038MA,B27017_039EA,B27017_039MA,B27017_040MA,B27017_040EA,B27017_041MA,B27017_041EA,B27017_042EA,B27017_042MA,B27017_043EA,B27017_043MA,B27017_044EA,B27017_044MA,B27017_045MA,B27017_045EA,B27017_046EA,B27017_046MA,B27017_047MA,B27017_047EA,B27017_048MA,B27017_048EA,B27017_049MA,B27017_049EA,B27017_050EA,B27017_050MA,B27017_051MA,B27017_051EA,B27017_052EA,B27017_052MA,B27017_053MA,B27017_053EA,B27017_054EA,B27017_054MA,B27017_055EA,B27017_055MA,B27017_056MA,B27017_056EA,B27017_057EA,B27017_057MA,B27017_058MA,B27017_058EA,B27017_059EA,B27017_059MA,B27017_060EA,B27017_060MA,B27017_061EA,B27017_061MA,B27017_062MA,B27017_062EA,B27017_063MA,B27017_063EA,B27017_064EA,B27017_064MA,B27017_065EA,B27017_065MA,B27017_066EA,B27017_066MA,B27017_067MA,B27017_067EA,B27017_068MA,B27017_068EA,B27017_069MA,B27017_069EA,B27017_070EA,B27017_070MA,B27017_071MA,B27017_071EA,state
0400000US01,4653597,3125,380269,15555,144386,9478,19936,3395,124450,9167,220330,8913,57924,4859,162406,7988,15553,2087,8394,1319,7159,1459,507448,18610,166204,9483,27749,3992,138455,9205,288591,11354,75238,5191,213353,9946,52653,3066,18761,1736,33892,2779,532086,18459,142840,8619,48002,5021,94838,7251,304910,11768,122605,7570,182305,8169,84336,3865,42810,3236,41526,3265,460844,19609,112963,8172,59689,5972,53274,5508,264556,12810,151860,8501,112696,7715,83325,4012,52488,3473,30837,2696,813503,25519,190140,10295,146520,9487,43620,4679,491588,16264,358963,14629,132625,8377,131775,5997,90254,4826,41521,3406,613731,17343,130690,7410,116118,7129,14572,2685,395179,10790,337634,10345,57545,4550,87862,5264,66006,4451,21856,2199,1345716,26925,233245,8829,220676,8239,12569,2557,930380,18743,866910,18010,63470,5145,182091,6843,150670,6307,31421,3312,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,683599,2461,28642,3910,8330,1918,1284,545,7046,1774,19691,2716,3533,1004,16158,2330,621,399,101,119,520,373,40585,4946,15443,2455,2276,1042,13167,2226,22832,2836,4790,1362,18042,2424,2310,959,1189,809,1121,436,57707,5501,17948,2746,5040,1568,12908,2570,36020,3490,10547,2113,25473,3279,3739,720,1312,462,2427,650,54740,5574,16324,2793,7488,1989,8836,1982,33219,3273,13433,2058,19786,2353,5197,980,1473,555,3724,920,107523,8027,36084,4299,20211,3288,15873,3043,61902,4809,34088,3198,27814,3467,9537,1506,4792,1157,4745,1084,99385,7222,32781,3494,26609,3141,6172,1611,58946,4609,42720,3780,16226,3067,7658,1256,5475,1158,2183,627,295017,10001,57264,4505,51827,4405,5437,1075,214985,7069,187723,7240,27262,2865,22768,1987,17191,1701,5577,1088,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6259083,4476,518463,23574,187864,13702,19524,4165,168340,12817,312199,13538,67213,5098,244986,12745,18400,1910,9567,1666,8833,1359,575277,23048,204365,12616,32662,5315,171703,11306,321703,13119,64711,5284,256992,12509,49209,4050,16369,2477,32840,2867,733476,27482,251003,14654,73964,8484,177039,11970,391194,14147,120953,7523,270241,10645,91279,5367,40401,3524,50878,3938,608759,26576,184415,12918,95604,8334,88811,8831,334402,14794,160323,9270,174079,11108,89942,5973,47446,4155,42496,4377,1099189,33657,286697,13634,207281,11775,79416,7206,637236,19810,406451,15115,230785,12807,175256,7036,108979,5782,66277,4456,818153,28056,181801,11404,152877,10577,28924,3791,499813,17417,384317,13040,115496,8787,136539,7159,94330,5981,42209,3712,1905766,32050,309963,13082,287866,12767,22097,3267,1280868,19724,1149986,17411,130882,8308,314935,8289,240250,7617,74685,4871,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2833775,2478,221777,10162,82847,6759,5928,1735,76919,6682,129744,5962,26507,3196,103237,5642,9186,1301,4853,930,4333,1012,313087,15189,110234,7986,13190,2893,97044,7137,170663,8441,38608,3736,132055,7323,32190,2473,12726,1779,19464,1791,353680,17191,105760,7865,25063,3580,80697,6867,189141,10226,66902,5127,122239,8056,58779,3782,26705,2584,32074,2832,315371,15180,84054,6692,37723,4656,46331,5138,175544,9413,87754,5680,87790,7372,55773,3383,28111,2372,27662,3072,537446,19378,126261,7640,82257,6512,44004,4958,323586,12948,211953,10031,111633,7918,87599,4544,57602,4055,29997,2979,360039,13025,75643,4559,62513,4530,13130,2976,230939,9303,185338,8587,45601,4977,53457,3917,41051,3433,12406,1934,732375,17427,114604,6024,104213,5398,10391,2135,509951,13592,456119,13207,53832,5292,107820,3917,86930,3813,20890,2290,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36514381,9382,2500974,54216,847366,30777,127605,8587,719761,29618,1541508,28925,430087,14163,1111421,25720,112100,5438,38687,2911,73413,4547,3280852,61589,1165219,28756,168578,10876,996641,27024,1820490,35813,371321,16029,1449169,30820,295143,8900,76663,5553,218480,7771,3833376,61096,1213877,28582,329062,16056,884815,26994,2170517,34236,628575,14970,1541942,31765,448982,13629,150803,6277,298179,11196,3543049,64963,1007870,28328,444585,18474,563285,22217,2115508,38299,908052,23058,1207456,26748,419671,13460,183912,7533,235759,9693,5767221,76570,1475720,28670,938242,25303,537478,16625,3585029,51149,2088853,35457,1496176,32733,706472,14653,380948,10578,325524,9802,4383455,64789,1009677,26411,820337,24070,189340,10179,2820982,42842,2064951,33686,756031,27251,552796,14863,339802,10740,212994,8975,13205454,83328,2437880,30103,2291487,29146,146393,6725,9125767,60268,8162211,56467,963556,22277,1641807,18846,1197246,14747,444561,11542,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4914516,3184,297662,13497,91476,7144,17003,3210,74473,6201,194306,8563,68130,5875,126176,6409,11880,1761,5468,1018,6412,1556,361552,17919,119056,9125,20143,3946,98913,8621,211217,10517,61657,5111,149560,8617,31279,2313,13984,1986,17295,1789,427986,21159,133550,10500,39334,4979,94216,8442,245359,12293,82082,6217,163277,10077,49077,3012,27616,2173,21461,2291,420420,20024,124796,9095,65073,7395,59723,5659,245834,11854,129262,8685,116572,7458,49790,3277,30082,2324,19708,2498,797755,18049,210246,9119,151745,7701,58501,5109,482676,12368,323876,10159,158800,8729,104833,5298,72525,4142,32308,3139,668066,19775,164118,8889,142552,8125,21566,3157,425967,13656,343453,11747,82514,6885,77981,4616,56395,4063,21586,2489,1941075,26174,370169,11478,354011,11196,16158,2973,1359611,16282,1255616,16522,103995,7157,211295,7238,166498,5909,44797,3628,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3463164,2282,164365,12705,50340,6358,6293,2050,44047,6150,104492,7068,27416,4233,77076,6126,9533,1870,4755,1252,4778,1352,185780,13029,53158,6733,10829,2974,42329,5335,110222,7512,27676,3417,82546,6179,22400,2428,8365,1408,14035,1762,217972,12238,62929,5802,16332,3175,46597,5004,111955,7020,34758,3372,77197,6257,43088,3268,22570,2291,20518,2692,232667,13724,59647,6015,27074,4311,32573,4420,125863,8969,59785,5028,66078,7225,47157,3758,30012,3237,17145,2115,474132,18327,116509,7487,78366,6892,38143,5061,271462,11748,178582,9087,92880,8297,86161,4258,60448,3681,25713,2347,460246,17993,110957,7646,96222,6650,14735,2647,279817,11331,223984,9684,55833,5634,69472,4861,51158,3808,18314,3248,1728002,21820,352301,7585,338009,7027,14292,2951,1168687,15794,1089748,15256,78939,5591,207014,5450,165515,5528,41499,3270,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,871457,1341,46917,5378,15473,3368,2300,930,13173,3250,28741,3323,10460,2436,18281,2215,2703,716,1565,550,1138,560,56459,7250,21182,3988,4259,1894,16923,3942,28292,3701,6344,1505,21948,3590,6985,1524,2988,1072,3997,1013,63249,8082,18813,4011,4257,1672,14556,3342,33538,4504,10159,2319,23379,3862,10898,1449,5985,1001,4913,1065,75835,7266,20747,3437,10109,2552,10638,2226,42847,4535,21027,3073,21820,2923,12241,1764,7081,1366,5160,1227,149776,10338,38178,4780,27826,4155,10352,2506,88686,6353,61076,4586,27610,3228,22912,2510,16978,2186,5934,1328,129155,8906,28181,3528,23490,3301,4691,1827,80661,5829,65868,5602,14793,2974,20313,2128,16637,2017,3676,1054,350066,12249,60025,4354,57433,4307,2592,1028,240676,8944,220488,8144,20188,2741,49365,3046,41285,2944,8080,1469,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,569625,671,60988,6401,16257,3477,3597,2271,12660,3165,41360,4069,20320,2854,21040,2676,3371,1059,1677,866,1694,728,48435,5203,14298,2992,1487,713,12811,2973,28740,3397,8772,1915,19968,3026,5397,928,1694,531,3703,797,40860,5683,9409,2702,2910,1536,6499,2022,25632,3472,10204,2023,15428,2592,5819,980,2596,703,3223,808,37517,5877,11111,2898,4788,1919,6323,2354,21024,3105,11998,2174,9026,2155,5382,1157,3508,826,1874,696,63539,7679,11691,3059,6858,2361,4833,2113,43306,4969,24066,2845,19240,3517,8542,1569,6243,1250,2299,709,63307,6378,6238,1836,5058,1568,1180,767,48916,5358,37258,4085,11658,2418,8153,1323,6038,1147,2115,744,254979,9180,31349,2526,29217,2375,2132,671,193322,7037,177610,6163,15712,2676,30308,2096,25809,1860,4499,1244,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18397865,7023,1356324,36158,411134,18090,50344,6205,360790,16394,856262,23290,203959,9481,652303,21621,88928,6106,36935,4027,51993,4651,1690776,38501,512829,18559,76046,6558,436783,16789,948253,23457,197211,8755,751042,20730,229694,8761,65739,4288,163955,7644,1958828,39941,520254,20035,141949,9947,378305,15969,1085839,24278,320958,13106,764881,20760,352735,10587,147860,7296,204875,8804,1920498,43846,452242,18850,197722,14482,254520,13769,1104138,25363,483641,16815,620497,18876,364118,11749,175305,7952,188813,9017,3301482,52874,695342,18602,445095,15920,250247,11521,1981082,37074,1184389,25600,796693,22096,625058,12362,378188,9926,246870,7809,2546414,46794,478773,15047,390235,13093,88538,6954,1598846,33837,1168731,25082,430115,15855,468795,12741,311608,9292,157187,7544,5623543,54695,865944,20031,791124,19843,74820,7154,3678372,38483,3224324,37061,454048,17044,1079227,15526,810633,13427,268594,9603,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
