GEO_ID,C14005_001E,C14005_001M,C14005_002E,C14005_002M,C14005_003E,C14005_003M,C14005_004E,C14005_004M,C14005_005E,C14005_005M,C14005_006E,C14005_006M,C14005_007E,C14005_007M,C14005_008E,C14005_008M,C14005_009E,C14005_009M,C14005_010E,C14005_010M,C14005_011E,C14005_011M,C14005_012E,C14005_012M,C14005_013E,C14005_013M,C14005_014E,C14005_014M,C14005_015E,C14005_015M,C14005_016E,C14005_016M,C14005_017E,C14005_017M,C14005_018E,C14005_018M,C14005_019E,C14005_019M,NAME,C14005_001MA,C14005_001EA,C14005_002EA,C14005_002MA,C14005_003EA,C14005_003MA,C14005_004MA,C14005_004EA,C14005_005MA,C14005_005EA,C14005_006EA,C14005_006MA,C14005_007EA,C14005_007MA,C14005_008EA,C14005_008MA,C14005_009MA,C14005_009EA,C14005_010MA,C14005_010EA,C14005_011EA,C14005_011MA,C14005_012MA,C14005_012EA,C14005_013MA,C14005_013EA,C14005_014EA,C14005_014MA,C14005_015MA,C14005_015EA,C14005_016MA,C14005_016EA,C14005_017EA,C14005_017MA,C14005_018EA,C14005_018MA,C14005_019EA,C14005_019MA,state
0400000US13,579471,10421,295456,6668,230668,6771,64788,4266,35712,3578,27640,2857,8072,1579,29076,3294,13536,2477,15540,2533,284015,6844,244929,6786,39086,3692,25212,3041,16896,2522,8316,1743,13874,1975,5109,1098,8765,1562,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,68631,2413,37133,1789,28521,2057,8612,1162,6806,927,5631,1082,1175,604,1806,812,398,305,1408,748,31498,1768,25165,1788,6333,1241,5210,1046,3493,897,1717,704,1123,669,184,265,939,627,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,92169,2917,48114,2142,37519,2163,10595,1625,7827,1378,5973,1457,1854,833,2768,931,1257,670,1511,614,44055,2170,35925,2242,8130,1554,6086,1384,4595,1129,1491,643,2044,651,748,413,1296,505,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,744294,8283,378785,5492,323768,5981,55017,3249,33708,2883,23477,2582,10231,1559,21309,2208,10857,1854,10452,1479,365509,6896,322891,6794,42618,4100,27339,3233,18677,2357,8662,1728,15279,2168,5369,1329,9910,1551,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,384969,5601,199526,4144,169627,4063,29899,2777,15528,1840,10715,1632,4813,1264,14371,1983,8734,1392,5637,1371,185443,4376,162662,4451,22781,2683,11794,1791,7920,1361,3874,1072,10987,1791,5111,1183,5876,1360,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,180010,4019,93084,2879,79809,2974,13275,1743,8577,1408,6977,1314,1600,654,4698,935,3003,844,1695,501,86926,3137,75828,2941,11098,1642,7992,1539,6349,1331,1643,805,3106,859,2194,750,912,443,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,169562,4802,88498,3680,78111,3654,10387,1210,7086,1037,5873,988,1213,479,3301,786,1997,641,1304,421,81064,3957,68239,3578,12825,2033,9128,1807,7653,1692,1475,579,3697,1073,2441,794,1256,666,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,239984,5614,124803,4652,94885,4453,29918,2890,20803,2507,17656,2394,3147,940,9115,1505,5628,1394,3487,838,115181,3158,93603,3811,21578,2895,15332,2515,10730,2206,4602,1150,6246,1447,2203,691,4043,1262,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,262204,5995,134460,5080,99955,4415,34505,3633,17120,2596,12332,2042,4788,1384,17385,2505,7775,1665,9610,2063,127744,4076,104897,4429,22847,2417,13846,1990,8455,1460,5391,1400,9001,1721,4946,1120,4055,1222,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,70696,1899,36106,1465,31186,1731,4920,851,3038,676,2361,638,677,344,1882,526,1111,474,771,282,34590,1242,30193,1318,4397,770,2861,707,2269,659,592,320,1536,516,616,360,920,378,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,330923,4606,170929,3642,143419,3751,27510,2975,15899,1871,12311,1665,3588,1044,11611,2291,6449,1467,5162,1540,159994,3986,138583,3877,21411,2471,14787,2156,10561,1779,4226,1168,6624,1278,2732,822,3892,1062,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,376945,5162,190057,3358,167379,4161,22678,2747,14515,2043,11946,1785,2569,806,8163,1541,4496,1308,3667,803,186888,3581,170999,4142,15889,2183,10128,1718,7672,1573,2456,994,5761,1430,3485,1106,2276,907,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,596846,5500,307791,3693,259708,4583,48083,2899,31375,2296,24153,2062,7222,1419,16708,2142,7563,1353,9145,1529,289055,4071,250065,4266,38990,2730,25998,2386,19375,2297,6623,1381,12992,1891,4979,1251,8013,1356,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,295326,3133,151473,2603,133261,2762,18212,1883,10728,1564,8428,1442,2300,585,7484,1090,4671,943,2813,686,143853,2664,132135,2564,11718,1505,8608,1242,7037,1159,1571,576,3110,778,1476,487,1634,549,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,181212,5339,92180,3824,73783,3447,18397,2688,9219,1815,5550,1242,3669,1235,9178,2051,2910,978,6268,1623,89032,3890,74152,3701,14880,2476,8421,1710,5061,1522,3360,1071,6459,1650,2018,1111,4441,1258,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,344278,5091,177361,4299,146082,4632,31279,2422,20546,1983,17142,1968,3404,963,10733,1766,5977,1350,4756,1011,166917,3565,142464,4014,24453,2246,15538,1856,11598,1666,3940,1059,8915,1384,3101,811,5814,1304,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,56383,2230,29669,1966,26131,2159,3538,798,2295,602,1564,602,731,342,1243,514,610,268,633,398,26714,1693,21535,1767,5179,1061,2862,763,1743,573,1119,545,2317,835,820,433,1497,784,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,104280,3360,51668,2034,45852,2189,5816,981,4260,919,3536,829,724,424,1556,513,896,398,660,318,52612,2353,47925,2531,4687,1075,3125,848,2417,720,708,445,1562,586,1144,489,418,266,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,149959,3454,75782,2764,57651,3416,18131,2020,10390,1809,8742,1561,1648,734,7741,1631,4672,1356,3069,1029,74177,2285,57145,2831,17032,1938,11311,1599,6526,1215,4785,1394,5721,1542,2035,810,3686,1347,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,74572,2095,36936,1405,32872,1415,4064,1001,2414,771,1849,736,565,363,1650,732,926,486,724,550,37636,1577,34228,1738,3408,943,2727,830,2267,759,460,360,681,421,238,263,443,358,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,474393,6057,246373,4504,211668,5537,34705,3907,22482,2402,14375,1853,8107,1673,12223,3279,4310,986,7913,3136,228020,4099,204428,4542,23592,2370,17189,2046,12087,1846,5102,1323,6403,1378,2064,803,4339,1157,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,121419,4239,62250,3409,49532,3018,12718,2212,6132,1441,4398,1200,1734,751,6586,1580,3179,944,3407,1323,59169,2842,46993,2909,12176,1907,6739,1306,4172,1178,2567,862,5437,1732,1674,924,3763,1594,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1111689,7843,566993,5953,482577,7266,84416,4056,48209,3482,31161,2749,17048,2121,36207,3123,16476,1813,19731,2665,544696,4773,477031,6258,67665,4273,45393,3389,27660,2395,17733,2211,22272,2572,8739,1641,13533,1841,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,539299,9322,275318,7696,222224,7215,53094,4295,29769,3944,23894,3407,5875,1330,23325,3036,12626,2592,10699,1937,263981,6118,226429,6540,37552,3995,23558,3280,15331,2399,8227,2109,13994,2160,5452,1181,8542,1753,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,38945,1758,21379,1210,18542,1157,2837,824,2022,607,1789,568,233,166,815,435,542,380,273,212,17566,1277,15513,1225,2053,544,1373,488,1128,443,245,186,680,378,271,284,409,229,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,654412,7732,330688,5091,281405,5377,49283,3284,29628,2515,22569,2313,7059,1420,19655,2205,10682,1784,8973,1738,323724,5049,279690,5632,44034,3365,27996,2687,21355,2484,6641,1363,16038,2252,7384,1346,8654,1686,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,214012,4819,107552,3654,85729,3584,21823,2256,13354,1773,10954,1717,2400,806,8469,1372,4907,1059,3562,805,106460,3194,87061,3489,19399,2461,12125,2157,8928,1803,3197,853,7274,1267,3560,966,3714,907,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,201726,3671,103015,3150,82429,3280,20586,2239,13750,1821,11850,1649,1900,726,6836,1594,3265,978,3571,1137,98711,2726,82718,3100,15993,2113,10309,1559,7710,1309,2599,931,5684,1402,2717,789,2967,1037,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,742444,7153,378102,4586,322177,5685,55925,3311,35920,3067,27893,2576,8027,1534,20005,1972,10575,1688,9430,1470,364342,5837,324158,6542,40184,3280,26774,2510,20187,2369,6587,1249,13410,2147,5912,1246,7498,1612,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,66791,2295,32453,1352,28539,1593,3914,1000,2196,775,1767,754,429,341,1718,677,1321,607,397,294,34338,1409,31653,1643,2685,894,1743,736,1273,652,470,408,942,555,563,463,379,281,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,269353,6291,137750,4426,109907,4742,27843,2822,18298,2298,14406,2248,3892,1044,9545,1811,5814,1553,3731,1048,131603,4131,112423,4374,19180,2235,11333,1900,8762,1740,2571,899,7847,1504,4270,1286,3577,1175,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,49513,2261,24656,1716,19932,1635,4724,959,2498,584,2230,572,268,191,2226,871,1336,764,890,502,24857,1715,21478,1554,3379,775,1964,607,1521,564,443,300,1415,490,335,260,1080,416,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,349326,5473,178534,4951,142403,5034,36131,3693,25233,2899,19272,2421,5961,1655,10898,2203,5934,1460,4964,1245,170792,3979,143218,4527,27574,3373,22110,2789,14245,2563,7865,1724,5464,1384,2231,805,3233,1039,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1521748,12874,788013,9979,639895,10107,148118,7079,89584,5168,67143,4656,22441,2921,58534,4444,34353,3642,24181,2894,733735,9657,611747,10096,121988,6001,81937,4834,51314,3908,30623,3604,40051,3705,16651,2476,23400,3111,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,176984,3339,89834,2392,71174,2941,18660,2015,12971,1845,9869,1581,3102,971,5689,1226,4051,1035,1638,722,87150,2270,72655,2717,14495,1744,10472,1435,7621,1234,2851,822,4023,1026,1874,772,2149,687,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,37562,1249,19565,861,16703,1000,2862,589,2529,560,2230,578,299,209,333,211,150,160,183,129,17997,902,16079,995,1918,521,1603,464,1381,461,222,138,315,207,168,167,147,120,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,462512,10586,237906,7619,198096,6297,39810,4266,31678,4255,24698,3824,6980,1467,8132,1353,2698,822,5434,1152,224606,7648,195415,7145,29191,3146,22131,2707,16189,2418,5942,1600,7060,1608,2543,921,4517,1293,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,368121,6565,188104,4347,156534,4120,31570,2484,20333,2083,15915,1825,4418,1100,11237,1651,5654,1157,5583,1322,180017,4085,153294,3903,26723,2883,18135,2493,14282,1944,3853,1269,8588,1445,3202,858,5386,1248,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,100862,3676,50029,2540,39095,2581,10934,1686,7795,1301,5308,967,2487,814,3139,1010,783,458,2356,938,50833,2903,41128,2881,9705,1655,6745,1469,4252,1214,2493,848,2960,1040,679,440,2281,1010,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,324712,4817,166397,3830,140043,3752,26354,2647,18271,2223,15147,2036,3124,703,8083,1445,4615,1285,3468,803,158315,3029,139801,3499,18514,2180,13087,1991,10045,1695,3042,827,5427,1085,2211,629,3216,975,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,32132,2266,17200,1763,14246,1536,2954,854,1592,712,919,458,673,489,1362,603,975,462,387,366,14932,1461,12597,1251,2335,868,1479,705,1229,681,250,139,856,587,426,468,430,362,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,231369,4201,119026,3086,90856,3379,28170,2434,15845,1978,6455,1290,9390,1711,12325,1725,4379,1084,7946,1269,112343,3481,92624,3207,19719,2366,12066,2071,4502,1192,7564,1523,7653,1378,1355,635,6298,1371,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
