GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001MA,C08012_001EA,C08012_002MA,C08012_002EA,C08012_003EA,C08012_003MA,C08012_004MA,C08012_004EA,C08012_005EA,C08012_005MA,C08012_006EA,C08012_006MA,C08012_007MA,C08012_007EA,C08012_008EA,C08012_008MA,C08012_009MA,C08012_009EA,C08012_010EA,C08012_010MA,C08012_011EA,C08012_011MA,C08012_012MA,C08012_012EA,C08012_013MA,C08012_013EA,C08012_014EA,C08012_014MA,C08012_015EA,C08012_015MA,C08012_016EA,C08012_016MA,C08012_017EA,C08012_017MA,C08012_018MA,C08012_018EA,C08012_019EA,C08012_019MA,C08012_020EA,C08012_020MA,C08012_021EA,C08012_021MA,C08012_022EA,C08012_022MA,C08012_023EA,C08012_023MA,C08012_024MA,C08012_024EA,C08012_025EA,C08012_025MA,C08012_026EA,C08012_026MA,C08012_027MA,C08012_027EA,C08012_028MA,C08012_028EA,C08012_029MA,C08012_029EA,C08012_030EA,C08012_030MA,state
0400000US13,3919135,22428,418847,10988,511515,13518,626222,14421,582943,11958,234873,8546,557962,15791,265809,8187,362891,9594,358073,13109,2055536,15362,204959,7695,248073,9216,311349,9579,298493,9568,125517,6958,302843,10293,143795,6385,209628,7605,210879,9539,1863599,15700,213888,7322,263442,8310,314873,9279,284450,8306,109356,6070,255119,9411,122014,5516,153263,6024,147194,6374,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,623637,8382,76639,6405,84012,5785,88062,4637,89805,6099,29084,2744,121148,5036,36020,3198,53674,3771,45193,3456,331666,5822,38044,4742,42750,3832,46437,3628,49105,3942,16170,1944,68655,3913,19137,2312,28184,2963,23184,2272,291971,5673,38595,3476,41262,3780,41625,2784,40700,3591,12914,2042,52493,3461,16883,1912,25490,2355,22009,2422,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,629635,9312,141291,5821,119399,5334,102945,4819,79962,5007,31927,2632,70361,4365,23691,1960,29221,2795,30838,2787,338156,6110,73384,3650,61192,3899,53684,3306,42216,3740,16251,1699,41092,3591,12958,1578,16101,1866,21278,2225,291479,5983,67907,3972,58207,3762,49261,3347,37746,3717,15676,1957,29269,2570,10733,1470,13120,1815,9560,1561,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5543452,22025,710497,12781,715664,12604,739579,14223,720792,15579,305610,8166,783112,13104,423184,10724,545956,11864,599058,11852,2903287,18794,335274,9008,347787,8518,359199,9831,373797,10624,157198,5594,425763,10714,239818,7391,312469,9587,351982,8929,2640165,12042,375223,8686,367877,9021,380380,10436,346995,10106,148412,5407,357349,9032,183366,6702,233487,6944,247076,6803,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2751580,18216,438675,9531,431546,10715,445659,9736,418286,10569,185133,6389,331163,9285,161185,6228,180295,6687,159638,6704,1438060,12482,214796,7125,212128,7708,219753,6436,219625,6969,93525,5008,179217,6718,88823,4978,107231,4764,102962,4628,1313520,11960,223879,6934,219418,6166,225906,7895,198661,6599,91608,4240,151946,5947,72362,4092,73064,3640,56676,4149,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1440541,9759,352466,8400,276408,8511,241009,6838,199701,5758,80776,4588,124094,4455,57312,3582,53997,3474,54778,3543,750244,6872,181340,5389,143053,6322,121022,5461,102406,4404,40605,3097,66601,2753,31058,2684,30144,2513,34015,2737,690297,6190,171126,5724,133355,5475,119987,4068,97295,4453,40171,2854,57493,3369,26254,2015,23853,2246,20763,2058,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1299028,9549,297516,7832,241969,8160,227957,7018,195964,6892,74228,4650,124356,5469,48717,3521,46616,3544,41705,3329,684318,7402,147246,5244,123943,5378,121505,5833,100481,4590,40988,3079,68526,3873,27969,2568,27172,2649,26488,2395,614710,7006,150270,5447,118026,5461,106452,5462,95483,4644,33240,3186,55830,3055,20748,2103,19444,2092,15217,1780,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1737455,15578,268419,8092,278874,9104,303758,9277,281553,8360,111579,5246,215481,8760,89516,4870,99463,4944,88812,4619,906939,11738,130060,5259,136829,5424,151303,7133,149157,6089,57313,4021,116779,6286,49301,3860,57800,3654,58397,3528,830516,8744,138359,5959,142045,6118,152455,5567,132396,5078,54266,3130,98702,5090,40215,2961,41663,3236,30415,2658,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1890069,14648,270143,8689,309225,9200,322603,10878,289894,7238,98802,5807,240774,7665,85050,4548,125575,5939,148003,7044,985144,10207,127918,5262,150597,6138,159038,6242,148358,6350,47145,3788,123791,5207,45670,3118,75102,4669,107525,5984,904925,9914,142225,6854,158628,5999,163565,7354,141536,5775,51657,4023,116983,5676,39380,3080,50473,3996,40478,3274,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,595242,6121,112757,5517,94323,4492,87360,4523,85958,4342,34315,2738,68199,4665,36150,2727,36574,2627,39606,3221,299916,4678,53853,3852,43745,3266,40955,3338,43811,3246,17218,2081,35038,3021,20744,1924,19882,2060,24670,2441,295326,4432,58904,3243,50578,2874,46405,3087,42147,2859,17097,1724,33161,2694,15406,1635,16692,1724,14936,1846,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2725311,17461,229006,7689,267030,8370,332456,9651,364211,9643,168999,6530,406029,11294,243032,7596,319218,9090,395330,10579,1383656,11532,106992,5657,123628,5443,158855,6950,171525,7316,86021,3946,214545,7991,129581,5662,169248,6767,223261,7914,1341655,12631,122014,4497,143402,6615,173601,6653,192686,6706,82978,4737,191484,6782,113451,5260,149970,6817,172069,6685,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3018114,17575,365104,11496,411368,11034,393394,10677,417022,9941,182513,8017,414157,10463,238435,7573,283568,8032,312553,10169,1534632,12866,165720,7081,189159,6845,188801,7020,205819,7265,93890,5228,221350,7035,130069,5209,157750,6449,182074,7136,1483482,14885,199384,8456,222209,8058,204593,7086,211203,6976,88623,4943,192807,7793,108366,5212,125818,5513,130479,5599,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3901063,19705,559215,12738,591108,11052,624949,9928,605292,11994,276278,7220,498347,12053,245880,7203,267876,7719,232118,7214,1997009,14206,265676,8144,278860,7608,307988,7672,308444,7720,138120,5879,264506,8191,131091,5008,152092,5991,150232,5599,1904054,13268,293539,8829,312248,8275,316961,7211,296848,7462,138158,4711,233841,7325,114789,5021,115784,4407,81886,3785,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2506192,12398,427375,9174,385323,7863,389611,9178,370120,8920,173241,5783,311318,7461,161958,5519,157662,5503,129584,4296,1293001,9463,204672,6053,187133,5710,199026,5623,186606,6586,88625,3662,167257,5366,88932,3857,90716,4310,80034,3374,1213191,9057,222703,6632,198190,6065,190585,6655,183514,5894,84616,4077,144061,5152,73026,3644,66946,3358,49550,3074,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130530,13511,186033,8437,172916,7275,184797,7329,171110,6450,67136,4058,145186,6679,55493,4356,70856,4765,77003,6278,584195,8672,92953,5162,81320,5630,89370,5009,85817,4676,33285,2784,79445,4763,31021,3314,41727,3468,49257,4233,546335,8912,93080,5930,91596,4878,95427,5314,85293,4222,33851,2881,65741,4406,24472,2915,29129,2790,27746,3206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2593734,14249,418831,9394,400577,10091,421725,9650,386524,9026,169522,5692,338409,9141,164211,6119,161435,7141,132500,5925,1318435,10407,197684,6383,193867,7969,211476,6796,188866,6503,84466,4098,180414,7068,88060,4584,89180,4257,84422,4690,1275299,10272,221147,7118,206710,6731,210249,6640,197658,7002,85056,4043,157995,5384,76151,4047,72255,4508,48078,3092,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,429792,5925,121812,5860,90449,4313,74268,3977,48504,2913,17168,2152,33489,2860,10289,1167,12325,1553,21488,2703,222697,4340,60327,3883,46369,3537,38285,2788,25152,2235,8305,1505,19079,1946,4913,838,5974,1005,14293,1918,207095,4325,61485,3544,44080,2673,35983,2644,23352,2047,8863,1414,14410,1746,5376,914,6351,1107,7195,1376,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,881634,7644,210783,5620,160266,5627,161166,5214,137013,5018,50973,3176,79141,3794,27375,1916,27100,2172,27817,2673,455971,5352,105166,3673,80662,3709,83434,3961,70181,3361,27136,1898,41072,2989,14577,1670,15749,1533,17994,2136,425663,4978,105617,4012,79604,4304,77732,3310,66832,3724,23837,2245,38069,2546,12798,1059,11351,1347,9823,1323,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1140289,11902,137872,6919,157202,6300,189713,7366,231763,8579,80405,5408,175272,7388,61863,5564,53824,4179,52375,4491,616254,8003,68308,5158,77820,4748,103634,5411,126573,6890,44412,4306,98415,5594,32041,3743,30759,3188,34292,3619,524035,8031,69564,4110,79382,5221,86079,4539,105190,4701,35993,3239,76857,4618,29822,3421,23065,3061,18083,2164,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,628326,7601,91281,4901,91460,5220,90956,4466,87927,4314,38533,2725,78130,4682,47396,3180,46675,2975,55968,3451,323347,6194,45025,3767,41933,3597,43056,3180,44581,2841,18164,1830,39151,2926,28242,2584,26956,2150,36239,2992,304979,4767,46256,2961,49527,3371,47900,2917,43346,2963,20369,2081,38979,3242,19154,1841,19719,2291,19729,1654,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3908947,18790,415198,12138,486954,11419,509453,11347,530039,14375,218452,7279,537739,12518,283188,8949,366510,9250,561414,11248,2054713,13504,193225,7027,230371,8380,239899,7079,262212,10184,110620,4948,292068,9352,158199,6704,215165,6908,352954,7393,1854234,13802,221973,8511,256583,8324,269554,7278,267827,8626,107832,4697,245671,7305,124989,5731,151345,6315,208460,7439,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,816107,9026,133430,6927,138984,6409,155069,6840,123035,5693,39565,3016,101134,6819,33410,3542,47461,3709,44019,3997,431781,6726,65229,5077,67775,4817,79762,4596,64483,3807,20742,2632,56931,4408,18353,2413,29107,2983,29399,3136,384326,6633,68201,4127,71209,4394,75307,4655,58552,3919,18823,2248,44203,4147,15057,2268,18354,2346,14620,2121,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8376454,30289,898275,14631,953026,16264,1015218,16983,1066352,16124,444600,10665,1181694,18195,633654,15033,855438,17491,1328197,16506,4328605,17408,439257,10569,463819,10321,505065,11845,534590,11213,226714,6949,626499,12245,332393,10053,461961,12522,738307,13397,4047849,22572,459018,9790,489207,11065,510153,10803,531762,11481,217886,7632,555195,11727,301261,9867,393477,11238,589890,9422,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3953050,23789,511737,13714,614404,15798,688977,12756,657589,15500,260479,10316,530576,13155,230661,8062,251452,9972,207175,8094,2065893,14360,258918,8255,301137,11654,337911,9089,330647,10486,131228,6372,293382,9910,127039,6579,147774,7523,137857,6876,1887157,16031,252819,9667,313267,9215,351066,10193,326942,9808,129251,6641,237194,8061,103622,5549,103678,4834,69318,4433,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,341292,4589,110498,4064,80882,4799,59649,3518,33913,2775,9350,1370,18011,1620,7362,1028,9774,1314,11853,1526,182909,3136,54988,2863,44280,3109,31803,2468,18400,1942,4732,980,10532,1213,4048,701,5617,898,8509,1325,158383,3188,55510,2361,36602,2837,27846,1942,15513,1455,4618,923,7479,962,3314,650,4157,860,3344,719,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4890587,20335,725295,12146,749315,13145,800047,15551,811576,16254,368609,9043,612763,11351,301253,8422,282778,8713,238951,7398,2504592,15775,345723,8539,355874,9250,389402,9212,411057,11935,190111,7924,330844,8409,167757,6407,162344,6374,151480,6264,2385995,15117,379572,9277,393441,9694,410645,10203,400519,9044,178498,6881,281919,7465,133496,5210,120434,5754,87471,4227,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1585032,12505,311963,8701,261820,8922,285567,9352,240231,8228,90650,4839,188922,7601,67936,4262,70588,5052,67355,3977,847472,8527,153632,6719,130238,6358,149491,6909,131034,6145,49778,3555,108108,5651,38684,3125,41375,3349,45132,3188,737560,9454,158331,5158,131582,5372,136076,5789,109197,5021,40872,2905,80814,4396,29252,2787,29213,3040,22223,2439,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1557482,13473,270169,8804,255341,8172,252473,8065,233283,7233,99559,5824,190441,7458,86414,5386,88960,5001,80842,4140,810238,10085,128072,5607,128927,5862,128400,5458,121261,5941,52762,4400,104984,5122,48207,3543,47120,3287,50505,3680,747244,9637,142097,6841,126414,5203,124073,5458,112022,4735,46797,3464,85457,4543,38207,3690,41840,3202,30337,2801,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
