GEO_ID,C27007_001E,C27007_001M,C27007_002E,C27007_002M,C27007_003E,C27007_003M,C27007_004E,C27007_004M,C27007_005E,C27007_005M,C27007_006E,C27007_006M,C27007_007E,C27007_007M,C27007_008E,C27007_008M,C27007_009E,C27007_009M,C27007_010E,C27007_010M,C27007_011E,C27007_011M,C27007_012E,C27007_012M,C27007_013E,C27007_013M,C27007_014E,C27007_014M,C27007_015E,C27007_015M,C27007_016E,C27007_016M,C27007_017E,C27007_017M,C27007_018E,C27007_018M,C27007_019E,C27007_019M,C27007_020E,C27007_020M,C27007_021E,C27007_021M,NAME,C27007_001EA,C27007_001MA,C27007_002EA,C27007_002MA,C27007_003EA,C27007_003MA,C27007_004EA,C27007_004MA,C27007_005MA,C27007_005EA,C27007_006MA,C27007_006EA,C27007_007EA,C27007_007MA,C27007_008MA,C27007_008EA,C27007_009EA,C27007_009MA,C27007_010MA,C27007_010EA,C27007_011MA,C27007_011EA,C27007_012MA,C27007_012EA,C27007_013EA,C27007_013MA,C27007_014MA,C27007_014EA,C27007_015EA,C27007_015MA,C27007_016MA,C27007_016EA,C27007_017MA,C27007_017EA,C27007_018MA,C27007_018EA,C27007_019EA,C27007_019MA,C27007_020MA,C27007_020EA,C27007_021MA,C27007_021EA,state
0400000US13,9519836,3059,4595689,7668,1275569,5860,476244,12094,799325,11816,2892009,5853,165810,7732,2726199,8703,428111,2684,51212,3058,376899,3661,4924147,7623,1216712,5971,447713,11934,768999,11811,3132018,4795,283813,9552,2848205,10251,575417,2855,104565,4103,470852,4477,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1315677,2309,644535,2929,157018,1400,49831,3785,107187,3669,401038,2613,33228,3822,367810,4303,86479,787,9554,1495,76925,1692,671142,2158,146643,1457,44825,3551,101818,3456,417143,1667,51154,3291,365989,3419,107356,775,16689,2098,90667,2097,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1551635,954,772179,3023,220549,2348,69629,4722,150920,4752,462624,2563,26249,2550,436375,3236,89006,994,8340,1258,80666,1565,779456,2944,207747,2192,60602,4288,147145,4192,467688,2234,35718,2958,431970,3650,104021,1142,12559,1409,91462,1690,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12673245,2432,6188379,6646,1595153,3906,604543,11250,990610,11095,3934540,6093,272669,8981,3661871,11009,658686,2796,67370,3575,591316,4248,6484866,6072,1526566,3510,594103,11100,932463,11353,4067203,4614,523760,11600,3543443,12114,891097,3005,118046,5036,773051,5421,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391470,950,3132505,4540,821850,3216,274596,8881,547254,9466,1962643,3642,129161,5743,1833482,6436,348012,1760,27686,2267,320326,2668,3258965,4486,780470,3371,260712,7583,519758,7524,2019723,3300,218358,7802,1801365,8518,458772,2609,49080,2878,409692,3731,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004885,571,1483717,3817,367351,2873,113247,4983,254104,5185,930050,2621,74990,4947,855060,5366,186316,1087,22589,1431,163727,1576,1521168,3843,354411,3080,117875,6418,236536,5986,924766,2161,104115,5000,820651,5146,241991,1285,31650,2220,210341,2596,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2804461,1848,1379541,3843,371188,3235,98284,5946,272904,6135,850271,2862,42324,3319,807947,4326,158082,1606,16572,1628,141510,1925,1424920,3890,354249,3373,92776,5512,261473,5702,868256,2475,63407,3997,804849,4620,202415,1733,24588,2192,177827,2597,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4242714,4353,2065844,4964,526090,3772,206862,7851,319228,6972,1297854,4482,117926,5024,1179928,7112,241900,1677,32832,2389,209068,2765,2176870,5805,492285,3757,187835,7926,304450,7411,1370126,4137,184956,7202,1185170,7743,314459,1758,55103,2893,259356,3246,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4440314,1830,2146775,5421,568772,5051,286729,8817,282043,8685,1346768,5476,120477,6310,1226291,7630,231235,1949,32513,2292,198722,2709,2293539,5059,544557,4002,271628,8377,272929,8273,1441656,3030,195693,6302,1245963,6558,307326,2094,63130,3158,244196,3595,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1313037,991,640864,2086,140497,1106,56350,3178,84147,3297,409860,1592,63536,3175,346324,3348,90507,716,14868,1461,75639,1568,672173,1794,132601,1190,55259,3039,77342,2968,426619,1192,85301,4062,341318,4280,112953,852,25376,1645,87577,1843,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5687998,2852,2730888,4561,689853,3158,199118,8733,490735,9048,1748894,3282,123381,5455,1625513,5840,292141,1505,31384,2676,260757,2875,2957110,4114,660158,2936,198123,8759,462035,8960,1902044,3248,191627,8497,1710417,8969,394908,2410,57287,3534,337621,4049,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478067,1529,3126920,3073,721791,1755,227001,7314,494790,7428,2039337,2361,304889,9344,1734448,9888,365792,1686,58344,3431,307448,3581,3351147,2622,692955,1926,211703,7896,481252,7982,2160196,2089,407587,11145,1752609,11152,497996,1896,95634,3762,402362,4253,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9763683,1209,4771428,4679,1194627,3227,464550,9847,730077,9765,2997973,3477,332181,9166,2665792,9541,578828,1904,62884,3186,515944,3920,4992255,4631,1136848,3013,444376,10971,692472,10889,3108521,3069,490881,9443,2617640,9811,746886,2255,99847,4259,647039,5036,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252092,680,2602043,3879,655641,2802,160183,5763,495458,5814,1656207,2541,146659,6357,1509548,6651,290195,1728,28698,1859,261497,2436,2650049,3664,625381,2930,153142,6279,472239,6286,1658093,2845,211003,6532,1447090,6761,366575,2160,45605,2746,320970,3519,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2902907,1467,1391938,5326,382928,3654,191214,6390,191714,6152,852663,4094,79548,4717,773115,5711,156347,1559,25233,1995,131114,2349,1510969,5148,369057,3655,189141,6652,179916,6266,928455,3456,137259,6611,791196,6905,213457,1541,51375,2621,162082,2801,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5879864,2130,2855555,4690,722624,3490,236422,7762,486202,8532,1783075,3851,126221,6738,1656854,8067,349856,2038,33745,2346,316111,2849,3024309,4845,691106,3531,230123,7805,460983,8446,1879436,3811,196226,7237,1683210,8197,453767,2246,58487,3142,395280,3848,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,975562,1190,490286,2609,115203,1617,37278,3422,77925,3414,308318,2385,20324,2480,287994,3398,66765,772,5225,1116,61540,1117,485276,2630,106252,1546,30968,2969,75284,2791,303133,2083,22056,2431,281077,3030,75891,695,8108,1149,67783,1297,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802049,954,889093,3223,234139,2307,70561,3564,163578,3837,553002,2146,28222,2320,524780,3094,101952,1489,11230,1358,90722,1664,912956,2989,224730,2128,67619,4454,157111,4391,555277,1987,45560,3644,509717,3873,132949,1220,15721,1554,117228,1761,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2668966,1868,1338942,3747,339430,1931,79114,5645,260316,5717,845977,3595,40633,3676,805344,4795,153535,1114,16820,2127,136715,2302,1330024,3442,324312,2110,79011,5336,245301,5377,836034,3208,56759,3813,779275,4600,169678,1115,21378,2244,148300,2386,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1302639,468,639624,1981,145436,1422,37781,3603,107655,3576,416428,1572,18660,2335,397768,2874,77760,822,5273,884,72487,1226,663015,1949,140294,1514,36829,2981,103465,2852,428123,1378,30027,2259,398096,2631,94598,959,9098,1274,85500,1568,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8693541,1177,4212072,3146,1050288,3158,275604,7932,774684,7965,2677835,2733,176829,7364,2501006,7363,483949,1556,50935,3394,433014,3445,4481469,3061,1007167,2171,262356,9676,744811,9487,2806131,1962,292043,7895,2514088,8099,668171,2065,88379,4723,579792,5036,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2032699,1222,996613,3527,263103,2281,127266,4802,135837,5042,610744,2604,67430,4956,543314,5010,122766,1159,16249,1807,106517,2024,1036086,3187,254555,2583,126384,6230,128171,5712,634548,2089,101440,5048,533108,5253,146983,1402,25106,2266,121877,2674,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,2200191,3084,810528,15159,1389663,15665,5962860,5437,841838,17467,5121022,18748,1057912,3288,161408,5119,896504,5619,9913318,5466,2101470,3311,776253,11648,1325217,11259,6345074,3939,1164751,18917,5180323,18471,1466774,3502,303237,6995,1163537,7300,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,1169913,6626,456285,11776,713628,11231,2819697,5821,196359,8149,2623338,9739,512500,2461,53938,2923,458562,3576,4858551,7916,1110736,6773,426817,10909,683919,11800,3061444,4383,336966,10415,2724478,11295,686371,2862,106218,4888,580153,5457,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,78887,1368,15540,1687,63347,1784,215114,1357,8227,1349,206887,1985,41068,487,3529,616,37539,612,325542,1650,71221,1248,13778,1632,57443,1901,203428,1149,14290,1599,189138,1942,50893,680,6038,988,44855,923,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,1384710,4109,475031,10797,909679,10619,3464441,7972,275354,8064,3189087,10711,666814,3080,63058,3190,603756,4121,5842675,6104,1330412,3876,456456,8638,873956,8988,3618393,4550,476916,11890,3141477,12849,893870,4545,106551,4484,787319,6064,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,472169,2998,188779,6422,283390,6618,1104229,3622,64131,4094,1040098,5155,216000,1882,22832,2007,193168,2407,1884808,4541,457180,3461,190722,5566,266458,5931,1152583,3322,109696,4604,1042887,5620,275045,1817,41100,2465,233945,3017,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,446081,2561,143727,6898,302354,6790,1193122,2637,85115,5397,1108007,5925,232763,1765,25602,2117,207161,2273,1927141,3671,419281,2567,135113,6227,284168,6503,1215630,2337,121429,5208,1094201,5608,292230,1704,41137,2892,251093,3543,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,1420218,3326,491146,10820,929072,10102,3838285,5085,352678,8709,3485607,9592,802217,2714,91135,4009,711082,4288,6445280,5272,1358015,3153,469010,9525,889005,9122,4002797,3832,527633,12352,3475164,12732,1084468,2913,157587,4700,926881,5289,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,114912,1120,37501,3575,77411,3518,323567,1374,33286,2931,290281,2979,60637,682,6986,979,53651,1171,537627,1444,109058,1128,33412,3206,75646,3291,344862,1541,48811,3336,296051,3327,83707,945,12418,1734,71289,1859,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,545134,3777,205975,7516,339159,7331,1362516,3502,106552,5410,1255964,6099,268575,1641,28377,2580,240198,2717,2360610,5408,533343,3993,207064,9004,326279,8825,1478979,3165,173310,6704,1305669,7700,348288,1513,57034,2987,291254,3353,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,105103,1809,31401,2703,73702,3035,244471,1746,13677,1853,230794,2471,49796,770,6173,877,43623,1061,398771,2444,95790,1872,28500,3029,67290,2714,241372,1388,18308,2215,223064,2332,61609,924,8558,1269,53051,1541,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,762141,4776,291377,10188,470764,8978,1905390,4924,184481,7805,1720909,9230,360580,2095,49234,2981,311346,3215,3231435,6546,730956,4604,283042,9370,447914,9686,2027641,5400,297155,8580,1730486,9436,472838,3280,79821,3388,393017,4443,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,3517467,7197,1343079,17136,2174388,18183,7527147,8580,448487,11823,7078660,15130,1114458,3757,153393,5424,961065,6488,12620378,8698,3358555,6153,1288800,19424,2069755,18605,7839554,6326,681828,15101,7157726,16073,1422269,4065,256992,7295,1165277,7799,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,448589,1764,90627,6029,357962,5663,817050,1878,48363,4145,768687,4700,112294,916,11482,1444,100812,1475,1372421,2263,421794,1786,85648,5727,336146,5950,816459,2070,64305,4476,752154,4802,134168,1235,16684,1621,117484,1912,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,66943,1105,30751,2033,36192,2173,198725,1031,33790,2485,164935,2818,39194,477,4580,684,34614,825,315024,1264,62718,800,31216,2049,31502,2002,203791,1031,42162,2581,161629,2669,48515,564,8603,1130,39912,1217,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,949138,5575,223365,8117,725773,8358,2406840,7097,99266,5230,2307574,8289,415004,2415,37681,2635,377323,3250,4036434,6989,900527,5339,217051,8289,683476,9154,2596062,4741,164249,6149,2431813,7422,539845,2769,65738,3241,474107,3983,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,810796,2840,292970,7367,517826,7426,2100843,4100,149829,6258,1951014,7070,363858,1967,43840,2861,320018,3056,3362584,4154,772140,3010,268517,7931,503623,7780,2144227,3313,233951,7857,1910276,8442,446217,2350,69816,3312,376401,4224,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,197744,2341,81895,4457,115849,4796,567101,2856,59981,4252,507120,4885,127049,903,14085,1502,112964,1772,931478,2993,187530,2580,81764,4892,105766,4250,581148,2576,83165,4799,497983,5178,162800,1127,23738,2055,139062,2100,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,682805,2904,219803,6891,463002,7029,1764285,3386,174511,6462,1589774,7322,329873,1473,35738,2392,294135,2520,2836439,3684,651353,2916,212226,7709,439127,6781,1765824,3008,278863,7021,1486961,7555,419262,1869,55241,3134,364021,3204,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,69325,1700,21088,2482,48237,2774,178812,1644,7673,1514,171139,2178,31603,750,2992,756,28611,888,275270,2379,66904,1752,22493,2887,44411,2574,172173,1294,11709,1721,160464,2100,36193,742,4889,859,31304,1195,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,461940,2643,259038,6834,202902,6544,1068291,1348,406138,9250,662153,9408,235217,854,75893,3150,159324,3404,1930188,2791,435500,2661,251451,6765,184049,6738,1191306,1067,512559,10090,678747,10101,303382,1244,111593,3494,191789,3609,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
