GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001EA,B23006_001MA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004MA,B23006_004EA,B23006_005EA,B23006_005MA,B23006_006EA,B23006_006MA,B23006_007MA,B23006_007EA,B23006_008EA,B23006_008MA,B23006_009EA,B23006_009MA,B23006_010MA,B23006_010EA,B23006_011EA,B23006_011MA,B23006_012EA,B23006_012MA,B23006_013MA,B23006_013EA,B23006_014EA,B23006_014MA,B23006_015EA,B23006_015MA,B23006_016MA,B23006_016EA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019MA,B23006_019EA,B23006_020MA,B23006_020EA,B23006_021EA,B23006_021MA,B23006_022EA,B23006_022MA,B23006_023MA,B23006_023EA,B23006_024EA,B23006_024MA,B23006_025MA,B23006_025EA,B23006_026MA,B23006_026EA,B23006_027EA,B23006_027MA,B23006_028EA,B23006_028MA,B23006_029MA,B23006_029EA,state
0400000US13,5201725,7437,711479,14382,415474,12367,69,102,415405,12369,343162,11179,72243,5934,296005,9682,1476738,18980,1069525,16669,4984,1094,1064541,16722,920284,13889,144257,7720,407213,11017,1517691,17163,1213202,17085,14222,1900,1198980,17214,1072821,16430,126159,6218,304489,9433,1495817,18676,1279142,18537,12008,3307,1267134,18408,1195508,17549,71626,4641,216675,7157,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,728802,1707,53407,3858,34304,3306,25,50,34279,3309,29500,3064,4779,1260,19103,2198,197491,7141,152313,6233,4318,1372,147995,5975,132252,5647,15743,2356,45178,3011,251374,5514,208347,5325,10519,1819,197828,5545,186347,5529,11481,1616,43027,3356,226530,7110,193875,6622,6210,887,187665,6636,180633,6631,7032,1427,32655,2790,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,790988,3065,84144,5029,55546,4039,0,267,55546,4039,46313,3573,9233,1674,28598,3468,215040,6587,161755,5774,161,202,161594,5793,142862,5429,18732,2345,53285,3546,289620,7095,225259,6816,1642,692,223617,6870,205710,6995,17907,2189,64361,3638,202184,6203,169227,5733,252,239,168975,5714,161443,5463,7532,1362,32957,2645,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6850940,5240,769064,15051,479639,14003,0,267,479639,14003,395963,12991,83676,4083,289425,7578,1744545,21521,1321188,20352,568,415,1320620,20416,1146042,19061,174578,6862,423357,10966,2058626,22327,1698571,21700,3093,870,1695478,21499,1516202,20503,179276,6968,360055,8919,2278705,20317,1986180,19017,2484,673,1983696,18969,1875275,17552,108421,4786,292525,8070,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3386807,4907,372949,9144,214724,6979,0,267,214724,6979,174023,6801,40701,3378,158225,6773,1141236,13262,859939,12016,412,294,859527,11931,758763,12002,100764,4574,281297,7697,1037770,14085,839657,12933,1625,650,838032,12997,758898,12134,79134,5334,198113,6711,834852,12100,731653,11807,1122,465,730531,11820,699103,11189,31428,2716,103199,4788,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1565962,3696,117324,4800,81084,3894,0,228,81084,3894,71900,3839,9184,1559,36240,2910,466729,9528,375484,8356,274,232,375210,8356,349450,7548,25760,2111,91245,4467,547396,8484,465443,8007,595,328,464848,8072,440139,8079,24709,2236,81953,3650,434513,10752,388125,9913,759,377,387366,9875,378648,9816,8718,1296,46388,2810,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1461646,4889,138975,6567,90168,4973,0,248,90168,4973,77589,4944,12579,1990,48807,4029,365889,9753,284479,9125,1810,693,282669,9092,256341,8457,26328,2706,81410,4116,487264,9453,403644,9469,5162,1149,398482,9639,370260,9036,28222,3299,83620,3966,469518,9762,414510,9279,4700,1142,409810,9152,396391,8798,13419,1540,55008,3344,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2323787,4920,335120,9910,151522,6390,566,560,150956,6334,122209,5652,28747,3191,183598,7689,791985,11901,548019,10293,4004,1591,544015,10333,483031,9514,60984,4268,243966,7465,679921,13088,517655,11523,5443,1769,512212,11670,463301,11680,48911,3527,162266,7198,516761,10639,443506,9882,2737,972,440769,9804,424092,9363,16677,2038,73255,3994,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2386318,4980,376736,10140,202892,7303,362,381,202530,7239,166843,6222,35687,3691,173844,6872,805573,13114,583707,11875,1784,387,581923,11926,525418,11988,56505,4006,221866,6835,669226,13160,521991,11818,5377,1067,516614,11666,478697,11273,37917,3535,147235,5006,534783,11330,459061,10680,2816,788,456245,10633,442784,10280,13461,1739,75722,4556,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,726172,1884,47849,3925,25098,2838,0,230,25098,2838,19873,2270,5225,1314,22751,2226,242823,6857,182288,6095,239,168,182049,6105,164554,6085,17495,1823,60535,3072,229295,6292,184738,5840,1116,589,183622,5824,172071,5475,11551,1295,44557,2351,206205,6520,178872,6194,366,216,178506,6215,173073,5995,5433,1112,27333,2147,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3163222,3801,317253,10179,210377,8239,0,289,210377,8239,179576,7669,30801,3155,106876,5458,781354,13984,606202,12412,1983,792,604219,12544,540676,12585,63543,4554,175152,7737,867883,13849,733478,13433,9458,1874,724020,13382,671305,12872,52715,4170,134405,5035,1196732,16378,1065978,15275,9528,1379,1056450,15188,1018763,15502,37687,2669,130754,5585,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3552782,3079,301823,9586,182746,8091,0,285,182746,8091,152531,7168,30215,3454,119077,5623,859381,15228,678150,15386,368,281,677782,15390,594317,14557,83465,4808,181231,6758,886059,14851,733115,14243,1040,542,732075,14280,661360,13905,70715,4841,152944,6754,1505519,16952,1320653,16145,1901,968,1318752,16061,1250404,15795,68348,3975,184866,6899,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5204296,4359,465836,10215,261700,7680,0,244,261700,7680,190071,6572,71629,4665,204136,8110,1507410,17194,1066079,14809,372,243,1065707,14813,876513,14758,189194,6208,441331,9354,1826211,18191,1430395,17565,2381,813,1428014,17486,1240080,16075,187934,6688,395816,8474,1404839,15528,1194392,14792,763,391,1193629,14827,1121502,14246,72127,4024,210447,6606,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2841402,3668,177142,6945,119826,5781,0,211,119826,5781,99184,4981,20642,2350,57316,4099,694132,10391,555921,10333,184,193,555737,10332,508304,9961,47433,2965,138211,4930,994070,10912,850743,10223,970,340,849773,10178,785546,10706,64227,3519,143327,4580,976058,12818,872124,11500,724,401,871400,11575,835764,11374,35636,2766,103934,4627,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1521650,5119,245759,8491,126546,6278,0,287,126546,6278,100670,5647,25876,2998,119213,5747,460480,9633,311920,9379,1458,541,310462,9415,272118,9302,38344,3206,148560,5775,507311,10543,393344,9850,3463,979,389881,9587,359130,9073,30751,2989,113967,5388,308100,8488,261554,7519,1985,616,259569,7422,249134,7502,10435,1959,46546,3967,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3141964,5688,334918,10325,190567,7312,66,113,190501,7309,156359,6275,34142,2984,144351,7117,942239,14269,715201,13174,1669,556,713532,13118,633269,12476,80263,4581,227038,7178,985217,13074,794537,12361,8083,3108,786454,11990,720621,10329,65833,4266,190680,7298,879590,14121,764706,13071,4281,1025,760425,13046,732561,12898,27864,2842,114884,4908,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,525458,2302,33567,2958,18386,2154,0,237,18386,2154,16544,2198,1842,666,15181,1995,146726,5393,110351,4729,91,105,110260,4709,100886,4448,9374,1415,36375,3041,182009,5308,144374,5489,1393,559,142981,5396,134337,5261,8644,1581,37635,2697,163156,6061,136051,5427,448,318,135603,5385,130876,5202,4727,1016,27105,2885,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,936486,2698,75159,4498,53547,3888,0,228,53547,3888,46874,3735,6673,1345,21612,2490,232026,6749,185783,6215,153,153,185630,6223,173422,5977,12208,1660,46243,2174,334296,6300,286815,6093,1788,589,285027,6095,270667,6002,14360,2015,47481,3141,295005,6254,264974,6114,1468,534,263506,6118,256277,6148,7229,1238,30031,2244,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1462397,2593,216441,8321,152052,7627,0,309,152052,7627,124432,6713,27620,3312,64389,4074,424561,11102,328720,10801,826,470,327894,10785,278411,10328,49483,3956,95841,4727,498680,8981,399184,9173,3320,1092,395864,9278,347189,8805,48675,3866,99496,4867,322715,9654,270597,9175,1831,585,268766,9093,251922,8665,16844,2120,52118,4025,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,728106,1835,47487,3733,29850,3163,0,257,29850,3163,24729,2870,5121,1310,17637,2183,205457,6971,162825,6245,218,205,162607,6231,149668,6196,12939,1923,42632,2941,221775,6211,189932,5684,369,357,189563,5693,175677,6059,13886,2003,31843,2890,253387,7500,223902,7153,197,198,223705,7100,216252,6744,7453,1113,29485,2348,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4779874,2779,451577,11677,296479,9531,0,281,296479,9531,250001,8747,46478,4273,155098,7441,1311288,18619,1010668,17099,402,263,1010266,17074,884059,16623,126207,7141,300620,9661,1179502,16081,979747,16414,2640,897,977107,16502,869195,14797,107912,5464,199755,6417,1837507,17242,1582107,15326,1670,629,1580437,15251,1489108,15043,91329,4045,255400,7763,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1065942,4219,160105,7674,95150,5543,0,285,95150,5543,80846,5267,14304,2031,64955,4356,276077,7387,195089,6811,529,341,194560,6804,176376,6943,18184,2224,80988,4603,362282,8709,271073,8666,2925,775,268148,8569,244932,8258,23216,2732,91209,4319,267478,8265,224295,7134,1847,693,222448,7171,214040,7050,8408,1284,43183,3356,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10465800,6061,1346408,23554,824883,16906,683,686,824200,16971,702437,15584,121763,6111,521525,13645,2703461,27610,1986357,24987,3631,1154,1982726,24972,1788750,23583,193976,8583,717104,14065,2758324,26008,2220026,22678,5848,1262,2214178,22740,2017371,22541,196807,7586,538298,11759,3657607,28220,3159846,24893,4418,905,3155428,24888,2984153,26811,171275,6048,497761,11315,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5085902,8750,653023,15292,390441,10992,90,150,390351,11011,310551,10026,79800,5276,262582,10215,1346472,17311,991627,14572,7786,1329,983841,14253,845349,13175,138492,5955,354845,9795,1659365,19257,1327966,19090,27522,2794,1300444,19047,1157168,17811,143276,7137,331399,10107,1427042,18604,1221015,17304,15366,2329,1205649,17743,1137961,17510,67688,5008,206027,7396,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,344871,1417,17822,1873,11698,1405,0,211,11698,1405,10970,1307,728,403,6124,1106,85612,3320,69386,3140,314,270,69072,3151,65990,3056,3082,810,16226,1351,134232,4135,115758,4034,1203,398,114555,3969,112100,3892,2455,875,18474,1841,107205,4027,96239,3855,650,316,95589,3805,94332,3733,1257,622,10966,1407,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6095071,5118,568609,14318,311405,10527,24,38,311381,10529,239661,9863,71720,5166,257204,9471,2023731,22620,1516740,17756,1165,538,1515575,17795,1334449,17025,181126,6221,506991,11431,1875133,18845,1515717,17118,3591,2139,1512126,16997,1366761,15272,145365,6684,359416,8466,1627598,18935,1414104,17898,3246,829,1410858,17650,1350990,16517,59868,3724,213494,7008,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1939424,4553,228959,8532,133394,6452,0,253,133394,6452,117118,5653,16276,2245,95565,5505,603789,11131,430536,9911,1443,745,429093,9960,393005,9034,36088,3020,173253,6012,639396,10134,492999,9849,6612,1342,486387,9754,451440,9675,34947,3092,146397,5889,467280,10021,399478,8286,4179,1039,395299,8359,382177,8340,13122,2139,67802,4226,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2079993,4008,219516,8224,146099,6095,0,277,146099,6095,120822,5905,25277,2501,73417,4743,479137,11367,351648,9098,540,330,351108,9054,296349,8357,54759,4076,127489,5629,758519,12411,584256,10670,1728,681,582528,10579,513615,9692,68913,4818,174263,7516,622821,10413,519914,9873,519,292,519395,9865,486447,9808,32948,2686,102907,4237,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6689324,5635,574673,11384,302978,9918,0,246,302978,9918,254036,8556,48942,3744,271695,8081,2359940,21428,1762831,20680,663,352,1762168,20652,1581736,19253,180432,8236,597109,10908,1744621,19108,1420234,17335,3049,958,1417185,17178,1300768,16467,116417,5468,324387,7629,2010090,23639,1745254,22289,2021,680,1743233,22412,1667882,22914,75351,4304,264836,7659,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,557796,1537,73374,5544,43802,4480,0,291,43802,4480,36498,4089,7304,1546,29572,2978,143891,5821,110230,5355,142,140,110088,5358,95783,4667,14305,2317,33661,2970,157608,6218,130331,5905,372,210,129959,5876,118153,5425,11806,1922,27277,3168,182923,6153,159196,5866,1963,747,157233,5865,149216,5795,8017,1528,23727,2335,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
