GEO_ID,B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,NAME,B06010_001MA,B06010_001EA,B06010_002MA,B06010_002EA,B06010_003MA,B06010_003EA,B06010_004MA,B06010_004EA,B06010_005MA,B06010_005EA,B06010_006MA,B06010_006EA,B06010_007EA,B06010_007MA,B06010_008EA,B06010_008MA,B06010_009EA,B06010_009MA,B06010_010EA,B06010_010MA,B06010_011MA,B06010_011EA,B06010_012MA,B06010_012EA,B06010_013EA,B06010_013MA,B06010_014EA,B06010_014MA,B06010_015EA,B06010_015MA,B06010_016EA,B06010_016MA,B06010_017MA,B06010_017EA,B06010_018MA,B06010_018EA,B06010_019EA,B06010_019MA,B06010_020EA,B06010_020MA,B06010_021EA,B06010_021MA,B06010_022MA,B06010_022EA,B06010_023EA,B06010_023MA,B06010_024MA,B06010_024EA,B06010_025EA,B06010_025MA,B06010_026EA,B06010_026MA,B06010_027EA,B06010_027MA,B06010_028MA,B06010_028EA,B06010_029EA,B06010_029MA,B06010_030MA,B06010_030EA,B06010_031EA,B06010_031MA,B06010_032EA,B06010_032MA,B06010_033MA,B06010_033EA,B06010_034MA,B06010_034EA,B06010_035EA,B06010_035MA,B06010_036EA,B06010_036MA,B06010_037MA,B06010_037EA,B06010_038MA,B06010_038EA,B06010_039EA,B06010_039MA,B06010_040MA,B06010_040EA,B06010_041EA,B06010_041MA,B06010_042EA,B06010_042MA,B06010_043MA,B06010_043EA,B06010_044MA,B06010_044EA,B06010_045EA,B06010_045MA,B06010_046MA,B06010_046EA,B06010_047EA,B06010_047MA,B06010_048MA,B06010_048EA,B06010_049MA,B06010_049EA,B06010_050MA,B06010_050EA,B06010_051EA,B06010_051MA,B06010_052MA,B06010_052EA,B06010_053MA,B06010_053EA,B06010_054MA,B06010_054EA,B06010_055MA,B06010_055EA,state
0400000US13,7637800,4568,1339380,17744,6298420,17942,1399785,17943,721804,14350,1125397,18346,809601,15273,815707,14382,548135,11598,215480,9327,662511,12667,3724719,26636,718837,13670,3005882,24440,776509,14132,383381,10756,553600,11849,401428,11724,378700,9774,228369,8012,83312,5131,200583,6847,2922653,28124,405449,12556,2517204,25038,468306,12508,229662,9460,390992,11345,313359,9635,354263,9632,267742,7961,109342,5968,383538,9975,102972,6902,18409,2755,84563,6069,18049,2659,9378,1944,12844,2174,10575,1817,11531,1975,6994,1532,4221,1094,10971,1620,887456,13427,196685,9902,690771,13685,136921,6817,99383,6644,167961,6918,84239,5672,71213,4897,45030,4018,18605,2060,67419,4118,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1111069,934,140715,5051,970354,5086,171747,6201,87993,4957,160489,7012,145620,6168,153272,5955,104376,4594,40628,3254,106229,4311,552139,12153,75055,3562,477084,11093,87535,4618,45397,3771,76450,4794,72738,4574,78708,4406,53768,3680,19141,2312,43347,3130,290093,6178,28117,2672,261976,5963,38410,3668,19902,1927,35941,3873,35168,3149,40431,3222,32317,3143,14522,1813,45285,2795,31384,3691,5698,1468,25686,3379,5109,1300,1715,696,4496,1230,3465,902,4339,1178,2307,739,1104,467,3151,888,237453,11911,31845,3062,205608,10433,40693,3861,20979,2246,43602,4295,34249,3625,29794,2988,15984,2505,5861,1322,14446,1951,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1211208,1506,149296,4819,1061912,4794,256806,7560,132770,5351,198197,6916,150174,5995,141815,6335,76896,3911,30573,2532,74681,3359,479131,10238,64982,3322,414149,9286,104972,5546,51551,3688,73715,5236,61848,4108,58941,4170,28717,2502,10821,1607,23584,2087,636945,9589,66850,3665,570095,9048,132340,5703,70060,4252,105965,5133,77071,4271,74020,3855,45048,3191,18083,1989,47508,2946,14000,1667,1986,921,12014,1650,2243,698,2195,970,3115,1108,1066,347,1567,528,942,470,361,329,525,303,81132,4546,15478,1974,65654,4052,17251,2188,8964,1710,15402,2110,10189,1624,7287,1532,2189,842,1308,647,3064,921,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10267767,2767,1483342,17147,8784425,17732,1789701,19702,885383,15110,1497464,20326,1119623,14397,1201585,16706,837146,13962,346354,10971,1107169,13600,6371639,27244,950327,16030,5421312,28727,1167712,15033,529449,10017,885370,15592,692466,11994,768366,13591,541310,11701,218495,8003,618144,10665,2099750,22721,208506,7618,1891244,20698,347893,8875,183599,6939,285435,8705,216912,7821,248280,6986,191772,7210,83532,4938,333821,8217,114792,7262,17044,2395,97748,6493,22313,2340,12190,2088,15756,2465,11184,1700,13434,1938,8608,1698,4690,1137,9573,1509,1681586,19649,307465,10509,1374121,17814,251783,7899,160145,7596,310903,10939,199061,8910,171505,6916,95456,5477,39637,3346,145631,6400,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5158021,3129,680730,12761,4477291,13704,994767,13266,500351,9981,829354,13091,640565,11946,638559,11485,381255,9496,140900,4943,351540,7431,3320955,18913,436541,10536,2884414,18141,653036,11931,320711,8322,531469,9596,426447,9840,424442,10006,247396,7366,89061,3943,191852,6081,1529082,18261,176479,7314,1352603,16773,290128,8168,150043,4784,241150,9100,181915,6581,187313,6780,119851,5316,46141,2886,136062,4981,32837,3314,6516,1585,26321,2795,6763,1369,2852,790,3989,1001,4369,1286,3671,1020,1269,484,782,516,2626,782,275147,8734,61194,4529,213953,7087,44840,3837,26745,3041,52746,4667,27834,2833,23133,2909,12739,1827,4916,985,21000,2373,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2450121,2680,194205,6483,2255916,6609,484849,9097,233813,6568,395996,7010,332751,7848,363303,7616,210048,6642,66077,3617,169079,5183,1700098,11570,120925,5533,1579173,11545,326304,8381,163009,5588,281004,6174,236299,6294,268094,6939,149798,5587,45959,2998,108706,4397,609838,10205,50430,3775,559408,10279,131540,5238,57473,3428,89613,4670,74124,3875,81474,3573,53545,2944,17845,1736,53794,2747,12479,2002,1491,616,10988,1875,2643,778,1002,458,2055,660,2099,845,949,375,848,400,467,256,925,530,127706,5733,21359,2684,106347,4595,24362,2526,12329,1785,23324,2305,20229,1863,12786,1598,5857,1273,1806,659,5654,1059,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2251555,2983,232832,6328,2018723,6716,437127,9877,213801,6909,358400,9202,281368,7383,296695,7674,179840,5780,64271,3656,187221,6002,1200140,12558,115904,5454,1084236,12492,241557,6513,120182,5004,192077,6097,155217,5314,165834,6153,98682,4706,30633,2248,80054,3630,856317,12820,78554,3971,777763,12181,161692,6269,77390,4307,128652,5735,99644,4294,112641,5019,71205,4076,30158,2607,96381,4652,19987,2316,2920,1009,17067,1946,4377,1024,1395,654,2751,798,2429,769,2773,878,983,383,616,380,1743,590,175111,6443,35454,3051,139657,6535,29501,3511,14834,2161,34920,3186,24078,2399,15447,1970,8970,1711,2864,929,9043,1422,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3496184,3310,441767,10016,3054417,10492,776398,13040,388488,9127,568462,13357,394066,9519,396350,9852,237255,7415,85876,4866,207522,6941,2362680,16785,294982,8761,2067698,15227,544912,10403,273758,6533,385142,9942,268288,7942,272614,7536,155373,6315,54167,3555,113444,5279,984147,15617,120321,5650,863826,14449,201299,7619,97812,5376,154124,7537,111133,5979,112135,5664,75543,4382,28611,2833,83169,4434,21569,2301,3361,1036,18208,1954,4176,1016,2099,691,3031,911,2166,775,2389,864,2089,835,651,370,1607,544,127788,6086,23103,2940,104685,5087,26011,2679,14819,2381,26165,3173,12479,1928,9212,1528,4250,1050,2447,968,9302,1810,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3613046,2825,547362,11847,3065684,12266,733340,13201,380130,10382,549103,11755,372024,10061,399688,11795,255877,8609,93470,4259,282052,9022,2753355,15570,435584,10348,2317771,17667,581890,12755,297169,9384,418390,11691,277796,7908,294539,9076,186791,7528,67414,3717,193782,7997,670129,15117,79733,4572,590396,14272,122324,5031,63639,3619,95644,4852,72524,5053,83425,5020,55488,3500,22388,2325,74964,4465,25282,2425,2965,951,22317,2238,4280,1340,2015,598,4260,902,2831,883,3602,1132,1975,689,1195,558,2159,697,164280,6269,29080,3243,135200,6094,24846,2776,17307,2324,30809,3312,18873,2732,18122,2142,11623,2107,2473,807,11147,1645,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1104755,1371,87696,4011,1017059,4284,216822,5622,120046,4983,192870,6472,151636,5771,143423,5406,87853,3594,30744,2535,73665,3877,666885,7857,54349,3064,612536,8235,138278,5143,78831,4246,117265,5000,96193,4317,86660,3843,48274,2991,15111,1805,31924,2736,384074,7875,27929,2535,356145,7077,68273,3818,34972,3005,65108,4008,49335,3438,50320,3310,36377,3118,13881,1598,37879,2942,11779,1558,885,403,10894,1412,2178,595,1177,519,2159,770,1170,482,1716,574,1076,446,598,396,820,294,42017,2879,4533,889,37484,2515,8093,1188,5066,891,8338,1372,4938,1030,4727,1126,2126,627,1154,598,3042,810,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4674183,1963,589515,11073,4084668,10949,738891,9662,326632,9949,545416,12937,473791,12967,576106,10148,461715,10886,196792,7843,765325,12475,1932048,17778,296742,9432,1635306,16378,373854,7993,146018,6926,231530,7644,211532,8660,241278,7348,171777,7232,65062,4883,194255,6859,1922352,19516,168771,6376,1753581,17870,250608,8003,120146,4746,190687,7326,173798,6545,241644,8415,225009,7705,103268,5108,448421,9500,63522,5413,9872,1718,53650,4981,9285,1874,3583,996,5224,1088,5732,1280,6318,1450,6752,1580,3354,1010,13402,1622,756261,14236,114130,6369,642131,13023,105144,6700,56885,4594,117975,6779,82729,4793,86866,4651,58177,4015,25108,2814,109247,5495,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5398989,1477,589627,12283,4809362,12458,971540,15837,449092,8841,679301,12984,543625,11499,662511,12472,508294,9866,222970,6502,772029,10329,3150567,20580,336335,9204,2814232,19703,574660,11951,269334,8267,397108,8431,321959,9559,402474,9613,314606,8136,133108,5173,400983,8571,1170290,19174,97785,5401,1072505,17462,195258,7106,77745,4448,124874,6159,105910,4716,139534,6389,116417,5153,57611,3205,255156,7119,139435,6977,20139,2818,119296,5999,40389,3822,14840,1972,21197,2648,9828,2156,13454,2151,8382,1415,4196,1204,7010,1160,938697,15885,135368,7586,803329,14288,161233,6947,87173,4504,136122,8417,105928,5707,107049,6119,68889,4475,28055,2903,108880,5342,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7974491,2528,1069253,13679,6905238,13702,1644329,19500,781764,13284,1203409,14065,904630,13022,910102,12906,592897,12051,239945,7212,628162,10018,5858466,22268,799387,11288,5059079,23735,1223078,18788,565990,11711,880433,13035,674952,11498,683097,10587,446772,10552,175812,5878,408945,8806,1522688,19596,155146,6789,1367542,17396,308857,8956,161346,5922,235290,5280,174751,6275,175843,6270,114018,4845,47067,3197,150370,5895,48931,3632,7220,1365,41711,2998,9112,1448,4416,942,8027,1342,4865,982,6165,1233,2954,605,1115,385,5057,918,544406,12379,107500,5353,436906,10017,103282,5946,50012,4358,79659,4056,50062,3114,44997,3176,29153,2558,15951,2370,63790,3477,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4245982,2567,372714,8170,3873268,7941,768672,11002,375048,8412,615449,11334,518973,8311,603695,10607,390577,7357,155680,6340,445174,7785,2751372,14833,229302,6450,2522070,15197,505116,8791,249450,6459,398835,8928,350050,7471,407953,9318,261809,6187,98829,4418,250028,5664,1120837,15674,84886,4416,1035951,14411,192591,7017,91419,4307,152318,5508,125640,4494,156097,5353,107372,4040,48928,3413,161586,5898,27494,2471,3779,807,23715,2270,4646,883,2069,808,3612,909,2734,792,3287,669,2615,595,1168,682,3584,926,346279,9192,54747,4334,291532,8798,66319,4898,32110,3013,60684,4390,40549,3514,36358,2663,18781,2095,6755,1077,29976,2591,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2345688,2880,389977,10142,1955711,10245,509915,12088,272722,8283,368373,9693,256984,9221,249143,8315,134333,5935,48225,3589,116016,4859,1614291,13129,271314,9149,1342977,13652,368653,9462,202872,7488,258650,8483,171989,7600,163749,6631,83135,4529,27100,2960,66829,4172,664354,12882,104174,6777,560180,11325,130252,6533,62364,4348,95751,5211,78579,4434,80260,4202,47625,3764,19646,2164,45703,3427,10658,1694,1619,679,9039,1587,1233,545,1368,536,2121,862,917,424,1610,558,609,358,264,236,917,435,56385,4093,12870,2179,43515,3133,9777,1893,6118,1372,11851,2502,5499,1302,3524,883,2964,762,1215,492,2567,719,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4825086,3660,551759,11125,4273327,10565,965119,15445,496737,11212,775884,12506,604062,10987,591366,11746,354484,9431,126961,6387,358714,9030,2982401,21237,346787,7281,2635614,20021,613343,13529,312267,9083,480877,9738,377639,9019,372173,8676,216027,7565,72382,4277,190906,6670,1595904,22016,157911,6852,1437993,19383,305927,9120,159099,6204,255707,8128,198700,6654,196801,8583,125761,4534,48720,3833,147278,5102,31890,3051,3556,810,28334,2861,6050,1525,2689,901,3544,822,4321,997,4407,971,2687,920,721,364,3915,1032,214891,8255,43505,4173,171386,6810,39799,3466,22682,3367,35756,3180,23402,2827,17985,2076,10009,1392,5138,1254,16615,1821,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807945,1533,75426,3948,732519,3808,168403,5161,83822,4808,139750,5369,105386,4849,101354,4998,60273,3852,19644,1977,53887,3134,395180,7265,40007,2894,355173,6784,84278,4578,41302,3401,67020,3406,54253,3569,49441,3549,27573,2568,9278,1624,22028,2031,387744,7409,31086,3446,356658,6271,79383,3922,39071,3174,68488,4240,48422,3363,49363,3452,31836,2731,9749,1207,30346,2375,6519,1284,367,274,6152,1254,1574,616,1025,524,677,381,773,367,951,543,259,221,267,243,626,415,18502,2489,3966,1276,14536,2014,3168,743,2424,743,3565,1122,1938,602,1599,506,605,265,350,257,887,408,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1444527,1824,120767,4812,1323760,5139,281945,5942,139936,5366,234662,6296,199907,6250,200608,5160,113952,3988,42525,2830,110225,3997,889778,9124,65059,3871,824719,8322,176261,6086,88493,4303,145100,5056,121993,4653,129956,4443,73936,3408,26730,2133,62250,2417,442151,9322,37128,2364,405023,9253,83658,3716,40350,2881,68830,3808,59067,3535,60208,3329,35608,2178,13989,1735,43313,2918,10157,1880,611,302,9546,1795,2174,694,833,367,1412,636,1219,585,1914,789,1003,411,358,252,633,283,102441,5288,17969,2655,84472,4998,19852,2466,10260,1648,19320,2551,17628,2501,8530,1602,3405,1042,1448,770,4029,1003,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2150637,1547,330939,8873,1819698,8869,331299,9892,191691,7873,335386,11090,277083,9216,261880,8892,163454,7452,67238,4578,191667,6792,285261,10551,74191,5601,211070,8402,62340,4415,20605,2873,33733,3814,26712,3051,24743,2711,18517,2962,6997,1399,17423,2250,1341324,10740,166145,7421,1175179,9652,194872,7954,122645,6272,204743,7956,162649,6220,180394,7466,115174,5861,49533,3983,145169,6573,39596,4091,6006,1644,33590,3585,6000,1413,2214,941,5430,1197,6344,1555,5828,1662,2997,903,1447,612,3330,967,484456,9355,84597,5369,399859,8568,68087,5181,46227,3473,91480,5709,81378,5527,50915,4054,26766,3026,9261,1761,25745,2332,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1085137,1222,105277,4490,979860,4481,177271,6329,93248,5023,155462,5268,131590,4679,146552,4852,108530,4471,40909,3249,126298,4543,402094,8383,44065,2843,358029,7998,75240,3806,37993,3271,60112,3324,54760,3676,55271,3677,37444,3037,11284,1703,25925,2503,605021,8792,49029,3370,555992,8337,90953,4741,48336,3521,85283,4743,67469,4030,81428,3826,64964,3719,27399,2825,90160,3973,12502,2367,1425,541,11077,2258,2197,870,940,525,2074,879,2328,1058,1368,537,975,519,458,298,737,357,65520,4309,10758,1900,54762,3487,8881,1609,5979,1435,7993,1597,7033,1383,8485,1505,5147,1115,1768,791,9476,1371,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7109723,1110,1027084,15002,6082639,15055,1072475,15249,535490,11481,913132,14886,699437,11082,798751,11084,641869,13300,288177,9932,1133308,14197,3249604,21979,494029,11676,2755575,20720,558951,11355,228170,7700,371045,10867,309720,8159,380850,9234,315385,9882,136786,5696,454668,10078,1902382,17709,193947,7816,1708435,16382,245535,8330,136343,5385,231548,6861,182463,6512,215905,7415,185888,6615,87821,5403,422932,10364,192865,8700,31496,3319,161369,7771,40991,3787,18391,2541,29090,3067,21755,2629,17666,2170,13232,2187,4869,1231,15375,1743,1764872,17677,307612,9302,1457260,16691,226998,8188,152586,7628,281449,9293,185499,8155,184330,6376,127364,5835,58701,4128,240333,7428,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1635258,2029,259844,7837,1375414,7923,325742,9759,169137,7302,244605,8014,180924,7077,178913,6048,108547,5920,43316,3618,124230,4907,738705,10548,137532,5656,601173,10778,162638,6816,74866,4616,105533,5079,86371,4954,77746,4249,43905,3758,14931,2122,35183,3056,683262,10216,75963,4867,607299,9658,118263,5673,66972,4487,100700,5343,74174,4478,86799,4428,55804,3718,25562,2832,79025,3899,19281,2595,2834,980,16447,2369,3446,1022,2775,1096,2607,922,2174,813,1730,556,1423,694,476,317,1816,655,194010,8699,43515,4009,150495,7828,41395,4175,24524,3261,35765,3526,18205,2467,12638,2067,7415,1434,2347,942,8206,1561,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
