GEO_ID,C01001B_001E,C01001B_001M,C01001B_002E,C01001B_002M,C01001B_003E,C01001B_003M,C01001B_004E,C01001B_004M,C01001B_005E,C01001B_005M,C01001B_006E,C01001B_006M,C01001B_007E,C01001B_007M,C01001B_008E,C01001B_008M,C01001B_009E,C01001B_009M,NAME,C01001B_001EA,C01001B_001MA,C01001B_002MA,C01001B_002EA,C01001B_003MA,C01001B_003EA,C01001B_004EA,C01001B_004MA,C01001B_005MA,C01001B_005EA,C01001B_006EA,C01001B_006MA,C01001B_007EA,C01001B_007MA,C01001B_008MA,C01001B_008EA,C01001B_009MA,C01001B_009EA,state
0400000US01,1262980,5127,587644,4659,178038,3826,365122,3153,44484,1599,675336,3700,171215,2846,432879,2253,71242,1246,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,24711,1612,13032,1183,3149,972,9472,684,411,264,11679,1018,3851,751,7060,618,768,315,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,264009,5590,139537,3594,43881,2911,87749,2084,7907,550,124472,3398,35272,2442,80001,1918,9199,443,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,464411,3749,219828,3043,69579,2418,134197,2472,16052,1118,244583,3226,70707,2452,151051,2119,22825,937,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,2246353,14331,1107757,8643,283253,6141,731699,5622,92805,1475,1138596,9359,271486,5967,736541,6135,130569,1492,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,198117,4670,104102,3267,27766,2043,70096,2880,6240,660,94015,3233,26519,2322,59148,2019,8348,712,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,356880,5421,171626,3281,50148,2166,109765,2048,11713,831,185254,3590,46106,2445,119287,2255,19861,694,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,191626,2650,89935,1689,27306,1292,55819,807,6810,117,101691,1629,27690,1113,64708,915,9293,392,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,309221,2659,140583,1382,34016,469,90835,1212,15732,227,168638,1621,33041,658,108386,1011,27211,564,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2997377,15337,1436750,9084,436131,6714,896394,5740,104225,2057,1560627,8935,422649,4718,989260,6402,148718,2641,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2976758,9979,1395341,6005,438143,4891,876696,3694,80502,1949,1581417,7798,420305,5650,1029163,4210,131949,2027,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,20345,1676,12716,1056,2334,581,9661,911,721,413,7629,1050,1852,630,5383,753,394,238,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,8871,1619,4121,902,1151,524,2825,656,145,170,4750,1224,1889,833,2762,863,99,179,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1866145,10533,870854,6132,270297,4257,531109,4442,69448,1140,995291,6615,260110,3842,624010,4223,111171,1141,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,587044,7499,280016,4331,88891,3246,171948,2972,19177,989,307028,4581,86453,3441,190784,2600,29791,923,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,95190,4381,46535,2668,16140,1849,28898,1839,1497,607,48655,3402,18341,2606,27548,1823,2766,611,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,164819,4262,83417,2898,23903,1854,53214,1794,6300,665,81402,2723,23820,1985,48999,1814,8583,786,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,336561,6038,166401,3943,49449,2848,106099,2473,10853,932,170160,4415,42768,3028,110930,2433,16462,1117,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1455478,7095,693581,4653,218748,3670,425969,3051,48864,1150,761897,4858,207793,3598,478169,2428,75935,1073,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,15121,1625,8886,1192,3686,708,4989,918,211,169,6235,1060,2653,643,3432,682,150,146,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1701903,7464,794340,4557,225806,3348,508395,2663,60139,892,907563,5206,214842,3807,600514,2960,92207,1369,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,443271,6703,215914,4043,63135,2380,139579,3249,13200,867,227357,4563,59904,2106,145543,3095,21910,859,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1385311,7695,657345,5577,196365,3461,408261,3778,52719,763,727966,4276,187644,3216,460040,2597,80282,1012,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,273680,6367,140755,3526,49369,2668,87271,2178,4115,508,132925,3943,47137,2522,79737,2169,6051,602,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1109263,5953,522043,4692,166795,3230,318794,3067,36454,1285,587220,4017,165579,3367,364597,2278,57044,940,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,703257,6390,332162,4500,103363,2545,205757,3433,23042,695,371095,3671,99243,2450,232197,3215,39655,992,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,4835,1072,3080,1009,873,393,2057,840,150,150,1755,654,829,508,881,479,45,74,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,80630,3687,41131,2216,13406,1540,25549,1280,2176,259,39499,2092,12709,1371,23800,1223,2990,170,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,216792,5005,110124,2693,30825,1848,70265,1688,9034,547,106668,3170,29174,1655,66978,2069,10516,504,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,15448,1479,8217,1285,1978,474,5959,1157,280,172,7231,1444,2615,1084,4333,768,283,255,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1186144,9320,558353,5262,158312,3526,356011,3489,44030,886,627791,5706,152154,3175,403844,4223,71793,1071,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,40588,2908,22859,2138,5049,1134,15800,1613,2010,640,17729,1975,4761,1099,10837,1304,2131,620,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3015272,17302,1390105,10214,382764,5199,891114,7366,116227,1697,1625167,10712,371995,5741,1051394,6852,201778,2699,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2050395,11127,962929,6804,284954,4535,603011,4214,74964,1601,1087466,8027,262878,5447,703196,4185,121392,1588,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8601,1080,5758,1038,2106,750,3627,686,25,48,2843,846,885,424,1958,617,0,211,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1412002,9497,672660,6397,203409,4234,414712,3973,54539,1040,739342,6059,196090,4083,459279,3246,83973,1237,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,270132,4992,134633,3637,38866,2667,86681,2112,9086,782,135499,3039,36622,2038,85934,2084,12943,807,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
