GEO_ID,C17017_001E,C17017_001M,C17017_002E,C17017_002M,C17017_003E,C17017_003M,C17017_004E,C17017_004M,C17017_005E,C17017_005M,C17017_006E,C17017_006M,C17017_007E,C17017_007M,C17017_008E,C17017_008M,C17017_009E,C17017_009M,C17017_010E,C17017_010M,C17017_011E,C17017_011M,C17017_012E,C17017_012M,C17017_013E,C17017_013M,C17017_014E,C17017_014M,C17017_015E,C17017_015M,C17017_016E,C17017_016M,C17017_017E,C17017_017M,C17017_018E,C17017_018M,C17017_019E,C17017_019M,NAME,C17017_001MA,C17017_001EA,C17017_002EA,C17017_002MA,C17017_003MA,C17017_003EA,C17017_004EA,C17017_004MA,C17017_005MA,C17017_005EA,C17017_006MA,C17017_006EA,C17017_007EA,C17017_007MA,C17017_008MA,C17017_008EA,C17017_009EA,C17017_009MA,C17017_010MA,C17017_010EA,C17017_011EA,C17017_011MA,C17017_012MA,C17017_012EA,C17017_013EA,C17017_013MA,C17017_014MA,C17017_014EA,C17017_015MA,C17017_015EA,C17017_016EA,C17017_016MA,C17017_017MA,C17017_017EA,C17017_018EA,C17017_018MA,C17017_019MA,C17017_019EA,state
0400000US01,1815152,10938,327782,8344,180849,6757,56212,3459,124637,6103,16878,2581,107759,4952,146933,5951,58488,3723,88445,4613,1487370,10911,1047035,12901,812734,12086,234301,7336,62430,4463,171871,6410,440335,9371,204848,5719,235487,6533,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,254610,2804,21713,2036,12277,1505,3588,812,8689,1163,1709,583,6980,1013,9436,1344,4637,929,4799,1166,232897,3349,158582,4656,124381,4730,34201,2515,12502,1832,21699,2139,74315,3980,41803,2648,32512,2497,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2334050,12895,343130,10307,194239,8312,81946,4465,112293,6405,23173,2641,89120,6024,148891,6529,69767,5221,79124,4642,1990920,13653,1354189,11236,1052283,11352,301906,8970,100599,6134,201307,6753,636731,9636,313618,7726,323113,7413,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1114902,8104,196023,6951,107243,4728,37321,2720,69922,4568,12037,2148,57885,3869,88780,4928,37387,2986,51393,3596,918879,8988,654118,7896,517625,8143,136493,5972,39583,3040,96910,4853,264761,7259,127552,5134,137209,5069,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12406475,16820,1712101,19964,1003305,17807,437443,10169,565862,14438,121378,7334,444484,10980,708796,13721,307409,8740,401387,10268,10694374,24368,7504551,26422,5645123,26318,1859428,20517,615248,12067,1244180,18019,3189823,22542,1522467,17671,1667356,17111,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1960585,9151,245952,8289,118446,6082,45684,3914,72762,4791,13751,2325,59011,3914,127506,5833,59279,4706,68227,3786,1714633,10180,1140439,10316,913940,10744,226499,6124,76767,4664,149732,5449,574194,11108,283198,8259,290996,7355,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1358809,7109,135374,5874,63695,4324,18642,2308,45053,3592,5956,1524,39097,3313,71679,4055,26705,2584,44974,3265,1223435,7140,827075,9311,637987,8316,189088,6835,52369,3990,136719,6555,396360,8285,179964,6590,216396,6255,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,328765,4178,36221,3222,17881,2221,5527,1251,12354,1739,1957,722,10397,1518,18340,2196,7363,1689,10977,1428,292544,4673,203352,5101,156048,4811,47304,3417,12167,1778,35137,3242,89192,4362,39098,2917,50094,3164,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,252388,3730,39155,3039,14285,1749,1765,604,12520,1612,1209,562,11311,1444,24870,2442,8087,1496,16783,1938,213233,3598,87234,3887,55510,2748,31724,2645,7531,1181,24193,2321,125999,4363,58010,3039,67989,3629,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7035068,25739,1048901,12635,548767,9830,218862,8016,329905,9401,58942,4362,270963,8493,500134,9846,210237,7804,289897,8852,5986167,25025,4008163,23287,3089022,22163,919141,15599,254363,9459,664778,11688,1978004,21272,922710,14180,1055294,15363,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3482420,15694,558720,11644,325880,9256,111597,5605,214283,8016,32918,3142,181365,7566,232840,8907,94669,6046,138171,5720,2923700,16868,2060089,17879,1577299,16800,482790,11183,128083,5569,354707,9636,863611,15032,405278,9827,458333,11292,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,49518,3093,22324,2366,9494,1643,12830,1819,1863,773,10967,1632,27194,2680,10261,1681,16933,2133,396294,4673,280751,5326,214908,5213,65843,3781,22384,2767,43459,2637,115543,4948,58292,3749,57251,3390,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,86207,4205,46538,2990,23336,2353,23202,2599,4750,1116,18452,2297,39669,3091,16415,1904,23254,2340,490502,6360,355268,7116,298793,6711,56475,3535,18833,2351,37642,2782,135234,5422,69281,3622,65953,3423,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,603334,10484,314986,8610,105563,5863,209423,7163,34831,3007,174592,6514,288348,7590,121517,6093,166831,6995,4149523,16126,2818827,14565,2195446,14935,623381,10814,185366,6673,438015,9314,1330696,15845,626374,11364,704322,11346,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,340148,8622,181892,6598,63741,3808,118151,5751,19998,2803,98153,5297,158256,5657,68136,4209,90120,4009,2130757,11994,1474494,11123,1172777,11602,301717,7236,90665,4449,211052,5960,656263,11133,314109,9299,342154,6785,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,145018,4886,65423,3399,25747,2356,39676,3011,5367,1054,34309,2802,79595,3816,36404,3045,43191,2603,1078421,7474,728345,7976,607855,8340,120490,5043,41462,3154,79028,3985,350076,6917,167128,5016,182948,4608,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,143940,5485,68317,4100,22530,2426,45787,3510,7354,1360,38433,3525,75623,4124,32566,3040,43057,3032,957718,8071,653275,9369,536669,8309,116606,4564,39338,3043,77268,4092,304443,7920,142632,5735,161811,4741,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,304111,9046,163415,6061,61906,4066,101509,4591,19294,2346,82215,4449,140696,6125,60226,3826,80470,4922,1380237,11057,963270,10364,771966,10441,191304,7057,57538,4091,133766,5761,416967,8142,195657,5951,221310,6112,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,298909,7208,163646,5973,38472,3191,125174,5294,15315,1986,109859,5149,135263,5831,55353,4046,79910,4388,1390913,9236,965471,10427,714951,9990,250520,7824,64245,4055,186275,7280,425442,9919,208526,6733,216916,7180,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,70465,3020,30399,2206,10311,1440,20088,1722,3402,935,16686,1587,40066,2428,16908,2033,23158,1946,474952,5987,314929,4967,256359,4612,58570,3265,20218,2216,38352,3025,160023,5041,70372,3533,89651,3598,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,193053,7298,94931,5235,25228,3033,69703,4434,11622,1860,58081,4272,98122,5441,39656,3676,58466,4251,1934386,9803,1337027,12969,997385,13246,339642,9995,92490,5678,247152,8355,597359,12487,262437,8433,334922,8052,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,301375,8808,131047,6613,34122,2974,96925,5882,13385,1876,83540,5378,170328,6135,68890,4676,101438,5189,2219044,10517,1459210,13611,1132082,12123,327128,9180,87015,4561,240113,8018,759834,12331,340061,8238,419773,9595,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,570887,9742,302858,7772,102300,4512,200558,6679,33163,3103,167395,6356,268029,8350,117021,5524,151008,6209,3235734,14274,2205922,15946,1742794,14735,463128,9559,135174,6154,327954,8004,1029812,13372,483377,9625,546435,8559,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,229519,5725,101698,3976,34533,2311,67165,3629,13076,1660,54089,3276,127821,4945,56343,3445,71478,3670,1862029,8823,1252060,10165,1034467,10298,217593,6684,74681,4050,142912,4974,609969,9395,298443,6170,311526,6289,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1079999,8323,224396,8468,132450,6296,37301,3420,95149,5211,14315,2231,80834,4632,91946,4590,37615,3048,54331,3495,855603,9993,613665,9726,464270,7598,149395,6395,37085,3545,112310,5250,241938,6244,115270,4481,126668,4834,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,344075,7983,161889,5873,59104,3583,102785,5132,17917,2415,84868,4467,182186,6759,78540,4299,103646,4801,2006553,11660,1362189,13252,1087397,11788,274792,7764,81890,4647,192902,6430,644364,12623,295383,8171,348981,8203,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,52945,3650,25541,2588,12047,1760,13494,1837,2900,967,10594,1758,27404,2759,11627,1828,15777,1827,349802,4072,229658,4980,191453,4688,38205,2591,14026,1514,24179,2248,120144,4476,61235,3375,58909,3012,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,88638,4601,41208,3862,15232,2055,25976,2861,5807,1434,20169,2344,47430,3118,20996,2080,26434,2153,630666,5575,427199,5991,352791,5753,74408,3228,25370,2418,49038,2629,203467,5459,97451,3817,106016,4229,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,129357,5796,71187,4686,28275,3132,42912,3843,8957,1688,33955,3675,58170,3747,30001,2987,28169,2526,860454,9060,568499,9295,424086,8182,144413,5929,54370,3861,90043,4671,291955,8866,160347,6326,131608,5783,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,43463,3598,18142,2094,5739,1072,12403,1964,2246,864,10157,1638,25321,2509,10393,1737,14928,1886,471968,5076,325915,5818,268456,5690,57459,3802,19959,2437,37500,2677,146053,5822,68439,4391,77614,3472,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,312762,8681,170117,6629,55060,3808,115057,6263,15416,2238,99641,5522,142645,5979,54798,3460,87847,4715,2859659,12364,2015615,12335,1559170,11881,456445,9525,138620,4557,317825,8958,844044,12238,373788,8390,470256,9574,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,136570,6000,78817,4704,31673,3060,47144,3398,11210,1926,35934,2868,57753,3753,26739,2758,31014,2984,628613,7750,422275,8519,317671,7391,104604,5227,37831,3946,66773,4348,206338,7208,99223,4870,107115,4678,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,1015016,15548,530477,11710,185504,7085,344973,9177,50300,3321,294673,8560,484539,11544,195006,7955,289533,8644,6181411,22844,4102199,23344,3025391,23160,1076808,18897,304936,9594,771872,15887,2079212,19279,952886,14578,1126326,14905,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,588619,11474,324800,8659,110888,5682,213912,7895,36661,3916,177251,7028,263819,7871,106231,5721,157588,6037,3082240,16579,2117116,17310,1659975,16719,457141,11005,123091,6485,334050,9501,965124,14294,441818,9664,523306,10969,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,36588,2370,13412,1433,5312,880,8100,1030,775,331,7325,1066,23176,2216,10133,1429,13043,1635,243824,3791,158533,3487,134965,3356,23568,2119,8071,1388,15497,1713,85291,3452,45075,2422,40216,2533,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,662359,10980,347896,8601,107544,5619,240352,8227,36923,3046,203429,7663,314463,7608,135852,4628,178611,6514,3862707,19380,2612211,17603,2061459,16504,550752,11055,159207,6198,391545,10237,1250496,15608,576105,11430,674391,9913,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,223744,6474,121095,4804,44971,3264,76124,4041,12493,1860,63631,4053,102649,4244,44276,3342,58373,3514,1209215,7982,833527,7790,664285,8535,169242,6007,50362,3601,118880,4749,375688,7042,186998,5572,188690,4661,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,216789,6569,106178,5263,43339,3584,62839,4260,10830,1951,52009,3873,110611,5070,49797,3895,60814,3163,1290348,8782,857184,9455,689756,9679,167428,6242,55142,3172,112286,5471,433164,9367,201991,6279,231173,7009,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,628756,12173,298448,9031,91066,4438,207382,7342,32250,2950,175132,6692,330308,8821,128630,5830,201678,6540,4307274,17037,2899262,16763,2290028,15292,609234,11097,182832,6644,426402,8857,1408012,16682,641700,11301,766312,11988,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,56282,3647,22578,2406,6499,1530,16079,1779,2370,767,13709,1743,33704,2799,14004,1994,19700,2162,346013,4689,223450,5671,167349,5095,56101,3817,15155,2029,40946,3042,122563,4555,57899,3510,64664,3267,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
