GEO_ID,B11004_001E,B11004_001M,B11004_002E,B11004_002M,B11004_003E,B11004_003M,B11004_004E,B11004_004M,B11004_005E,B11004_005M,B11004_006E,B11004_006M,B11004_007E,B11004_007M,B11004_008E,B11004_008M,B11004_009E,B11004_009M,B11004_010E,B11004_010M,B11004_011E,B11004_011M,B11004_012E,B11004_012M,B11004_013E,B11004_013M,B11004_014E,B11004_014M,B11004_015E,B11004_015M,B11004_016E,B11004_016M,B11004_017E,B11004_017M,B11004_018E,B11004_018M,B11004_019E,B11004_019M,B11004_020E,B11004_020M,NAME,B11004_001EA,B11004_001MA,B11004_002EA,B11004_002MA,B11004_003MA,B11004_003EA,B11004_004EA,B11004_004MA,B11004_005MA,B11004_005EA,B11004_006MA,B11004_006EA,B11004_007EA,B11004_007MA,B11004_008EA,B11004_008MA,B11004_009MA,B11004_009EA,B11004_010EA,B11004_010MA,B11004_011MA,B11004_011EA,B11004_012EA,B11004_012MA,B11004_013EA,B11004_013MA,B11004_014EA,B11004_014MA,B11004_015EA,B11004_015MA,B11004_016EA,B11004_016MA,B11004_017EA,B11004_017MA,B11004_018MA,B11004_018EA,B11004_019EA,B11004_019MA,B11004_020EA,B11004_020MA,state
0400000US13,2385969,17984,1688896,17061,780694,13466,179152,7264,175899,6029,425643,10232,908202,12605,697073,13348,161001,6016,88772,5103,26027,2836,14971,2317,47774,3738,72229,4638,536072,11910,371877,10407,78276,5153,78793,4514,214808,7187,164195,5561,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,224402,5525,100267,4200,21985,2063,24259,2662,54023,3130,124135,4077,78673,4327,24247,2959,10469,1674,3002,922,1124,494,6343,1466,13778,2319,54426,2960,31083,2615,5404,1190,7882,1398,17797,2100,23343,2236,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,322129,6712,144078,4963,35312,2986,39289,3049,69477,3532,178051,4778,79677,4442,23583,2487,15525,2161,5041,1296,2894,989,7590,1440,8058,1620,56094,3557,41920,3127,9056,1695,8334,1513,24530,2455,14174,1851,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,2301009,16110,1048456,12480,238777,7096,233178,7519,576501,9402,1252553,12790,832804,13173,220197,7340,120993,6479,33793,3032,21243,2526,65957,4117,99204,5393,612607,10402,397829,9592,81566,4356,83933,5440,232330,7518,214778,6613,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,1236518,12152,519600,9991,116384,5495,119471,4366,283745,7605,716918,8969,419868,8650,110663,4929,68495,4270,21368,2640,11393,1680,35734,3007,42168,2970,309205,7393,214110,6636,48706,3843,47402,3974,118002,4802,95095,3963,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,633602,8262,255445,5749,60124,3405,60645,3064,134676,4797,378157,5357,160166,5199,46829,3391,29195,2718,8964,1621,4743,1144,15488,1965,17634,2149,113337,4485,80879,4028,18460,2162,17287,2002,45132,3040,32458,2342,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,559199,8275,234372,6158,54338,3735,55968,3327,124066,4001,324827,5983,162393,5482,46692,3436,29958,2565,10312,1654,4234,1074,15412,2045,16734,2269,115701,5172,85196,4679,21755,2149,17388,1980,46053,3682,30505,2495,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,833872,10734,341625,7411,80045,4487,73784,4670,187796,5550,492247,7831,292813,7103,76832,4703,44128,3722,14152,2170,5689,1224,24287,2453,32704,3132,215981,6046,148972,4762,34947,3035,29824,2945,84201,4465,67009,3654,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,753423,10404,321403,8699,70977,4606,76642,4161,173784,6738,432020,8241,375694,9086,79560,4260,44928,3702,11759,1859,6816,1693,26353,2596,34632,2885,296134,8472,203500,6897,48149,3761,47602,3704,107749,5589,92634,4699,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,266670,4677,94964,3932,22448,2048,16444,2075,56072,2851,171706,4213,78658,3715,23620,2312,14520,1732,3952,1156,1245,522,9323,1384,9100,1640,55038,3388,38088,2761,7587,1349,6175,1195,24326,2217,16950,1994,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,1022613,12943,463167,9516,114478,5429,95573,4562,253116,7323,559446,9786,409345,9928,104112,5962,56529,4303,15081,2429,9033,1820,32415,3567,47583,4191,305233,8950,199452,7385,37185,2839,36271,3544,125996,6677,105781,5744,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,1166204,12454,520450,8637,127167,4902,97540,4529,295743,7987,645754,9428,424053,10657,100400,5251,51710,4106,15569,2279,6293,1590,29848,3448,48690,3361,323653,8980,204482,7101,44534,3359,35878,3838,124070,5083,119171,5940,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,1845094,15583,758345,12185,162296,6163,155199,5125,440850,8558,1086749,9852,663686,11930,168337,6639,94982,4826,27093,2864,12642,1754,55247,3194,73355,3982,495349,9077,326614,6799,73790,4554,64489,3785,188335,6215,168735,5283,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,1069000,10516,461514,7722,114980,3870,99874,4380,246660,6173,607486,7855,284758,7731,87757,4090,51663,3361,14457,1887,7540,1413,29666,2641,36094,2574,197001,5875,140075,4873,32503,2625,28304,2392,79268,3863,56926,3361,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,501571,8828,215217,7162,49675,4281,48403,3696,117139,4845,286354,7623,244544,6618,51400,4060,27451,2955,7084,1434,4247,1357,16120,1803,23949,2459,193144,5681,133630,5280,28723,2703,32813,3256,72094,3958,59514,3261,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,1146501,12644,467215,9305,110200,5008,100793,4732,256222,7618,679286,8912,377577,9283,99807,5626,61634,4648,18955,2634,8135,1659,34544,3051,38173,2913,277770,7142,188058,6796,43869,3057,39261,2888,104928,5210,89712,4219,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,203500,4726,77062,3752,20658,1757,16480,1817,39924,2664,126438,3586,51699,3195,16926,1801,10209,1311,3019,919,445,224,6745,1247,6717,1154,34773,2849,24615,2707,6526,1538,4688,1154,13401,2108,10158,1278,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,368023,5747,154113,4414,35807,2649,35675,2325,82631,3049,213910,4595,100384,3815,31177,2458,19233,1993,6090,1236,3430,1154,9713,1219,11944,1691,69207,3484,50321,3269,12648,1930,9744,1755,27929,2207,18886,1798,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,452361,8383,208078,7097,44595,3577,50924,3818,112559,5709,244283,6234,187325,6612,63327,4061,38167,3374,10539,1780,8166,1629,19462,2456,25160,2898,123998,5497,83530,5056,20348,2472,20177,2810,43005,3480,40468,3073,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,274195,5659,109418,3984,24133,1995,19937,1880,65348,3256,164777,4875,69862,4149,22205,2587,13811,2212,3777,1155,1579,770,8455,1500,8394,1541,47657,2791,29714,2361,6404,1223,4830,1260,18480,1791,17943,1883,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,1614230,12458,764933,8645,181697,6370,149786,5259,433450,7705,849297,10455,571502,11203,154036,4945,77808,4023,22845,2716,10953,1251,44010,3129,76228,4377,417466,10462,250021,8868,50702,3454,48672,3979,150647,7632,167445,7326,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,349344,7420,149511,5547,35766,2855,32704,2836,81041,4199,199833,5357,151748,6324,49041,4520,29983,3461,7356,1581,6450,1587,16177,2379,19058,2358,102707,5093,73199,4528,14226,2221,17551,2478,41422,3543,29508,2927,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,3210895,23988,1449805,13728,336605,9510,310186,9131,803014,11875,1761090,19711,1421781,18719,355236,9965,178966,6933,52454,4391,28602,2975,97910,5236,176270,6944,1066545,16419,655841,12887,125413,6206,136963,5159,393465,10459,410704,11163,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,1770863,17462,749947,10555,178220,6038,166127,6119,405600,8500,1020916,14077,671053,12133,159752,7168,92475,5530,26728,3338,14238,2155,51509,3694,67277,4200,511301,11303,348813,10405,83186,5405,68416,4707,197211,8264,162488,6012,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,140277,3438,55297,2009,13829,1349,13303,1380,28165,1815,84980,2659,31668,2203,8846,1434,5019,1060,1759,682,602,274,2658,667,3827,848,22822,1878,16219,1549,4154,915,3378,755,8687,1376,6603,1083,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,2169003,17387,886871,11624,196116,6456,187883,5752,502872,8979,1282132,12187,791104,12931,196130,6911,112130,5539,30832,3304,13873,1935,67425,4204,84000,4097,594974,12143,399589,10994,95287,5521,81127,3924,223175,8396,195385,5639,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,709256,9175,295768,6206,68705,3709,69562,4094,157501,5022,413488,6830,245366,7117,62855,3857,37976,3078,11622,1655,6833,1470,19521,2166,24879,2494,182511,5803,127762,5485,31351,3134,28874,2973,67537,3794,54749,3044,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,733095,9535,300752,7499,69072,4695,68179,3901,163501,6185,432343,8043,230267,7103,65972,3528,38041,3067,9364,1954,6109,1527,22568,2523,27931,2228,164295,6403,111241,6164,22167,2414,21731,2609,67343,4893,53054,3159,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,2381094,16045,943011,9987,213329,6549,184416,5881,545266,8220,1438083,14194,816616,13039,215082,7301,112269,5307,31052,3153,16907,2452,64310,3489,102813,4673,601534,11012,383137,9843,87418,4761,74885,4420,220834,8374,218397,7305,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,173848,5462,74825,3918,15260,1897,14624,1918,44941,3079,99023,4335,72180,3875,17525,2127,7687,1271,2096,881,1284,493,4307,1007,9838,1658,54655,3188,35216,2916,6579,1399,7380,1598,21257,2349,19439,2140,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,827387,11112,330798,9028,74691,4892,66112,4003,189995,6350,496589,8239,353300,8819,77062,4690,39467,4040,11604,2044,6494,1674,21369,2968,37595,3373,276238,7538,185243,6985,44849,3929,39287,3832,101107,5629,90995,4634,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,161534,4342,64969,2617,15142,1535,14728,1416,35099,2159,96565,3215,42495,3030,12526,1843,7627,1534,1702,721,1054,527,4871,1175,4899,1000,29969,2137,22627,2041,5985,1256,5049,1091,11593,1609,7342,1183,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,1195406,12392,479060,8590,109399,4617,100731,4792,268930,6237,716346,9211,449490,10761,106616,5304,59819,4507,18405,2533,8793,1841,32621,3160,46797,2990,342874,8790,227331,7452,54279,4665,43395,3625,129657,5383,115543,4940,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,4386996,26008,2175502,20116,493100,10384,555158,12047,1127244,15021,2211494,18114,1704594,21279,436727,10464,250173,8881,72341,5045,52466,3836,125366,6312,186554,6645,1267867,17880,896059,15678,184405,7587,212549,8491,499105,11628,371808,10034,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,543212,7068,298150,6116,76302,4062,93430,4060,128418,4959,245062,5383,122752,4416,37258,3320,20986,2439,4528,1298,4772,1391,11686,1580,16272,2344,85494,3989,57626,3494,12603,1667,13154,1620,31869,3083,27868,2700,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,125678,3324,47206,2644,9527,1358,8508,1229,29171,1900,78472,2484,34168,2266,10887,1429,6487,1162,1244,499,720,407,4523,931,4400,950,23281,2050,15833,1767,3653,891,2748,914,9432,1355,7448,1324,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,1517627,16113,660594,10824,158095,6833,137082,6135,365417,7505,857033,12341,495893,9851,124273,6048,69946,4639,21087,3209,9890,1618,38969,2996,54327,3520,371620,7527,240540,6929,52336,3441,47236,3505,140968,5679,131080,5324,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,1297240,12312,562261,10209,140256,5834,122535,6473,299470,7058,734979,8479,384146,9397,114187,5903,65179,4662,18788,2257,10395,2064,35996,3143,49008,3960,269959,7750,184643,6785,45447,4344,36739,2956,102457,4854,85316,4158,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,372301,7081,134710,5086,29238,2535,28023,2420,77449,3969,237591,6353,113351,4355,28515,2675,16049,2045,4855,1179,1683,639,9511,1390,12466,1467,84836,3759,51650,2995,14100,1919,7548,1393,30002,2537,33186,2299,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,1125314,11860,454281,7379,106862,4626,94938,4249,252481,5334,671033,8481,328018,7724,96237,4096,60070,3431,18799,2105,7388,1253,33883,2654,36167,2480,231781,6854,165935,6187,37453,3155,32003,2737,96479,4305,65846,3724,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,119756,3863,49937,3307,13919,1980,11072,1399,24946,2706,69819,3083,27638,2495,7804,1346,4943,1161,1187,601,495,318,3261,879,2861,797,19834,2088,13578,1807,3837,1030,2541,778,7200,1355,6256,1246,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,557851,8275,228678,6532,45371,3740,42884,3563,140423,5491,329173,6190,408272,8309,82129,4459,44946,3771,13090,1702,9441,1623,22415,2609,37183,2521,326143,6662,199811,5894,37798,3006,40970,2962,121043,5218,126332,4003,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
