GEO_ID,B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,NAME,B22002_001EA,B22002_001MA,B22002_002EA,B22002_002MA,B22002_003MA,B22002_003EA,B22002_004MA,B22002_004EA,B22002_005EA,B22002_005MA,B22002_006MA,B22002_006EA,B22002_007EA,B22002_007MA,B22002_008MA,B22002_008EA,B22002_009MA,B22002_009EA,B22002_010EA,B22002_010MA,B22002_011EA,B22002_011MA,B22002_012EA,B22002_012MA,B22002_013MA,B22002_013EA,B22002_014MA,B22002_014EA,B22002_015EA,B22002_015MA,B22002_016MA,B22002_016EA,B22002_017MA,B22002_017EA,B22002_018EA,B22002_018MA,B22002_019EA,B22002_019MA,B22002_020EA,B22002_020MA,B22002_021EA,B22002_021MA,B22002_022MA,B22002_022EA,B22002_023EA,B22002_023MA,B22002_024EA,B22002_024MA,B22002_025MA,B22002_025EA,B22002_026EA,B22002_026MA,B22002_027MA,B22002_027EA,state
0400000US13,3482420,15694,469338,10718,284288,8749,96030,4981,185745,7696,22686,3175,163059,6332,2513,897,185050,6885,31684,2909,47770,3551,10746,1919,37024,2863,105596,5116,3013082,15059,973644,14786,686832,12455,277978,8725,67569,4281,210409,7975,8834,1699,2039438,16264,874350,12592,185580,6694,60000,4109,125580,4882,979508,15765,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,40594,3167,22241,2174,9092,1537,13068,1871,2360,798,10708,1719,81,84,18353,2066,3263,810,4402,1193,1007,596,3395,975,10688,1465,405218,4610,122684,4206,91828,3952,29256,2834,8662,1547,20594,2319,1600,613,282534,5272,120219,3890,31947,3065,12218,2030,19729,2163,130368,5317,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,71990,3633,44516,2905,21171,1967,22698,2584,3727,1117,18971,2352,647,479,27474,2545,3935,861,3355,982,971,502,2384,820,20184,2121,504719,5808,159522,4994,123203,4794,34995,2661,12046,1807,22949,2275,1324,641,345197,5683,173820,4782,18629,2173,6839,1516,11790,1600,152748,5779,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,523580,9393,304522,7954,96078,5191,204753,6050,31419,2873,173334,6010,3691,933,219058,5996,33665,3247,52818,2864,12562,1926,40256,2867,132575,5861,4229277,16503,1279174,14905,954669,13188,315921,9475,90592,5934,225329,7048,8584,1533,2950103,18264,1216597,12439,259312,7191,85624,5193,173688,5656,1474194,15593,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,286289,8136,168001,6304,57596,3845,106827,5231,17708,2324,89119,4877,3578,1008,118288,5600,19633,2382,22546,2061,5435,1226,17111,1921,76109,4249,2184616,11773,647446,11015,463502,9819,176498,6484,50966,3166,125532,5694,7446,1569,1537170,12032,695787,8457,113997,4311,36554,2694,77443,3522,727386,10364,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,132295,5162,72274,3965,26639,2325,44720,3252,6532,1158,38188,3073,915,503,60021,3876,8083,1336,9243,1514,2615,740,6628,1305,42695,3391,1091144,7927,299195,5503,229943,5676,65483,3288,22767,2318,42716,2667,3769,869,791949,7906,368937,5318,40720,3082,14915,1991,25805,2038,382292,7693,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,96281,4932,54207,3759,18107,1900,35286,3372,5905,1358,29381,3225,814,525,42074,2920,5786,1131,6206,1055,1629,511,4577,863,30082,2462,1005377,8368,300109,5929,217119,5753,80385,4640,24125,2390,56260,4021,2605,722,705268,7774,318187,5961,40516,2840,15033,2253,25483,2359,346565,8158,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,280171,8002,144350,5151,51545,3591,90351,4254,15064,2146,75287,3922,2454,797,135821,5588,25760,2771,24656,2342,7500,1320,17156,1764,85405,4625,1404177,11523,398848,8989,291754,7390,104186,5497,30181,2892,74005,4484,2908,968,1005329,9175,464813,7773,73620,4357,24087,2454,49533,3512,466896,8344,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,258527,7669,155453,6667,36625,3179,117329,5344,14380,2425,102949,4914,1499,842,103074,5111,12919,1681,29283,2943,6236,1445,23047,2424,60872,3613,1431295,10365,421666,8916,285744,7746,132116,6119,31226,2952,100890,5624,3806,1196,1009629,11181,418135,8237,96966,4564,27718,2226,69248,4036,494528,8694,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,88303,3819,41123,2577,15009,1621,25562,2288,4863,1108,20699,2282,552,299,47180,2922,8348,1275,5526,1008,1721,622,3805,749,33306,2494,457114,5601,108443,4424,80423,3529,27238,2422,9849,1447,17389,2023,782,439,348671,5792,162890,4049,20332,2289,7187,1533,13145,1964,165449,4699,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,178730,6549,106708,5392,26850,2847,78353,4498,11015,2083,67338,4646,1505,645,72022,4178,9549,1357,18985,2066,5424,1473,13561,1800,43488,3431,1948709,10508,621257,10155,437058,9139,179434,8105,46539,3910,132895,6500,4765,1240,1327452,11575,549156,10053,132573,6948,41134,3734,91439,5363,645723,12417,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,288633,7655,136204,5484,33646,2980,101141,5352,12589,2129,88552,4828,1417,682,152429,5217,18025,2034,29080,2598,6866,1356,22214,2396,105324,4410,2231786,11573,649118,8945,487881,8279,156769,6840,39813,3721,116956,5664,4468,1335,1582668,12075,626652,9433,137063,6552,41132,3044,95931,5261,818953,11103,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,641615,11644,326622,8231,111928,4754,209647,6855,32605,2914,177042,5958,5047,1236,314993,7487,51115,2643,64589,4011,15156,1830,49433,3474,199289,6563,3165006,13888,867844,11240,647986,11070,213397,6606,62998,3857,150399,5730,6461,1151,2297162,14821,1034065,9945,176053,5876,57578,3368,118475,4056,1087044,14883,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,158090,5400,84968,3807,25908,2570,58196,3260,10536,1686,47660,2927,864,365,73122,4096,7676,1176,10759,1681,3549,966,7210,1191,54687,3447,1933458,9580,576914,9096,436601,7214,134431,5128,41728,2935,92703,4246,5882,1296,1356544,10575,598815,7823,81372,3668,31944,2364,49428,3140,676357,9937,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1079999,8323,177433,6880,108092,5020,30888,3289,76029,4012,8553,1502,67476,3815,1175,540,69341,4803,11037,1828,19469,2187,3830,968,15639,1872,38835,3337,902566,9571,272643,7551,185149,6567,85972,4270,19345,2369,66627,3785,1522,668,629923,9533,274497,7778,63074,3655,19672,2222,43402,2986,292352,6916,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,313472,8367,167853,6364,57535,3717,106369,5350,17455,2482,88914,4775,3949,1035,145619,6875,22611,2741,27652,2591,7298,1426,20354,2345,95356,5556,2037156,11877,559860,10641,411682,8129,143714,6972,44483,3948,99231,5519,4464,1185,1477296,13481,654673,8345,99842,5075,30571,2671,69271,3969,722781,12971,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,37192,2610,19458,2065,7194,1295,11886,1687,2359,664,9527,1604,378,302,17734,1898,2609,804,1852,551,571,339,1281,449,13273,1666,365555,4292,94358,4181,70136,3569,22938,2447,7850,1127,15088,2347,1284,647,271197,5327,123561,3702,15023,1742,6146,1126,8877,1183,132613,4970,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,65852,3963,39439,3354,11505,1771,26756,2960,4833,1278,21923,2498,1178,569,26413,2341,3548,786,3785,1068,1315,597,2470,789,19080,2006,653452,5636,188201,4183,143145,4324,43176,2593,14721,1828,28455,2011,1880,725,465251,6408,209825,4754,26667,2276,10308,1604,16359,1744,228759,5644,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,97141,5185,56333,4001,21343,2335,34558,3456,7203,1531,27355,3101,432,472,40808,3309,4809,1055,9453,1913,2729,902,6724,1587,26546,2782,892670,8327,278432,7760,187462,6881,87440,4989,31097,2929,56343,4162,3530,1147,614238,8977,238747,6218,55874,4188,22298,2922,33576,2816,319617,8980,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,42581,2891,20239,2277,8018,1613,11948,1805,2694,902,9254,1480,273,217,22342,2314,3629,959,4085,1147,609,413,3476,935,14628,1881,472850,5263,135097,4686,101493,4027,31745,3091,11152,1992,20593,2192,1859,720,337753,5483,161055,4706,22084,2251,7750,1560,14334,1587,154614,5749,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,214973,6929,116324,5586,34368,3692,81571,5124,11416,1754,70155,4384,385,392,98649,5057,13446,2154,24620,2397,5638,1261,18982,2104,60583,3263,2957448,13412,987099,8638,732361,8647,247613,8033,67006,3852,180607,7334,7125,1546,1970349,13433,834055,10465,217698,8241,69976,4057,147722,7104,918596,12039,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,99329,4414,62235,4411,23667,2837,38348,3369,7623,1579,30725,3016,220,277,37094,2966,5563,1274,7810,1342,2462,883,5348,1151,23721,2341,665854,6895,194130,6206,126304,4982,64926,4223,22360,2830,42566,3535,2900,1213,471724,7299,193810,5423,40664,3123,16596,2283,24068,2472,237250,7463,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,997131,15544,478522,10189,148937,5128,326042,8772,44025,3589,282017,8439,3543,940,518609,12914,83091,4796,109625,5401,20134,2507,89491,4719,325893,9401,6199296,21688,1829050,14909,1304392,13383,512960,12800,136941,6080,376019,10949,11698,2060,4370246,20558,1674475,18531,473154,11986,154136,6378,319018,10027,2222617,19250,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,482298,11011,275978,9190,80386,4853,191074,8174,25766,3054,165308,7747,4518,1357,206320,7247,32765,3056,47387,3085,9944,1817,37443,2645,126168,6027,3188561,15925,931774,13144,672162,10408,251819,9235,67667,4379,184152,7694,7793,1519,2256787,17511,985550,13844,180773,6562,56375,3948,124398,6056,1090464,14637,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,22964,1762,11497,1122,3677,651,7705,1023,1172,452,6533,1050,115,137,11467,1472,1204,400,935,402,280,185,655,366,9328,1280,257448,3673,66038,2478,51720,2025,13583,1646,3897,1002,9686,1312,735,436,191410,3611,83676,2586,9445,1265,3497,817,5948,1010,98289,3574,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,637612,12202,332713,8407,95321,4850,232376,7972,32931,3154,199445,8035,5016,1174,304899,8387,44508,2793,61824,3776,14215,1757,47609,3393,198567,7296,3887454,16839,1084186,11386,793743,10112,281748,8489,80631,4248,201117,7866,8695,1767,2803268,17353,1235431,12257,215156,6154,68353,3555,146803,5467,1352681,14222,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,195883,5242,112550,4984,38979,3167,72749,4155,11718,1735,61031,3925,822,497,83333,4239,15143,1942,17009,1818,5114,1134,11895,1528,51181,3343,1237076,8540,355849,7637,258437,5945,94260,5300,26962,2654,67298,4308,3152,1010,881227,9107,396697,6735,61348,3706,19061,2168,42287,2686,423182,6972,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,269533,8357,127598,5933,50294,2941,74854,4860,15400,2368,59454,4355,2450,1035,141935,6229,24356,2027,23224,2630,6762,1416,16462,2231,94355,5500,1237604,10059,330135,8672,251953,7540,75058,5448,23015,2190,52043,4867,3124,1159,907469,9503,406492,7902,57131,3160,20795,1920,36336,2736,443846,9581,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,564362,11250,288881,8882,82388,3727,203066,7707,30603,2824,172463,7076,3427,783,275481,7968,39941,3040,54660,3840,14463,1907,40197,3340,180880,6323,4371668,17194,1166868,12851,862607,9773,294719,8035,82739,4400,211980,7039,9542,1505,3204800,17399,1396158,14266,264171,8848,87277,4331,176894,6624,1544471,15515,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,58475,3584,24750,2397,6828,1596,17824,2214,1741,634,16083,2164,98,164,33725,2594,3332,911,5688,1365,1232,629,4456,1194,24705,2455,343820,4986,94270,4296,68444,3427,25281,2771,6038,1167,19243,2343,545,406,249550,4837,95244,4120,23387,1928,8514,1574,14873,1827,130919,4836,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,255795,8097,145455,6842,42318,3458,101297,5951,10987,2106,90310,5388,1840,844,110340,5331,19791,2112,29281,2780,5366,1076,23915,2554,61268,4062,1505598,11114,416482,8854,289279,7934,124455,5961,28959,3295,95496,5512,2748,958,1089116,11958,475999,8058,98267,4970,31750,3230,66517,3986,514850,10280,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,32558,2778,17870,2021,5998,1117,11615,1787,1777,659,9838,1594,257,188,14688,1670,1815,630,1646,572,221,207,1425,554,11227,1530,286397,4075,78530,3269,59085,2607,18769,2119,5927,1265,12842,1706,676,368,207867,4107,94636,3122,10465,1489,4601,986,5864,1107,102766,4019,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,415861,8480,223853,7196,81597,4049,139433,6262,22822,2722,116611,5591,2823,964,192008,5277,36559,2856,43294,2808,11513,1868,31781,2583,112155,4547,2024802,12739,554795,9757,399390,8485,149481,6667,38021,3105,111460,5345,5924,1456,1470007,11932,677860,9046,117282,5427,34260,2772,83022,4479,674865,10620,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
