GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001MA,B17010_001EA,B17010_002EA,B17010_002MA,B17010_003EA,B17010_003MA,B17010_004EA,B17010_004MA,B17010_005EA,B17010_005MA,B17010_006MA,B17010_006EA,B17010_007MA,B17010_007EA,B17010_008EA,B17010_008MA,B17010_009MA,B17010_009EA,B17010_010MA,B17010_010EA,B17010_011MA,B17010_011EA,B17010_012MA,B17010_012EA,B17010_013MA,B17010_013EA,B17010_014MA,B17010_014EA,B17010_015MA,B17010_015EA,B17010_016EA,B17010_016MA,B17010_017MA,B17010_017EA,B17010_018EA,B17010_018MA,B17010_019MA,B17010_019EA,B17010_020MA,B17010_020EA,B17010_021EA,B17010_021MA,B17010_022MA,B17010_022EA,B17010_023EA,B17010_023MA,B17010_024EA,B17010_024MA,B17010_025MA,B17010_025EA,B17010_026EA,B17010_026MA,B17010_027MA,B17010_027EA,B17010_028EA,B17010_028MA,B17010_029EA,B17010_029MA,B17010_030MA,B17010_030EA,B17010_031MA,B17010_031EA,B17010_032EA,B17010_032MA,B17010_033EA,B17010_033MA,B17010_034EA,B17010_034MA,B17010_035MA,B17010_035EA,B17010_036MA,B17010_036EA,B17010_037EA,B17010_037MA,B17010_038MA,B17010_038EA,B17010_039EA,B17010_039MA,B17010_040MA,B17010_040EA,B17010_041MA,B17010_041EA,state
0400000US13,2385969,17984,325880,9256,111597,5605,75806,5052,14346,2094,29107,3241,32353,3244,35791,2682,214283,8016,32918,3142,23308,2848,5918,1680,5960,1580,11430,1839,9610,1853,181365,7566,154078,6444,30937,2902,41850,3618,81291,4540,27287,3354,2060089,17879,1577299,16800,704888,12254,133525,6141,137461,5305,433902,9898,872411,12623,482790,11183,128083,5569,65464,4078,15367,2212,8826,1587,41271,3094,62619,4585,354707,9636,217799,7898,31410,3387,28398,2610,157991,6129,136908,5115,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,22324,2366,9494,1643,5047,1184,1259,639,1518,793,2270,745,4447,1049,12830,1819,1863,773,1543,718,340,265,358,350,845,503,320,243,10967,1632,9174,1453,1689,579,2716,878,4769,988,1793,655,280751,5326,214908,5213,95220,3959,18230,2074,20180,2534,56810,2992,119688,3805,65843,3781,22384,2767,8926,1499,2108,732,861,418,5957,1357,13458,2294,43459,2637,21909,2329,2876,889,4108,1098,14925,1953,21550,2063,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,46538,2990,23336,2353,15060,1913,4887,1266,5096,1163,5077,1115,8276,1513,23202,2599,4750,1116,3734,1055,2057,922,543,375,1134,424,1016,564,18452,2297,16535,2149,3327,1053,4099,1155,9109,1664,1917,795,355268,7116,298793,6711,129018,4857,24466,2445,31693,2943,72859,3957,169775,4637,56475,3535,18833,2351,11791,1917,2533,807,1946,848,7312,1478,7042,1565,37642,2782,25385,2317,3925,992,4480,1066,16980,1895,12257,1552,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,314986,8610,105563,5863,74602,4902,11179,1872,27784,2703,35639,3323,30961,2511,209423,7163,34831,3007,25735,2960,5764,1321,6154,1348,13817,2021,9096,1597,174592,6514,151814,6334,30373,2969,43772,3838,77669,4347,22778,2543,2818827,14565,2195446,14935,973854,12009,182644,6683,193182,6641,598028,10181,1221592,12788,623381,10814,185366,6673,95258,5464,23027,2475,13933,1982,58298,3805,90108,5399,438015,9314,246015,8073,35246,3006,37090,2858,173679,7012,192000,6205,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,181892,6598,63741,3808,42571,3315,7443,1403,14536,1864,20592,2160,21170,2171,118151,5751,19998,2803,15588,2505,4651,1258,3672,1291,7265,1417,4410,1149,98153,5297,87934,4771,19999,2545,24621,2872,43314,2926,10219,1588,1474494,11123,1172777,11602,477029,9332,86826,4933,96726,4793,293477,7536,695748,9007,301717,7236,90665,4449,52907,3755,13201,1945,7399,1358,32307,3077,37758,2926,211052,5960,126176,5052,19328,2600,17790,1988,89058,4488,84876,3879,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,65423,3399,25747,2356,16095,1758,3405,958,5583,1109,7107,1189,9652,1439,39676,3011,5367,1054,3784,845,859,382,1151,537,1774,567,1583,507,34309,2802,31889,2687,9357,1820,8529,1662,14003,1671,2420,665,728345,7976,607855,8340,239350,5842,45269,2834,53268,3068,140813,4798,368505,5692,120490,5043,41462,3154,25411,2501,6978,1416,2914,838,15519,1901,16051,2071,79028,3985,48990,3191,6213,1336,7035,1254,35742,2753,30038,2352,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,68317,4100,22530,2426,15685,2180,3123,973,6040,1013,6522,1510,6845,1025,45787,3510,7354,1360,6093,1305,1811,760,1525,731,2757,880,1261,560,38433,3525,35153,3468,9512,1454,9236,1783,16405,2429,3280,871,653275,9369,536669,8309,218687,6293,40887,3503,47001,3459,130799,4337,317982,5972,116606,4564,39338,3043,23865,2470,6396,1251,2572,914,14897,1983,15473,2059,77268,4092,50043,3214,8596,1403,7480,1325,33967,2869,27225,2507,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,163415,6061,61906,4066,35678,2914,7093,1453,11416,1675,17169,2056,26228,2529,101509,4591,19294,2346,13910,1993,4217,1152,2058,700,7635,1506,5384,1340,82215,4449,72213,3853,16191,2086,18714,2726,37308,3164,10002,1668,963270,10364,771966,10441,305947,7400,59740,3912,58417,4370,187790,5250,466019,7905,191304,7057,57538,4091,30218,3063,7528,1673,3439,1065,19251,2105,27320,2642,133766,5761,76759,4563,12577,1918,7902,1551,56280,4094,57007,3281,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,163646,5973,38472,3191,22769,2485,3992,1039,8733,1463,10044,1574,15703,2005,125174,5294,15315,1986,11529,1894,2969,879,1859,834,6701,1481,3786,1036,109859,5149,94693,4726,21765,2780,26310,2943,46618,3355,15166,2324,965471,10427,714951,9990,298634,8546,51778,3976,62412,3933,184444,6745,416317,7863,250520,7824,64245,4055,33399,3318,7045,1444,4402,1294,21952,2678,30846,2700,186275,7280,108807,5394,18566,2537,16337,2072,73904,4970,77468,4173,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,30399,2206,10311,1440,5235,959,687,311,1859,582,2689,692,5076,1173,20088,1722,3402,935,2346,813,351,229,468,414,1527,589,1056,491,16686,1587,14922,1560,4019,1110,3286,798,7617,1368,1764,564,314929,4967,256359,4612,89729,3945,16940,1910,13981,1934,58808,2839,166630,4195,58570,3265,20218,2216,12174,1635,2708,1031,830,457,8636,1363,8044,1640,38352,3025,23166,2285,2275,806,2140,717,18751,1985,15186,2025,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,94931,5235,25228,3033,15001,2482,3255,989,5432,1690,6314,1415,10227,1391,69703,4434,11622,1860,7925,1641,1851,829,2255,842,3819,1200,3697,1219,58081,4272,50804,3899,9416,1605,13987,2164,27401,2827,7277,1430,1337027,12969,997385,13246,448166,9333,91661,5189,85565,4405,270940,7549,549219,9883,339642,9995,92490,5678,48604,4040,10910,2157,7398,1634,30296,3145,43886,3911,247152,8355,148648,6385,19583,2121,19787,2784,109278,6391,98504,5659,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,131047,6613,34122,2974,18926,2131,4307,1229,5743,1306,8876,1433,15196,1778,96925,5882,13385,1876,9441,1661,3189,1098,1442,587,4810,1248,3944,907,83540,5378,71265,5096,15958,2435,16654,2488,38653,3565,12275,2280,1459210,13611,1132082,12123,501524,8828,102216,4270,84195,4387,315113,7693,630558,9149,327128,9180,87015,4561,42269,3452,10026,1797,4482,1175,27761,3165,44746,3173,240113,8018,133217,5238,19666,2199,17088,2562,96463,4505,106896,5652,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,302858,7772,102300,4512,66258,3808,11019,1561,22179,1847,33060,2997,36042,2300,200558,6679,33163,3103,24385,2600,6910,1550,4443,1020,13032,1706,8778,1335,167395,6356,145492,5924,33296,3118,38088,3339,74108,4202,21903,1868,2205922,15946,1742794,14735,692087,10895,120242,5605,123866,4852,447979,8676,1050707,10482,463128,9559,135174,6154,70597,4325,15948,2219,8165,1415,46484,3083,64577,3998,327954,8004,181122,6187,26503,2631,22472,2109,132147,5540,146832,5224,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,101698,3976,34533,2311,21220,2008,3664,845,8617,1392,8939,1430,13313,1384,67165,3629,13076,1660,10640,1566,2577,955,2455,678,5608,1186,2436,547,54089,3276,49934,3155,12777,1629,14079,1774,23078,2328,4155,909,1252060,10165,1034467,10298,440294,7374,90416,3688,88744,4418,261134,6387,594173,7891,217593,6684,74681,4050,41023,3032,9489,1298,4625,1064,26909,2443,33658,2609,142912,4974,90141,4022,14354,1647,12573,1675,63214,3434,52771,3200,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,132450,6296,37301,3420,23224,2766,4580,1320,7789,1609,10855,1694,14077,2144,95149,5211,14315,2231,10299,1923,2868,934,2575,951,4856,1150,4016,1186,80834,4632,68422,4340,12968,1925,20318,2562,35136,2747,12412,1720,613665,9726,464270,7598,191993,6261,36832,3652,36873,3371,118288,4485,272277,6985,149395,6395,37085,3545,17152,2293,3025,958,1562,718,12565,1736,19933,2388,112310,5250,65208,4372,9973,1784,11739,2065,43496,3483,47102,2862,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,161889,5873,59104,3583,35065,3015,8559,1468,11597,1773,14909,1940,24039,2109,102785,5132,17917,2415,14578,2304,5258,1471,2484,844,6836,1566,3339,792,84868,4467,76018,4202,17576,2080,24237,2306,34205,3210,8850,1638,1362189,13252,1087397,11788,432150,8835,83226,4470,84088,4075,264836,7649,655247,8728,274792,7764,81890,4647,47056,3704,11688,1919,4677,1175,30691,2723,34834,2940,192902,6430,112040,5812,18915,2249,12859,1998,80266,4627,80862,4043,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,25541,2588,12047,1760,6559,1252,1854,831,1538,437,3167,925,5488,1244,13494,1837,2900,967,2215,850,659,404,351,247,1205,686,685,344,10594,1758,9796,1688,3172,1144,2374,939,4250,1102,798,404,229658,4980,191453,4688,70503,3599,15040,1608,15321,1788,40142,2730,120950,3646,38205,2591,14026,1514,7994,1125,2070,781,253,145,5671,1061,6032,1113,24179,2248,14819,1978,2747,877,1688,692,10384,1843,9360,1198,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
