GEO_ID,B12002A_001E,B12002A_001M,B12002A_002E,B12002A_002M,B12002A_003E,B12002A_003M,B12002A_004E,B12002A_004M,B12002A_005E,B12002A_005M,B12002A_006E,B12002A_006M,B12002A_007E,B12002A_007M,B12002A_008E,B12002A_008M,B12002A_009E,B12002A_009M,B12002A_010E,B12002A_010M,B12002A_011E,B12002A_011M,B12002A_012E,B12002A_012M,B12002A_013E,B12002A_013M,NAME,B12002A_001EA,B12002A_001MA,B12002A_002EA,B12002A_002MA,B12002A_003EA,B12002A_003MA,B12002A_004MA,B12002A_004EA,B12002A_005EA,B12002A_005MA,B12002A_006EA,B12002A_006MA,B12002A_007EA,B12002A_007MA,B12002A_008EA,B12002A_008MA,B12002A_009MA,B12002A_009EA,B12002A_010MA,B12002A_010EA,B12002A_011EA,B12002A_011MA,B12002A_012EA,B12002A_012MA,B12002A_013EA,B12002A_013MA,state
0400000US25,4451238,9376,2125007,6307,777649,10532,1078835,11671,28606,2985,64010,3436,175907,6003,2326231,5162,718558,8656,1064145,13572,44561,3590,232014,5805,266953,9068,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6448628,6862,3152727,4631,988098,10559,1713947,13702,27617,2326,86107,3715,336958,8522,3295901,4029,818918,8499,1698726,13385,37625,2553,327674,5958,412958,8822,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3746346,4216,1841905,2591,596048,7580,1025763,10178,14834,1913,42751,2201,162509,5023,1904441,2562,495966,6244,1019190,9601,19599,2148,168120,3241,201566,6028,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1445017,3947,705169,2868,186285,5921,399165,8664,11060,1838,20084,2305,88575,5035,739848,2679,140686,5364,403162,7245,17830,2293,87518,3361,90652,5198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4068949,4522,1977487,3048,576724,7926,1099537,10824,28416,2620,54322,3287,218488,7007,2091462,3017,485094,6512,1082236,11940,37442,3414,220167,5410,266523,7715,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,737918,1457,370201,1369,106677,3621,203589,5047,4880,1284,8719,1150,46336,3240,367717,1028,81778,2995,199615,4546,5218,1097,35641,1657,45465,2974,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1305857,3711,641063,2541,196520,4993,357048,5587,7914,1359,15167,1456,64414,3270,664794,1980,154997,4153,361855,5371,9138,1689,65979,2587,72825,3864,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1599261,9580,815502,5765,267549,7587,403202,8399,14580,2405,26268,2496,103903,5397,783759,5279,191836,6334,382375,8475,19874,2896,67308,3714,122366,5620,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1029526,2399,502368,1318,151859,3983,274575,6141,6136,1395,13759,1598,56039,3456,527158,1615,131916,3880,270162,5562,6713,1238,46575,2699,71792,3549,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5029837,16204,2421105,10273,798907,12039,1332975,10943,36931,3370,71785,3669,180507,7689,2608732,8428,686279,9768,1313771,10796,43831,3661,295337,5769,269514,8325,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1223719,9512,595440,6103,187135,6575,307863,7411,8194,1641,16772,1916,75476,4448,628279,5127,166047,5819,295604,6950,15568,2235,57787,2652,93273,4198,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10655113,20210,5142043,11608,1876079,16057,2631553,21011,92393,5069,152050,4601,389968,9452,5513070,12243,1651160,17884,2594861,22582,126434,6526,589738,8477,550877,11412,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5476468,11020,2656591,7528,753032,9866,1510270,13534,63685,4713,71836,4028,257768,8348,2819877,6243,604533,8880,1506895,15804,79908,5355,293782,6092,334759,10232,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,503723,1014,253767,683,85529,3300,139604,3421,1481,495,5601,688,21552,1911,249956,828,62636,2313,135160,3639,1489,529,26129,1526,24542,2021,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7848483,6459,3801426,3828,1164063,11559,2064657,16629,52927,3927,113342,5224,406437,9465,4047057,4512,995042,10888,2041578,17117,69305,4664,427014,6940,514118,9573,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2271207,5297,1109201,3461,302211,5425,613896,7331,17334,1986,37336,2656,138424,4911,1162006,3163,236355,6454,612140,7605,27347,2830,127712,3637,158452,5997,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2704124,8503,1320318,4991,406986,7087,691488,8812,20350,2591,38245,2967,163249,6230,1383806,4877,340755,7216,679784,10740,25741,3039,124301,4321,213225,6925,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8774067,9236,4241883,5776,1387135,11192,2273722,15306,76122,4258,137948,4133,366956,7898,4532184,5830,1188370,11915,2241673,17322,104122,4723,535451,7812,462568,10255,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,726326,4614,345636,2958,130337,3973,162250,5377,3968,1094,11754,1476,37327,2905,380690,2376,111471,3806,168112,4838,6943,1533,43135,2109,51029,3506,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2572893,5727,1254530,4084,364819,7300,705289,9009,22883,2532,36367,2782,125172,6040,1318363,3068,290072,5868,697792,9935,39087,3762,142357,3756,149055,6055,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,571694,1707,282819,1228,86293,3332,157137,4596,2188,542,8362,1206,28839,2566,288875,994,67799,2944,158226,4261,2346,673,28978,1542,31526,2678,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4090582,6352,1984138,4926,534785,8540,1122792,11519,31877,3142,53420,3660,241264,8460,2106444,4274,428843,7773,1113412,11938,44101,4401,227415,5489,292673,8157,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14635125,29441,7213257,19179,2299092,21583,3901382,25431,145981,7686,165956,6374,700846,13905,7421868,14267,1825117,17933,3802807,29150,209828,9136,636334,9382,947782,15574,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1824122,7209,907996,4243,271632,6472,540024,7624,10786,1705,16898,1902,68656,4495,916126,3609,226206,5739,527460,7231,13819,1783,54258,2551,94383,4834,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,501417,1069,244899,860,82178,2550,126904,3550,3129,765,6215,918,26473,2221,256518,688,70486,2549,128097,3340,3463,883,21065,1422,33407,2113,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4608991,11799,2264415,7214,689271,9350,1276115,13050,44591,3557,57034,3514,197404,7305,2344576,6789,558514,9848,1246996,13455,57987,4371,211229,5444,269850,7953,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4380471,9428,2164341,5271,678401,10141,1164545,12172,31389,2590,50978,3225,239028,8001,2216130,5569,536883,9199,1144122,13456,42313,3985,184412,5769,308400,10389,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1449766,2807,705577,2416,206307,5471,377170,7869,10353,1670,24704,2415,87043,4867,744189,2095,159597,4091,377822,7078,11872,1648,96888,3731,98010,4315,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4076972,5245,2008640,3421,633447,7446,1098148,11276,17277,2092,53361,3031,206407,6625,2068332,2742,521989,7433,1087065,11280,21196,1971,201468,4270,236614,7263,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,414512,1881,211263,1467,59632,3071,120110,3570,2562,792,4987,993,23972,2099,203249,1234,39679,2133,113775,3882,3395,997,18199,1889,28201,2794,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2043827,16503,943420,9458,362710,8500,428874,9011,23883,2635,26818,2102,101135,4585,1100407,9728,340510,7085,438306,7557,32301,3154,127377,4864,161913,6140,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
