GEO_ID,B12001_001E,B12001_001M,B12001_002E,B12001_002M,B12001_003E,B12001_003M,B12001_004E,B12001_004M,B12001_005E,B12001_005M,B12001_006E,B12001_006M,B12001_007E,B12001_007M,B12001_008E,B12001_008M,B12001_009E,B12001_009M,B12001_010E,B12001_010M,B12001_011E,B12001_011M,B12001_012E,B12001_012M,B12001_013E,B12001_013M,B12001_014E,B12001_014M,B12001_015E,B12001_015M,B12001_016E,B12001_016M,B12001_017E,B12001_017M,B12001_018E,B12001_018M,B12001_019E,B12001_019M,NAME,B12001_001MA,B12001_001EA,B12001_002EA,B12001_002MA,B12001_003MA,B12001_003EA,B12001_004MA,B12001_004EA,B12001_005EA,B12001_005MA,B12001_006EA,B12001_006MA,B12001_007MA,B12001_007EA,B12001_008MA,B12001_008EA,B12001_009EA,B12001_009MA,B12001_010EA,B12001_010MA,B12001_011MA,B12001_011EA,B12001_012MA,B12001_012EA,B12001_013MA,B12001_013EA,B12001_014MA,B12001_014EA,B12001_015EA,B12001_015MA,B12001_016EA,B12001_016MA,B12001_017MA,B12001_017EA,B12001_018EA,B12001_018MA,B12001_019MA,B12001_019EA,state
0400000US13,7637800,4568,3683258,5446,1303654,12443,1935302,16839,1743545,17800,191757,7525,76496,5069,115261,6190,80699,4198,363603,10070,3954542,4875,1175209,12347,1936744,15109,1720202,18240,216542,8828,115585,6064,100957,6429,339416,7570,503173,11267,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1111069,934,554154,1277,209554,4615,278630,6120,248703,6309,29927,3144,6444,1330,23483,2833,14877,2084,51093,4023,556915,900,159585,4225,280312,5594,246890,5683,33422,2914,10300,2008,23122,2371,56032,2714,60986,3815,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1211208,1506,602308,1969,170204,4782,351688,6203,331474,6817,20214,2652,8165,1463,12049,2061,14664,1852,65752,4167,608900,2043,136528,4912,346433,6518,325643,7401,20790,2426,9533,1653,11257,1923,46368,2458,79571,4272,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10267767,2767,4977964,4919,1852181,13803,2559271,15815,2365689,16929,193582,7707,71704,4952,121878,6296,128021,4740,438491,10216,5289803,4608,1643440,13716,2561999,17701,2350496,18691,211503,8047,111868,5770,99635,5952,500224,8978,584140,11443,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5158021,3129,2513953,3819,820619,10404,1343917,12403,1265268,13178,78649,5375,28578,3200,50071,3882,63704,2809,285713,8058,2644068,3399,706020,8772,1345260,12339,1252343,13237,92917,4985,46827,3364,46090,3889,244453,5838,348335,8592,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2450121,2680,1199509,3247,375948,6549,675697,9286,639345,9963,36352,3028,13633,1924,22719,2345,31691,2194,116173,5393,1250612,2896,308569,6057,673983,7669,636645,7954,37338,3145,18867,2106,18471,2290,128108,3457,139952,4992,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2251555,2983,1106102,3253,349815,6983,611202,9304,570075,9727,41127,3187,15221,2197,25906,2630,29062,2037,116023,5531,1145453,2965,287898,6196,607516,7803,564129,7960,43387,4048,19313,2804,24074,2647,105738,3082,144301,5316,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3496184,3310,1702020,4260,524911,8857,919941,10591,848737,11125,71204,4000,35258,2921,35946,2824,47150,2924,210018,7572,1794164,3404,434632,9492,923331,11492,847084,11667,76247,4748,46358,3816,29889,3352,190221,5238,245980,8003,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3613046,2825,1751556,3659,647719,8596,865444,10786,780496,10421,84948,4892,38806,3229,46142,3992,48354,3788,190039,7770,1861490,3025,572821,8064,852421,11770,757371,12100,95050,4633,59293,3068,35757,3198,188868,5940,247380,8943,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1104755,1371,534474,1413,165685,3944,286662,4880,271442,4940,15220,2145,6257,1296,8963,1567,15475,1410,66652,3427,570281,1208,137985,4071,290527,5459,269868,5655,20659,2741,9334,1697,11325,1796,56257,2480,85512,3689,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4674183,1963,2232162,3034,820681,11373,1171962,14712,1051973,14605,119989,6123,52142,4187,67847,4943,60202,3596,179317,7680,2442021,2679,785980,9786,1175259,13033,1042074,14182,133185,6330,69985,4839,63200,3961,220377,5077,260405,7654,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5398989,1477,2579221,2139,997032,9788,1305918,11973,1201697,13507,104221,5706,40584,3174,63637,4443,70154,3791,206117,6856,2819768,1960,936885,9934,1312628,13053,1183649,14300,128979,6231,68530,3928,60449,4381,257030,6086,313225,9459,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7974491,2528,3875107,3387,1350832,12632,2008585,15741,1884312,15873,124273,6122,49882,3383,74391,4739,106286,4184,409404,10129,4099384,2857,1188244,9973,2002542,15297,1867446,15977,135096,5335,66783,3387,68313,4207,396897,7064,511701,9865,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4245982,2567,2090940,2622,723833,9090,1138863,10685,1082112,11125,56751,3671,19707,2313,37044,2891,45527,2462,182717,5348,2155042,2853,607956,6345,1136923,10565,1079657,10942,57266,4049,26387,2635,30879,2918,180328,3479,229835,6610,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2345688,2880,1121265,3679,391110,8837,568696,11182,512900,10422,55796,3391,27584,2587,28212,2561,30498,2786,130961,5574,1224423,3269,364397,7584,577559,9481,511917,9129,65642,4223,41847,3519,23795,2864,132387,4272,150080,6380,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4825086,3660,2332888,3927,749394,11020,1265519,12653,1175027,13104,90492,4936,40402,2949,50090,3514,61188,3643,256787,7589,2492198,3652,667756,9419,1255460,13376,1156507,13503,98953,5266,54163,3503,44790,3770,250141,6158,318841,8749,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807945,1533,404179,1766,123150,4186,221762,5238,207270,5096,14492,2016,6074,1588,8418,1305,9241,1175,50026,3370,403766,1665,94738,3442,220085,4975,204699,5484,15386,2084,6618,1327,8768,1663,39093,1927,49850,3216,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1444527,1824,708783,1837,229710,5034,392607,5905,369245,6504,23362,2485,9722,1496,13640,2176,15956,1539,70510,3339,735744,1806,186177,4740,399047,6046,374458,6113,24589,2356,11337,1743,13252,1533,70028,2835,80492,3894,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2150637,1547,1081514,1865,378051,8976,536665,9563,473200,10203,63465,4250,21615,2803,41850,3677,31693,3027,135105,6023,1069123,1805,290845,6971,534794,8892,467890,9426,66904,5039,30026,3432,36878,3887,85051,4115,158433,6542,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1085137,1222,529439,1644,161693,4395,296071,6320,281470,6705,14601,2082,6630,1375,7971,1467,13878,1609,57797,3438,555698,1407,140975,4206,292760,5572,277003,5876,15757,1733,7066,1211,8691,1349,47534,2685,74429,3560,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7109723,1110,3419050,2326,1244859,11699,1842661,12975,1674491,12270,168170,7965,60848,4638,107322,6410,88278,4214,243252,8516,3690673,2497,1115903,12120,1836589,15589,1664807,15455,171782,7380,80291,4340,91491,6068,375009,6734,363172,9259,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1635258,2029,801901,2786,283973,6510,401204,8129,363981,8511,37223,3854,12807,1847,24416,3154,21023,2087,95701,4591,833357,2443,248879,5605,396701,7505,357273,7857,39428,3721,21507,2677,17921,2413,70532,2743,117245,5258,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15870275,3314,7586733,4494,3071306,17568,3777683,21634,3335694,23490,441989,11288,166347,6809,275642,9350,194869,5567,542875,11997,8283542,3620,2884763,19954,3800222,24902,3304287,26506,495935,10558,257355,8596,238580,7370,792482,11083,806075,14399,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7654698,4606,3678950,5821,1223869,12643,2010198,15633,1808988,18501,201210,7605,105844,5477,95366,5119,92963,4798,351920,9894,3975748,4943,1085742,12422,2018756,18854,1797216,19537,221540,8103,139377,6610,82163,5208,391442,7650,479808,12313,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,549738,1085,278276,1308,99712,3829,149351,3760,142779,3904,6572,968,1716,508,4856,823,5921,710,23292,1996,271462,1250,72134,2505,144464,3745,139202,3588,5262,831,1872,563,3390,641,27290,1602,27574,2156,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9297513,3414,4487900,3919,1502237,14871,2370724,19036,2210308,18521,160416,6525,74318,4258,86098,5543,129428,5706,485511,10816,4809613,4489,1343507,12689,2357820,18818,2183928,18859,173892,7094,99999,5394,73893,4846,487736,7366,620550,10067,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2979406,2911,1457860,3344,447600,6669,786417,9202,720084,9551,66333,4664,25995,2534,40338,3531,44131,3109,179712,5455,1521546,2799,362045,8242,796816,8784,722943,9988,73873,4317,41020,3236,32853,3153,153584,4403,209101,6286,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3121605,2630,1533177,3088,499102,7523,811657,10173,751616,10067,60041,4297,24069,2790,35972,3335,40951,3159,181467,6340,1588428,2825,410413,7679,806613,11086,745291,11385,61322,4284,29537,3332,31785,3029,135059,4582,236343,7172,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10438255,2704,5031761,4583,1804477,12794,2646679,15241,2443280,15455,203399,6229,102529,4658,100870,5553,154057,4604,426548,9409,5406494,3974,1608530,13871,2641396,18062,2410741,17875,230655,7206,143751,6381,86904,3933,606673,8183,549895,10817,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,871053,1482,414628,1224,165176,4927,194067,5835,177417,6105,16650,2563,6734,1581,9916,1825,12802,1539,42583,3259,456425,1286,147812,4201,201595,5471,182357,5782,19238,2385,10786,2000,8452,1734,47463,2317,59555,3724,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3736495,2693,1797441,3215,633319,10133,941799,10707,842430,10928,99369,5960,54347,4477,45022,4136,50838,3353,171485,7190,1939054,3449,564675,9349,951751,12681,838105,13535,113646,5633,75976,4622,37670,3649,205277,5068,217351,7009,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,648329,1471,322689,1951,108229,3948,172379,5010,161810,4788,10569,1717,2920,653,7649,1600,8994,1324,33087,2678,325640,1392,84737,3234,172837,4519,164381,4497,8456,1220,3133,815,5323,982,30957,1657,37109,2950,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5114396,3703,2461573,4709,772988,10412,1335454,11881,1225398,13552,110056,6106,51166,4054,58890,4449,65844,4052,287287,9298,2652823,4144,671928,9778,1342463,14085,1217694,14102,124769,5679,71726,4609,53043,3899,274002,6266,364430,9317,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19490490,5312,9587343,6028,3316763,23321,5160085,26277,4570081,26862,590004,16077,216845,9722,373159,11962,210624,7835,899871,16398,9903147,5531,2735204,21010,5126106,31564,4514447,31662,611659,14956,323411,11126,288248,9568,804597,10759,1237240,16705,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2033716,1603,1014706,1729,317558,7220,601427,8138,566795,8102,34632,2996,12686,1709,21946,2440,18696,1977,77025,4434,1019010,1730,262980,6489,593729,7628,556527,7560,37202,3044,16763,1840,20439,2327,59475,2768,102826,4593,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,521148,1132,254288,1131,87082,2637,133665,3453,126216,3873,7449,1350,3187,773,4262,980,6369,936,27172,2182,266860,919,73921,2770,136387,3558,127946,3615,8441,1343,3719,918,4722,987,21953,1516,34599,2052,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6487379,3532,3156115,5058,1080140,11399,1733728,15693,1559212,16203,174516,8100,73589,4438,100927,5992,74119,3704,268128,9221,3331264,3989,932009,12875,1728921,16085,1547100,17779,181821,8046,95484,5461,86337,6067,290140,6464,380194,10276,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5432959,2542,2686801,3323,908019,10733,1439742,13591,1331153,12881,108589,5303,43060,3164,65529,4509,57287,3698,281753,8736,2746158,2933,724677,9511,1445449,14850,1323564,15127,121885,5626,56971,4388,64914,4001,213083,5496,362949,11133,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1535724,2595,750542,2968,227541,5619,403052,7863,378827,7865,24225,2354,12020,1759,12205,1758,25627,2365,94322,5482,785182,2064,177395,4611,403265,7322,377810,7446,25455,2408,13319,1745,12136,1776,100892,3825,103630,4426,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4589755,3073,2261022,3051,771589,8341,1200243,11562,1141275,12576,58968,3531,21512,2350,37456,2896,57762,3132,231428,7021,2328733,3106,654076,8120,1193873,11655,1133036,12416,60837,3341,28163,2257,32674,2495,215297,4202,265487,7578,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,448894,1704,228725,1813,66290,3231,131390,3514,124966,3837,6424,1107,2904,823,3520,754,5510,978,25535,2124,220169,1866,45481,2628,125691,4161,118301,4283,7390,1471,4360,1150,3030,798,18975,1950,30022,2823,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2993977,759,1410023,1571,566489,8808,649753,9433,578573,9835,71180,3697,39169,3053,32011,2872,39752,2614,154029,5970,1583954,1691,523558,8401,652090,9072,571623,8915,80467,4404,50458,3552,30009,2988,171416,5401,236890,6614,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
