GEO_ID,C18104_001E,C18104_001M,C18104_002E,C18104_002M,C18104_003E,C18104_003M,C18104_004E,C18104_004M,C18104_005E,C18104_005M,C18104_006E,C18104_006M,C18104_007E,C18104_007M,C18104_008E,C18104_008M,C18104_009E,C18104_009M,C18104_010E,C18104_010M,C18104_011E,C18104_011M,C18104_012E,C18104_012M,C18104_013E,C18104_013M,C18104_014E,C18104_014M,C18104_015E,C18104_015M,C18104_016E,C18104_016M,C18104_017E,C18104_017M,C18104_018E,C18104_018M,C18104_019E,C18104_019M,C18104_020E,C18104_020M,C18104_021E,C18104_021M,NAME,C18104_001EA,C18104_001MA,C18104_002MA,C18104_002EA,C18104_003MA,C18104_003EA,C18104_004MA,C18104_004EA,C18104_005EA,C18104_005MA,C18104_006MA,C18104_006EA,C18104_007MA,C18104_007EA,C18104_008MA,C18104_008EA,C18104_009MA,C18104_009EA,C18104_010EA,C18104_010MA,C18104_011EA,C18104_011MA,C18104_012MA,C18104_012EA,C18104_013MA,C18104_013EA,C18104_014MA,C18104_014EA,C18104_015EA,C18104_015MA,C18104_016EA,C18104_016MA,C18104_017EA,C18104_017MA,C18104_018MA,C18104_018EA,C18104_019MA,C18104_019EA,C18104_020EA,C18104_020MA,C18104_021EA,C18104_021MA,state
0400000US13,8837636,4314,4249086,8277,928966,5960,50178,4733,878788,6758,2892009,5853,117860,6933,2774149,8942,428111,2684,39299,2575,388812,3706,4588550,6985,881115,5002,22404,2971,858711,5484,3132018,4795,124524,6822,3007494,8155,575417,2855,72087,3962,503330,4794,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1228984,2471,599787,2876,112270,1182,5024,1288,107246,1625,401038,2613,13000,2031,388038,3168,86479,787,7616,1193,78863,1166,629197,1829,104698,877,3283,1067,101415,1261,417143,1667,13448,2157,403695,2686,107356,775,11602,1489,95754,1716,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1430927,1583,709275,2939,157645,2251,8514,1681,149131,2586,462624,2563,23575,2595,439049,3217,89006,994,8408,1575,80598,1753,721652,2649,149943,1876,4411,1090,145532,2036,467688,2234,21116,2084,446572,3155,104021,1142,9871,1460,94150,1718,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11840314,3189,5763684,6412,1170458,3067,49423,4029,1121035,4591,3934540,6093,131254,6260,3803286,8170,658686,2796,44782,2704,613904,3621,6076630,5580,1118330,2647,26630,2819,1091700,3553,4067203,4614,125294,7550,3941909,8604,891097,3005,78587,4062,812510,5215,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5958155,2715,2909609,4437,598954,2593,33236,2552,565718,3537,1962643,3642,91660,5255,1870983,6180,348012,1760,27503,2112,320509,2795,3048546,4241,570051,2476,18151,2238,551900,3292,2019723,3300,90471,4999,1929252,5888,458772,2609,42838,2616,415934,3301,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2805220,1706,1382900,3344,266534,2182,13078,1629,253456,2493,930050,2621,37100,3483,892950,4250,186316,1087,11425,1009,174891,1341,1422320,3048,255563,2173,6862,1259,248701,2440,924766,2161,34080,2712,890686,3531,241991,1285,16683,1819,225308,2108,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2599361,2798,1275713,3646,267360,2886,12143,1412,255217,3075,850271,2862,37065,2912,813206,3908,158082,1606,16486,1840,141596,2331,1323648,3414,252977,2616,7992,1560,244985,3079,868256,2475,35480,2915,832776,3582,202415,1733,17248,1830,185167,2524,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3962959,4741,1922229,5569,382475,3683,27495,2542,354980,4167,1297854,4482,85168,4488,1212686,6209,241900,1677,24341,1959,217559,2428,2040730,5437,356145,3486,12065,1779,344080,3733,1370126,4137,93856,4764,1276270,6544,314459,1758,37532,2954,276927,3196,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4126306,2752,1987503,5002,409500,4222,29302,2720,380198,4755,1346768,5476,83519,5499,1263249,7792,231235,1949,23770,2395,207465,2949,2138803,4301,389821,3032,13445,1803,376376,3234,1441656,3030,77281,4668,1364375,5034,307326,2094,41455,2902,265871,3112,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1244521,1332,605423,2134,105056,1213,9662,1809,95394,2048,409860,1592,25695,2154,384165,2586,90507,716,7767,1092,82740,1132,639098,1559,99526,959,3518,819,96008,1175,426619,1192,22634,2068,403985,2461,112953,852,12089,1602,100864,1750,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5323070,3197,2542629,4212,501594,2604,25293,2621,476301,3422,1748894,3282,57677,4432,1691217,5509,292141,1505,21008,2112,271133,2369,2780441,3619,483489,2523,11253,1890,472236,3067,1902044,3248,58322,4027,1843722,5522,394908,2410,36793,3086,358115,3464,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6112070,1973,2940464,3283,535335,1917,29885,3093,505450,3102,2039337,2361,80775,5814,1958562,6503,365792,1686,27091,2807,338701,2782,3171606,2414,513414,1601,15645,2214,497769,2819,2160196,2089,81922,5271,2078274,5597,497996,1896,43882,3219,454114,3880,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9171303,2323,4468337,4409,891536,2682,60390,3961,831146,4971,2997973,3477,161941,5923,2836032,6829,578828,1904,48516,2482,530312,3068,4702966,4750,847559,3119,27085,2958,820474,4002,3108521,3069,151951,5184,2956570,6137,746886,2255,79879,3908,667007,4475,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4896011,2534,2420112,3733,473710,2393,24526,2667,449184,3119,1656207,2541,65424,4544,1590783,5303,290195,1728,17424,1577,272771,2200,2475899,3833,451231,2519,11327,1591,439904,2969,1658093,2845,60640,3829,1597453,4859,366575,2160,25738,2249,340837,3392,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2693828,2334,1286813,5001,277803,3437,18452,2505,259351,3859,852663,4094,51663,3562,801000,4775,156347,1559,17729,1559,138618,2276,1407015,4620,265103,2931,8211,1713,256892,3369,928455,3456,59099,4039,869356,5094,213457,1541,33708,2649,179749,2952,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5492438,3727,2656812,4938,523881,2987,32732,3504,491149,4665,1783075,3851,93850,4335,1689225,5892,349856,2038,29760,2471,320096,2958,2835626,4409,502423,2833,13385,2049,489038,3403,1879436,3811,91696,4751,1787740,6244,453767,2246,46747,3100,407020,3839,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,913690,1687,459128,2530,84045,1548,4154,961,79891,1760,308318,2385,13372,1781,294946,2844,66765,772,4817,992,61948,1221,454562,2537,75538,1334,2060,659,73478,1423,303133,2083,11610,1487,291523,2606,75891,695,6184,1076,69707,1353,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1670412,1756,821746,3123,166792,2014,7276,1276,159516,2371,553002,2146,19410,2308,533592,3160,101952,1489,7542,1215,94410,1995,848666,2708,160440,1627,4891,1231,155549,1911,555277,1987,19805,2302,535472,2836,132949,1220,9547,1217,123402,1777,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2482261,2109,1243367,3813,243855,1667,10034,1887,233821,2594,845977,3595,26822,2976,819155,4688,153535,1114,11659,1761,141876,2117,1238894,3461,233182,1571,4477,1529,228705,2063,836034,3208,28696,3166,807338,4392,169678,1115,13687,1998,155991,2192,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1233766,849,604304,1879,110116,1042,7410,1396,102706,1619,416428,1572,18823,2366,397605,2865,77760,822,3838,794,73922,1026,629462,1873,106741,1411,4029,1256,102712,1941,428123,1378,16490,2054,411633,2395,94598,959,6651,1099,87947,1447,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8154970,1631,3936361,3307,774577,3504,35705,3279,738872,3860,2677835,2733,83898,4376,2593937,4683,483949,1556,33369,3021,450580,3207,4218609,3134,744307,2047,14466,1989,729841,2956,2806131,1962,78765,4630,2727366,5143,668171,2065,61945,3694,606226,3662,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1888683,2066,923461,3371,189951,2014,6753,1255,183198,2237,610744,2604,32223,3589,578521,4153,122766,1159,12386,1616,110380,2082,965222,2884,183691,2163,3753,1094,179938,2277,634548,2089,27551,2823,606997,3229,146983,1402,17012,1999,129971,2489,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17983978,3634,8632621,5423,1611849,3165,72441,3947,1539408,4784,5962860,5437,204768,7293,5758092,8449,1057912,3288,80045,4204,977867,5226,9351357,5438,1539509,2809,32986,3057,1506523,4301,6345074,3939,197127,6192,6147947,6246,1466774,3502,146009,6610,1320765,7024,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8728641,5249,4178397,8384,846200,5136,49517,4059,796683,5923,2819697,5821,139922,6209,2679775,8407,512500,2461,47915,3101,464585,3699,4550244,6778,802429,5587,24873,2956,777556,5917,3061444,4383,131661,6531,2929783,7885,686371,2862,76870,4562,609501,5186,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,616170,1272,311609,1548,55427,986,1670,553,53757,1160,215114,1357,6967,1090,208147,1673,41068,487,3132,636,37936,767,304561,1395,50240,932,632,327,49608,952,203428,1149,4831,1025,198597,1371,50893,680,2828,630,48065,962,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10642588,5945,5151491,8013,1020236,3668,69119,4562,951117,5769,3464441,7972,179213,6831,3285228,10624,666814,3080,51746,3389,615068,4411,5491097,6253,978834,3214,32634,3085,946200,4404,3618393,4550,170617,6577,3447776,7713,893870,4545,85394,3501,808476,5707,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3413321,2949,1658340,4419,338111,2479,17738,2117,320373,3000,1104229,3622,59889,3077,1044340,4604,216000,1882,19121,1733,196879,2128,1754981,3931,327353,2796,12078,1646,315275,3219,1152583,3322,69326,4185,1083257,5141,275045,1817,31559,2553,243486,3117,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3563075,2246,1749590,3518,323705,2673,17462,2576,306243,3265,1193122,2637,62633,4755,1130489,5311,232763,1765,24205,2384,208558,2512,1813485,3177,305625,2164,9801,1815,295824,2842,1215630,2337,66176,4134,1149454,4533,292230,1704,35715,3451,256515,3999,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11779722,2970,5690319,5280,1049817,2917,72352,3951,977465,4719,3838285,5085,184315,7954,3653970,8582,802217,2714,63681,3978,738536,4656,6089403,5304,1002138,2990,34040,3154,968098,4024,4002797,3832,185470,6635,3817327,7303,1084468,2913,98349,4132,986119,4907,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979631,1474,469662,1470,85458,874,6900,1365,78558,1551,323567,1374,18568,2483,304999,2915,60637,682,4798,934,55839,1152,509969,1530,81400,862,2853,1019,78547,1334,344862,1541,18538,2203,326324,2730,83707,945,6550,1240,77157,1371,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4235042,3136,2023145,5127,392054,3645,17726,2383,374328,4272,1362516,3502,75302,4571,1287214,5633,268575,1641,26447,2376,242128,2736,2211897,4666,384630,3224,10787,1899,373843,3717,1478979,3165,70423,3722,1408556,5379,348288,1513,41304,2785,306984,3075,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,740653,1342,368404,2254,74137,1551,3757,906,70380,1670,244471,1746,10092,1508,234379,2123,49796,770,3811,665,45985,936,372249,1943,69268,1279,1027,356,68241,1312,241372,1388,7948,1350,233424,1979,61609,924,4418,795,57191,1104,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5853133,3768,2820523,5651,554553,3887,33854,3455,520699,4983,1905390,4924,116632,5811,1788758,7387,360580,2095,37877,3022,322703,3796,3032610,6586,532131,4229,14938,1987,517193,4667,2027641,5400,113446,4788,1914195,7515,472838,3280,60955,4337,411883,5674,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22850112,5666,11175655,9773,2534050,6679,131512,7606,2402538,9176,7527147,8580,309225,11049,7217922,12324,1114458,3757,105563,5612,1008895,6123,11674457,7519,2412634,4619,67798,5374,2344836,7265,7839554,6326,293246,8904,7546308,10236,1422269,4065,169252,6592,1253017,7515,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2486751,1587,1240846,2343,311502,1629,12139,1729,299363,2297,817050,1878,29965,2620,787085,3259,112294,916,8086,1222,104208,1504,1245905,2317,295278,1381,5594,1115,289684,1852,816459,2070,26169,2846,790290,3276,134168,1235,12185,1494,121983,1971,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,587618,853,288373,1344,50454,953,3797,829,46657,1176,198725,1031,11553,1362,187172,1851,39194,477,3449,718,35745,743,299245,1283,46939,781,1864,630,45075,915,203791,1031,10706,1441,193085,1820,48515,564,4384,790,44131,881,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7299984,5626,3511696,7055,689852,5274,32038,3104,657814,5505,2406840,7097,91041,5214,2315799,8829,415004,2415,31754,2532,383250,3441,3788288,5596,652381,4014,14426,2183,637955,4322,2596062,4741,82972,4803,2513090,6394,539845,2769,51466,3107,488379,4196,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6199872,3472,3049536,4611,584835,2545,29792,2865,555043,3591,2100843,4100,92560,5687,2008283,6235,363858,1967,32719,2610,331139,2944,3150336,4102,559892,2831,11234,1911,548658,3405,2144227,3313,89214,4462,2055013,5638,446217,2350,48248,3876,397969,4464,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721529,2100,839263,3292,145113,2033,10543,1781,134570,2433,567101,2856,41677,3600,525424,4402,127049,903,13445,1444,113604,1699,882266,2931,138318,2151,5080,1111,133238,2483,581148,2576,39719,3092,541429,3753,162800,1127,20136,1944,142664,2301,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5258350,2320,2592891,3873,498733,2755,26057,2819,472676,4276,1764285,3386,68599,3948,1695686,5127,329873,1473,21315,1910,308558,2201,2665459,3207,480373,2196,14454,1784,465919,2715,1765824,3008,62909,3576,1702915,4813,419262,1869,28917,2300,390345,3035,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,513990,1704,260317,2571,49902,1411,2354,1022,47548,1607,178812,1644,7634,1325,171178,2137,31603,750,2216,720,29387,864,253673,1979,45307,1256,878,469,44429,1314,172173,1294,7047,1391,165126,1975,36193,742,3644,967,32549,1162,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3472525,874,1648721,2217,345213,1580,33053,3286,312160,3813,1068291,1348,94429,4784,973862,5066,235217,854,42082,2684,193135,2561,1823804,2063,329116,1570,15068,2181,314048,2586,1191306,1067,75530,4250,1115776,4206,303382,1244,60781,2982,242601,3326,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
