GEO_ID,B19325_001E,B19325_001M,B19325_002E,B19325_002M,B19325_003E,B19325_003M,B19325_004E,B19325_004M,B19325_005E,B19325_005M,B19325_006E,B19325_006M,B19325_007E,B19325_007M,B19325_008E,B19325_008M,B19325_009E,B19325_009M,B19325_010E,B19325_010M,B19325_011E,B19325_011M,B19325_012E,B19325_012M,B19325_013E,B19325_013M,B19325_014E,B19325_014M,B19325_015E,B19325_015M,B19325_016E,B19325_016M,B19325_017E,B19325_017M,B19325_018E,B19325_018M,B19325_019E,B19325_019M,B19325_020E,B19325_020M,B19325_021E,B19325_021M,B19325_022E,B19325_022M,B19325_023E,B19325_023M,B19325_024E,B19325_024M,B19325_025E,B19325_025M,B19325_026E,B19325_026M,B19325_027E,B19325_027M,B19325_028E,B19325_028M,B19325_029E,B19325_029M,B19325_030E,B19325_030M,B19325_031E,B19325_031M,B19325_032E,B19325_032M,B19325_033E,B19325_033M,B19325_034E,B19325_034M,B19325_035E,B19325_035M,B19325_036E,B19325_036M,B19325_037E,B19325_037M,B19325_038E,B19325_038M,B19325_039E,B19325_039M,B19325_040E,B19325_040M,B19325_041E,B19325_041M,B19325_042E,B19325_042M,B19325_043E,B19325_043M,B19325_044E,B19325_044M,B19325_045E,B19325_045M,B19325_046E,B19325_046M,B19325_047E,B19325_047M,B19325_048E,B19325_048M,B19325_049E,B19325_049M,B19325_050E,B19325_050M,B19325_051E,B19325_051M,B19325_052E,B19325_052M,B19325_053E,B19325_053M,B19325_054E,B19325_054M,B19325_055E,B19325_055M,B19325_056E,B19325_056M,B19325_057E,B19325_057M,B19325_058E,B19325_058M,B19325_059E,B19325_059M,B19325_060E,B19325_060M,B19325_061E,B19325_061M,B19325_062E,B19325_062M,B19325_063E,B19325_063M,B19325_064E,B19325_064M,B19325_065E,B19325_065M,B19325_066E,B19325_066M,B19325_067E,B19325_067M,B19325_068E,B19325_068M,B19325_069E,B19325_069M,B19325_070E,B19325_070M,B19325_071E,B19325_071M,B19325_072E,B19325_072M,B19325_073E,B19325_073M,B19325_074E,B19325_074M,B19325_075E,B19325_075M,B19325_076E,B19325_076M,B19325_077E,B19325_077M,B19325_078E,B19325_078M,B19325_079E,B19325_079M,B19325_080E,B19325_080M,B19325_081E,B19325_081M,B19325_082E,B19325_082M,B19325_083E,B19325_083M,B19325_084E,B19325_084M,B19325_085E,B19325_085M,B19325_086E,B19325_086M,B19325_087E,B19325_087M,B19325_088E,B19325_088M,B19325_089E,B19325_089M,B19325_090E,B19325_090M,B19325_091E,B19325_091M,B19325_092E,B19325_092M,B19325_093E,B19325_093M,B19325_094E,B19325_094M,B19325_095E,B19325_095M,NAME,B19325_001MA,B19325_001EA,B19325_002EA,B19325_002MA,B19325_003MA,B19325_003EA,B19325_004MA,B19325_004EA,B19325_005MA,B19325_005EA,B19325_006EA,B19325_006MA,B19325_007EA,B19325_007MA,B19325_008MA,B19325_008EA,B19325_009EA,B19325_009MA,B19325_010MA,B19325_010EA,B19325_011MA,B19325_011EA,B19325_012EA,B19325_012MA,B19325_013MA,B19325_013EA,B19325_014EA,B19325_014MA,B19325_015EA,B19325_015MA,B19325_016MA,B19325_016EA,B19325_017EA,B19325_017MA,B19325_018EA,B19325_018MA,B19325_019MA,B19325_019EA,B19325_020EA,B19325_020MA,B19325_021EA,B19325_021MA,B19325_022MA,B19325_022EA,B19325_023EA,B19325_023MA,B19325_024EA,B19325_024MA,B19325_025MA,B19325_025EA,B19325_026EA,B19325_026MA,B19325_027EA,B19325_027MA,B19325_028MA,B19325_028EA,B19325_029MA,B19325_029EA,B19325_030EA,B19325_030MA,B19325_031MA,B19325_031EA,B19325_032EA,B19325_032MA,B19325_033EA,B19325_033MA,B19325_034EA,B19325_034MA,B19325_035EA,B19325_035MA,B19325_036EA,B19325_036MA,B19325_037EA,B19325_037MA,B19325_038MA,B19325_038EA,B19325_039MA,B19325_039EA,B19325_040EA,B19325_040MA,B19325_041MA,B19325_041EA,B19325_042EA,B19325_042MA,B19325_043MA,B19325_043EA,B19325_044MA,B19325_044EA,B19325_045EA,B19325_045MA,B19325_046MA,B19325_046EA,B19325_047EA,B19325_047MA,B19325_048MA,B19325_048EA,B19325_049EA,B19325_049MA,B19325_050MA,B19325_050EA,B19325_051EA,B19325_051MA,B19325_052MA,B19325_052EA,B19325_053MA,B19325_053EA,B19325_054MA,B19325_054EA,B19325_055MA,B19325_055EA,B19325_056MA,B19325_056EA,B19325_057EA,B19325_057MA,B19325_058MA,B19325_058EA,B19325_059MA,B19325_059EA,B19325_060EA,B19325_060MA,B19325_061EA,B19325_061MA,B19325_062EA,B19325_062MA,B19325_063EA,B19325_063MA,B19325_064EA,B19325_064MA,B19325_065MA,B19325_065EA,B19325_066EA,B19325_066MA,B19325_067EA,B19325_067MA,B19325_068MA,B19325_068EA,B19325_069EA,B19325_069MA,B19325_070EA,B19325_070MA,B19325_071MA,B19325_071EA,B19325_072EA,B19325_072MA,B19325_073MA,B19325_073EA,B19325_074MA,B19325_074EA,B19325_075MA,B19325_075EA,B19325_076MA,B19325_076EA,B19325_077MA,B19325_077EA,B19325_078EA,B19325_078MA,B19325_079MA,B19325_079EA,B19325_080EA,B19325_080MA,B19325_081EA,B19325_081MA,B19325_082MA,B19325_082EA,B19325_083EA,B19325_083MA,B19325_084MA,B19325_084EA,B19325_085EA,B19325_085MA,B19325_086EA,B19325_086MA,B19325_087EA,B19325_087MA,B19325_088EA,B19325_088MA,B19325_089EA,B19325_089MA,B19325_090EA,B19325_090MA,B19325_091EA,B19325_091MA,B19325_092EA,B19325_092MA,B19325_093EA,B19325_093MA,B19325_094MA,B19325_094EA,B19325_095EA,B19325_095MA,state
0400000US01,3849111,3291,1844661,3620,793521,11457,0,273,793521,11457,2467,712,1730,818,4452,1215,5764,1407,19415,2313,15829,2256,29272,2946,21199,2774,39031,3986,22186,2914,60465,4623,68078,4806,58678,4190,57864,4276,45811,3917,53410,4057,65369,3801,53272,4557,73057,4229,96172,4194,1051140,11966,216560,7293,834580,10935,87227,5586,56326,3352,64405,4243,95742,6247,84414,5247,55972,4024,50815,3740,38833,3361,42795,3705,25564,2406,45760,3346,38806,2733,27949,2579,23147,2097,17487,1884,14538,1756,19482,2315,12169,1644,15923,1886,17226,1969,2004450,3278,613905,8613,0,273,613905,8613,697,310,1418,485,6975,1411,8661,1537,19748,2413,22218,2373,34514,3196,31257,2874,46365,3502,32999,3436,66579,4322,64374,4426,49441,3617,45971,3381,34958,2808,35561,3352,38665,3270,24133,2651,29970,2656,19401,2164,1390545,8310,334128,8539,1056417,9199,121494,5982,93032,4821,130547,6316,166058,6123,117897,4500,80378,4069,60483,3741,41998,3375,46282,3192,29956,2569,39011,2787,32018,2597,23788,2375,16955,1673,12802,1676,11793,1539,12984,1737,5965,1140,5974,1001,7002,1339,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,558161,1252,290598,1332,135731,4541,0,246,135731,4541,244,229,391,315,272,223,695,442,2199,711,568,331,2271,796,1271,463,5181,1497,3177,862,7820,1516,9189,1877,7496,1332,7617,1321,5820,1169,7626,1298,16408,2361,13274,2003,19323,2222,24889,2663,154867,4836,8873,1473,145994,4709,21245,2002,10906,1534,8102,995,7221,1291,10354,1366,7707,1273,8592,1382,5039,890,6913,1358,5925,1145,6745,1264,4869,1185,4718,934,4483,1211,4206,991,4436,1057,6105,1292,4362,881,6533,1154,7533,1346,267563,1192,94433,4255,0,246,94433,4255,137,120,186,175,365,286,662,376,1858,780,2040,676,3486,1197,1428,623,3849,1048,2928,843,7333,1434,7801,1172,6761,1319,9214,1719,6962,1278,8002,1460,8867,1323,5817,1056,9541,1344,7196,1307,173130,4440,16736,1999,156394,4055,33281,2648,13670,1348,11703,1520,10997,1745,12300,1587,10943,1562,8210,1253,6298,1178,7103,1239,4753,1033,7964,1071,7916,1365,3815,963,3484,899,2374,613,2263,781,3771,772,1756,579,2177,675,1616,711,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5051999,1686,2492590,2424,1050647,12605,0,305,1050647,12605,1286,534,1243,487,6566,1608,7609,1515,26134,2820,18448,2846,35246,3914,27329,2981,48619,4151,31640,3044,71185,5028,86076,4899,77238,4908,79185,5831,58119,4033,67818,5127,92464,5070,64430,4738,111766,6074,138246,5705,1441943,12558,336777,8868,1105166,11891,113357,5625,60964,4584,83312,4924,84493,5889,98137,5006,66884,4298,66153,4692,49979,3980,55371,3909,37291,2833,69382,3976,60231,3756,47977,3729,39293,2900,27841,2587,25501,2430,32738,2766,23162,2287,29141,2671,33959,3056,2559409,2314,792722,13579,0,305,792722,13579,1536,564,1225,541,5836,1510,6404,1434,21304,2869,16914,2315,32538,3468,23142,2813,51473,3689,34867,3442,79770,4628,89348,5749,74435,3962,68428,4803,45448,3768,47844,4070,58459,4287,38890,3139,54146,3530,40715,3250,1766687,13425,499078,9785,1267609,14349,134726,6299,98519,5846,139863,6318,157216,7085,139021,6050,95189,5048,88956,5218,53052,4041,56106,3457,35685,2625,62366,4156,45959,3231,36752,3120,28176,3150,20160,2246,16133,1873,23617,2412,11414,1691,13040,1639,11659,1960,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2329778,3252,1128804,3575,489760,7445,0,273,489760,7445,1102,550,784,410,4590,1225,3768,1189,11589,2060,9458,1734,20095,2706,17170,2346,28610,2867,16772,1902,40550,3458,45328,3235,40519,3172,41701,3510,30262,2878,30456,2966,36713,3572,30221,2702,36520,3050,43552,3014,639044,8432,124703,6398,514341,9418,50819,4338,32047,2880,42615,3437,47181,3393,55848,4381,41070,3279,33848,2337,24537,2061,24002,2575,19399,2154,29834,2342,24991,2452,18018,1977,14676,1874,10695,1637,8932,1322,10827,1167,7340,1576,8672,1228,8990,1209,1200974,3412,388868,7918,0,273,388868,7918,497,259,1059,544,3417,917,4733,1003,14080,2243,14634,2435,25251,2748,23792,2807,33239,3198,23645,2502,47160,3344,41594,3437,31641,3012,28130,2954,19339,1990,17824,1943,19519,1918,14956,2087,14105,1832,10253,1557,812106,8408,182593,6586,629513,8198,68184,4711,53779,4239,79864,4377,100098,4804,77579,3692,48729,3129,42029,3172,26621,2939,25059,2485,13588,1963,25968,2217,19180,1984,12116,1774,8865,1355,6879,1162,5406,1038,5714,1074,3538,960,3200,993,3117,715,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,29705525,3415,14662335,4581,6374755,29390,0,294,6374755,29390,17255,5627,9941,1801,39033,3491,42029,3833,142746,7339,125743,6374,213063,8899,175858,8052,289682,9643,185302,8610,392365,11156,421462,12021,375061,10685,400759,10618,303252,8910,366040,10999,509880,12076,407520,9548,739704,11646,1218060,17305,8287580,29659,2104152,19905,6183428,29027,561678,14446,377001,10895,447335,10886,506463,12161,678050,13207,337274,11308,388903,10177,269554,8731,330204,9642,210331,7064,334850,8706,285981,8877,218544,7776,184777,8289,142795,6005,136318,6343,180855,6577,135374,5428,203101,7589,254040,6372,15043190,4579,4536287,30967,0,294,4536287,30967,9366,1487,9970,1529,35725,3251,40214,3214,116658,6799,109130,6897,172335,7304,152574,6524,239353,8667,154841,6475,329997,10361,372433,10036,329451,8598,331748,9667,260906,8320,279383,8081,373497,9308,297208,8743,449991,11435,471507,10900,10506903,30482,3177466,28427,7329437,37194,723568,14596,564156,12169,757176,13415,796292,13080,947564,18898,456680,11562,430336,10680,307010,9918,342249,10407,229607,7083,343733,10605,284883,7399,201565,6716,159304,6223,116862,5523,108155,5103,149953,5263,109389,5491,161060,6448,139895,6448,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4021728,2195,2004303,3064,977373,10327,0,279,977373,10327,3096,831,1152,413,4142,990,6076,1381,23911,3189,9875,1800,21560,2721,18719,2295,35752,3291,23748,2481,61673,4995,70170,5664,63860,3547,70066,4906,53808,4509,65407,4238,86019,4299,74973,4300,112985,4728,170381,5946,1026930,11276,176885,6190,850045,10014,90902,5100,60961,4818,62930,4444,60983,4328,68588,4182,43865,3508,49536,3505,36201,2985,44336,3460,30237,3054,53504,3610,42546,2984,31088,3050,31386,2368,21882,2065,20350,2095,25948,2541,17798,2043,26234,2186,30770,2371,2017425,2781,707960,10271,0,279,707960,10271,1456,656,1483,611,5401,1195,7511,1505,19817,2313,13142,2124,24870,2795,17680,2555,36851,3372,24013,2575,60099,4398,71956,3787,60113,4104,58701,4159,45431,3291,46036,3185,58204,3467,45077,3243,60519,4102,49600,3601,1309465,10592,301153,8210,1008312,10833,120646,5377,83550,4536,101111,4910,105703,4925,106209,5085,65992,3984,62449,4411,43419,3228,52129,3350,30889,2932,55880,3364,41985,2968,28160,2723,20479,1966,16286,1565,15960,2113,19441,2158,12712,1643,12843,1554,12469,1357,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2911821,1051,1399329,1340,662152,9307,0,281,662152,9307,967,363,459,249,3089,868,2862,1108,6425,1403,3794,1058,9556,1940,10312,1921,20245,2682,9857,1748,29851,3117,35522,3176,34377,2594,39957,3366,35687,2644,44964,3381,67628,3634,55281,4435,93712,4799,157607,4521,737177,9279,130972,5582,606205,9500,67019,3782,40694,3325,39865,3215,37198,3279,44499,4121,27173,2605,33034,2690,26882,2575,31533,2745,21103,2369,39973,3132,32768,2849,23935,2365,22130,2549,16140,1911,18394,1958,23001,2045,14554,1713,19077,1740,27233,2171,1512492,1554,508139,7956,0,281,508139,7956,702,360,1010,517,3663,1052,2592,850,6713,1614,4466,1164,10361,2002,11856,1909,19626,2072,14618,2225,36319,3113,43284,3176,38955,3169,41599,2927,33054,3356,39599,3207,47901,3094,41938,3260,59030,3938,50853,3381,1004353,8106,194059,6028,810294,8293,84753,4946,54228,3780,75599,4489,77215,4592,78210,4270,53322,3432,54345,3301,43254,2969,38200,2918,28980,2332,47420,3462,35678,2466,22698,2257,23283,2022,17040,1793,14570,1759,17269,2088,14208,1666,16761,1634,13261,1449,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,730643,811,350025,1332,154536,4408,0,265,154536,4408,158,143,341,365,534,374,334,244,3022,928,1530,612,4850,1358,2649,856,4656,1135,3927,1064,9610,1503,13132,1901,10713,1596,11106,1947,8809,1780,10733,1629,12999,1899,12563,2083,18803,2176,24067,2102,195489,4636,41098,2478,154391,4757,16641,2098,11164,1898,9316,1784,8689,1395,10349,1402,8883,1599,7252,1182,6535,1400,8689,1453,5792,1109,9877,1699,9756,1479,7590,1051,6041,1381,4147,943,3858,1076,5606,1030,3909,947,5384,1132,4913,816,380618,1147,137108,4930,0,265,137108,4930,60,86,422,452,554,341,1106,537,2810,855,2520,1020,3205,1038,3733,1022,8244,1690,4294,1043,12183,1567,14799,2130,13300,1891,12623,1688,8252,1334,9081,1514,11424,1556,9487,1863,10615,1566,8396,1337,243510,4867,52097,3700,191413,4517,20254,2385,16161,1976,17405,1770,21361,2078,19160,2391,14466,1747,13284,1899,10167,1265,9810,1501,5577,1122,10264,1476,7012,1185,5853,1086,4430,1041,2590,791,3157,833,4214,779,1779,615,2125,599,2344,696,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,520355,383,243152,725,115255,3575,0,292,115255,3575,189,146,123,147,505,393,214,193,1319,607,1091,554,1555,704,731,371,4113,1113,3517,1098,4893,1128,8208,1762,3738,1158,6823,1210,8050,1880,6086,1528,7900,1381,8066,1617,14957,1743,33177,2501,127897,3792,34150,3286,93747,3298,14741,2157,5401,1114,7514,1598,6463,1485,7016,1299,6210,1420,5092,1250,2929,818,4445,961,2195,564,4312,1114,3375,919,3933,1106,2577,773,2494,1180,3068,865,2649,749,1322,502,3136,799,4875,1002,277203,726,113771,3831,0,292,113771,3831,0,292,438,531,43,69,754,431,1820,812,1193,657,2020,927,1065,590,2250,889,2181,720,4862,1007,8283,1528,7166,1565,6514,1147,7468,1427,7932,1526,12068,1546,9810,1412,14866,1579,23038,2076,163432,3917,38893,3273,124539,4663,17170,1978,9132,1511,14548,1924,12922,1847,12109,1969,6387,1315,6575,1079,4666,1308,3975,802,2390,743,5375,1024,4953,1120,4130,1017,4017,965,2250,640,1985,600,2711,676,2223,710,2707,709,4314,928,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15555825,4678,7534535,6305,3048823,23029,0,310,3048823,23029,5891,1477,6447,1808,22535,2792,27265,3604,82424,6859,53090,4658,122822,7052,89365,5623,185330,9177,93364,4598,247279,10044,263603,8961,215539,9699,229426,8640,156666,6843,201325,7760,232414,7841,169243,5788,268355,7649,376440,10572,4485712,24103,1064211,16022,3421501,24209,274453,9612,199062,8476,269904,10719,280355,9661,338399,12419,231944,7650,226427,8705,164156,6424,170629,7526,116511,5665,209307,7614,168387,6328,137399,5809,108633,5334,78755,3767,72229,3962,99000,4639,66273,3840,87209,3954,122469,5551,8021290,4588,2527703,20832,0,310,2527703,20832,4293,1062,5928,1348,23867,3061,24311,2866,79746,6357,66183,5402,134657,7479,94727,5538,182614,6881,113976,5964,277088,10116,269195,9786,234048,9165,203607,8206,144462,7591,140900,6702,169494,7318,107471,5831,136700,6213,114436,5244,5493587,21341,1408021,19789,4085566,21784,359034,9112,300054,9746,481426,13637,550775,10766,491585,12134,305304,10065,275120,7731,196881,7010,174128,6970,120710,5405,199329,6852,146695,4997,103607,5541,87882,4595,60517,4282,51760,3748,59940,4227,34866,3186,42556,2841,43397,3627,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
