GEO_ID,B13010_001E,B13010_001M,B13010_002E,B13010_002M,B13010_003E,B13010_003M,B13010_004E,B13010_004M,B13010_005E,B13010_005M,B13010_006E,B13010_006M,B13010_007E,B13010_007M,B13010_008E,B13010_008M,B13010_009E,B13010_009M,B13010_010E,B13010_010M,B13010_011E,B13010_011M,B13010_012E,B13010_012M,B13010_013E,B13010_013M,B13010_014E,B13010_014M,B13010_015E,B13010_015M,B13010_016E,B13010_016M,B13010_017E,B13010_017M,B13010_018E,B13010_018M,B13010_019E,B13010_019M,NAME,B13010_001EA,B13010_001MA,B13010_002EA,B13010_002MA,B13010_003MA,B13010_003EA,B13010_004EA,B13010_004MA,B13010_005EA,B13010_005MA,B13010_006MA,B13010_006EA,B13010_007EA,B13010_007MA,B13010_008EA,B13010_008MA,B13010_009MA,B13010_009EA,B13010_010MA,B13010_010EA,B13010_011EA,B13010_011MA,B13010_012EA,B13010_012MA,B13010_013MA,B13010_013EA,B13010_014EA,B13010_014MA,B13010_015EA,B13010_015MA,B13010_016MA,B13010_016EA,B13010_017EA,B13010_017MA,B13010_018MA,B13010_018EA,B13010_019MA,B13010_019EA,state
0400000US13,2460390,9438,144472,7309,87633,5179,17457,2559,18960,2818,51216,3320,56839,4808,26473,3407,16683,2773,13683,2126,2315918,11217,1078590,11268,118882,5896,186532,6665,773176,11224,1237328,14609,331060,12589,283701,11877,622567,12327,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,312714,2077,19939,2404,13395,1832,1369,666,2335,780,9691,1435,6544,1346,2866,1068,945,483,2733,866,292775,3048,138706,3914,9130,1573,17635,2212,111941,3464,154069,4146,27861,2687,24339,2662,101869,4471,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,365930,2865,23382,2386,17508,2122,3021,876,5727,1036,8760,1513,5874,1298,2231,735,1741,721,1902,939,342548,3850,179327,4680,18109,1985,38603,2859,122615,3981,163221,5543,47974,3787,42113,3684,73134,4222,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3144370,6751,179108,6774,115092,5546,13434,1977,18914,2311,82744,4789,64016,4412,28184,2866,15832,1909,20000,2848,2965262,8990,1335525,10432,102796,5296,190102,7188,1042627,11507,1629737,13053,363688,10798,333934,11942,932115,12826,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1532365,6071,82065,4740,51473,3927,8045,1415,10953,1786,32475,3057,30592,2775,15468,1954,8603,1621,6521,1314,1450300,7233,686176,9206,60899,3877,113449,5281,511828,9706,764124,9690,208964,8216,182428,6744,372732,9736,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,686312,4553,41244,2735,28729,2384,4162,1231,5392,1084,19175,1839,12515,1800,7520,1397,2467,716,2528,663,645068,5085,326269,5283,22865,2296,46024,3209,257380,5059,318799,6811,80503,4624,70995,3929,167301,4673,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,666544,3894,40095,2981,27291,2041,2769,830,6778,1121,17744,1656,12804,2115,6940,1594,4182,1045,1682,571,626449,4231,312107,6804,23818,2673,49912,4380,238377,6141,314342,6637,81905,5580,68381,4502,164056,5078,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1035315,5375,57140,3640,36676,2890,8151,1386,7547,1471,20978,2159,20464,2497,10610,1780,6062,1584,3792,1185,978175,5954,482752,9104,62780,4381,82466,5143,337506,7780,495423,9268,148778,6536,117020,6477,229625,7925,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108474,5488,67600,4666,34897,2803,5316,1166,7390,1432,22191,2295,32703,3444,19337,2616,6780,1888,6586,1489,1040874,6547,444940,8720,40399,3355,71216,4136,333325,7209,595934,8421,180642,8041,148889,6754,266403,8169,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,298332,1946,14189,1920,8743,1468,1143,481,1555,538,6045,1203,5446,1259,2839,915,1807,715,800,381,284143,2701,135147,4043,9886,1660,19779,1816,105482,3958,148996,4386,31348,2955,37199,3503,80449,3952,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1450769,5034,78841,4742,52769,4200,4614,1268,7345,1541,40810,3588,26072,2838,10803,2076,5450,1121,9819,1682,1371928,6134,606363,8812,30921,3055,55385,3940,520057,10288,765565,10070,120331,6743,119178,6519,526056,10246,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1592745,5843,78866,4161,54155,3103,3646,952,6126,1158,44383,2880,24711,2749,11952,2299,3960,1056,8799,1614,1513879,7534,658097,9299,37839,3341,62694,4549,557564,8343,855782,10931,169457,8013,128664,6662,557661,10735,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2319166,6605,128663,6096,76279,4382,11766,1508,15160,1642,49353,3371,52384,4315,31182,3341,12117,1905,9085,1598,2190503,8690,977792,11412,92622,4425,146429,6384,738741,9906,1212711,11979,342564,9198,263483,9572,606664,11489,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1259428,4529,72985,3864,51385,2994,4857,978,7400,1308,39128,2556,21600,2374,10934,1934,5732,1177,4934,1014,1186443,5925,575364,7681,29203,2537,61784,3560,484377,6365,611079,7709,133802,5876,119464,5440,357813,6414,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,717546,5439,45890,3776,22395,2641,4136,1153,5346,1445,12913,2212,23495,2698,14121,2398,5713,1474,3661,1118,671656,6044,297613,7912,40239,4071,55886,4544,201488,6684,374043,8193,130513,7001,96429,5911,147101,5306,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1419034,6038,81700,5136,52108,3921,7898,1465,12759,1848,31451,3059,29592,2674,15913,2294,7277,1230,6402,1167,1337334,7732,631783,8251,60476,4208,98943,4139,472364,7930,705551,10438,167925,6842,159718,7105,377908,9428,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,215837,3343,14005,1842,10095,1429,1321,629,2337,693,6437,1056,3910,1062,2596,904,865,452,449,259,201832,3799,100719,3878,9815,1789,18250,2149,72654,2938,101113,4221,24493,2641,27110,3275,49510,3462,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,421770,3107,28475,2681,19073,2046,1915,696,3672,899,13486,1639,9402,1583,5263,1206,2559,1090,1580,556,393295,3805,201607,4656,14866,2085,29496,2541,157245,4127,191688,5684,44380,3613,45540,3310,101768,3926,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,657055,4376,41217,3983,26081,3211,3954,1060,5499,1430,16628,2576,15136,2587,5851,1377,4357,1513,4928,1162,615838,5960,285663,8034,31952,4090,49987,3479,203724,8079,330175,7446,71537,4902,72297,6196,186341,7523,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,307399,3477,16120,2052,10851,1656,1188,804,2281,775,7382,1312,5269,1523,2440,840,763,420,2066,1040,291279,4272,143125,3990,6398,1294,13193,1900,123534,4307,148154,5602,24160,2863,26125,2946,97869,4859,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2139523,5698,110265,5467,77376,4605,5486,1127,10003,1798,61887,3866,32889,3374,13545,2044,7759,1675,11585,1696,2029258,7889,948387,12307,56325,4091,99274,5776,792788,11916,1080871,12040,186092,8036,163717,8711,731062,13271,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,481600,3410,28502,2658,16190,2248,3932,1170,3501,974,8757,1613,12312,1884,6081,1519,2237,816,3994,1201,453098,4570,192340,5971,30506,3187,37402,3641,124432,4996,260758,5950,72766,5202,66217,4664,121775,5955,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4824353,8654,246555,8399,165186,7400,25283,2776,27266,2660,112637,5694,81369,5208,41116,3373,17411,2657,22842,2543,4577798,10594,1926729,17912,192590,7608,268640,8746,1465499,16136,2651069,18165,568906,12969,484054,13839,1598109,19451,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2335476,8794,129605,6146,79447,4778,12968,2051,18203,2396,48276,3488,50158,4116,28174,2910,11418,1945,10566,1864,2205871,10446,1070396,12336,122025,6013,179874,7170,768497,11571,1135475,12430,317941,11836,259893,8199,557641,9919,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,150008,1635,8831,1205,6294,997,274,198,1233,546,4787,973,2537,752,1387,516,942,404,208,191,141177,1781,70491,2740,4205,959,6633,1015,59653,2568,70686,2746,19846,1998,15988,1695,34852,2180,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2693955,8485,145080,5527,85698,4228,11051,1847,19548,2339,55099,3161,59382,3372,33837,2996,13644,1856,11901,1708,2548875,10243,1172954,13774,105709,5846,167323,6877,899922,11549,1375921,14551,374159,11975,291566,9736,710196,13516,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,879415,6172,49431,3512,32128,2734,5614,1377,9017,1516,17497,2290,17303,2075,9541,1514,4470,1057,3292,976,829984,6997,415485,7263,50537,3783,76311,4412,288637,7318,414499,8154,110695,5927,103341,6285,200463,7098,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,899773,4389,48617,3820,34322,3049,4526,1123,8751,1502,21045,2256,14295,2370,7947,1852,3413,1035,2935,755,851156,6020,393302,8070,40987,3275,71215,3876,281100,7572,457854,8246,120483,6334,107676,5776,229695,6906,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2921703,7040,144442,5360,90839,3581,9950,1617,15597,1806,65292,2950,53603,4242,26597,3191,13620,1972,13386,1962,2777261,8052,1273749,11477,94258,4947,161609,6395,1017882,11246,1503512,11551,354536,7471,297957,8506,851019,12964,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250934,2636,12732,2058,7688,1567,670,483,1548,840,5470,1159,5044,1253,2745,949,1233,694,1066,517,238202,3213,99424,3685,7370,1453,12233,2069,79821,3365,138778,4303,30308,3584,27560,3514,80910,4707,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1105450,6274,63619,4250,33855,3250,5926,1533,7744,1629,20185,2450,29764,2916,16823,1845,6293,1559,6648,1765,1041831,7433,474846,9421,54061,3697,81297,5331,339488,8443,566985,9819,162328,7458,135815,6904,268842,8736,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,180928,2010,10773,1544,6862,1191,926,397,1641,645,4295,937,3911,902,2299,783,902,516,710,386,170155,2322,83575,2943,4876,1244,11891,1509,66808,2534,86580,3876,23886,2746,21369,2333,41325,2566,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1527553,6993,95950,5607,55764,4143,9759,1663,12807,2074,33198,2991,40186,3850,20001,2733,10036,1920,10149,2160,1431603,8599,684965,10029,85264,5181,120452,6585,479249,8994,746638,11096,204018,8440,180039,7874,362581,9555,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6327466,10776,393808,10636,253080,7735,53670,4441,58277,4527,141133,6862,140728,7599,68417,5114,38295,3598,34016,3325,5933658,12835,2910767,22654,374292,10175,556259,13245,1980216,21389,3022891,25427,774354,18946,695274,15628,1553263,22442,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,688381,3973,54635,3607,46002,3161,4902,1060,12212,1801,28888,2425,8633,1596,4441,1097,2064,743,2128,838,633746,5090,341448,6053,32903,2912,61472,3955,247073,5550,292298,7710,67585,5533,62309,4687,162404,5922,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,140365,1530,6885,1217,4375,934,232,200,867,413,3276,767,2510,730,1360,589,461,297,689,314,133480,1715,61532,2663,4193,1007,8490,1388,48849,2191,71948,2998,16384,2004,15353,1863,40211,2440,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1972632,7402,105104,6056,71899,4438,6693,1447,11235,2035,53971,3718,33205,3874,14145,2737,9473,1770,9587,1561,1867528,9562,913811,12162,60645,4225,102345,5845,750821,12006,953717,13234,181482,8030,176807,7921,595428,11597,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1634544,4237,94478,5403,66053,4323,10784,2383,12351,2134,42918,3299,28425,2723,13734,2193,7110,1755,7581,1257,1540066,6928,749299,11213,61282,4333,97755,5087,590262,9529,790767,10189,184155,8237,148826,8192,457786,11214,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,411494,3323,20260,2569,12444,1970,2752,947,2390,760,7302,1405,7816,1430,4874,1260,1757,575,1185,459,391234,3585,189337,4790,20929,2213,31325,2705,137083,4563,201897,5616,66768,4347,46944,4049,88185,4177,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1325337,4865,73410,3811,49858,3388,5652,1178,9690,1351,34516,2537,23552,2397,11217,1676,6163,1371,6172,1482,1251927,5715,580387,8362,35873,2569,72108,3755,472406,7934,671540,8768,165892,6357,144858,5686,360790,8328,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,128300,1917,8310,1559,6016,1237,1085,740,721,352,4210,955,2294,771,827,480,786,603,681,394,119990,2459,65129,2999,4192,981,9213,1628,51724,2703,54861,2901,14277,1775,10246,1767,30338,2349,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,930043,3462,45595,3519,21553,2366,8566,1408,6034,1283,6953,1274,24042,2700,17167,2134,4368,1169,2507,781,884448,4865,317723,7056,114150,4750,90573,4057,113000,4661,566725,8397,292175,9223,147332,7058,127218,5766,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
