GEO_ID,C18105_001E,C18105_001M,C18105_002E,C18105_002M,C18105_003E,C18105_003M,C18105_004E,C18105_004M,C18105_005E,C18105_005M,C18105_006E,C18105_006M,C18105_007E,C18105_007M,C18105_008E,C18105_008M,C18105_009E,C18105_009M,C18105_010E,C18105_010M,C18105_011E,C18105_011M,C18105_012E,C18105_012M,C18105_013E,C18105_013M,C18105_014E,C18105_014M,C18105_015E,C18105_015M,C18105_016E,C18105_016M,C18105_017E,C18105_017M,C18105_018E,C18105_018M,C18105_019E,C18105_019M,C18105_020E,C18105_020M,C18105_021E,C18105_021M,NAME,C18105_001EA,C18105_001MA,C18105_002MA,C18105_002EA,C18105_003MA,C18105_003EA,C18105_004EA,C18105_004MA,C18105_005EA,C18105_005MA,C18105_006EA,C18105_006MA,C18105_007MA,C18105_007EA,C18105_008MA,C18105_008EA,C18105_009MA,C18105_009EA,C18105_010MA,C18105_010EA,C18105_011EA,C18105_011MA,C18105_012EA,C18105_012MA,C18105_013MA,C18105_013EA,C18105_014MA,C18105_014EA,C18105_015MA,C18105_015EA,C18105_016EA,C18105_016MA,C18105_017EA,C18105_017MA,C18105_018MA,C18105_018EA,C18105_019MA,C18105_019EA,C18105_020EA,C18105_020MA,C18105_021EA,C18105_021MA,state
0400000US13,8837636,4314,4249086,8277,928966,5960,5444,1176,923522,6153,2892009,5853,147512,5336,2744497,7161,428111,2684,97726,3391,330385,4223,4588550,6985,881115,5002,5507,1538,875608,5349,3132018,4795,188787,7266,2943231,8793,575417,2855,175382,5066,400035,5399,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1228984,2471,599787,2876,112270,1182,627,404,111643,1273,401038,2613,13411,2082,387627,3427,86479,787,14742,1693,71737,1633,629197,1829,104698,877,877,428,103821,905,417143,1667,15748,1894,401395,2360,107356,775,23889,2028,83467,2179,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1430927,1583,709275,2939,157645,2251,957,490,156688,2252,462624,2563,21070,2450,441554,3253,89006,994,16525,1727,72481,1863,721652,2649,149943,1876,1244,512,148699,1931,467688,2234,28257,2794,439431,3882,104021,1142,26067,1887,77954,1904,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11840314,3189,5763684,6412,1170458,3067,6135,1370,1164323,3349,3934540,6093,143674,5550,3790866,8283,658686,2796,125556,4296,533130,4711,6076630,5580,1118330,2647,6688,1395,1111642,2904,4067203,4614,187670,6621,3879533,7832,891097,3005,235812,6090,655285,6570,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5958155,2715,2909609,4437,598954,2593,3836,924,595118,2609,1962643,3642,101857,5470,1860786,6719,348012,1760,67964,2921,280048,3461,3048546,4241,570051,2476,3310,1004,566741,2712,2019723,3300,126300,5987,1893423,7164,458772,2609,124826,4312,333946,4141,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2805220,1706,1382900,3344,266534,2182,1530,643,265004,2195,930050,2621,36241,2383,893809,3337,186316,1087,30223,2164,156093,2244,1422320,3048,255563,2173,675,321,254888,2159,924766,2161,43961,3288,880805,4158,241991,1285,53259,2371,188732,2761,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2599361,2798,1275713,3646,267360,2886,1220,539,266140,3023,850271,2862,42228,3308,808043,3862,158082,1606,34717,2179,123365,2255,1323648,3414,252977,2616,1672,714,251305,2731,868256,2475,50897,3389,817359,4173,202415,1733,54920,2652,147495,2993,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3962959,4741,1922229,5569,382475,3683,3620,1009,378855,3638,1297854,4482,113944,4683,1183910,6389,241900,1677,58325,3288,183575,3531,2040730,5437,356145,3486,2162,621,353983,3637,1370126,4137,131632,5281,1238494,6350,314459,1758,98376,4259,216083,4300,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4126306,2752,1987503,5002,409500,4222,5148,1241,404352,4554,1346768,5476,94208,5736,1252560,6439,231235,1949,52427,2721,178808,3263,2138803,4301,389821,3032,3240,1169,386581,3210,1441656,3030,109820,4532,1331836,5110,307326,2094,102101,4114,205225,4039,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1244521,1332,605423,2134,105056,1213,1008,556,104048,1276,409860,1592,25021,2183,384839,2729,90507,716,15953,1736,74554,1814,639098,1559,99526,959,429,270,99097,1002,426619,1192,26813,2293,399806,2688,112953,852,27762,1932,85191,2101,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5323070,3197,2542629,4212,501594,2604,2891,977,498703,2819,1748894,3282,62083,4361,1686811,5352,292141,1505,52360,2871,239781,3129,2780441,3619,483489,2523,2876,1093,480613,2708,1902044,3248,83504,4973,1818540,5830,394908,2410,98633,3863,296275,4205,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6112070,1973,2940464,3283,535335,1917,4148,1053,531187,2179,2039337,2361,74057,5166,1965280,5624,365792,1686,60466,3100,305326,3350,3171606,2414,513414,1601,3597,1048,509817,2061,2160196,2089,98310,4517,2061886,4555,497996,1896,116944,5108,381052,5605,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9171303,2323,4468337,4409,891536,2682,5715,1274,885821,3296,2997973,3477,165752,5753,2832221,6765,578828,1904,111047,3574,467781,3797,4702966,4750,847559,3119,5660,1416,841899,3359,3108521,3069,206481,6572,2902040,7107,746886,2255,202073,5060,544813,5504,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4896011,2534,2420112,3733,473710,2393,2870,705,470840,2363,1656207,2541,47898,3205,1608309,3662,290195,1728,44734,2607,245461,2987,2475899,3833,451231,2519,2271,606,448960,2730,1658093,2845,62592,2968,1595501,4097,366575,2160,76658,3112,289917,3665,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2693828,2334,1286813,5001,277803,3437,3271,973,274532,3477,852663,4094,66674,4492,785989,6235,156347,1559,43345,2830,113002,3054,1407015,4620,265103,2931,1981,693,263122,2958,928455,3456,88370,4693,840085,5389,213457,1541,78140,3112,135317,3296,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5492438,3727,2656812,4938,523881,2987,3312,1012,520569,3097,1783075,3851,106788,5281,1676287,6455,349856,2038,73059,3998,276797,3931,2835626,4409,502423,2833,3089,841,499334,2806,1879436,3811,135323,5482,1744113,6144,453767,2246,127752,4397,326015,4575,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,913690,1687,459128,2530,84045,1548,686,432,83359,1498,308318,2385,14806,1725,293512,2876,66765,772,11722,1401,55043,1503,454562,2537,75538,1334,801,491,74737,1500,303133,2083,15797,1866,287336,2807,75891,695,18088,1600,57803,1809,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1670412,1756,821746,3123,166792,2014,1802,784,164990,2162,553002,2146,21894,1801,531108,2690,101952,1489,18940,1652,83012,2009,848666,2708,160440,1627,1017,563,159423,1677,555277,1987,27629,2446,527648,3105,132949,1220,32212,2079,100737,2365,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2482261,2109,1243367,3813,243855,1667,1113,514,242742,1682,845977,3595,37779,3196,808198,4777,153535,1114,29530,2488,124005,2737,1238894,3461,233182,1571,884,499,232298,1572,836034,3208,41786,3271,794248,4443,169678,1115,42348,2870,127330,2973,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1233766,849,604304,1879,110116,1042,588,477,109528,1146,416428,1572,16275,2027,400153,2445,77760,822,11942,1519,65818,1672,629462,1873,106741,1411,559,316,106182,1450,428123,1378,20507,1985,407616,2270,94598,959,19324,1836,75274,2175,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8154970,1631,3936361,3307,774577,3504,3279,976,771298,3732,2677835,2733,85283,5496,2592552,5695,483949,1556,81477,3993,402472,4245,4218609,3134,744307,2047,4455,972,739852,2196,2806131,1962,113827,5792,2692304,6459,668171,2065,166846,4767,501325,4568,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1888683,2066,923461,3371,189951,2014,2030,942,187921,2174,610744,2604,35792,3608,574952,3998,122766,1159,26827,2140,95939,2397,965222,2884,183691,2163,876,389,182815,2198,634548,2089,39946,2854,594602,3290,146983,1402,42484,2836,104499,3018,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17983978,3634,8632621,5423,1611849,3165,11774,1687,1600075,3604,5962860,5437,227572,7403,5735288,8817,1057912,3288,195763,5527,862149,5985,9351357,5438,1539509,2809,9675,1839,1529834,3285,6345074,3939,297834,9412,6047240,9649,1466774,3502,388964,8985,1077810,9517,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8728641,5249,4178397,8384,846200,5136,6679,1510,839521,5283,2819697,5821,168301,5553,2651396,8398,512500,2461,105654,4552,406846,4901,4550244,6778,802429,5587,4860,1164,797569,5581,3061444,4383,204042,7129,2857402,8523,686371,2862,201516,5861,484855,6200,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,616170,1272,311609,1548,55427,986,484,405,54943,1062,215114,1357,7150,1154,207964,1695,41068,487,6846,798,34222,860,304561,1395,50240,932,97,122,50143,916,203428,1149,7207,1015,196221,1330,50893,680,11323,1288,39570,1195,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10642588,5945,5151491,8013,1020236,3668,7479,1496,1012757,3827,3464441,7972,184728,6307,3279713,9704,666814,3080,130589,4572,536225,4933,5491097,6253,978834,3214,6645,1322,972189,3582,3618393,4550,238485,7228,3379908,7678,893870,4545,236584,5794,657286,6455,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3413321,2949,1658340,4419,338111,2479,2762,1078,335349,2616,1104229,3622,78296,3674,1025933,4890,216000,1882,54588,2878,161412,2800,1754981,3931,327353,2796,3237,920,324116,2682,1152583,3322,96985,4459,1055598,5579,275045,1817,89081,3839,185964,3906,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3563075,2246,1749590,3518,323705,2673,2363,858,321342,2749,1193122,2637,63086,4433,1130036,5048,232763,1765,45864,2975,186899,2961,1813485,3177,305625,2164,2454,975,303171,2464,1215630,2337,74007,4080,1141623,4675,292230,1704,74701,3653,217529,4056,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11779722,2970,5690319,5280,1049817,2917,6701,1470,1043116,3005,3838285,5085,180433,6180,3657852,7466,802217,2714,146747,5265,655470,5629,6089403,5304,1002138,2990,4938,1071,997200,3236,4002797,3832,222753,6606,3780044,7758,1084468,2913,276403,7001,808065,7275,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979631,1474,469662,1470,85458,874,486,424,84972,899,323567,1374,15941,2203,307626,2543,60637,682,11645,1586,48992,1590,509969,1530,81400,862,177,182,81223,883,344862,1541,19816,2423,325046,2900,83707,945,21326,1821,62381,1978,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4235042,3136,2023145,5127,392054,3645,2399,828,389655,3709,1362516,3502,87354,4928,1275162,5657,268575,1641,58026,3056,210549,2865,2211897,4666,384630,3224,1381,524,383249,3267,1478979,3165,103902,5638,1375077,6416,348288,1513,100512,4039,247776,3886,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,740653,1342,368404,2254,74137,1551,270,182,73867,1586,244471,1746,10001,1432,234470,1860,49796,770,9251,1274,40545,1314,372249,1943,69268,1279,185,180,69083,1319,241372,1388,10781,1380,230591,1884,61609,924,14505,1489,47104,1658,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5853133,3768,2820523,5651,554553,3887,3124,834,551429,3951,1905390,4924,129145,5615,1776245,7694,360580,2095,86241,3678,274339,4071,3032610,6586,532131,4229,3913,1083,528218,4357,2027641,5400,164839,6539,1862802,8387,472838,3280,148919,5155,323919,5426,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22850112,5666,11175655,9773,2534050,6679,19923,2416,2514127,6857,7527147,8580,362608,10789,7164539,12814,1114458,3757,253500,6988,860958,7543,11674457,7519,2412634,4619,16483,2579,2396151,5324,7839554,6326,451781,11379,7387773,13290,1422269,4065,441259,8691,981010,8570,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2486751,1587,1240846,2343,311502,1629,1213,528,310289,1711,817050,1878,23059,2318,793991,2808,112294,916,15628,1465,96666,1767,1245905,2317,295278,1381,1712,589,293566,1484,816459,2070,30277,2525,786182,3104,134168,1235,30987,2417,103181,2091,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,587618,853,288373,1344,50454,953,221,191,50233,947,198725,1031,8725,1274,190000,1732,39194,477,6071,790,33123,866,299245,1283,46939,781,740,480,46199,856,203791,1031,10085,1150,193706,1577,48515,564,10679,1154,37836,1113,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7299984,5626,3511696,7055,689852,5274,4776,1084,685076,5443,2406840,7097,108192,5010,2298648,8891,415004,2415,78504,4114,336500,4581,3788288,5596,652381,4014,3360,881,649021,4152,2596062,4741,127393,5865,2468669,7110,539845,2769,138866,4735,400979,5238,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6199872,3472,3049536,4611,584835,2545,3867,1122,580968,2787,2100843,4100,87982,4778,2012861,6152,363858,1967,70337,3318,293521,3493,3150336,4102,559892,2831,2438,785,557454,2851,2144227,3313,110120,5299,2034107,6129,446217,2350,118237,4191,327980,4503,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721529,2100,839263,3292,145113,2033,1421,663,143692,2265,567101,2856,54114,3628,512987,4033,127049,903,31661,2116,95388,2249,882266,2931,138318,2151,916,485,137402,2147,581148,2576,62814,4096,518334,4424,162800,1127,52676,2703,110124,2894,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5258350,2320,2592891,3873,498733,2755,3346,776,495387,3012,1764285,3386,65725,3248,1698560,4815,329873,1473,56753,2798,273120,2937,2665459,3207,480373,2196,3210,911,477163,2350,1765824,3008,83264,3994,1682560,5052,419262,1869,91112,3879,328150,4051,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,513990,1704,260317,2571,49902,1411,159,211,49743,1347,178812,1644,6836,1312,171976,2289,31603,750,5093,980,26510,1052,253673,1979,45307,1256,259,343,45048,1361,172173,1294,7151,1461,165022,1636,36193,742,8085,1131,28108,1302,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3472525,874,1648721,2217,345213,1580,3749,966,341464,1706,1068291,1348,82706,4028,985585,4312,235217,854,71474,3387,163743,3333,1823804,2063,329116,1570,3427,945,325689,1719,1191306,1067,104544,5016,1086762,5090,303382,1244,122464,3342,180918,3458,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
