GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001EA,B08128_001MA,B08128_002MA,B08128_002EA,B08128_003MA,B08128_003EA,B08128_004EA,B08128_004MA,B08128_005MA,B08128_005EA,B08128_006MA,B08128_006EA,B08128_007MA,B08128_007EA,B08128_008MA,B08128_008EA,B08128_009MA,B08128_009EA,B08128_010EA,B08128_010MA,B08128_011EA,B08128_011MA,B08128_012EA,B08128_012MA,B08128_013EA,B08128_013MA,B08128_014MA,B08128_014EA,B08128_015MA,B08128_015EA,B08128_016EA,B08128_016MA,B08128_017EA,B08128_017MA,B08128_018MA,B08128_018EA,B08128_019MA,B08128_019EA,B08128_020EA,B08128_020MA,B08128_021MA,B08128_021EA,B08128_022EA,B08128_022MA,B08128_023EA,B08128_023MA,B08128_024MA,B08128_024EA,B08128_025MA,B08128_025EA,B08128_026EA,B08128_026MA,B08128_027EA,B08128_027MA,B08128_028EA,B08128_028MA,B08128_029EA,B08128_029MA,B08128_030MA,B08128_030EA,B08128_031MA,B08128_031EA,B08128_032MA,B08128_032EA,B08128_033EA,B08128_033MA,B08128_034EA,B08128_034MA,B08128_035MA,B08128_035EA,B08128_036MA,B08128_036EA,B08128_037MA,B08128_037EA,B08128_038MA,B08128_038EA,B08128_039EA,B08128_039MA,B08128_040MA,B08128_040EA,B08128_041MA,B08128_041EA,B08128_042MA,B08128_042EA,B08128_043EA,B08128_043MA,B08128_044EA,B08128_044MA,B08128_045EA,B08128_045MA,B08128_046EA,B08128_046MA,B08128_047MA,B08128_047EA,B08128_048EA,B08128_048MA,B08128_049EA,B08128_049MA,B08128_050EA,B08128_050MA,B08128_051EA,B08128_051MA,B08128_052MA,B08128_052EA,B08128_053MA,B08128_053EA,B08128_054EA,B08128_054MA,B08128_055EA,B08128_055MA,B08128_056MA,B08128_056EA,B08128_057EA,B08128_057MA,B08128_058MA,B08128_058EA,B08128_059MA,B08128_059EA,B08128_060EA,B08128_060MA,B08128_061EA,B08128_061MA,B08128_062MA,B08128_062EA,B08128_063MA,B08128_063EA,B08128_064EA,B08128_064MA,B08128_065MA,B08128_065EA,B08128_066MA,B08128_066EA,B08128_067EA,B08128_067MA,B08128_068MA,B08128_068EA,B08128_069MA,B08128_069EA,B08128_070EA,B08128_070MA,state
0400000US13,4118024,22215,2925923,25083,2751807,25222,174116,7321,248183,9184,314556,9047,203068,8912,187319,6793,232473,8654,6502,1397,3267029,22798,2333993,22585,2212189,23686,121804,6030,200400,8263,272834,8259,165933,7493,147908,7411,142286,6091,3675,1001,424278,14152,308650,11240,292854,11289,15796,2323,23806,2777,29595,2988,18389,2553,16170,2413,26417,3555,1251,634,93624,7121,64731,5668,63788,5687,943,444,6234,1515,5239,1533,6817,1549,6065,1323,4502,2121,36,59,60545,5297,39440,4552,36396,4427,3044,874,6092,1476,1479,605,4384,1353,3576,1474,4783,1466,791,746,73659,6173,55628,5379,53730,5241,1898,707,3858,1411,3003,807,3133,1029,2869,918,5168,1362,0,300,198889,8662,123481,6153,92850,4899,30631,3320,7793,1601,2406,781,4412,1416,10731,2716,49317,4170,749,376,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,657295,7523,390560,9443,367842,8909,22718,2707,46351,3536,25469,2761,65116,4123,80797,4575,46563,3673,2439,1241,437687,8611,262423,8253,250235,7867,12188,1525,30447,2978,17827,2285,43413,3366,58006,4220,24807,2643,764,674,90538,5487,52948,3542,50209,3439,2739,617,6049,1356,4417,1178,11357,1950,9952,2744,4895,1461,920,807,43534,4212,31457,3708,31358,3700,99,116,3473,783,931,434,4657,1216,1996,660,978,520,42,71,29641,3662,16497,2593,14970,2441,1527,948,3288,1178,947,519,3065,877,4303,1917,1397,608,144,166,22237,3125,13266,2891,13060,2897,206,175,1163,614,1049,559,1884,763,2867,880,2008,996,0,275,33658,4890,13969,2405,8010,1726,5959,1591,1931,849,298,290,740,381,3673,3955,12478,1813,569,386,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669892,8472,470185,8252,440992,8211,29193,2684,43017,3413,48231,3154,34368,2464,22718,2197,49932,3222,1441,667,520863,9021,375155,8321,356043,7929,19112,2281,33045,3056,40063,3057,26820,2373,17086,1869,27971,2184,723,458,66471,3893,46508,3423,43557,3343,2951,986,4163,1011,5223,876,3478,980,3106,1071,3940,733,53,94,5410,1206,3667,1053,3610,1054,57,96,802,397,179,169,233,187,485,274,44,73,0,267,21488,2785,14210,2366,13311,2315,899,410,1648,548,851,361,2220,659,503,468,1814,634,242,300,15403,2118,9712,1813,9295,1836,417,421,1661,719,1410,616,1118,571,814,490,688,385,0,267,40257,3944,20933,2733,15176,2397,5757,1456,1698,699,505,311,499,347,724,419,15475,2134,423,341,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5792659,21042,4217500,23016,3997756,23278,219744,8114,511512,11836,436009,10829,213404,7252,122373,5709,285407,7917,6454,1494,4273034,23657,3133748,21386,2992306,21632,141442,6212,365573,8910,361950,9509,156392,5273,91680,4723,160310,6622,3381,1140,502443,11652,380697,11293,361417,11238,19280,3092,43022,3801,30265,2586,19250,2054,6882,1489,21474,2261,853,500,494684,12316,373630,10976,366848,11036,6782,1209,54269,3856,24398,2475,16033,2022,14758,2240,11357,1677,239,313,178901,8180,115370,6461,109095,6100,6275,1358,27236,2915,10977,1886,11821,2318,5009,1505,8272,1336,216,198,94390,6290,68813,5639,65405,5539,3408,962,8389,1303,4858,1069,4401,954,2455,1033,5256,1227,218,351,249207,7603,145242,6224,102685,5114,42557,4139,13023,1608,3561,774,5507,1261,1589,639,78738,4695,1547,663,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2845206,17408,2113971,17057,2025406,16913,88565,4073,247655,7679,176589,6228,106529,5092,58358,3740,138431,5627,3673,1143,2385577,17869,1795915,17886,1730295,17921,65620,3826,210602,6947,156784,5861,88029,4118,50411,3328,81286,4739,2550,982,242733,7832,184631,6573,178182,6423,6449,1217,18126,2075,13122,1853,7705,1310,4437,1069,14221,1820,491,384,27693,2999,19409,2357,19215,2341,194,200,3168,1119,1244,648,2613,1114,701,500,558,337,0,267,62196,4216,39213,3211,36735,3156,2478,713,8462,1478,2683,728,5512,1049,525,325,5564,1274,237,224,33381,3171,25401,2667,23939,2651,1462,788,1939,533,970,377,1186,437,861,339,2996,1075,28,34,93626,4782,49402,3420,37040,2954,12362,1688,5358,1158,1786,999,1484,696,1423,890,33806,2886,367,264,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513705,9788,1049583,10405,998734,10275,50849,3012,139397,5217,105901,4635,80039,4404,29864,2699,106940,4194,1981,651,1200762,9698,859214,9906,825674,10292,33540,2643,111684,4539,88758,4287,57672,3541,25655,2450,56606,2892,1173,499,146859,6254,105556,5528,101188,5405,4368,914,12529,1632,9913,1223,8541,1295,2087,600,8023,1437,210,166,16649,2474,9581,1997,9531,1988,50,78,1793,770,836,393,3754,1200,259,193,426,272,0,228,54328,3932,30051,2951,27081,2622,2970,894,6857,1421,3705,736,7127,1430,838,582,5588,961,162,133,21943,2760,14432,2362,13703,2271,729,338,1460,612,1562,655,1789,784,661,400,2039,486,0,228,73164,4712,30749,3089,21557,2451,9192,1427,5074,1381,1127,540,1156,600,364,326,34258,2902,436,292,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1358914,9336,918179,12222,874650,11746,43529,3383,110480,4400,110407,3817,73985,3862,51854,3215,91570,4742,2439,663,1116031,10471,772855,12679,741503,12330,31352,2721,91400,3946,96079,3927,55835,3232,45210,2964,53572,3314,1080,526,124333,7026,82597,5491,79563,5269,3034,1093,10451,1731,10834,1400,9221,1462,3382,776,7624,1374,224,176,7098,1824,4694,1536,4638,1525,56,92,972,590,172,171,852,541,108,128,300,208,0,248,35048,3196,19296,2522,18247,2492,1049,436,3166,735,1847,492,4572,1121,2025,931,3891,913,251,249,16518,1899,11493,1817,11301,1828,192,208,1091,457,698,357,1078,577,615,360,1498,535,45,76,59886,4477,27244,3036,19398,2566,7846,1378,3400,829,777,278,2427,864,514,300,24685,2618,839,376,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1803377,15174,1260336,14713,1205074,14499,55262,3878,140793,5770,113253,4331,114721,5094,70705,5434,101413,5165,2156,714,1482669,16578,1062300,14979,1021223,15050,41077,3046,117888,5198,97114,4042,94957,4591,46194,3312,62763,3818,1453,616,186526,8284,128681,6355,123293,6537,5388,1472,12908,1852,12124,1653,13613,2357,5199,1392,13697,2445,304,255,19654,2766,14025,2223,13858,2238,167,187,1628,625,1191,520,1082,711,1117,472,611,347,0,271,31407,2884,18839,2243,17612,2225,1227,562,4219,1095,1275,584,3194,1085,408,272,3421,946,51,83,17199,2433,11363,2093,10506,2020,857,519,1507,546,1073,531,693,421,719,625,1662,778,182,245,65922,4936,25128,2575,18582,2172,6546,1297,2643,822,476,334,1182,405,17068,4295,19259,2377,166,183,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1932178,14163,1358094,15592,1293525,15606,64569,4181,121425,6411,163192,7133,117225,6385,64798,4032,105833,5432,1611,624,1578167,15029,1113848,15371,1063324,15475,50524,3503,100069,5774,141002,6111,95740,5335,54946,3592,71663,4737,899,512,206556,9173,149174,7434,144118,7269,5056,1005,11983,1860,15500,2544,12890,2130,6336,1828,10480,1582,193,222,27806,3374,21005,2935,20713,2937,292,369,2424,905,1631,667,1764,655,163,158,819,439,0,281,38366,3948,23630,2891,22334,2990,1296,469,3291,1146,1854,672,3554,1226,2227,1362,3695,940,115,156,39174,3406,29332,3125,28685,3072,647,363,1946,708,2308,776,1637,586,1000,440,2903,946,48,77,42109,3455,21105,2505,14351,2104,6754,1533,1712,472,897,434,1640,627,126,156,16273,2209,356,228,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627588,6403,392896,7623,368515,7167,24381,2366,81875,4633,48768,3128,28578,2717,18184,2200,56784,3707,503,287,504971,6849,323785,6913,307689,6700,16096,1908,67132,3792,42465,2990,22951,2117,14641,1821,33707,2568,290,210,55677,3747,34082,2687,32621,2664,1461,426,7441,1423,4131,807,2318,617,2101,804,5485,909,119,159,3067,875,1487,560,1411,547,76,97,480,336,337,234,351,267,271,408,141,150,0,230,21874,2033,12230,1735,10936,1558,1294,602,3910,1167,954,463,1683,590,636,354,2445,696,16,27,9653,1609,5989,1183,5425,1164,564,316,1154,491,371,256,732,496,338,521,1069,654,0,230,32346,2471,15323,1815,10433,1434,4890,1051,1758,558,510,330,543,374,197,148,13937,1642,78,53,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2847946,17144,1762291,17006,1662764,17233,99527,6287,275595,8763,220907,6931,122772,6694,329634,8736,133987,5789,2760,1003,2079711,18858,1298583,16360,1234531,16553,64052,4736,198581,6876,187000,6678,96753,5896,227285,7158,69786,4291,1723,755,304131,11171,197174,9248,186603,9195,10571,2244,28901,3456,18546,2215,11357,1637,34562,3526,13345,2206,246,344,245628,9404,140935,7547,138982,7562,1953,771,29836,3365,9358,1476,6923,1596,54566,3502,4010,1140,0,289,64917,4602,40076,3687,38380,3590,1696,524,8584,1713,2781,945,4801,1209,4736,1155,3939,952,0,289,30924,3085,20687,2311,19854,2277,833,492,3161,1112,1618,644,1535,699,1961,545,1962,648,0,289,122635,5991,64836,4817,44414,3589,20422,2631,6532,1063,1604,581,1403,487,6524,1133,40945,3268,791,522,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3151546,16613,2145693,17769,2051876,17243,93817,5226,397866,10205,232967,7790,116608,5500,64128,4661,192140,8298,2144,727,2294910,16547,1579688,16692,1513900,16506,65788,4446,263430,7665,198799,7062,88577,4315,50457,3800,112744,6367,1215,514,246522,9029,171751,7370,163717,7342,8034,1843,31189,3371,16029,1743,6071,1100,4441,1214,16711,2776,330,410,285330,9451,198324,8369,196419,8392,1905,686,53640,3907,7774,1412,11825,2063,6701,1426,7066,1510,0,285,147318,6450,95704,5413,92758,5327,2946,830,30479,3424,7178,1367,5362,1283,1146,389,7323,1485,126,153,44034,3888,30214,3345,29650,3297,564,335,8316,1485,1441,640,913,450,1022,462,2082,663,46,78,133432,5258,70012,3978,55432,3413,14580,1991,10812,1920,1746,631,3860,1157,361,229,46214,3531,427,372,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4044769,19421,2930320,20665,2790964,18626,139356,6734,392771,7870,268186,7953,163550,5331,74559,4542,210018,7023,5365,1183,3370583,20226,2479616,19032,2375093,18664,104523,5810,326145,6825,233247,6695,129940,4914,64563,4396,133554,5283,3518,942,347458,8858,255380,8289,243880,8081,11500,1690,33916,2960,19830,2264,14539,1633,5446,1222,17337,2455,1010,691,51549,3592,34621,2964,34337,2904,284,209,6326,1294,3607,1091,3820,1027,1510,654,1619,804,46,79,88131,4889,54141,4173,49831,3905,4310,1073,12329,1761,5493,1145,7041,1327,1128,507,7606,1286,393,345,43342,2732,28993,2140,27912,2066,1081,424,4268,998,3034,669,2612,930,953,479,3472,934,10,20,143706,7029,77569,6625,59911,6071,17658,1922,9787,1400,2975,837,5598,1110,959,387,46430,3533,388,195,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2649994,12193,1861123,13425,1757759,13701,103364,4778,293816,7069,184663,5596,102826,4972,45761,2495,158533,5395,3272,669,2072089,12267,1494977,12004,1426166,12137,68811,3301,227271,6468,154237,5153,75328,3845,38165,2381,80547,3643,1564,431,226272,7274,154792,6357,146642,6321,8150,1592,28168,2294,17256,1842,9219,1648,3471,770,12927,1796,439,308,92083,5351,64837,4346,64580,4388,257,221,13259,2255,5039,1237,5837,1381,1923,615,1188,532,0,211,74469,4406,46351,3902,42663,3885,3688,754,11551,1597,4053,757,5010,1207,919,350,6227,764,358,195,41279,3751,27748,3031,25906,2955,1842,578,4594,874,2208,631,2846,905,710,389,3127,581,46,68,143802,4672,72418,3705,51802,3135,20616,1946,8973,1440,1870,415,4586,1304,573,255,54517,2980,865,305,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1158617,12860,777789,12476,744601,12769,33188,2961,66104,4795,90695,6248,106365,6344,50540,3820,64824,4051,2300,831,974939,14370,666919,12129,641454,12120,25465,2336,55408,4654,77611,5870,89238,5883,41475,3457,43079,3074,1209,611,115956,6429,75553,4840,72391,4702,3162,1140,6649,1362,10687,1858,12409,1773,3947,981,6209,1491,502,359,5079,1266,2887,881,2887,881,0,287,453,301,329,225,789,700,203,188,418,439,0,287,20115,2558,7423,1630,6665,1600,758,640,2365,974,856,614,1795,629,3708,1144,3750,1125,218,268,14441,1898,10511,1703,10116,1656,395,356,216,222,837,379,1212,673,791,402,811,474,63,119,28087,3116,14496,2087,11088,1867,3408,968,1013,466,375,337,922,378,416,321,10557,1889,308,339,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2706413,14734,1903343,17798,1818126,17412,85217,4870,255275,8235,170330,5697,125379,5437,87306,4356,161637,6080,3143,880,2212453,14756,1583397,17639,1523923,18081,59474,3834,212618,7022,148998,6048,101213,5064,66829,4322,97287,4806,2111,754,250846,8652,175228,7867,167424,7655,7804,1277,24647,2538,14936,2072,14411,1694,6433,1305,14915,1897,276,276,42305,3718,32657,3597,32304,3577,353,245,3639,944,2419,843,1308,472,1631,600,651,386,0,259,55578,3476,35054,2623,33604,2534,1450,720,7439,1425,2000,770,4848,1207,1326,665,4739,1020,172,176,32552,2878,24437,2791,23340,2793,1097,547,2278,704,1305,674,1412,443,861,413,2130,759,129,179,112679,6051,52570,4286,37531,3194,15039,2178,4654,1063,672,310,2187,873,10226,1512,41915,3403,455,260,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459904,5870,287428,6099,263683,6149,23745,1965,41998,3042,36031,2858,26115,2521,22875,2627,43464,2820,1993,701,347835,6368,224518,6473,208713,6469,15805,1617,32717,2784,28910,2503,18809,1973,18464,2499,23754,2692,663,287,44652,3836,27971,3177,26056,2973,1915,602,3626,893,4146,1031,3248,1025,2205,623,3348,948,108,121,3856,970,2474,856,2409,857,65,107,737,488,170,205,226,214,150,154,99,121,0,237,23813,2474,13358,2205,12462,2115,896,369,1992,664,1867,576,2334,889,1219,613,2818,659,225,191,9636,1490,6027,1289,5702,1305,325,171,1171,494,598,335,565,340,416,290,859,459,0,237,30112,2925,13080,1850,8341,1405,4739,1018,1755,819,340,257,933,749,421,273,12586,1586,997,584,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
