GEO_ID,B14007A_001E,B14007A_001M,B14007A_002E,B14007A_002M,B14007A_003E,B14007A_003M,B14007A_004E,B14007A_004M,B14007A_005E,B14007A_005M,B14007A_006E,B14007A_006M,B14007A_007E,B14007A_007M,B14007A_008E,B14007A_008M,B14007A_009E,B14007A_009M,B14007A_010E,B14007A_010M,B14007A_011E,B14007A_011M,B14007A_012E,B14007A_012M,B14007A_013E,B14007A_013M,B14007A_014E,B14007A_014M,B14007A_015E,B14007A_015M,B14007A_016E,B14007A_016M,B14007A_017E,B14007A_017M,B14007A_018E,B14007A_018M,B14007A_019E,B14007A_019M,NAME,B14007A_001MA,B14007A_001EA,B14007A_002MA,B14007A_002EA,B14007A_003EA,B14007A_003MA,B14007A_004EA,B14007A_004MA,B14007A_005MA,B14007A_005EA,B14007A_006EA,B14007A_006MA,B14007A_007MA,B14007A_007EA,B14007A_008MA,B14007A_008EA,B14007A_009EA,B14007A_009MA,B14007A_010MA,B14007A_010EA,B14007A_011EA,B14007A_011MA,B14007A_012MA,B14007A_012EA,B14007A_013EA,B14007A_013MA,B14007A_014EA,B14007A_014MA,B14007A_015MA,B14007A_015EA,B14007A_016EA,B14007A_016MA,B14007A_017EA,B14007A_017MA,B14007A_018MA,B14007A_018EA,B14007A_019MA,B14007A_019EA,state
0400000US13,5680513,17837,1458447,12740,95287,5075,79238,4361,74908,4513,71093,4349,82409,4710,75829,3747,76252,4749,76603,5309,75270,4290,72907,4687,75491,3672,69909,3819,70099,4421,76027,4464,322041,8375,65084,4542,4222066,14894,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,326939,3848,65242,3819,3206,890,2416,950,2089,759,3158,901,2855,894,2451,666,2725,753,2091,711,2573,865,2178,717,2778,910,2541,861,2176,574,1571,617,22755,2813,7679,1826,261697,4609,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1384276,5604,400447,5572,24450,2264,22170,2339,20633,1981,19776,2005,21307,2277,21923,2073,23868,2303,19912,1883,23057,2388,20063,2263,20948,2026,21713,1783,17621,1540,19321,1854,89673,4506,14012,1742,983829,6023,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8988029,26561,2349482,16616,159637,5371,111489,5029,108039,5336,108298,4870,118000,4432,107029,5478,116108,5174,116794,4737,113269,4653,118642,4674,119575,5201,125328,5137,121847,5628,118458,5250,542666,10544,144303,6093,6638547,21168,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5326324,9154,1400200,12098,82774,4121,71201,4101,70565,3908,71432,3645,75011,3262,73911,3892,70205,3485,71170,3822,72264,4042,69314,3774,71596,3496,76714,3600,70845,3492,69725,3706,329418,9120,54055,4588,3926124,12586,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2695113,6205,707199,6982,48873,2692,36922,2677,30947,2419,35515,2376,34566,2279,32860,2164,33772,2507,35317,2594,35087,2848,34742,2333,34730,2640,36882,2201,35281,2111,37747,2315,171104,5445,32854,3245,1987914,7568,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2343547,7377,641559,7064,42620,2649,33283,2720,32468,2272,34374,2839,32050,2792,29131,2206,31267,2744,34323,2789,34227,2594,30575,2298,31986,2257,34811,2487,31179,2246,33082,2550,146849,5512,29334,2881,1701988,7821,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3704686,7045,925921,8900,54188,3928,48019,3556,45552,3357,46878,3302,49639,3499,51721,3291,49115,3899,48433,3029,49020,3296,46347,2997,51140,3325,49122,2894,47155,3266,50399,3412,195953,8036,43240,3153,2778765,9890,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2757428,6194,669806,7469,47369,3474,34619,3174,36546,2923,32369,2848,34975,2885,34671,3074,34669,3061,36593,2792,34092,3252,35218,2611,36249,3431,29911,3120,32428,2320,31689,2767,146690,5496,31718,3032,2087622,8456,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1229010,2296,286841,4527,15693,1979,13097,1594,12494,1671,14225,1864,13075,1425,14250,1663,15409,1634,13022,1555,14314,1645,16138,1772,14578,1471,15399,1408,16116,1631,17621,2001,68401,3524,13009,1807,942169,4424,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3303108,10727,829606,9361,58748,3639,39169,3683,37432,2963,36610,2957,41782,2710,40600,2781,36948,3230,40342,3105,35852,2850,36548,2910,43166,3236,43435,2705,40298,2489,40648,3090,194933,7366,63095,3944,2473502,11203,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5165664,12372,1336274,12148,86609,3726,59896,3422,62815,3949,57755,4186,56176,3169,61455,3654,58290,3424,60235,3885,60649,3366,65891,4020,65038,3803,64668,3708,65454,3816,64090,3466,337278,9830,109975,5838,3829390,12953,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7588392,10353,2003571,11571,102844,4533,95528,3977,90502,3792,91812,3966,92003,4157,97493,3927,99559,4218,97846,4300,101781,4640,96151,4422,104262,4414,106894,3757,103128,3816,104814,4670,522048,9317,96906,4236,5584821,13073,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4414015,6607,1138262,8422,75557,3606,53041,2693,51512,2868,49405,2663,55838,2789,54463,3005,59100,2634,55541,3113,57388,3248,53850,2761,58383,3064,58518,2660,59379,2704,61555,3050,269699,6276,65033,4398,3275753,7709,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1706102,5278,411752,6560,22156,2420,23485,2854,20913,2157,25465,2281,19684,2152,21824,2345,21034,2504,23694,2489,19409,2171,19670,2329,21890,2598,21524,2077,20417,1939,17729,2334,95702,4639,17156,2578,1294350,8212,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4809305,6055,1223334,9258,70050,3821,60831,3676,61009,3760,59004,2907,59134,3088,59926,3595,61053,2885,64647,3839,65016,3544,64315,3444,60752,3527,64988,3097,63782,3138,64187,3380,276311,7868,68329,4934,3585971,10604,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,859970,2127,207060,4694,10544,1565,9761,1247,9764,1457,9664,1436,10872,1610,9687,1456,11255,1538,10843,1478,9695,1353,9927,1421,11230,1444,10259,1080,10466,1077,12436,1613,50059,3486,10598,1851,652910,4608,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1561406,5467,432085,6041,28117,2434,20916,1922,20065,1465,22471,2029,20413,1381,23818,1918,21049,1732,19276,1760,21687,1962,18779,1595,24235,1613,22273,1581,19939,1808,22741,1739,104314,4111,21992,2286,1129321,6572,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1898640,12928,457472,8998,22501,2244,23569,2827,24223,2348,27600,3104,26108,2570,25912,2492,24508,2537,23899,2385,26091,2554,22716,2564,20524,2568,25047,2473,24451,2348,25592,3103,94269,5393,20462,2405,1441168,10285,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1201413,3682,297774,4482,15921,2131,13231,1555,13843,1779,16201,2228,13914,1846,13618,1963,13122,1663,17557,1939,15007,1685,15509,1878,18156,2099,15686,1883,16527,1631,16613,2047,67904,3327,14965,2013,903639,4758,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5911123,20234,1481397,12321,108404,5234,72778,4098,72231,4203,68242,3321,76330,4176,69786,3511,74021,4060,72603,3869,81331,4818,75427,4280,81378,4761,78136,3797,83525,4317,79156,4007,308147,8197,79902,4578,4429726,18024,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1459742,12149,389179,8434,17805,2547,19725,2535,19538,2454,18406,2402,21219,2081,20797,2208,21013,2702,20350,2432,19675,1940,17086,2122,19858,2383,23872,2343,18202,2167,17941,2380,93807,4322,19885,2725,1070563,10311,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12371093,25481,3048246,17426,182753,6045,142364,5584,143182,5487,138933,5460,140041,6514,143135,5004,141201,5214,148618,5860,150619,5892,147694,5271,153420,5735,161297,4974,158115,5106,157700,5627,730393,11642,208781,6639,9322847,22682,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6437523,14606,1594104,13855,90381,4372,78728,4520,77056,4548,82292,5038,77874,4043,84790,4889,74397,4882,83237,4549,81514,4901,79144,4808,85632,4578,78620,3214,77247,3766,75520,4122,394519,11228,73153,4703,4843419,16822,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,585193,1764,145724,3578,7847,1185,7489,1265,6437,920,7219,1062,5439,846,6183,906,6192,954,5417,937,7228,1056,6564,1083,6936,849,7585,908,7359,947,6410,939,45096,3006,6323,1150,439469,3798,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9258647,10071,2375506,13737,138380,5281,112122,4928,112511,5039,114516,5239,115745,5555,120099,4147,121567,5249,122564,5591,125593,5384,118230,4929,124485,4242,122454,4554,122094,5147,119340,5445,570731,11081,115075,5221,6883141,12872,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2667604,7819,654495,8745,41924,2607,31680,2692,36533,2462,33614,2846,35808,2765,30306,2316,32514,2590,33703,2562,35406,3163,33068,2550,30795,2248,32074,2567,31995,2491,32211,2700,156898,5290,25966,2604,2013109,8633,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3153693,12825,763141,9659,38357,3015,35424,3100,36174,3312,37830,2663,35502,2861,38916,2513,34942,2828,43960,2894,38666,3254,39954,3324,37388,3116,34757,2832,41849,2868,39918,3134,195309,6555,34195,2776,2390552,11661,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10175451,12746,2469168,15322,147634,4685,112816,4022,109662,4627,112659,4477,119892,4904,118342,4803,115372,4380,117883,4834,120827,4878,123545,4756,131321,4504,130611,4416,129096,4623,126719,4815,604899,13116,147890,6242,7706283,17167,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,834346,6401,211461,4648,10799,1530,8273,1429,10845,1410,7874,1512,8974,1255,9058,1457,7352,1265,9366,1514,8310,1279,10699,1484,8745,1305,11589,1505,8859,1306,10003,1423,65487,3493,15228,2223,622885,5571,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3007846,8316,727753,9256,42259,3031,40265,3206,34745,3140,37247,2885,39730,3132,36577,2636,36557,2893,39992,3578,34765,2563,35595,2909,37444,3223,34845,2831,37843,2905,36705,3089,173514,6845,29670,2981,2280093,9429,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,675733,2806,170527,2976,11107,1328,7044,1084,7643,1060,7082,1048,8275,1017,8597,1116,9171,1103,9225,1151,9602,1292,8174,1147,9069,1148,9111,1163,8961,1067,9257,1053,39791,2620,8418,1346,505206,3346,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4809519,9508,1152028,10621,60086,4193,56907,3523,58462,3490,57833,3569,62467,3585,63642,4000,59949,3562,62811,3672,59686,4351,59737,3284,67250,3305,60770,2919,56264,3155,60283,4221,250310,7463,55571,3696,3657491,12258,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17915687,42603,5056063,30831,300850,9856,299071,7976,282878,11073,276921,9182,279894,8156,275108,8516,274668,9498,277406,7409,265608,8590,266177,6942,271576,8280,263955,6097,247701,6958,261828,9784,1022225,13236,190197,8583,12859624,31805,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2326057,10149,791528,8974,50460,2975,43513,3048,42322,3264,41705,2707,41566,2642,38981,3019,40426,2978,42842,2510,37394,2484,37700,2704,38836,2989,38674,2032,35647,2421,39443,2991,193132,7534,28887,2327,1534529,11371,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,581254,1599,141482,3004,7581,884,5555,931,6404,965,5537,959,6287,879,6647,937,6643,1019,7347,1113,7536,984,7515,1016,7225,1137,7339,1058,6904,872,9000,1065,36343,2308,7619,1386,439772,3250,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5391323,16314,1351851,13073,82226,4013,68503,4239,60278,3722,63838,3694,61823,3638,67503,4500,69285,3893,62480,3846,66312,3943,65394,3808,67322,3930,67235,3419,70118,3222,65981,4624,323736,8643,89817,5639,4039472,16911,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5126325,14612,1244345,12031,67462,3533,60145,4165,60204,4277,62371,4382,66139,3919,61726,3271,60515,3516,65272,4125,63071,3333,59448,3558,62693,3543,68174,2981,65976,3236,68718,4082,292604,8888,59827,4200,3881980,13390,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1686065,3561,389017,6313,18060,2014,19948,2321,18580,1818,20752,2101,22313,2415,18558,1822,19176,2232,21481,2351,20165,2058,20650,1971,19473,2248,19771,2138,20226,1892,20877,2397,89424,4434,19563,2348,1297048,6587,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4788517,7550,1215842,8215,65013,3159,64433,3030,54512,2887,59487,2980,56989,2659,61207,3257,61472,2959,57206,3365,64449,2795,56684,2802,64371,3559,65327,2920,65624,2571,62127,3432,300186,6975,56755,3578,3572675,9771,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,494154,3041,123716,4263,8146,1236,6357,1347,5851,1114,6518,1265,7440,1159,5346,1055,6543,1138,6278,1424,5927,1020,5193,919,6318,1139,6602,1205,7154,1063,6280,1373,29722,2859,4041,891,370438,4206,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2435727,20082,661025,11690,37322,3128,30050,2646,30966,2634,32721,2987,33730,3171,31645,2444,33940,2873,36056,3003,36223,3250,34061,3026,34580,3047,34584,2396,34041,2861,38665,3347,156353,6921,26088,2442,1774702,15822,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
