GEO_ID,B08008_001E,B08008_001M,B08008_002E,B08008_002M,B08008_003E,B08008_003M,B08008_004E,B08008_004M,B08008_005E,B08008_005M,B08008_006E,B08008_006M,B08008_007E,B08008_007M,B08008_008E,B08008_008M,B08008_009E,B08008_009M,B08008_010E,B08008_010M,B08008_011E,B08008_011M,B08008_012E,B08008_012M,B08008_013E,B08008_013M,B08008_014E,B08008_014M,B08008_015E,B08008_015M,NAME,B08008_001MA,B08008_001EA,B08008_002MA,B08008_002EA,B08008_003EA,B08008_003MA,B08008_004EA,B08008_004MA,B08008_005MA,B08008_005EA,B08008_006EA,B08008_006MA,B08008_007MA,B08008_007EA,B08008_008EA,B08008_008MA,B08008_009MA,B08008_009EA,B08008_010MA,B08008_010EA,B08008_011EA,B08008_011MA,B08008_012MA,B08008_012EA,B08008_013MA,B08008_013EA,B08008_014EA,B08008_014MA,B08008_015EA,B08008_015MA,state
0400000US13,4118024,22215,1876219,21844,774635,13316,1101584,17177,2241805,22580,2161139,15626,968386,14942,382817,10209,585569,11895,1192753,14753,1956885,16365,907833,13506,391818,8531,516015,12039,1049052,14914,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,657295,7523,638640,9547,252676,9210,385964,8122,18655,4028,350286,4702,338484,6234,129164,7341,209320,6259,11802,3066,307009,5885,300156,6087,123512,4207,176644,5315,6853,1412,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669892,8472,482051,8866,259376,6966,222675,7082,187841,5276,360358,5843,254223,6234,126559,5160,127664,4815,106135,4138,309534,5606,227828,5443,132817,4227,95011,4706,81706,3458,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5792659,21042,5047642,24203,1957844,19327,3089798,22861,745017,13793,3030032,17742,2626090,17885,959802,14700,1666288,17201,403942,9311,2762627,11541,2421552,12888,998042,13037,1423510,14499,341075,7123,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2845206,17408,1899520,17028,922126,14928,977394,15538,945686,14826,1485879,11655,970360,11389,441960,10997,528400,10892,515519,9310,1359327,12160,929160,11556,480166,10487,448994,9893,430167,8681,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513705,9788,1189680,11379,614381,10754,575299,9534,324025,9171,787990,6562,610411,6772,296881,6550,313530,5890,177579,5260,725715,6249,579269,6874,317500,6893,261769,6258,146446,5111,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1358914,9336,1126710,9743,618556,9686,508154,8618,232204,6926,711907,7086,585430,7486,295674,7051,289756,5913,126477,4734,647007,7126,541280,6558,322882,7177,218398,6592,105727,3607,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1803377,15174,1088841,13549,585524,8860,503317,11449,714536,11906,946506,11443,560993,9494,292102,7131,268891,7808,385513,7840,856871,8793,527848,8460,293422,7555,234426,6420,329023,6546,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1932178,14163,1280769,15593,558692,11237,722077,12953,651409,13145,1006085,9882,654433,9630,262399,7334,392034,8418,351652,7996,926093,9563,626336,10312,296293,7855,330043,8179,299757,8638,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627588,6403,282792,6045,119314,5226,163478,6029,344796,6811,315974,4694,137311,3530,53800,3543,83511,3723,178663,4537,311614,4132,145481,4253,65514,3490,79967,3723,166133,4178,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2847946,17144,2339530,16536,481957,12070,1857573,16738,508416,11734,1443405,11315,1173300,10492,219854,8033,953446,11380,270105,8086,1404541,12586,1166230,12545,262103,7569,904127,11749,238311,6132,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3151546,16613,2212620,16528,761380,11102,1451240,16012,938926,12750,1602433,12242,1117139,11281,357123,7517,760016,11513,485294,8461,1549113,14178,1095481,12421,404257,8461,691224,11266,453632,9295,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4044769,19421,2172101,17486,671562,15909,1500539,14357,1872668,15319,2065549,14292,1084573,11024,310369,8869,774204,10293,980976,10520,1979220,12650,1087528,11214,361193,10582,726335,10461,891692,10141,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2649994,12193,2164694,12277,762445,12788,1402249,13034,485300,9017,1364756,8854,1102480,7852,360808,8070,741672,9988,262276,4903,1285238,9266,1062214,9790,401637,8469,660577,9375,223024,5084,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1158617,12860,641842,12406,287486,8522,354356,9940,516775,12217,599306,8051,324109,8293,138093,5508,186016,6710,275197,7669,559311,8825,317733,7447,149393,5898,168340,6114,241578,7654,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2706413,14734,1889198,16964,772185,11959,1117013,14235,817215,13882,1377384,11307,945708,10995,368791,8663,576917,9900,431676,7746,1329029,9414,943490,9782,403394,8488,540096,8322,385539,8583,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459904,5870,319584,6364,206276,5486,113308,4884,140320,4944,239207,4547,163949,4452,99089,3973,64860,3238,75258,3241,220697,3771,155635,3934,107187,3655,48448,3323,65062,2747,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,921395,7259,701666,8357,468484,6792,233182,6752,219729,5577,476294,4827,357410,5935,224338,5514,133072,5045,118884,3573,445101,4644,344256,4585,244146,4620,100110,3632,100845,3465,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1184067,11117,1118724,12351,428949,9349,689775,11749,65343,5199,640659,7626,605229,8518,219584,6849,385645,8772,35430,3481,543408,7768,513495,8398,209365,6133,304130,7439,29913,3028,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667506,6655,311378,8103,122555,5124,188823,7362,356128,8283,345711,5825,157685,4976,59831,4081,97854,4826,188026,5172,321795,4504,153693,5021,62724,3194,90969,4211,168102,4925,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4054388,17515,2379719,17085,469091,9559,1910628,15552,1674669,17226,2134884,12880,1254806,13067,231813,7117,1022993,11278,880078,10751,1919504,13572,1124913,12297,237278,6460,887635,10842,794591,11508,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857959,8659,714136,10477,431245,9292,282891,10229,143823,8102,454483,6422,376167,7161,209668,6155,166499,6742,78316,5202,403476,6591,337969,6969,221577,5992,116392,5634,65507,4186,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8723526,30424,7013404,29990,4130429,23159,2882975,25034,1710122,16421,4511695,17772,3607468,18421,2080685,16528,1526783,15209,904227,11449,4211831,21821,3405936,20940,2049744,18831,1356192,16109,805895,10838,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4119560,24651,2456654,24383,1264622,18547,1192032,17396,1662906,19959,2155821,14149,1277930,13630,628152,10388,649778,12288,877891,14430,1963739,17027,1178724,16293,636470,14320,542254,11971,785015,12730,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,359823,4330,279753,4603,189489,4925,90264,3521,80070,3935,192880,3058,148157,3191,92550,3555,55607,2608,44723,2210,166943,3200,131596,3058,96939,3332,34657,2121,35347,2211,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5070590,19910,3524280,26155,1225503,16895,2298777,23334,1546310,18104,2592834,15132,1762754,15790,569595,11165,1193159,15686,830080,10315,2477756,14790,1761526,17225,655908,11648,1105618,15441,716230,11915,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1653574,12327,1297949,12857,752526,12119,545423,9970,355625,8587,883662,8414,689291,8339,380689,7310,308602,8133,194371,5192,769912,9577,608658,9637,371837,9114,236821,6190,161254,4960,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1665614,13665,1329273,15450,646334,11710,682939,13040,336341,9913,863473,9984,682301,10025,309272,7271,373029,9137,181172,6567,802141,9649,646972,10304,337062,8254,309910,7318,155169,5687,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5723063,25106,3081130,25434,1035592,17046,2045538,22648,2641933,23522,2968965,16278,1555548,18147,485529,11431,1070019,14734,1413417,14613,2754098,16652,1525582,14119,550063,9606,975519,13223,1228516,13418,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479988,6507,285422,6018,98387,4274,187035,6708,194566,5790,238947,5025,139913,4792,46059,3110,93854,4597,99034,4159,241041,4464,145509,4058,52328,3480,93181,4556,95532,3076,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1948160,15838,915648,13481,316521,8962,599127,12922,1032512,17126,1007922,11824,469586,9098,159701,5976,309885,8334,538336,10709,940238,10195,446062,9255,156820,5837,289242,9113,494176,9728,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,403672,4694,306977,5084,211426,4901,95551,3964,96695,4178,212866,3503,158362,3594,103105,3262,55257,3131,54504,2581,190806,3461,148615,3917,108321,3589,40294,2399,42191,2446,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2676457,17962,1650038,17050,945378,12656,704660,14249,1026419,13621,1397203,13837,846286,12290,462322,10928,383964,9551,550917,10230,1279254,12956,803752,11237,483056,8047,320696,8936,475502,7969,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11145480,37226,8789096,42257,4789200,35460,3999896,32393,2356384,24163,6064629,22220,4760048,23517,2488913,23089,2271135,19272,1304581,15992,5080851,31218,4029048,32258,2300287,27881,1728761,23190,1051803,14618,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1210020,11200,1158215,12532,362228,8646,795987,11599,51805,4275,677495,7048,645393,7641,184212,6891,461181,7809,32102,2602,532525,8518,512822,9052,178016,6479,334806,8042,19703,2519,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314463,4437,115660,4764,44781,3215,70879,3731,198803,5065,161309,3069,58196,3471,21254,2381,36942,2628,103113,3114,153154,3273,57464,2839,23527,1974,33937,2532,95690,3085,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3845626,18587,2698841,17035,891011,17040,1807830,17780,1146785,16172,2012518,12073,1410915,12005,436777,11626,974138,12516,601603,9768,1833108,13559,1287926,11119,454234,10164,833692,10465,545182,10496,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3046571,18697,2529372,18437,937577,14495,1591795,17822,517199,11621,1627069,13650,1349142,13308,463928,9224,885214,13468,277927,7296,1419502,13196,1180230,12459,473649,8994,706581,10472,239272,7184,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,727598,9131,335675,9218,115798,5036,219877,7897,391923,9061,382665,6631,172174,5591,54605,3557,117569,4917,210491,5764,344933,6065,163501,5789,61193,3084,102308,4898,181432,5861,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2757982,13344,1975470,14294,805666,13619,1169804,13015,782512,12487,1419511,10056,1000433,10357,382890,8502,617543,10349,419078,7734,1338471,8572,975037,9228,422776,8856,552261,8422,363434,6482,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,278970,4433,218260,5590,140694,5503,77566,4779,60710,5045,154567,3268,120082,4039,67595,3972,52487,3296,34485,3487,124403,3015,98178,2878,73099,3107,25079,2571,26225,2292,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077121,11868,645572,9713,294334,8130,351238,9005,431549,10606,581916,7781,340058,6649,149492,5436,190566,6406,241858,6966,495205,8594,305514,6916,144842,5065,160672,6300,189691,6453,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
