GEO_ID,B25126_001E,B25126_001M,B25126_002E,B25126_002M,B25126_003E,B25126_003M,B25126_004E,B25126_004M,B25126_005E,B25126_005M,B25126_006E,B25126_006M,B25126_007E,B25126_007M,B25126_008E,B25126_008M,B25126_009E,B25126_009M,B25126_010E,B25126_010M,B25126_011E,B25126_011M,B25126_012E,B25126_012M,B25126_013E,B25126_013M,B25126_014E,B25126_014M,B25126_015E,B25126_015M,B25126_016E,B25126_016M,B25126_017E,B25126_017M,B25126_018E,B25126_018M,B25126_019E,B25126_019M,B25126_020E,B25126_020M,B25126_021E,B25126_021M,B25126_022E,B25126_022M,B25126_023E,B25126_023M,B25126_024E,B25126_024M,B25126_025E,B25126_025M,B25126_026E,B25126_026M,B25126_027E,B25126_027M,B25126_028E,B25126_028M,B25126_029E,B25126_029M,B25126_030E,B25126_030M,B25126_031E,B25126_031M,B25126_032E,B25126_032M,B25126_033E,B25126_033M,B25126_034E,B25126_034M,B25126_035E,B25126_035M,B25126_036E,B25126_036M,B25126_037E,B25126_037M,B25126_038E,B25126_038M,B25126_039E,B25126_039M,B25126_040E,B25126_040M,B25126_041E,B25126_041M,B25126_042E,B25126_042M,B25126_043E,B25126_043M,B25126_044E,B25126_044M,B25126_045E,B25126_045M,B25126_046E,B25126_046M,B25126_047E,B25126_047M,B25126_048E,B25126_048M,B25126_049E,B25126_049M,B25126_050E,B25126_050M,B25126_051E,B25126_051M,B25126_052E,B25126_052M,B25126_053E,B25126_053M,B25126_054E,B25126_054M,B25126_055E,B25126_055M,B25126_056E,B25126_056M,B25126_057E,B25126_057M,B25126_058E,B25126_058M,B25126_059E,B25126_059M,B25126_060E,B25126_060M,B25126_061E,B25126_061M,B25126_062E,B25126_062M,B25126_063E,B25126_063M,NAME,B25126_001EA,B25126_001MA,B25126_002EA,B25126_002MA,B25126_003MA,B25126_003EA,B25126_004MA,B25126_004EA,B25126_005MA,B25126_005EA,B25126_006MA,B25126_006EA,B25126_007MA,B25126_007EA,B25126_008MA,B25126_008EA,B25126_009MA,B25126_009EA,B25126_010MA,B25126_010EA,B25126_011EA,B25126_011MA,B25126_012EA,B25126_012MA,B25126_013MA,B25126_013EA,B25126_014MA,B25126_014EA,B25126_015EA,B25126_015MA,B25126_016MA,B25126_016EA,B25126_017EA,B25126_017MA,B25126_018MA,B25126_018EA,B25126_019MA,B25126_019EA,B25126_020EA,B25126_020MA,B25126_021MA,B25126_021EA,B25126_022EA,B25126_022MA,B25126_023EA,B25126_023MA,B25126_024EA,B25126_024MA,B25126_025MA,B25126_025EA,B25126_026MA,B25126_026EA,B25126_027EA,B25126_027MA,B25126_028EA,B25126_028MA,B25126_029MA,B25126_029EA,B25126_030MA,B25126_030EA,B25126_031MA,B25126_031EA,B25126_032MA,B25126_032EA,B25126_033EA,B25126_033MA,B25126_034EA,B25126_034MA,B25126_035MA,B25126_035EA,B25126_036MA,B25126_036EA,B25126_037MA,B25126_037EA,B25126_038EA,B25126_038MA,B25126_039EA,B25126_039MA,B25126_040MA,B25126_040EA,B25126_041MA,B25126_041EA,B25126_042MA,B25126_042EA,B25126_043MA,B25126_043EA,B25126_044EA,B25126_044MA,B25126_045MA,B25126_045EA,B25126_046EA,B25126_046MA,B25126_047MA,B25126_047EA,B25126_048EA,B25126_048MA,B25126_049EA,B25126_049MA,B25126_050EA,B25126_050MA,B25126_051EA,B25126_051MA,B25126_052MA,B25126_052EA,B25126_053MA,B25126_053EA,B25126_054EA,B25126_054MA,B25126_055EA,B25126_055MA,B25126_056MA,B25126_056EA,B25126_057MA,B25126_057EA,B25126_058MA,B25126_058EA,B25126_059EA,B25126_059MA,B25126_060MA,B25126_060EA,B25126_061MA,B25126_061EA,B25126_062MA,B25126_062EA,B25126_063MA,B25126_063EA,state
0400000US13,3482420,15694,2304165,17073,269366,7032,64977,4362,56743,4271,56365,4141,36687,3343,20831,2459,11060,1829,10058,1394,5341,870,7304,1188,1521489,13650,162836,5973,236855,5551,393769,9861,280108,7959,194488,7189,105739,5278,68388,3953,29249,2370,50057,3254,513310,6393,28993,2504,38212,3310,79256,4049,76938,3209,97218,4299,83840,3675,52565,2674,22165,1879,34123,2636,1178255,14458,457196,9720,55067,4334,54872,3907,90238,4921,88027,6123,74309,5079,37935,3573,27646,2433,12169,1917,16933,2212,604716,12179,50108,3835,64244,3875,108317,6403,115309,6136,105779,5196,63801,4393,47193,3867,21642,2637,28323,2948,116343,5189,11165,1548,12906,1810,17957,1983,17901,2415,18884,1948,13758,1802,9512,1172,6360,1353,7900,1517,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,258533,5422,16926,2045,2622,1022,1598,692,2845,1027,2492,793,3825,973,1605,615,1215,536,233,177,491,251,160290,5063,11079,1486,11191,1628,31453,2518,28977,2369,35949,2771,19498,2020,12237,1482,4818,1043,5088,1055,81317,2812,1994,558,2980,887,6816,1097,8746,1236,20539,1660,18883,1534,12501,1521,4497,790,4361,783,187279,5414,60598,3347,4978,1122,3830,1079,10724,1826,9249,1556,12116,1986,11123,1893,4798,1141,1479,608,2301,853,99149,3950,7367,1445,5552,1193,12034,1844,14190,1744,23064,2124,15902,2074,10346,1597,5533,1161,5161,1184,27532,2321,837,379,1539,635,3755,777,4120,964,6443,1054,5634,1164,2946,966,1141,428,1117,461,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,401532,6302,59714,3271,13646,1604,8300,1398,9651,1641,4052,930,8042,1526,3187,956,4996,1083,2584,919,5256,998,240499,4860,26762,2567,32037,2561,52641,3155,24774,2360,46065,3249,13821,1533,16209,1568,8350,1140,19840,1871,101319,2563,5120,881,8102,1096,20476,1894,12275,1464,21371,1686,8791,1287,10202,1456,5269,879,9713,1207,175177,5242,76403,4383,9070,1673,7580,1700,15468,1965,8362,1763,15933,2039,5580,1157,4549,1190,3071,970,6790,1454,78803,4056,7300,1497,5695,1211,12470,2076,8476,1419,18301,2094,5437,1312,7603,1429,3667,865,9854,1417,19971,2059,2606,886,2002,828,3011,746,2454,617,4584,976,1037,500,914,396,1137,420,2226,739,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,3219338,16289,372578,8864,40356,2963,36560,2822,41371,3109,25893,2348,50543,3658,39543,3000,51152,3771,20876,2334,66284,3235,2046894,14625,104980,4914,166509,5521,287726,6609,195263,5876,284666,8641,222841,6717,279073,8359,123864,4802,381972,9345,799866,7791,20705,1541,36801,2798,71858,3341,62019,3197,123166,4271,121228,4407,140219,5122,60306,3004,163564,5173,1533519,13202,582605,9994,34190,3147,28835,2956,49380,4191,50675,3675,91732,5445,64879,4092,56780,3825,37772,3077,168362,6221,744357,10519,27335,2575,29602,3343,48923,3009,60239,3781,109581,4676,87701,4294,97583,5484,62873,3222,220520,7619,206557,6244,13826,1656,13985,1768,21974,2232,25782,2480,31111,2849,23944,2040,20906,2263,13362,1571,41667,2816,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,1736751,11947,218187,6344,29779,2691,24034,2181,35705,2598,16707,2174,21772,2131,21575,2535,20180,2167,11053,1637,37382,2804,1082624,9426,59543,3612,108285,4652,196975,6234,112010,4094,142587,5250,109040,5060,120849,4738,55882,3191,177453,5376,435940,5700,13746,1505,24117,2126,48608,2971,35140,2399,60360,2869,68281,3414,69088,3719,33064,2160,83536,3422,734154,9897,293574,6629,13324,1908,18725,2059,37745,2828,39980,3436,50513,3844,36310,3257,28320,2486,13749,1944,54908,3589,342990,7827,13577,1914,19957,2376,33437,3013,34977,3186,60332,3624,45317,3033,39114,2996,24117,2292,72162,4089,97590,3758,5057,1130,6604,1372,14232,1566,14153,1478,18649,1870,11624,1502,9044,1313,4974,906,13253,1632,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,885284,8254,123900,4619,13819,1589,9677,1320,10105,1482,6529,1239,15832,1676,11534,1639,15390,1847,9308,1462,31706,2283,530681,5877,32154,2241,39992,2266,66237,3259,36936,2173,73608,3207,50662,2617,56775,3343,31959,2287,142358,4617,230703,3306,5761,953,10068,1264,20607,1730,15448,1600,31994,2170,33750,2539,33546,2080,13628,1347,65901,2918,338155,6728,143599,5098,9671,1936,8402,1470,16497,2044,15580,2111,23107,2369,13172,1915,14913,2038,8239,1764,34018,3031,138932,5160,3802,963,4101,1016,10469,1436,12926,1832,25706,2269,18653,2175,15031,1777,9958,1329,38286,2871,55624,3140,3986,741,4731,898,8083,1292,6843,1015,10759,1245,5200,918,4379,907,2793,757,8850,1193,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,749907,8746,99752,4159,9280,1347,6066,1006,10768,1374,9973,1418,12697,1679,9798,1493,16869,2158,6228,1137,18073,1810,461609,5802,25250,2035,38851,2806,73598,3300,59920,3362,64395,3334,39299,2894,56348,3178,26335,2258,77613,3042,188546,3554,4298,736,7359,954,16874,1680,16830,1308,32305,2073,25484,1829,32610,2245,13233,1310,39553,2105,351751,6919,154216,4803,11571,1929,6875,1438,17792,2329,20067,2313,32526,3500,15692,2120,18565,2274,8262,1516,22866,2197,148422,5211,7151,1456,5647,1127,12033,1864,17759,1892,26637,2673,19985,2549,22218,2220,14184,1791,22808,2503,49113,2487,3377,812,3691,1050,6382,1026,7762,1246,8846,1282,6153,1080,4718,799,2606,828,5578,798,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,1156292,12036,139894,5713,19697,2097,20825,2438,25716,2565,13044,1796,18645,2296,13882,2002,12393,1656,5005,834,10687,1415,712805,9055,50908,3420,75623,4043,160838,5394,97559,4551,112633,5064,66174,3590,58373,3226,28770,2434,61927,3714,303593,4700,9618,1352,15366,1816,42577,2542,31915,2656,53620,3228,52650,3100,41153,2339,18249,1665,38445,2607,528056,11015,200766,5566,15419,2414,13633,1906,33362,3109,34399,3225,39761,3372,20808,2456,14175,2194,8379,1717,20830,2238,265881,8635,10984,1517,15746,2304,35113,3414,38314,3524,48444,3893,36234,3240,27479,2669,14681,1910,38886,3220,61409,3467,2644,753,3999,1143,9281,1536,10266,1332,11254,1650,7813,1247,5871,982,3503,778,6778,1254,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,1141504,11499,137706,5819,29679,2871,17820,1665,18443,2183,18788,2191,20459,2740,12209,1811,11187,1607,3989,1030,5132,1188,705433,8857,65083,4094,63867,3810,119981,5581,119790,4916,131088,4716,81699,4253,59211,4022,28154,2495,36560,2772,298365,4617,12953,1639,12866,1577,30780,2439,32411,2440,62784,3026,56974,3777,48666,2695,19271,1952,21660,1951,548318,11587,227002,7646,24053,3128,13095,2211,27193,3003,39249,3051,49029,4274,26531,2914,20370,2134,9785,1639,17697,2174,263684,8262,16688,2780,9727,1615,27145,2745,39393,3355,57921,4785,39675,3560,29937,2880,18472,2299,24726,2308,57632,3550,4131,959,3754,850,7383,1368,8468,1230,10623,1620,7244,1087,6479,1103,4387,1145,5163,996,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,396395,5449,37107,2542,4725,1020,4692,1222,4213,1010,5390,1071,5165,1025,2665,693,2552,887,1541,559,6164,1080,256115,4439,14634,1784,21450,2039,40327,2402,42767,2634,36249,2260,15575,1467,15973,1559,10853,1347,58287,3010,103173,2387,3338,922,5112,757,10541,1237,12587,1621,14391,1570,10484,1412,10436,1578,6765,1102,29519,2188,149022,5676,48277,3188,1792,714,3110,946,5601,1352,5902,1119,7444,1292,3645,953,2776,752,2435,721,15572,2053,73187,4206,2804,1059,2084,596,6254,1182,9982,1687,10114,1491,5283,1123,6072,1291,4454,1161,26140,2380,27558,2192,1193,556,1952,524,2747,748,4828,965,4832,894,1510,649,2159,633,919,352,7418,1125,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,1426267,12068,143316,4626,16410,1957,11973,1690,20610,2587,26637,2731,16884,2234,10821,1851,15965,1966,6895,1397,17121,1938,947746,10329,48800,3650,85199,4250,177340,6241,171435,5897,122972,5836,95289,4238,106723,4613,54893,3430,85095,3485,335205,4855,9286,1308,15687,1884,31835,2087,45545,2667,53147,3221,56766,2857,57159,2647,24795,1966,40985,2540,701172,11745,247256,5835,13952,2290,10334,1774,29609,3442,36024,3088,50299,3703,38591,3188,24179,2556,13618,1913,30650,2848,357210,10914,17368,2344,18789,2854,35110,3304,52101,3441,69485,4466,58505,4139,39738,3342,22666,2527,43448,3145,96706,4532,5707,1274,9108,1320,12145,1636,14624,2058,14649,2077,12908,1852,9663,1481,6472,1339,11430,1763,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,1568382,10691,131313,4584,9754,1320,7055,1290,7759,1295,13195,1730,12135,1600,12543,1957,17424,2294,6238,1086,45210,2860,1040206,8907,33722,2880,53225,3752,119891,4467,136193,5051,107154,5058,104358,4479,132154,5307,56892,3423,296617,7518,396863,5397,7455,1114,10297,1217,19085,1760,38286,2432,47631,3271,59186,2813,68123,3900,27413,2603,119387,4426,952037,10587,322463,7903,16596,1914,9449,1685,10899,1543,22941,2792,36730,3728,27008,2347,24609,2588,19953,2605,154278,6875,465826,8725,16734,2646,9378,1751,20647,2446,38732,3216,58566,3775,41227,4345,40573,3356,31974,3038,207995,6382,163748,5467,5389,1133,5189,990,12142,1649,21354,2230,29444,2444,20890,2024,12557,1722,8787,1623,47996,3325,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3806621,12287,2769474,14635,303068,7025,23693,2309,27669,2126,35001,2901,21704,2235,37190,2636,31453,2669,56920,3772,24742,2433,44696,3015,1744218,11946,60893,2856,147749,4883,278566,6059,164673,6013,257000,6267,188478,6480,269570,7239,139261,4372,238028,6172,722188,6986,13332,1501,35962,2199,78268,3469,63057,2942,106304,3710,109073,3803,141522,4966,62107,2891,112563,4269,1037147,11792,376004,7646,14128,2092,21468,2346,43304,3593,49592,3877,72246,4097,46325,3418,44661,3131,25855,2332,58425,4222,509069,9168,14213,1883,22239,2528,45494,3039,58581,3516,92249,4937,72691,3483,72797,4675,45689,3685,85116,4569,152074,4918,5846,1049,11496,1271,20373,1918,24673,2458,31142,2429,18983,2105,14057,1747,9101,1332,16403,1711,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2091548,8178,1527328,10448,215931,5122,28198,2535,29291,2449,22343,2039,22100,2068,24157,2231,13937,1596,25959,2125,10722,1385,39224,2500,971802,6760,49741,2443,97569,3967,165694,4395,134257,4781,138480,4391,78123,3168,96023,3815,44819,2717,167096,4369,339595,4822,10085,1107,22399,1850,37385,2263,37604,2108,54884,2581,45312,2455,50503,2412,19599,1563,61824,2581,564220,7849,234424,6323,13165,1858,15534,1964,21501,2337,34538,2985,43376,2539,26050,2294,19581,2425,10945,1588,49734,4140,233568,6332,11052,1443,13074,1932,20978,2271,32951,2881,48102,3446,31516,2778,20011,2176,11072,1323,44812,3037,96228,3693,6777,1200,10239,1315,16247,1561,14507,1560,18512,1955,11018,1459,7512,1340,2375,633,9041,1205,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1079999,8323,753374,9176,86895,4128,17642,2163,14870,2055,16944,2155,9379,1503,12496,1971,7611,1240,4381,942,1439,534,2133,809,461625,7146,40719,3525,48423,3653,102598,5009,81323,4472,82642,4532,47102,3671,29234,2836,12489,1693,17095,2339,204854,3523,8878,1358,12682,1675,27138,2312,26004,2151,43644,2513,38949,2470,23721,1918,10763,1500,13075,1712,326625,7460,127178,4635,16683,1992,12433,2342,22076,2680,22805,2281,24800,2778,12530,1940,8498,1558,3915,970,3438,972,161131,5488,10869,2056,11473,1782,25475,2801,27958,2708,34680,2875,22769,2459,13313,1912,6587,1382,8007,1293,38316,2797,1814,736,2830,914,6187,1244,7268,1448,7495,1313,5280,1079,3274,895,1050,438,3118,742,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,1621371,13182,204886,6464,28519,2726,22825,2164,25395,2767,19191,2264,26400,2795,21900,2242,23550,2338,9304,1553,27802,2328,990440,9198,63182,3701,94587,4305,181929,5473,131524,4710,145207,4522,105663,4601,97421,4289,48225,3067,122702,4983,426045,5426,14101,1784,24823,2201,54899,2893,47923,3155,67341,3421,65300,3532,64574,3514,26388,2222,60696,2654,729257,11761,286978,7740,23707,2820,17152,1983,37164,3517,41296,3385,52113,4381,30857,3065,27748,2669,14611,2362,42330,3455,335795,8249,19133,2119,18217,2166,34363,2861,45516,3539,58776,3798,39210,2977,40442,3326,23409,2323,56729,4415,106484,4870,7965,1181,6072,1018,16651,2108,15920,1744,20033,1918,15259,1889,8782,1565,4625,1005,11177,1391,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,280633,4455,32485,2293,6007,1013,3021,828,4510,965,2659,790,4772,1103,2668,708,3268,837,1489,627,4091,977,170042,3436,14701,1720,16325,1861,28713,2247,19428,1681,31864,2769,11877,1390,15470,1923,8174,1375,23490,2075,78106,2395,3514,813,4174,821,12232,1489,7692,1036,15566,1573,8014,1105,10192,1123,4604,809,12118,1266,122114,4642,46496,2976,3510,757,3897,1024,5989,1469,6029,1165,9942,1740,3391,828,3386,1002,3380,908,6972,1446,56334,3700,1944,708,3601,1169,4536,1087,7201,1540,12241,1729,4512,1043,5674,1094,4539,1056,12086,1669,19284,1466,1287,514,1523,447,2855,848,3086,777,3804,831,1321,486,1899,509,686,339,2823,705,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,484649,6026,67491,3299,9629,1260,6335,1467,4577,746,3710,840,10771,1539,7528,1153,6487,1234,3983,970,14471,1571,293305,4540,17655,1639,25956,2235,37865,2652,27292,1841,47914,2715,31541,2448,27598,2435,13172,1414,64312,2656,123853,2553,2805,657,3725,778,9144,1055,10954,1126,23714,1653,19836,1391,16462,1437,6023,923,31190,1683,234655,5829,100705,4315,5282,1147,5778,1339,13266,1770,12534,1875,18431,2102,13482,2171,8696,1800,4132,1089,19104,1924,100252,4425,3379,880,4400,1121,10049,1446,9343,1353,17993,2119,12981,1745,11994,1517,5999,967,24114,2491,33698,2376,1598,543,3990,965,5145,1103,3806,737,5287,901,5167,882,2891,623,1343,474,4471,775,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,565869,9281,68741,4304,23456,2607,12111,1796,12275,1715,9207,1655,7361,1630,1672,654,1734,661,588,371,337,267,350056,7628,50414,3513,69763,3648,104530,4380,52372,3728,42523,2831,15968,1978,8410,1407,3323,808,2753,791,147072,3953,9901,1330,20940,2163,47938,3142,23852,1974,23997,2067,11740,1509,5323,973,1484,508,1897,722,423942,8805,148285,5700,25201,3088,21754,2767,35557,3763,28329,2573,21723,2508,8584,1551,4146,1025,1580,662,1411,617,227297,7130,23128,3026,34017,3452,55283,4027,47104,3710,38023,3701,15627,2145,8353,1377,2878,951,2884,906,48360,3360,3012,949,6717,1312,11961,1932,10417,1723,9054,1616,3810,995,2205,737,229,200,955,450,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
