GEO_ID,B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,NAME,B16005_001MA,B16005_001EA,B16005_002EA,B16005_002MA,B16005_003MA,B16005_003EA,B16005_004EA,B16005_004MA,B16005_005EA,B16005_005MA,B16005_006MA,B16005_006EA,B16005_007MA,B16005_007EA,B16005_008EA,B16005_008MA,B16005_009MA,B16005_009EA,B16005_010EA,B16005_010MA,B16005_011EA,B16005_011MA,B16005_012MA,B16005_012EA,B16005_013MA,B16005_013EA,B16005_014EA,B16005_014MA,B16005_015EA,B16005_015MA,B16005_016EA,B16005_016MA,B16005_017EA,B16005_017MA,B16005_018MA,B16005_018EA,B16005_019EA,B16005_019MA,B16005_020EA,B16005_020MA,B16005_021EA,B16005_021MA,B16005_022MA,B16005_022EA,B16005_023MA,B16005_023EA,B16005_024EA,B16005_024MA,B16005_025MA,B16005_025EA,B16005_026EA,B16005_026MA,B16005_027EA,B16005_027MA,B16005_028MA,B16005_028EA,B16005_029EA,B16005_029MA,B16005_030MA,B16005_030EA,B16005_031MA,B16005_031EA,B16005_032EA,B16005_032MA,B16005_033EA,B16005_033MA,B16005_034MA,B16005_034EA,B16005_035MA,B16005_035EA,B16005_036EA,B16005_036MA,B16005_037MA,B16005_037EA,B16005_038EA,B16005_038MA,B16005_039EA,B16005_039MA,B16005_040MA,B16005_040EA,B16005_041EA,B16005_041MA,B16005_042MA,B16005_042EA,B16005_043MA,B16005_043EA,B16005_044EA,B16005_044MA,B16005_045EA,B16005_045MA,state
0400000US51,7517185,3129,6612817,16286,6259493,18855,207503,8429,168056,7964,23934,3309,13715,2276,1798,782,82328,5484,72576,5186,6151,1278,3557,842,44,72,46290,3803,38685,3586,5516,1332,2007,849,82,138,17203,2807,14784,2700,1834,793,504,357,81,127,904368,16436,144993,7517,296935,7906,110298,6789,72066,5178,82936,6476,31635,4271,171495,8372,117360,6969,37234,3705,13644,2038,3257,1093,210700,7789,108302,6300,57178,4260,36125,3935,9095,1954,80245,7889,55443,6122,17441,2470,6015,1951,1346,825,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6306287,2020,5428205,14218,4992240,17735,254304,9119,196160,9349,38787,3539,14729,2054,4628,1530,78211,4609,65088,4408,9038,1688,3584,878,501,550,88790,5088,70926,5062,13096,2000,4505,1239,263,230,14660,2376,11791,2065,1371,546,1486,729,12,21,878082,13842,159798,7178,258050,8002,73667,5225,60202,4478,70983,5009,53198,5482,154951,10992,87558,6301,38205,4209,21357,3108,7831,1809,262497,8228,114476,7184,82387,4428,53145,3983,12489,1900,42786,4950,23007,3573,13002,2632,4956,1530,1821,967,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1752096,1822,1729822,3434,1705368,4252,14157,1922,10131,1666,2159,749,1867,684,0,269,6298,1180,5342,1079,587,296,329,261,40,71,2063,869,1496,809,462,313,105,142,0,269,1936,692,1319,592,494,534,123,201,0,269,22274,2468,7767,1524,3849,1161,1275,576,1139,500,990,498,445,374,3238,835,2435,653,616,365,187,183,0,269,4946,1027,2382,915,1742,729,532,309,290,268,2474,1170,1596,746,499,410,338,369,41,79,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5335995,2117,5084588,7727,4839659,10956,137791,7016,102504,6162,21261,2004,12752,2032,1274,668,68674,5043,56675,4621,8128,1176,3495,695,376,248,31194,2999,25501,3050,4332,1399,1282,575,79,101,7270,1485,6581,1397,510,272,179,249,0,218,251407,7452,50815,3638,99319,5246,28455,2650,27913,3059,32731,2937,10220,1752,42684,3802,28265,3055,9920,1533,3355,1161,1144,804,50911,3491,23302,2881,15196,2001,9186,1841,3227,1160,7678,2027,4446,1283,1967,929,985,462,280,306,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,523440,1298,508318,2786,486823,3327,16080,2345,12546,2193,1683,771,1694,811,157,201,3466,875,2822,824,364,231,280,266,0,269,637,374,601,361,0,269,36,69,0,269,1312,595,1225,595,87,91,0,269,0,269,15122,2092,3309,1086,8094,1761,3684,1298,2616,971,1514,799,280,240,2152,940,1737,902,274,292,141,173,0,269,1481,711,1179,678,302,186,0,269,0,269,86,104,86,104,0,269,0,269,0,269,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US05,2727155,2544,2597841,6625,2517893,7492,59378,3713,45750,3603,8774,1798,4426,1136,428,347,12751,2236,11185,2019,1105,501,416,264,45,80,6147,1653,5408,1533,595,505,106,200,38,62,1672,968,1426,947,246,244,0,273,0,273,129314,6045,21604,3187,77614,4788,21929,2982,18829,2449,23723,2835,13133,2402,9850,2318,6643,2051,2078,878,931,686,198,319,18487,2853,6229,1432,7301,2061,4207,1109,750,410,1759,852,1095,498,418,342,246,402,0,273,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,34820465,2428,24713091,59949,18656165,64671,4817261,33391,4011746,31230,601166,16146,168710,6570,35639,3714,420547,11453,376576,11665,30755,2989,12092,1573,1124,500,727141,16608,595073,15445,97243,5997,31554,2884,3271,1167,91977,8185,82853,7658,5895,1722,2901,1078,328,359,10107374,60055,931950,22040,5242712,42523,1394956,25618,1236947,19806,1600232,22006,1010577,21421,1061046,26255,618070,15635,254323,11296,133405,7796,55248,4291,2630727,24055,1116962,19139,762153,15403,559279,13821,192333,9152,240939,14420,137747,10411,62095,5696,27161,3940,13936,3035,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4706794,1540,4213718,13637,3821444,19475,315329,11770,259561,11118,39139,3710,14536,2533,2093,788,42583,3170,37135,3156,3052,778,2320,813,76,126,24108,2995,19501,2909,2844,864,1449,680,314,330,10254,2230,9423,2251,602,284,229,219,0,279,493076,13369,80203,5007,257747,10464,72325,5222,60685,4920,89385,5763,35352,4187,63752,5955,42318,4220,13552,2426,6299,1335,1583,745,67081,3475,26450,2959,20276,2240,15913,1962,4442,1133,24293,3226,10564,1931,7938,2223,3881,1363,1910,939,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3375388,930,2892124,13774,2546692,14403,229740,7944,162163,7515,33435,2915,24264,2431,9878,2032,95932,5350,83750,4897,8025,1491,3547,995,610,406,14392,2072,12909,1732,921,591,562,383,0,281,5368,1735,4577,1625,687,556,104,125,0,281,483264,13762,110916,6419,124339,8337,34378,3843,35505,3681,39781,4555,14675,2538,175913,8633,92193,5500,48456,4537,27172,2963,8092,2084,58567,4796,27377,3300,15359,2036,13304,2501,2527,925,13529,2532,7871,1851,4169,1223,1417,791,72,119,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,843674,492,772425,3553,726940,5416,31155,3092,23241,2746,4421,1349,2966,947,527,433,11297,2469,9342,2120,1177,647,664,385,114,138,1971,582,1590,512,381,274,0,265,0,265,1062,512,1062,512,0,265,0,265,0,265,71249,3538,15173,2292,26927,2976,8078,1927,6286,1280,7521,1783,5042,1606,13867,2056,8695,1629,3489,1043,1618,744,65,111,12277,1643,8196,1265,3075,1217,937,445,69,124,3005,1240,2428,1071,450,381,127,211,0,265,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,571592,205,490512,4489,454334,4471,21030,2858,18115,2690,2185,834,730,550,0,292,9171,1336,8189,1239,822,457,160,198,0,292,3485,957,3071,921,312,260,102,172,0,292,2492,932,2128,796,364,295,0,292,0,292,81080,4471,34185,4003,18365,2335,7856,1619,4048,1033,4689,1367,1772,930,13450,2371,10104,1828,2407,944,676,555,263,312,6493,1165,4162,988,1060,559,1014,597,257,228,8587,2060,5718,1559,1977,738,831,518,61,101,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,17775340,3060,14133038,37260,12219892,33477,1550506,23638,1257971,23409,181979,8963,89045,6074,21511,3499,289072,13709,255413,12871,22866,3075,10347,1744,446,375,48151,4458,40876,4105,5565,1393,1590,761,120,195,25417,3912,22473,3826,1709,804,1214,591,21,35,3642302,36992,687181,18354,2016149,22297,693924,17173,461845,12783,506547,14034,353833,16094,667246,20641,350244,12930,186999,7983,99689,8521,30314,4588,210307,9075,98663,5543,62242,5245,39767,3849,9635,2032,61419,4891,36620,3482,17270,2883,6982,1900,547,349,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9030273,3859,8093319,15390,7678294,18100,286421,9707,223839,9601,40295,3509,18668,2598,3619,1391,72841,4769,65763,4712,4944,1121,2018,694,116,150,41165,4794,33033,4140,6278,1755,1734,798,120,200,14598,2938,13150,2867,1130,749,318,286,0,300,936954,14618,169980,7355,416413,9795,124369,7819,97983,6508,127757,7988,66304,5063,153075,8548,102007,6591,34024,3752,13581,2258,3463,1159,146792,6504,60011,4473,42045,3701,36255,3786,8481,2115,50694,6370,37727,4984,8417,2248,3600,1437,950,876,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1276928,794,1030896,12823,906671,15679,17841,2572,14880,2530,2297,792,586,338,78,101,10578,1932,8150,1625,2184,793,244,225,0,275,94858,6348,70675,5483,18958,2869,5180,1274,45,74,948,733,865,708,83,137,0,275,0,275,246032,12878,39664,4029,8288,2316,5556,1900,2199,1103,533,408,0,275,12047,1927,8525,1570,3069,1228,453,427,0,275,184942,10800,70679,5896,63767,6554,41683,5145,8813,2288,1091,691,815,631,67,106,209,243,0,275,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1450742,1276,1364559,4950,1282775,6478,64192,4313,55476,4253,4381,975,3642,883,693,450,10708,1925,9380,1957,995,446,266,192,67,115,4420,1107,3965,1068,286,262,169,197,0,267,2464,676,2222,656,156,197,0,267,86,144,86183,4819,15528,2264,50879,3851,16088,1787,11172,1570,17662,2463,5957,1201,11015,2600,6757,2037,2469,1083,1114,611,675,395,7036,1354,4157,1115,1971,759,756,482,152,177,1725,786,631,500,297,181,759,565,38,58,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
