GEO_ID,B19113_001E,B19113_001M,NAME,B19113_001EA,B19113_001MA,state
0400000US01,50429,708,Alabama,null,null,01
0400000US02,76962,2545,Alaska,null,null,02
0400000US04,55353,769,Arizona,null,null,04
0400000US05,47049,745,Arkansas,null,null,05
0400000US06,65481,394,California,null,null,06
0400000US08,67800,882,Colorado,null,null,08
0400000US09,81246,884,Connecticut,null,null,09
0400000US10,68746,2459,Delaware,null,null,10
0400000US11,77514,6098,District of Columbia,null,null,11
0400000US12,53093,410,Florida,null,null,12
0400000US13,55209,574,Georgia,null,null,13
0400000US15,76134,1551,Hawaii,null,null,15
0400000US16,52342,855,Idaho,null,null,16
0400000US17,65417,429,Illinois,null,null,17
0400000US18,55368,500,Indiana,null,null,18
0400000US19,60917,646,Iowa,null,null,19
0400000US20,61013,878,Kansas,null,null,20
0400000US21,50392,623,Kentucky,null,null,21
0400000US22,52456,918,Louisiana,null,null,22
0400000US23,58197,1152,Maine,null,null,23
0400000US24,83137,1192,Maryland,null,null,24
0400000US25,78653,1116,Massachusetts,null,null,25
0400000US26,56101,429,Michigan,null,null,26
0400000US27,69625,675,Minnesota,null,null,27
0400000US28,45484,988,Mississippi,null,null,28
0400000US29,56214,603,Missouri,null,null,29
0400000US30,54507,1827,Montana,null,null,30
0400000US31,60812,905,Nebraska,null,null,31
0400000US32,60192,1155,Nevada,null,null,32
0400000US33,74634,1610,New Hampshire,null,null,33
0400000US34,82427,842,New Jersey,null,null,34
0400000US35,51020,945,New Mexico,null,null,35
0400000US36,65897,408,New York,null,null,36
0400000US37,52920,541,North Carolina,null,null,37
0400000US38,65207,1493,North Dakota,null,null,38
0400000US39,56518,418,Ohio,null,null,39
0400000US40,51958,620,Oklahoma,null,null,40
0400000US41,56661,973,Oregon,null,null,41
0400000US42,61890,408,Pennsylvania,null,null,42
0400000US44,67814,2295,Rhode Island,null,null,44
0400000US45,51704,595,South Carolina,null,null,45
0400000US46,59987,1689,South Dakota,null,null,46
0400000US47,51083,511,Tennessee,null,null,47
0400000US48,56575,441,Texas,null,null,48
0400000US49,61618,583,Utah,null,null,49
0400000US50,62575,1719,Vermont,null,null,50
0400000US51,72476,752,Virginia,null,null,51
0400000US53,67328,649,Washington,null,null,53
0400000US54,48927,1009,West Virginia,null,null,54
0400000US55,62088,500,Wisconsin,null,null,55
0400000US56,65841,2734,Wyoming,null,null,56
0400000US72,21645,373,Puerto Rico,null,null,72
