GEO_ID,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M,NAME,B27015_001EA,B27015_001MA,B27015_002EA,B27015_002MA,B27015_003EA,B27015_003MA,B27015_004EA,B27015_004MA,B27015_005EA,B27015_005MA,B27015_006EA,B27015_006MA,B27015_007EA,B27015_007MA,B27015_008EA,B27015_008MA,B27015_009EA,B27015_009MA,B27015_010EA,B27015_010MA,B27015_011EA,B27015_011MA,B27015_012MA,B27015_012EA,B27015_013EA,B27015_013MA,B27015_014EA,B27015_014MA,B27015_015EA,B27015_015MA,B27015_016MA,B27015_016EA,B27015_017EA,B27015_017MA,B27015_018EA,B27015_018MA,B27015_019MA,B27015_019EA,B27015_020EA,B27015_020MA,B27015_021EA,B27015_021MA,B27015_022EA,B27015_022MA,B27015_023MA,B27015_023EA,B27015_024MA,B27015_024EA,B27015_025MA,B27015_025EA,B27015_026EA,B27015_026MA,state
0400000US13,9427254,3059,2129604,37962,1464669,27710,611071,18034,1039664,21772,664935,21329,2330697,41836,1731286,33110,1244850,29037,746085,20508,599411,23114,1824663,40913,1502011,35899,1289723,30457,386118,15429,322652,16992,1174585,34293,1038684,30570,960723,28933,177870,8697,135901,10175,1967705,34787,1830287,34992,1754569,33646,211677,11511,137418,12242,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1296654,2309,159664,10509,138283,9421,69605,6143,96244,7660,21381,3274,212962,12094,188774,10956,140787,8545,86804,6063,24188,3519,226254,12249,209768,11059,179659,9774,59409,6129,16486,2765,208839,12691,193835,12032,173966,11771,45954,4946,15004,3094,488935,16448,466341,15798,430517,14763,92691,6197,22594,3753,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1539760,954,302512,12314,217375,9988,115429,6149,144220,9156,85137,5810,444509,15622,337451,12137,257957,10542,145835,8624,107058,8727,349138,14033,300188,13461,274271,12703,66068,5567,48950,5230,215439,11241,195913,10227,184983,9664,29998,3358,19526,3291,228162,11315,215470,10372,205569,9839,29473,4116,12692,2535,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12534609,1322,2175213,29966,1677660,25835,664956,16399,1298393,20917,497553,13704,2784390,41098,2226758,33456,1488312,31054,1161816,22910,557632,19811,2382968,42447,2050595,37711,1727138,34926,579092,19263,332373,14622,1815927,37065,1643432,30801,1497040,28458,294022,12315,172495,12998,3376111,46871,3200956,42486,3060843,40842,340886,11947,175155,10342,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6299913,957,1287177,27815,964153,20433,435949,13380,709604,16770,323024,15491,1679671,32906,1363325,25897,1029344,22316,611250,16741,316346,14250,1331868,30701,1166173,27884,1035814,26752,276703,12315,165695,11464,879553,23255,812961,22309,769750,21176,109177,7293,66592,5668,1121644,26899,1055168,25679,1017198,25014,103434,5226,66476,6100,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2950055,571,519140,13321,426988,12134,228856,8621,314495,11399,92152,5962,747316,16645,646311,16054,498535,14609,297700,10267,101005,6599,667421,18033,616968,16661,557089,15234,146773,6197,50453,4566,448673,13396,433495,12949,415194,12240,58918,4272,15178,2590,567505,16199,550893,16035,532410,15727,58577,4188,16612,2729,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2766338,1848,503222,16957,367547,13449,200492,9211,246111,9917,135675,9183,687778,20757,551904,17017,436693,13122,226811,10282,135874,8148,602220,19543,537186,17523,491233,17277,113075,6788,65034,6313,396703,16944,370647,15630,354994,15137,51514,4328,26056,4171,576415,17085,552402,16793,534904,16317,61438,4747,24013,3380,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4210790,1943,1086219,26979,823856,21716,322305,13605,643799,17050,262363,10708,1109298,24820,903308,22617,667455,18309,414648,14678,205990,10271,809980,21551,707688,19799,636476,19349,161669,7259,102292,8646,523895,17291,487862,15792,456615,14929,77341,6165,36033,4269,681398,21592,647774,21283,622686,20621,77191,5533,33624,4887,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4403920,1847,1082652,24285,808896,18877,289887,10966,639096,18643,273756,10389,1072331,28888,828986,21660,537397,16295,429021,14625,243345,13500,814385,25643,675654,20229,546452,17831,216784,11148,138731,11216,571786,22647,510093,19585,453112,18696,103261,7375,61693,7377,862766,25073,795151,23646,743404,22075,110876,7963,67615,6364,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1289901,991,249036,9335,216573,8504,72989,5399,183552,7732,32463,3247,331892,11524,283632,10796,178506,7088,167825,7433,48260,4157,280819,12981,253504,11815,223396,9858,72958,6514,27315,3229,185014,10739,174558,10349,163263,9534,28731,3347,10456,2042,243140,11227,229713,10844,218421,11174,29927,2982,13427,2367,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5623995,2852,666969,19814,554295,18985,243220,12539,417123,14065,112674,7040,936669,25622,766561,20346,542487,15646,379177,14613,170108,10258,992617,29358,852728,23395,715364,21523,254437,12667,139889,11477,808101,25017,724267,23731,661593,22117,146629,9432,83834,7952,2219639,34966,2090954,32170,2011532,32476,253080,11085,128685,9769,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6314172,1328,940757,24019,884195,22433,348927,12344,704967,18091,56562,5485,1069660,25378,985470,23381,642578,17008,553992,17895,84190,8508,1058797,25635,1002934,23714,833647,21476,322130,15250,55863,5518,902624,29096,870173,27973,783156,23953,180031,12560,32451,4215,2342334,33423,2289600,31163,2179261,29881,265207,10344,52734,7155,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9644923,928,2090999,32085,1668025,29971,680853,15575,1320809,27557,422974,12951,2409474,39363,2016791,35877,1491369,28371,1017140,22292,392683,13480,1959049,33040,1762742,30258,1570721,28942,466320,12952,196307,9090,1285975,32357,1193279,30257,1128203,29473,189253,8590,92696,7406,1899426,32997,1809395,30980,1742984,30010,212167,8641,90031,7152,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5173005,680,774415,18498,656971,15494,317568,10157,503307,14267,117444,7856,1105672,22097,948373,20036,715402,15906,441801,13595,157299,9520,1058085,20285,959094,17710,875018,16892,220585,8757,98991,7352,841830,22277,793691,20201,757229,19037,108168,6696,48139,5900,1393003,21201,1341079,20501,1306136,20272,110244,5334,51924,4713,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2870016,1467,841316,22916,622605,17817,222649,9074,486144,14916,218711,12137,773591,20480,611119,17253,402062,13574,313650,12334,162472,10179,529592,20552,454844,17846,381282,15884,133504,8809,74748,6603,345004,15376,309141,13018,281644,11963,56583,5958,35863,6039,380513,15436,350288,13803,330741,13225,50889,4335,30225,4325,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5809213,2130,1241112,23368,961522,21264,434837,13741,707025,18887,279590,9169,1487691,31234,1232351,28571,925660,24161,538503,14935,255340,11130,1193111,28605,1060751,25324,942178,23845,257362,11857,132360,9375,773242,20606,724105,20065,681846,19383,110120,7192,49137,4446,1114057,22682,1062610,21527,1028273,20935,106897,6199,51447,5837,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,959816,751,205439,9451,149383,8431,78850,6212,103998,6991,56056,4874,259754,11171,204151,9411,160268,8405,89190,5198,55603,4784,197500,10767,171011,9067,154225,8774,42075,4049,26489,4184,139477,9061,124432,8588,117921,8061,21363,3434,15045,2875,157646,9300,144215,8829,137802,8608,17493,2347,13431,3207,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1774960,954,315588,11164,247781,8941,131870,5978,174459,7600,67807,5142,442534,12706,367127,11971,282141,10694,155381,6988,75407,4640,385866,13602,352805,13112,323929,11565,73525,5234,33061,3762,271187,11534,251561,10851,241007,10441,32140,3151,19626,3272,359785,11117,348751,10935,338315,10742,35508,3131,11034,2035,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2659725,1856,466401,22742,296822,15593,135409,9793,206881,11705,169579,11226,641626,25729,451515,20307,343577,16999,178842,12461,190111,12465,554475,23325,439848,20874,392212,19534,101878,7353,114627,10603,395983,17021,332356,15414,307091,14393,61883,5284,63627,6525,601240,20969,536957,19254,511900,18147,71690,5937,64283,7658,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1275696,456,149889,8044,118237,6663,58232,4422,91381,5442,31652,3392,254353,10836,207935,9085,157768,7640,102574,6330,46418,5069,250539,12168,222220,10923,195937,9992,55100,4526,28319,4157,211449,12347,192622,11443,181046,10747,31279,3171,18827,3712,409466,12392,390975,12077,376646,11676,38823,3937,18491,3513,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8608738,1177,1105024,25561,857719,21187,341402,12329,677174,18465,247305,11457,1422763,35330,1127265,30266,775985,22391,589425,19481,295498,13807,1421578,29870,1187420,25358,1007129,22199,355375,13974,234158,13474,1209084,32617,1059144,27708,967597,25017,207018,11316,149940,12509,3450289,35821,3235348,32232,3100945,30397,366360,12648,214941,10781,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2017125,1222,496577,17543,355575,13691,124503,7364,281008,12401,141002,9070,535275,21511,405984,15709,247838,12348,229557,11866,129291,11822,377317,16164,314413,13528,253508,11973,108639,6633,62904,7385,245445,14017,219734,13041,196758,12073,49870,6712,25711,4305,362511,14409,327350,13499,303046,12484,61482,5655,35161,5520,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18787866,2566,3424815,42031,2896762,39924,1034359,24197,2346675,34709,528053,17764,3809522,48585,3170440,42372,2049527,30063,1703586,33389,639082,17551,3278359,48110,2840517,41791,2311730,37037,901425,23506,437842,16838,2467215,46691,2213391,44247,1964649,39573,475187,18183,253824,13877,5807955,58216,5413624,50752,5047737,47334,762658,22505,394331,19452,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9243037,4149,2138331,30110,1569617,23338,635768,13419,1185386,22083,568714,18006,2456152,42021,1910919,30015,1377412,23268,864784,24008,545233,21294,1831230,32581,1578793,30326,1391951,27644,400707,12589,252437,12988,1180844,31744,1074183,28895,998921,27631,188992,9067,106661,9139,1636480,31558,1552095,29302,1499077,28127,184390,8487,84385,9246,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,646610,725,117789,5721,95604,5141,58289,3568,62425,4575,22185,2368,148141,7191,127068,6538,109975,6155,46419,3804,21073,2542,141278,6890,130386,6848,125233,6673,22411,2442,10892,2439,108414,6748,102859,6415,99508,6324,12760,1963,5555,1489,130988,7888,126819,7620,123321,7575,12101,1843,4169,1188,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11221854,1287,2397121,37453,1917092,34665,770188,17455,1497905,28794,480029,15866,2811859,39380,2344319,34498,1773089,26227,1067628,23958,467540,18104,2273178,32575,2034923,30206,1831324,29792,471154,12056,238255,11961,1573670,29310,1462991,27322,1385479,26895,207302,8093,110679,9121,2166026,30173,2073738,29767,2008666,28999,204096,8443,92288,7092,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3636803,1908,829572,19749,595251,15656,253858,11007,447473,13344,234321,9326,1009882,23556,762085,19308,531102,15579,372967,12617,247797,11278,754432,20464,637175,17200,556152,16131,175612,9607,117257,8374,451459,15368,404235,13551,375650,13149,74315,5070,47224,4717,591458,17634,550056,16073,527989,15835,70591,4038,41402,4469,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3749077,882,736232,18279,540368,15120,257088,7829,391043,13291,195864,8449,991944,25820,758966,22324,569712,18245,346981,13933,232978,10741,760655,25056,649069,22133,576425,20017,167087,9650,111586,9503,505625,21432,453928,19273,423715,17676,82407,5721,51697,5827,754621,19526,707736,18597,680929,17914,85619,6635,46885,4673,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12276999,1361,2287800,29144,1919092,26265,903885,18379,1475458,24324,368708,12871,2820900,42744,2426295,34890,1813377,28476,1200547,23920,394605,16475,2485374,37161,2247982,34338,1985632,30555,599248,16807,237392,11997,1735700,30427,1610044,29394,1514624,27304,266880,11018,125656,8251,2947225,36112,2811827,36224,2712131,36011,316585,9782,135398,8799,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1007568,807,182262,9749,151425,8882,64833,6371,120272,7300,30837,4265,206626,13739,167675,11883,120868,9290,80876,7686,38951,5007,190802,11610,162579,10977,139179,9920,49175,5299,28223,4713,151819,11488,138555,10564,128675,9635,21915,2983,13264,2909,276059,12507,262368,11410,251079,11273,33977,3365,13691,2558,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4480934,2317,1109920,23321,807730,19985,336825,12610,604227,17343,302190,11650,1174713,25868,923296,21718,671277,18142,424873,13255,251417,11670,884747,25177,754275,20915,659109,20499,206532,8394,130472,10391,570468,20841,510212,18838,474207,18330,94227,7409,60256,6609,741086,24515,695654,23474,667266,23037,95515,6317,45432,6277,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,779485,664,148942,7254,114542,6345,63030,3956,81714,5745,34400,3972,199354,9193,167232,7827,133619,6760,69332,4116,32122,3843,174985,8414,157688,8011,144775,7037,37026,4190,17297,2674,116548,7734,110071,7667,104794,7487,15586,2526,6477,1601,139656,8548,134003,8298,131153,8197,14468,2063,5653,1485,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6191989,1957,1478350,28474,1151267,23944,448198,15473,891906,22280,327083,13638,1702859,25873,1401197,21830,1021574,17991,626223,17097,301662,12988,1228515,28722,1081049,26600,947181,23515,269251,11786,147466,9525,740653,24883,682396,23410,635809,21782,121019,7218,58257,7002,1041612,27291,987506,25541,941520,24687,131591,8184,54106,6093,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24608963,4528,5140421,53530,3375312,39967,1261172,29147,2538635,31099,1765109,36394,6173891,77068,4161490,56082,2689629,40046,2069520,36852,2012401,41262,4729456,63669,3656205,53110,3062088,46794,1006121,26064,1073251,28692,3136326,58283,2617486,48271,2399532,44865,459415,15212,518840,21893,5428869,64519,4954873,57334,4737966,54822,576457,16895,473996,19774,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
