GEO_ID,B17002_001E,B17002_001M,B17002_002E,B17002_002M,B17002_003E,B17002_003M,B17002_004E,B17002_004M,B17002_005E,B17002_005M,B17002_006E,B17002_006M,B17002_007E,B17002_007M,B17002_008E,B17002_008M,B17002_009E,B17002_009M,B17002_010E,B17002_010M,B17002_011E,B17002_011M,B17002_012E,B17002_012M,B17002_013E,B17002_013M,NAME,B17002_001MA,B17002_001EA,B17002_002EA,B17002_002MA,B17002_003MA,B17002_003EA,B17002_004MA,B17002_004EA,B17002_005EA,B17002_005MA,B17002_006MA,B17002_006EA,B17002_007MA,B17002_007EA,B17002_008MA,B17002_008EA,B17002_009EA,B17002_009MA,B17002_010EA,B17002_010MA,B17002_011MA,B17002_011EA,B17002_012MA,B17002_012EA,B17002_013EA,B17002_013MA,state
0400000US29,5817852,2620,385117,16667,238578,13361,264875,13370,276118,13917,299525,14267,314758,14844,116461,8811,166642,12233,1077091,24864,841909,26120,606552,16915,1230226,19351,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,964509,2420,60917,6682,32354,4430,47698,5658,53406,5422,50820,6609,50395,5098,22864,3926,26835,3641,186349,10393,145377,6905,98129,6846,189365,9221,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1776166,2053,92656,8443,59666,6657,77601,8436,79450,6987,83770,7000,85812,6387,38995,4892,45247,4509,328845,13284,276644,10936,205233,12904,402247,11717,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2666662,1598,187341,15415,91625,9362,119061,12892,120010,11632,134238,11436,134053,11287,67267,9127,82240,8949,486193,23509,388330,19058,282235,15539,574069,16566,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1276614,1142,48341,5527,26512,3528,30933,4244,37038,4605,48046,5786,45691,5287,19650,3246,25713,4018,200545,10991,204710,11626,162409,10185,427026,12488,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8626524,2857,395509,16774,207308,15161,281972,16886,281843,18003,281758,16512,292093,15675,134303,11854,180152,12362,1147011,28964,1097387,25773,947294,24766,3379894,36420,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2024716,1715,175457,11583,105786,11423,132608,12270,120704,9987,116960,10835,103664,9751,45033,6171,63542,8752,331369,14504,261488,13373,180103,11230,388002,13118,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18879810,5820,1293030,37963,675343,23870,853097,26849,810561,27830,817169,25305,801562,27060,341222,18101,440147,17922,2838097,51587,2477623,41924,1947592,44069,5584367,41747,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9304553,3703,728842,23901,427720,17034,471040,21086,502887,19642,498448,18618,479270,19322,191378,13170,244418,16049,1673133,33043,1278068,23502,881358,22907,1927991,30774,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,651415,600,38432,4557,23681,3476,22782,3059,28139,4056,23704,2995,26322,3361,13184,2062,13776,2587,119716,7069,110707,7677,78230,6030,152742,7131,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11224969,4110,823208,24988,465191,17338,490633,18796,508322,22997,519686,19047,550078,20565,219866,12076,309758,14024,2040034,33261,1685976,31019,1199872,26119,2412345,37767,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3646849,2289,262612,11099,157550,10736,196448,12517,203365,10946,210357,10748,197179,13006,78102,7260,112321,9352,681132,19586,526415,17604,347373,12895,673995,16597,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3765919,2565,271430,11282,154817,11010,170161,11754,194851,11410,207097,13321,193034,12805,85502,8302,114815,8658,657844,17968,500852,15742,379491,15138,836025,16036,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12298955,4096,726102,24082,434397,17874,487685,17522,512287,20834,532341,18358,524923,18679,231299,13628,329381,16061,2153016,33554,1844748,28713,1372404,27939,3150372,31755,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1012200,827,61141,5934,35292,6209,45755,6087,43927,6427,41986,4602,41027,5615,21317,3526,23719,4839,149094,11650,139471,11257,114818,9062,294653,11742,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4493865,3196,377849,17430,199533,13591,238373,14383,239315,14689,251313,15773,251921,14562,95644,8231,124088,9632,800864,22227,629623,21685,440801,16279,844541,20976,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,788226,1027,49608,5232,30506,4187,33646,4373,40218,5242,40177,5606,38844,4872,15350,2573,20296,3081,147732,6912,124799,7648,87423,6195,159627,8789,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6195120,3574,490491,20396,294339,16301,310636,18551,339711,15932,335851,15915,355837,18280,133086,11255,179616,12970,1141063,29889,850507,24283,585740,18390,1178243,25467,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24652927,7949,1830919,45038,1179546,34646,1404016,39489,1411313,43334,1363841,40342,1314504,33154,532578,20912,682426,29983,4100566,51856,3074937,53540,2266822,43952,5491459,57129,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2730176,1935,153298,11134,89834,8964,116110,10937,109062,9608,142293,14439,145106,12318,58076,6517,91641,9849,581777,24930,429854,18046,290696,14285,522429,15362,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600850,1125,34295,3584,17342,2936,24715,3704,23835,3479,26290,3854,26658,3760,11107,2125,18440,2505,102480,6700,94864,6145,75402,5696,145422,6102,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7780635,2803,374894,15870,224930,12806,262145,13765,284087,14217,322998,17984,299788,15387,144679,13125,167061,12042,1193995,28453,1054291,30706,855941,22313,2595826,35730,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6615922,2965,400377,18473,241144,16916,247197,13729,261241,14706,289491,15021,284574,16715,113997,8710,147183,10219,1057851,25273,941053,19889,749489,19026,1882325,27355,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1799960,1852,129899,9778,92710,7484,103898,8457,100929,8920,100903,7828,95880,7529,32662,4362,61985,7003,336218,12830,265212,13566,179238,9654,300426,12299,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5535803,3152,307430,12050,202535,11539,221514,12375,221871,12131,243149,10527,250084,12774,112704,8988,150186,9809,994937,24513,864119,20855,667225,17878,1300049,23016,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,551120,851,25693,3359,15135,3692,20749,4543,22297,4364,24695,4545,24039,4278,13330,3785,13753,3249,96377,8796,86766,7364,60842,6164,147444,8664,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3685731,1892,931622,22151,382824,13845,345346,16683,318508,15715,274641,14762,245192,13508,83580,7271,105322,8407,491672,16408,242650,12805,103466,7317,160908,9877,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
